date,AMBER,BATAINDIA,BLUESTARCO,CENTURYPLY,CERA,CROMPTON,DIXON,HAVELLS,KAJARIACER,KALYANKJIL,PGEL,TITAN,VGUARD,VOLTAS,WHIRLPOOL
2021-04-22,0.00039315223693847656,-0.00015419721603393555,0.002994060516357422,-0.0036884546279907227,-0.019513487815856934,0.025728225708007812,-0.0014104843139648438,-0.0001990795135498047,-0.0019287467002868652,-0.0,0.048589348793029785,-0.027611851692199707,0.016986489295959473,-0.0031332969665527344,-0.027285397052764893
2021-04-23,0.014511704444885254,0.004316210746765137,-0.0020298361778259277,0.03674846887588501,0.014681518077850342,0.00894230604171753,0.011357009410858154,0.0008958578109741211,-0.004831194877624512,-0.0,-0.02840059995651245,-0.013100624084472656,-0.008079051971435547,0.00037300586700439453,0.01953744888305664
2021-04-26,-0.017016172409057617,0.029661059379577637,0.00035893917083740234,0.009766459465026855,-0.012746214866638184,-0.05145919322967529,8.988380432128906e-05,-0.005370497703552246,0.011080026626586914,-0.0,-0.01230776309967041,0.012590289115905762,0.0033392906188964844,0.0077217817306518555,0.020288944244384766
2021-04-27,0.009270310401916504,0.003093123435974121,0.033847689628601074,-0.047310709953308105,0.020628035068511963,-0.028157711029052734,-0.03555655479431152,0.028397202491760254,0.029825448989868164,-0.0,-0.03738313913345337,0.010305047035217285,-0.00871121883392334,0.03197169303894043,-0.006390929222106934
2021-04-28,0.0014526844024658203,0.0023033618927001953,0.013651013374328613,0.018834590911865234,-0.009355425834655762,-0.04551386833190918,-0.03449690341949463,-0.008410334587097168,0.024847865104675293,0.0,0.05016183853149414,0.009196758270263672,-0.00044286251068115234,-0.014594435691833496,-0.007079899311065674
2021-04-29,-0.011823415756225586,0.0011490583419799805,-0.010499894618988037,-0.009748101234436035,0.024253904819488525,0.05176502466201782,-0.014977812767028809,-0.010295629501342773,-0.0009099245071411133,-0.0,0.03081667423248291,-0.001358628273010254,0.009960174560546875,0.005144715309143066,0.012000441551208496
2021-04-30,-0.02156209945678711,0.014105916023254395,-0.024798154830932617,-0.039655447006225586,-0.003235936164855957,-0.01262819766998291,0.00792151689529419,-0.018923044204711914,-0.021856725215911865,-0.0,-0.0029895901679992676,-0.010054409503936768,0.0024591684341430664,-0.010288417339324951,0.0230025053024292
2021-05-03,0.004839777946472168,-0.01566213369369507,-0.012182116508483887,-0.014428496360778809,-0.02269566059112549,0.02325272560119629,-0.01169741153717041,0.014592289924621582,0.01374661922454834,-0.0,-0.029985010623931885,-0.04538601636886597,-0.0011205673217773438,0.0015671253204345703,-0.0029935240745544434
2021-05-04,-0.006887555122375488,0.006824493408203125,-0.0009578466415405273,-0.03323483467102051,0.024290382862091064,0.013432681560516357,0.027487993240356445,-0.01866227388381958,-0.0183144211769104,-0.0,-0.004636704921722412,-0.01478278636932373,-0.002014756202697754,0.005684971809387207,-0.00826263427734375
2021-05-05,-0.015729904174804688,0.001841902732849121,0.002636551856994629,0.01567399501800537,-0.055824875831604004,-0.012132644653320312,0.0038460493087768555,0.011410355567932129,0.017940640449523926,-0.0,0.049689412117004395,0.018176674842834473,-0.012734532356262207,0.0076236724853515625,-0.007716774940490723
2021-05-06,0.002677321434020996,-0.005662679672241211,-0.009323418140411377,0.032124102115631104,0.014838635921478271,-0.005460858345031738,-0.00031566619873046875,0.009576797485351562,-0.017948806285858154,-0.0,0.05029582977294922,0.01120138168334961,0.010589003562927246,0.013279080390930176,-0.013970732688903809
2021-05-07,-0.013563394546508789,-0.0005546808242797852,0.016771316528320312,0.005150198936462402,0.04605090618133545,-0.006888270378112793,0.039992690086364746,-0.004718124866485596,-0.004844486713409424,-0.037037014961242676,0.050704240798950195,0.0014538764953613281,0.0055741071701049805,-0.014984488487243652,0.001582026481628418
2021-05-10,-0.00016605854034423828,-0.002071976661682129,-0.010561347007751465,0.010641396045684814,0.0069356560707092285,0.0063149333000183105,0.022289633750915527,0.003443121910095215,-0.009127616882324219,-0.04591834545135498,-0.021447718143463135,0.005980014801025391,-0.00807178020477295,-0.0017532706260681152,-0.008130073547363281
2021-05-11,-0.013203978538513184,0.014756560325622559,-0.015591263771057129,0.009156942367553711,-0.015476226806640625,0.0172116756439209,-0.02503490447998047,0.024068832397460938,-0.018479228019714355,-0.03414630889892578,-0.049315035343170166,-0.013675570487976074,0.007784724235534668,-0.0437544584274292,0.004800915718078613
2021-05-12,-0.005049288272857666,-0.014395833015441895,0.00024366378784179688,-0.00322723388671875,0.012062013149261475,0.017243683338165283,0.0020436644554138184,-0.021172285079956055,0.00045502185821533203,0.01965409517288208,-0.05043226480484009,0.013725757598876953,-0.0013450384140014648,-0.03786194324493408,-0.023913323879241943
2021-05-14,0.00020301342010498047,0.028285503387451172,-0.01632159948348999,-0.001023411750793457,-0.02779388427734375,0.0020561814308166504,0.0003286600112915039,-0.010219752788543701,-5.6862831115722656e-05,0.02485966682434082,-0.04097115993499756,0.0006185770034790039,0.007163643836975098,0.028137803077697754,0.0009551048278808594
2021-05-17,-0.0051923394203186035,0.014060139656066895,0.01163947582244873,-0.008326053619384766,-0.025207877159118652,-0.026510953903198242,0.0007966160774230957,-0.0330810546875,0.00977933406829834,0.0008223652839660645,0.003164529800415039,0.008551716804504395,0.0015783905982971191,-0.015710175037384033,-0.008254051208496094
2021-05-18,0.01929652690887451,0.0315699577331543,-0.005018353462219238,-0.05026805400848389,0.005192875862121582,-0.007359862327575684,0.006125330924987793,-0.039687395095825195,0.019200444221496582,-0.008230447769165039,-0.009463787078857422,-0.04832112789154053,-0.019196033477783203,0.024500608444213867,-0.000601351261138916
2021-05-19,-0.002735435962677002,0.01657700538635254,-0.004305601119995117,-0.07958626747131348,0.01377326250076294,-0.017800211906433105,0.0016425848007202148,-0.0024733543395996094,0.014253377914428711,0.0008162856101989746,0.028662443161010742,0.011758983135223389,-0.03611791133880615,0.012155771255493164,0.009531140327453613
2021-05-20,-0.0038468241691589355,-0.0006102323532104492,-0.007536470890045166,0.020825326442718506,-0.009106278419494629,-0.0014356374740600586,0.004208981990814209,0.0016292929649353027,-0.009368717670440674,0.017973899841308594,0.05108368396759033,-0.0067054033279418945,-0.036997437477111816,-0.010882318019866943,0.0008344650268554688
2021-05-21,0.009167194366455078,0.007259488105773926,0.005477428436279297,-0.04762530326843262,0.0012891888618469238,-0.012511491775512695,-0.010541319847106934,-0.04107791185379028,0.023313403129577637,-0.02995014190673828,0.04860079288482666,-0.004571080207824707,0.019179165363311768,-0.008970201015472412,0.008742570877075195
2021-05-24,-0.025022447109222412,0.018724918365478516,0.008295178413391113,-0.08855390548706055,0.008732080459594727,-0.025228381156921387,0.00975954532623291,-0.012544989585876465,0.02337324619293213,-0.01777052879333496,0.05056190490722656,0.011440813541412354,-0.0029436349868774414,-0.0032504796981811523,0.015703916549682617
2021-05-25,-0.055919647216796875,0.012264847755432129,-0.0033153295516967773,0.05469107627868652,-0.027907967567443848,-0.011801719665527344,-0.004300594329833984,-0.019992172718048096,-0.0019426345825195312,-0.07698404788970947,0.05080211162567139,-0.03182637691497803,-0.0073375701904296875,-0.008428633213043213,0.00990450382232666
2021-05-26,-0.01755082607269287,0.0028738975524902344,-0.004311919212341309,-0.011135339736938477,-0.014655709266662598,0.01724785566329956,0.005250871181488037,0.0013064146041870117,0.012783408164978027,-0.049373626708984375,0.04961836338043213,-0.008794546127319336,-0.03600418567657471,0.0011130571365356445,-0.0038216710090637207
2021-05-27,0.006678462028503418,0.0069037675857543945,-0.034026265144348145,0.02944701910018921,0.01634126901626587,-0.011616230010986328,-0.023279666900634766,0.023484468460083008,-0.004155397415161133,0.03792130947113037,0.049696922302246094,-0.007138609886169434,-0.05544400215148926,0.007126212120056152,-0.00013870000839233398
2021-05-28,0.007292032241821289,-0.0005821585655212402,0.010171115398406982,-0.014183521270751953,0.005599796772003174,0.016350507736206055,-0.0008138418197631836,-0.001667022705078125,-0.003651142120361328,0.008759081363677979,-0.04849880933761597,0.010820150375366211,-0.027217388153076172,0.004115104675292969,0.0006009340286254883
2021-05-31,-0.010178565979003906,0.0015208721160888672,0.0037476420402526855,0.03222668170928955,0.011412858963012695,-0.010658621788024902,-0.008044242858886719,0.012474298477172852,0.011150717735290527,0.016200244426727295,-0.00728154182434082,-0.012206673622131348,-0.0337224006652832,0.006846904754638672,-0.0009933710098266602
2021-06-01,-0.005114078521728516,-0.004361987113952637,0.00995016098022461,-0.010429739952087402,-0.0032279491424560547,-0.00012552738189697266,-0.019509553909301758,-0.0013097524642944336,0.000362396240234375,-0.017215490341186523,0.006112456321716309,0.003038346767425537,-0.04534870386123657,0.005857229232788086,-0.0016878843307495117
2021-06-02,0.01709771156311035,0.0020445585250854492,-0.0033091306686401367,-0.004104018211364746,-0.010245680809020996,-0.0065277814865112305,-0.031516313552856445,0.016756534576416016,0.0023807287216186523,-0.03384840488433838,0.0048601627349853516,0.003581821918487549,-0.0016897320747375488,0.020923852920532227,0.008870840072631836
2021-06-03,0.010071754455566406,0.004436969757080078,-0.023454666137695312,-0.018702030181884766,-0.012814640998840332,-0.02269899845123291,-0.02062845230102539,0.024696707725524902,0.03046262264251709,-0.012099623680114746,0.04957687854766846,-0.06653213500976562,-0.02313333749771118,-0.07458436489105225,0.008976578712463379
2021-06-04,-0.006151318550109863,0.005320191383361816,0.012652158737182617,0.015076041221618652,-0.0006165504455566406,0.02426832914352417,0.00855642557144165,-0.014684617519378662,-0.008367598056793213,-0.13713085651397705,0.024193525314331055,0.006918132305145264,0.0028879642486572266,0.006387591361999512,-0.0035495758056640625
2021-06-07,0.0115126371383667,0.010552048683166504,-0.00036263465881347656,-0.03172445297241211,-0.0717393159866333,-0.017497777938842773,0.004676640033721924,-0.005677521228790283,0.002526402473449707,-0.02906620502471924,0.050618648529052734,-0.0033342838287353516,0.019005537033081055,0.006926417350769043,-0.002100706100463867
2021-06-08,-0.0007849335670471191,-0.0005395412445068359,-0.012688875198364258,-0.002991199493408203,-0.03375041484832764,0.00122833251953125,0.00958484411239624,-0.011277198791503906,0.00987851619720459,0.01923072338104248,0.00321197509765625,-0.016260147094726562,0.006970643997192383,0.02297598123550415,-0.007803022861480713
2021-06-09,-0.0038921236991882324,-0.010606229305267334,0.01217186450958252,0.019801974296569824,-0.008253931999206543,-0.041077375411987305,0.007204830646514893,-0.011261343955993652,-0.005439877510070801,-0.04656863212585449,-0.05016005039215088,-0.010656952857971191,-0.019457459449768066,0.023889482021331787,-0.012246310710906982
2021-06-10,-0.0016130805015563965,-0.04766190052032471,0.0009664297103881836,-0.04989659786224365,0.03299909830093384,-0.01748371124267578,0.0005958080291748047,-0.00335848331451416,0.0005519390106201172,-0.010538697242736816,-0.01573038101196289,-0.004564523696899414,0.01259303092956543,-0.008795380592346191,0.009619712829589844
2021-06-11,0.0008258819580078125,-0.0006433725357055664,0.0038694143295288086,0.02909475564956665,0.005008578300476074,0.0015093088150024414,0.0009181499481201172,-0.006544232368469238,0.024976134300231934,0.012746334075927734,-0.03538811206817627,0.005866646766662598,0.004333853721618652,0.008576512336730957,0.007677793502807617
2021-06-14,0.0041255950927734375,-0.004959702491760254,0.004005789756774902,0.011461317539215088,-0.0037494897842407227,0.02011626958847046,0.002840399742126465,0.002310514450073242,-0.004159152507781982,0.01760566234588623,-0.014201164245605469,-0.0036739110946655273,0.0091933012008667,0.002963244915008545,0.006035923957824707
2021-06-15,-0.004948258399963379,-0.0029855966567993164,0.007434487342834473,-0.011714935302734375,-0.021853923797607422,-0.019698500633239746,-0.0160977840423584,-0.001520395278930664,-0.022356510162353516,0.005376279354095459,-0.002400994300842285,0.006571352481842041,0.010968565940856934,-0.01788020133972168,-0.07272553443908691
2021-06-16,-0.0053858160972595215,3.039836883544922e-05,0.0014734864234924316,0.007998108863830566,0.024650931358337402,0.014546751976013184,0.012132346630096436,-0.0107574462890625,0.0002512931823730469,0.01741737127304077,0.025270700454711914,0.004903137683868408,-0.009746193885803223,0.03160017728805542,0.031749725341796875
2021-06-17,-0.002021610736846924,-0.015308976173400879,0.00012302398681640625,0.009025275707244873,-0.000687718391418457,0.002716064453125,-0.02523040771484375,-0.009136497974395752,-0.02070140838623047,-0.0012224912643432617,-0.031690120697021484,0.002070009708404541,-0.05013924837112427,-0.002042531967163086,0.012277305126190186
2021-06-18,-0.009929418563842773,0.01630467176437378,-0.00922393798828125,-0.005585908889770508,0.011488676071166992,0.0024866461753845215,-0.029773354530334473,-0.0012528300285339355,-0.012314021587371826,0.017094016075134277,-0.04484844207763672,5.841255187988281e-05,0.0344085693359375,0.000922083854675293,0.022013723850250244
2021-06-21,-0.005955338478088379,-0.01146554946899414,-0.0024372339248657227,0.013887226581573486,-0.0006026029586791992,0.014363765716552734,-0.03638911247253418,-0.013597607612609863,0.008363604545593262,0.008074581623077393,0.05076146125793457,-0.018436193466186523,-0.002267897129058838,0.009861111640930176,0.000568389892578125
2021-06-22,-0.022346854209899902,-0.0025557279586791992,0.0072939395904541016,-0.004286050796508789,0.020115137100219727,0.002890467643737793,0.0073449015617370605,0.017040491104125977,-0.007057845592498779,-0.020663738250732422,0.049516916275024414,-0.008118867874145508,-0.001515507698059082,-0.0010302066802978516,-0.0006824731826782227
2021-06-23,-0.04652082920074463,0.0031191110610961914,0.0018368959426879883,0.0037800073623657227,-0.014666318893432617,-0.005435466766357422,0.01563262939453125,-0.0012003779411315918,-0.00031131505966186523,0.007975459098815918,0.005753755569458008,-0.014541864395141602,0.027698755264282227,-0.010341048240661621,0.005251586437225342
2021-06-24,-0.021642446517944336,0.008032739162445068,0.0001226663589477539,-0.015422224998474121,-0.002434253692626953,0.005766510963439941,-0.01581406593322754,-0.006960451602935791,0.022057294845581055,0.01360541582107544,-0.014874160289764404,0.0009537339210510254,0.005353450775146484,0.0069367289543151855,-0.001142740249633789
2021-06-25,0.014845550060272217,0.011312663555145264,-0.0006134510040283203,0.008196711540222168,-0.011386632919311523,0.007974863052368164,0.012109518051147461,0.007866501808166504,0.009394168853759766,0.006896615028381348,-0.024390220642089844,0.015161275863647461,-0.0066103339195251465,-0.0062035322189331055,-0.008286476135253906
2021-06-28,-0.0071506500244140625,0.0026687979698181152,0.0015941262245178223,0.016164302825927734,-0.013866305351257324,-0.047502994537353516,0.005423307418823242,-0.007054567337036133,0.0023140907287597656,0.004419147968292236,0.03809523582458496,0.014710426330566406,-0.0073937177658081055,-0.012233734130859375,-0.00027167797088623047
2021-06-29,0.013657569885253906,0.0151328444480896,-0.001350998878479004,-0.003953099250793457,-0.019432783126831055,0.018720924854278564,-0.0006815195083618164,-0.01360476016998291,-0.01636219024658203,0.01775527000427246,-0.019495368003845215,-0.0020543336868286133,-0.0065177083015441895,0.013572514057159424,-0.0038025379180908203
2021-06-30,-0.005411505699157715,0.0026546120643615723,-0.0008585453033447266,0.0044296979904174805,0.0030454397201538086,-0.029979825019836426,0.012662649154663086,0.0014303922653198242,5.1021575927734375e-05,-0.010329246520996094,-0.01286548376083374,-0.0005197525024414062,-0.005998134613037109,0.005785703659057617,-0.008139967918395996
2021-07-01,0.004886925220489502,-6.258487701416016e-05,-0.005882382392883301,-0.012112259864807129,-0.0010813474655151367,0.011734962463378906,0.0021600723266601562,0.008977770805358887,0.008571863174438477,0.02428114414215088,-0.016587674617767334,-0.0045021772384643555,-0.023571550846099854,0.009242534637451172,-0.02301502227783203
2021-07-02,-0.015316486358642578,0.004821956157684326,-0.0116959810256958,0.003663480281829834,0.00035631656646728516,-0.04051220417022705,-0.024334192276000977,-0.0034883618354797363,-0.0004552602767944336,-0.022265911102294922,-0.016867458820343018,-0.008303165435791016,0.02317500114440918,-0.0008884668350219727,0.009269952774047852
2021-07-05,-0.029950976371765137,0.006229758262634277,-0.050818800926208496,-0.004779934883117676,-0.0010360479354858398,-0.007384300231933594,-0.020049333572387695,-0.03733956813812256,-0.013918399810791016,0.01345294713973999,0.050245046615600586,0.0027639269828796387,-0.011136233806610107,-0.0006903409957885742,0.0008165240287780762
2021-07-06,0.011477649211883545,-0.003989219665527344,0.016617000102996826,-0.0,0.007200777530670166,0.02932029962539673,-0.00010848045349121094,0.0009291768074035645,0.006877779960632324,0.0038961172103881836,-0.007001161575317383,-0.0073719024658203125,-0.004199326038360596,0.0019712448120117188,0.006956994533538818
2021-07-07,0.0011461973190307617,0.005392491817474365,0.0010488033294677734,-0.0015857219696044922,-0.006400942802429199,-0.02963387966156006,0.01854681968688965,-0.0,0.005811333656311035,-0.010430335998535156,-0.004700362682342529,-0.02016681432723999,-0.009200692176818848,0.0070116519927978516,0.007116973400115967
2021-07-08,0.0013635754585266113,0.0009828805923461914,-0.003266453742980957,0.00462794303894043,0.008320629596710205,0.019002139568328857,-0.0013371706008911133,-0.0069512128829956055,-0.002838134765625,-0.005806446075439453,-0.017709553241729736,-0.0005210638046264648,0.001547694206237793,-0.00616610050201416,0.005510270595550537
2021-07-09,0.0036802291870117188,0.002824544906616211,-0.0005813837051391602,0.0015906095504760742,0.0009435415267944336,0.0045310258865356445,-0.012173056602478027,0.005007326602935791,0.012858986854553223,0.005772888660430908,0.0036058425903320312,-0.003330707550048828,-0.0034769177436828613,-0.003657221794128418,-0.005248069763183594
2021-07-12,-0.0202406644821167,0.0021642446517944336,-0.0003485679626464844,0.0049019455909729,-0.008342266082763672,-0.027196168899536133,0.007523477077484131,-0.01871311664581299,-0.009383797645568848,0.010967731475830078,-0.003592848777770996,-0.00043588876724243164,-0.0007753968238830566,-0.0019696950912475586,0.004772543907165527
2021-07-13,0.013908684253692627,-0.0007973909378051758,-0.009177565574645996,-0.05467987060546875,0.01246553659439087,-0.007976055145263672,-0.007701396942138672,0.009544312953948975,0.0036978721618652344,0.001956939697265625,-0.02524036169052124,0.0025583505630493164,0.0038797855377197266,-0.01582467555999756,0.0013058781623840332
2021-07-14,-0.004336118698120117,-0.012811899185180664,0.004029035568237305,0.017515182495117188,-0.015298843383789062,-0.011759519577026367,-0.0015045404434204102,0.009539544582366943,-0.0006056427955627441,0.005882322788238525,0.012330412864685059,-0.008061468601226807,-0.001159369945526123,0.0027576088905334473,0.008250892162322998
2021-07-15,-0.0026466846466064453,0.009093999862670898,0.01525658369064331,0.02353227138519287,0.009118795394897461,0.0006517171859741211,-0.011408448219299316,-0.01676928997039795,0.007423520088195801,0.012491822242736816,-0.02192443609237671,-0.005145132541656494,0.003869175910949707,-0.011691570281982422,0.001727461814880371
2021-07-16,-0.00013208389282226562,-0.028072357177734375,-0.015727758407592773,-0.019474148750305176,-0.007867217063903809,-0.015108704566955566,-0.00017213821411132812,-0.03635144233703613,0.006115555763244629,0.0013315081596374512,-0.023661315441131592,-0.0036437511444091797,-0.0021199584007263184,-0.008008122444152832,-0.00018215179443359375
2021-07-19,-0.00044536590576171875,0.0072280168533325195,0.0004622340202331543,-0.004536867141723633,0.013239860534667969,0.003426492214202881,0.01805734634399414,-0.011135339736938477,-0.0024413466453552246,0.029333293437957764,-0.020408153533935547,-0.008847713470458984,-0.010814964771270752,0.011417150497436523,0.009926021099090576
2021-07-20,0.009382009506225586,-0.03273177146911621,0.023121416568756104,0.0001189112663269043,0.017107486724853516,0.012356281280517578,-0.0031124353408813477,-0.01275646686553955,-0.0034461617469787598,0.005494534969329834,0.02343738079071045,-0.005326271057128906,-0.024209320545196533,0.011837780475616455,0.005242645740509033
2021-07-22,-0.004161238670349121,0.018463730812072754,-0.010532617568969727,-0.016046643257141113,-0.03238797187805176,-0.02861177921295166,-0.002141237258911133,-0.04326939582824707,-0.020949244499206543,-0.012430906295776367,-0.0063613057136535645,-0.018158435821533203,0.00040018558502197266,-0.021865010261535645,-0.024594902992248535
2021-07-23,0.0014420151710510254,0.00975942611694336,0.0038647055625915527,0.003743588924407959,-0.027991175651550293,0.029296696186065674,0.007849276065826416,0.006557822227478027,0.014742851257324219,0.013642549514770508,-0.02944934368133545,0.00047016143798828125,0.001199960708618164,0.0036217570304870605,0.010851681232452393
2021-07-26,-0.002639293670654297,-0.013355910778045654,0.006466031074523926,-0.02454209327697754,-0.001578986644744873,-0.020810723304748535,0.00437319278717041,-0.01621866226196289,0.013620495796203613,0.0027663111686706543,-0.018469691276550293,-0.012875199317932129,0.017379164695739746,0.017648816108703613,-0.014939308166503906
2021-07-27,8.279085159301758e-05,0.003487229347229004,0.005916476249694824,0.00022923946380615234,-0.00019472837448120117,-0.005763649940490723,0.002736985683441162,0.0024950504302978516,-0.01065051555633545,0.0006934404373168945,0.012096762657165527,-0.0035986900329589844,-0.01158452033996582,0.006718873977661133,0.00898897647857666
2021-07-28,0.007384598255157471,0.009982943534851074,0.00678485631942749,0.006190478801727295,-0.008859813213348389,0.0042449235916137695,0.022675514221191406,0.001552581787109375,-0.021278738975524902,0.016655147075653076,-0.025232434272766113,0.0031809210777282715,-0.0158919095993042,0.003529191017150879,0.015374481678009033
2021-07-29,0.005771517753601074,0.008601784706115723,-0.007670164108276367,0.0110740065574646,-0.010893106460571289,-0.004263043403625488,-0.040990591049194336,-0.01827061176300049,-0.0006167292594909668,-0.00141143798828125,0.014986395835876465,-0.009051084518432617,0.0042389631271362305,-0.014560461044311523,0.014347970485687256
2021-07-30,-0.003858804702758789,0.004310727119445801,-0.0026165246963500977,0.013880729675292969,-0.04122328758239746,-0.03385341167449951,0.016518473625183105,0.004326581954956055,0.02268052101135254,-0.0,0.00805366039276123,0.014144837856292725,0.0010050535202026367,-0.027102947235107422,-0.029464006423950195
2021-08-02,-0.008674025535583496,-0.038599252700805664,-0.004033207893371582,-0.022356271743774414,-0.025623202323913574,-0.005440354347229004,0.010221600532531738,-0.009755849838256836,0.006235837936401367,-0.011275649070739746,-0.015978634357452393,-0.03324484825134277,-0.008835315704345703,0.005381345748901367,0.014276266098022461
2021-08-03,-0.0017397403717041016,-0.004162430763244629,0.008742928504943848,0.011801481246948242,-0.0009415149688720703,0.023481369018554688,-0.017465412616729736,-0.038984060287475586,0.02793741226196289,-0.035540103912353516,-0.05006766319274902,-0.03875136375427246,0.0010129213333129883,0.017228305339813232,0.0029012560844421387
2021-08-04,0.0006119608879089355,0.02069634199142456,-0.002860546112060547,-0.00960075855255127,-0.0057860612869262695,0.020177721977233887,-0.008800208568572998,-0.00198972225189209,0.005882859230041504,0.025572001934051514,0.033505141735076904,0.02206277847290039,0.0034406185150146484,0.0026077628135681152,0.007366478443145752
2021-08-05,0.011287510395050049,0.0015419721603393555,-0.019966721534729004,0.024237453937530518,-0.003849506378173828,0.018032491207122803,0.018193483352661133,0.014184415340423584,-0.016917169094085693,0.02140885591506958,0.002666652202606201,0.0001666545867919922,0.006857633590698242,-0.012250065803527832,-0.005815982818603516
2021-08-06,0.0036491751670837402,-0.012233614921569824,0.012118399143218994,0.008200645446777344,-0.004517316818237305,-0.002173185348510742,-0.006226658821105957,-0.013689637184143066,0.011259198188781738,-0.0564572811126709,0.020053446292877197,0.006419181823730469,-0.002203524112701416,-0.0024873018264770508,0.010338902473449707
2021-08-09,-0.02926701307296753,-0.0026324987411499023,0.013682425022125244,-0.007429599761962891,-0.0017038583755493164,0.011709868907928467,0.0001983642578125,-0.0021088123321533203,0.005396604537963867,0.0,0.002728581428527832,-0.006376743316650391,-0.024292349815368652,0.02213960886001587,-0.0025475025177001953
