,weight
AMBER,0.06666666666666667
BATAINDIA,0.06666666666666667
BLUESTARCO,0.06666666666666667
CENTURYPLY,0.06666666666666667
CERA,0.06666666666666667
CROMPTON,0.06666666666666667
DIXON,0.06666666666666667
HAVELLS,0.06666666666666667
KAJARIACER,0.06666666666666667
KALYANKJIL,0.06666666666666667
PGEL,0.06666666666666667
TITAN,0.06666666666666667
VGUARD,0.06666666666666667
VOLTAS,0.06666666666666667
WHIRLPOOL,0.06666666666666667
