symbol,date,open,high,low,close,volume,simple_return,zscore_20,zscore_20_signal
AUBANK,2019-10-03,325.0,326.4,321.3,324.9,359662,-0.0062701106,-0.23868781709236742,0
AUBANK,2019-10-04,327.45,327.45,320.1,322.25,340300,-0.008156359,-0.28487300212536304,0
AUBANK,2019-10-07,324.3,327.4,322.5,326.45,658538,0.01303339,0.6603104071483361,0
AUBANK,2019-10-09,327.4,327.4,319.8,320.6,933852,-0.017920077,-0.7310144670106096,0
AUBANK,2019-10-10,322.35,324.5,318.15,319.35,109792,-0.0038989186,-0.08845530940620558,0
AUBANK,2019-10-11,321.0,330.5,319.0,326.9,210484,0.023641706,1.0549455437378006,0
AUBANK,2019-10-14,328.95,331.9,320.25,321.85,407230,-0.015448093,-0.6010930412965221,0
AUBANK,2019-10-15,323.0,326.5,320.5,321.75,664924,-0.000310719,0.061305663231234854,0
AUBANK,2019-10-16,323.75,337.5,321.5,323.7,671780,0.0060606003,0.3171263286620265,0
AUBANK,2019-10-17,325.0,328.0,318.85,323.9,187258,0.00061774254,-0.018223171929817695,0
AUBANK,2019-10-18,325.0,333.25,320.7,327.2,1402396,0.010188341,0.4970721566889208,0
AUBANK,2019-10-22,337.5,348.25,333.5,344.6,2947334,0.05317843,2.1623689749166415,-1
AUBANK,2019-10-23,350.0,350.0,338.55,347.1,1205444,0.007254839,0.14338318445239925,0
AUBANK,2019-10-24,349.85,349.85,330.15,340.85,1417008,-0.018006325,-0.934195755302597,0
AUBANK,2019-10-25,340.0,347.45,336.5,344.2,972118,0.009828329,0.43651401527975053,0
AUBANK,2019-10-27,344.5,346.5,341.85,343.45,43416,-0.002178967,-0.33489224749610547,0
AUBANK,2019-10-29,342.0,345.5,339.65,344.8,462752,0.003930688,0.07182488633057885,0
AUBANK,2019-10-30,356.5,356.5,342.6,344.9,741816,0.0002900362,-0.1106244407985199,0
AUBANK,2019-10-31,344.5,347.0,341.0,342.8,815868,-0.0060887337,-0.5077787367415963,0
AUBANK,2019-11-01,345.0,347.5,333.0,344.2,955512,0.0040841103,0.08778903937890671,0
AUBANK,2019-11-04,346.0,346.2,341.5,343.4,656082,-0.0023242831,-0.33056587396525144,0
AUBANK,2019-11-05,345.0,345.6,335.5,337.35,391402,-0.017617881,-1.232576868110747,0
AUBANK,2019-11-06,337.45,338.85,328.0,333.25,235388,-0.012153566,-0.8134239429221364,0
AUBANK,2019-11-07,335.25,345.5,333.75,342.55,717598,0.027906895,1.4598256473496274,0
AUBANK,2019-11-08,344.5,348.5,338.0,344.75,534612,0.0064224005,0.1474397869570359,0
AUBANK,2019-11-11,344.35,360.4,342.5,359.2,2811710,0.041914463,2.0307938529265015,-1
AUBANK,2019-11-13,360.0,407.45,360.0,404.05,9893522,0.12486076,3.54281354981085,-1
AUBANK,2019-11-14,405.7,424.35,388.25,418.0,5395932,0.034525514,0.6500905172988743,0
AUBANK,2019-11-15,410.0,413.35,393.85,400.4,1666514,-0.042105258,-1.5479102327443748,0
AUBANK,2019-11-18,401.5,406.0,396.05,400.1,455136,-0.0007492304,-0.34536358156305974,0
AUBANK,2019-11-19,401.0,414.5,392.5,408.75,378460,0.021619558,0.286207825597455,0
AUBANK,2019-11-20,415.0,415.0,398.05,408.2,484358,-0.0013455153,-0.3113505882503098,0
AUBANK,2019-11-21,406.45,413.85,405.0,408.5,214842,0.00073492527,-0.23859327596100405,0
AUBANK,2019-11-22,411.0,411.0,398.0,401.15,746926,-0.017992675,-0.8012081741314719,0
AUBANK,2019-11-25,402.45,418.2,400.0,412.7,387848,0.028792262,0.5705628702006105,0
AUBANK,2019-11-26,414.7,414.7,399.5,401.35,458444,-0.027501822,-1.0387528655818434,0
AUBANK,2019-11-27,402.95,415.0,402.5,412.65,517678,0.02815497,0.5342513108779989,0
AUBANK,2019-11-28,412.75,427.5,402.5,404.4,1103078,-0.01999271,-0.8074034280149605,0
AUBANK,2019-11-29,406.45,413.25,403.0,411.85,355752,0.018422365,0.24509207703020053,0
AUBANK,2019-12-02,411.0,418.0,404.0,416.6,789258,0.01153338,0.0391227038645505,0
AUBANK,2019-12-03,419.5,419.95,403.55,405.4,358532,-0.026884317,-0.9919670981168464,0
AUBANK,2019-12-04,406.0,409.4,400.65,406.2,532106,0.0019733906,-0.22281225199507665,0
AUBANK,2019-12-05,407.4,408.25,402.25,403.95,359426,-0.0055391192,-0.4454120947760776,0
AUBANK,2019-12-06,406.55,406.8,398.5,404.0,488202,0.00012373924,-0.2476108840712331,0
AUBANK,2019-12-09,404.0,409.25,400.0,404.55,396262,0.0013613701,-0.2050918191419834,0
AUBANK,2019-12-10,403.0,403.85,383.6,398.85,807952,-0.014089704,-0.5729532221722888,0
AUBANK,2019-12-11,399.95,403.4,393.3,400.1,380228,0.0031340122,0.16718845310165983,0
AUBANK,2019-12-12,400.0,402.75,397.5,399.75,247840,-0.0008748174,0.06317901888257225,0
AUBANK,2019-12-13,401.5,401.5,395.7,397.5,1250596,-0.005628526,-0.3309073380869319,0
AUBANK,2019-12-16,400.05,401.95,395.8,397.6,195090,0.0002515316,0.026941017622021432,0
AUBANK,2019-12-17,399.5,400.4,395.0,398.55,194466,0.0023893118,0.22850028949776063,0
AUBANK,2019-12-18,399.0,399.0,390.5,397.1,575684,-0.0036381483,-0.15325562610514062,0
AUBANK,2019-12-19,395.0,398.0,395.0,397.1,147854,0.0,0.08394081921221878,0
AUBANK,2019-12-20,397.1,403.95,393.5,398.75,645422,0.004155159,0.2895079067013699,0
AUBANK,2019-12-23,398.45,398.45,395.5,396.05,112896,-0.006771207,-0.35749034515701056,0
AUBANK,2019-12-24,395.0,396.45,388.6,392.25,173696,-0.0095947385,-0.6997814258066336,0
AUBANK,2019-12-26,394.9,414.0,392.25,410.2,495682,0.045761704,3.113484609131697,-1
AUBANK,2019-12-27,410.2,410.2,397.5,402.05,520158,-0.019868433,-1.3340162271518357,0
AUBANK,2019-12-30,400.5,405.75,397.65,401.6,188176,-0.0011191964,0.0033389530175005205,0
AUBANK,2019-12-31,400.0,410.95,391.35,401.55,1129878,-0.00012457371,0.11796957558106516,0
AUBANK,2020-01-01,402.0,404.9,396.0,398.85,179442,-0.006723881,-0.4780549820877518,0
AUBANK,2020-01-02,396.75,400.5,396.5,397.95,127214,-0.002256453,-0.1042894109362809,0
AUBANK,2020-01-03,398.4,401.25,396.0,398.95,181796,0.0025129318,0.24549727435961333,0
AUBANK,2020-01-06,396.5,400.05,393.1,395.75,226956,-0.008021057,-0.561256746589005,0
AUBANK,2020-01-07,396.0,404.0,394.0,400.35,5693404,0.011623502,0.9361489937608478,0
AUBANK,2020-01-08,397.0,422.95,395.25,417.95,4936804,0.043961525,2.6181690585194044,-1
AUBANK,2020-01-09,421.85,425.5,413.15,418.15,2030328,0.0004785061,-0.11648718626799955,0
AUBANK,2020-01-10,416.95,420.75,410.5,412.3,605170,-0.013990223,-0.9629612277712525,0
AUBANK,2020-01-13,415.0,421.5,412.6,419.25,465756,0.01685667,0.8519266115742867,0
AUBANK,2020-01-14,420.5,425.0,418.5,423.8,661510,0.0108526945,0.4537754358169599,0
AUBANK,2020-01-15,425.0,432.45,422.0,428.7,1044188,0.011562109,0.46610139717412813,0
AUBANK,2020-01-16,429.7,442.35,429.7,438.7,1185078,0.023326278,1.0614389932147466,0
AUBANK,2020-01-17,441.5,444.25,432.75,438.85,707678,0.00034189224,-0.2804646332189006,0
AUBANK,2020-01-20,442.0,446.0,437.5,442.95,896644,0.00934267,0.22931713965133374,0
AUBANK,2020-01-21,442.0,446.0,437.75,444.15,511040,0.002709031,-0.1873285361790937,0
AUBANK,2020-01-22,446.05,449.7,441.1,443.5,511670,-0.0014634728,-0.4658542406330861,0
AUBANK,2020-01-23,455.5,504.0,455.5,487.25,9957038,0.09864712,3.556130811340922,-1
AUBANK,2020-01-24,490.0,548.95,486.0,535.35,8376792,0.09871721,2.678561595970011,-1
AUBANK,2020-01-27,540.0,552.5,499.5,511.0,5438232,-0.045484245,-1.7117699435554958,0
AUBANK,2020-01-28,504.9,525.0,502.5,521.9,1658978,0.021330714,0.22480438923516594,0
AUBANK,2020-01-29,530.0,534.5,516.5,523.3,568136,0.0026824474,-0.3419997663075506,0
AUBANK,2020-01-30,523.95,538.4,512.0,523.8,1204270,0.00095546246,-0.3990052540705069,0
AUBANK,2020-01-31,527.5,536.95,520.0,532.15,843678,0.015941262,0.027588275097805013,0
AUBANK,2020-02-01,530.0,540.0,509.0,515.45,451528,-0.031382143,-1.3042998580204102,0
AUBANK,2020-02-03,519.0,530.0,495.5,521.95,821850,0.012610316,-0.037185347540027745,0
AUBANK,2020-02-04,525.9,530.7,522.0,525.9,521236,0.0075677633,-0.13285656762542541,0
AUBANK,2020-02-05,530.0,571.35,525.4,547.8,2543364,0.041642785,0.7979831356587663,0
AUBANK,2020-02-06,552.5,557.15,540.0,546.75,979448,-0.0019167066,-0.48921174477249596,0
AUBANK,2020-02-07,543.45,573.8,540.25,564.05,1316716,0.031641483,0.4716903245153985,0
AUBANK,2020-02-10,565.0,569.0,550.5,562.85,853378,-0.0021274686,-0.4919437690340149,0
AUBANK,2020-02-11,566.5,589.0,558.5,581.45,1712572,0.033046126,0.49391711951940537,0
AUBANK,2020-02-12,580.0,587.5,566.0,575.75,854024,-0.009803116,-0.6849415769955198,0
AUBANK,2020-02-13,567.5,579.0,550.5,574.1,1096040,-0.002865851,-0.48181015035526054,0
AUBANK,2020-02-14,580.0,582.55,566.65,573.0,511546,-0.0019159913,-0.4367178339461384,0
AUBANK,2020-02-17,579.85,588.2,564.5,570.1,960400,-0.0050611496,-0.5122509216939248,0
AUBANK,2020-02-18,569.95,579.5,565.0,574.55,1025902,0.007805705,-0.1637822222783542,0
AUBANK,2020-02-19,578.55,602.0,575.8,582.85,2536736,0.01444602,0.17306230654623142,0
AUBANK,2020-02-20,582.75,597.1,580.0,587.3,1194856,0.007634878,0.13792489807667743,0
AUBANK,2020-02-24,585.45,595.0,573.15,579.6,1235304,-0.013110876,-1.1444822852788634,0
AUBANK,2020-02-25,582.45,586.0,576.5,579.05,1687906,-0.00094890594,-0.3744683773649267,0
AUBANK,2020-02-26,577.5,600.5,509.55,589.45,1917984,0.017960548,0.696569236240312,0
AUBANK,2020-02-27,590.0,597.05,584.45,589.8,1069068,0.0005937815,-0.32272121392451913,0
AUBANK,2020-02-28,582.45,590.0,570.0,581.45,2358344,-0.014157295,-1.0749902533710556,0
AUBANK,2020-03-02,582.25,609.0,570.0,577.85,2066294,-0.006191492,-0.7763551121704919,0
AUBANK,2020-03-03,580.95,595.0,575.0,587.1,1010672,0.016007662,0.6408434392900363,0
AUBANK,2020-03-04,591.0,594.0,565.0,576.5,2841584,-0.018054783,-1.3818646382555342,0
AUBANK,2020-03-05,578.5,592.4,571.6,587.35,2214102,0.018820405,1.0528261970098387,0
AUBANK,2020-03-06,568.0,571.7,501.5,566.85,3589402,-0.034902513,-2.1909196057590083,1
AUBANK,2020-03-09,552.0,556.5,521.55,531.5,2148236,-0.062362134,-2.8718527789125905,1
AUBANK,2020-03-11,531.5,538.55,512.5,514.7,1428214,-0.03160864,-1.259741377189728,0
AUBANK,2020-03-12,477.75,487.5,460.0,471.65,2033132,-0.08364099,-2.790540572198423,1
AUBANK,2020-03-13,452.5,509.4,420.5,481.55,3167446,0.020990133,1.0826306272980173,0
AUBANK,2020-03-16,469.5,494.0,440.55,460.0,3099600,-0.044751287,-1.2020293169760787,0
AUBANK,2020-03-17,453.0,458.85,400.9,421.5,2731028,-0.08369565,-2.113264424727439,1
AUBANK,2020-03-18,427.5,427.5,337.2,341.95,6204424,-0.18873072,-3.2542033342173036,1
AUBANK,2020-03-19,308.0,332.2,277.3,310.9,5093340,-0.09080279,-1.1877356396962178,0
AUBANK,2020-03-20,324.5,342.0,298.75,324.1,2121396,0.04245746,1.2999878137534489,0
AUBANK,2020-03-23,291.7,291.7,291.7,291.7,201476,-0.09996915,-1.2118845885964664,0
AUBANK,2020-03-24,262.55,272.0,262.55,262.55,1269854,-0.09993154,-1.0982228204386328,0
AUBANK,2020-03-25,236.3,261.5,236.3,236.55,3774350,-0.09902871,-0.9806877711765629,0
AUBANK,2020-03-26,238.0,248.35,238.0,248.35,608022,0.049883723,1.4997363884785508,0
AUBANK,2020-03-27,260.75,260.75,260.75,260.75,1203948,0.0499295,1.396521268168469,0
AUBANK,2020-03-30,257.5,273.8,247.75,247.85,2391022,-0.04947263,-0.15491090940115615,0
AUBANK,2020-03-31,257.5,260.2,235.45,252.65,1492644,0.019366503,0.9077777992959217,0
AUBANK,2020-04-01,265.0,265.0,240.05,240.65,1823590,-0.047496557,-0.09365126036548807,0
AUBANK,2020-04-03,241.0,241.45,229.0,232.7,1444800,-0.033035517,0.15048994319191872,0
AUBANK,2020-04-07,244.35,244.35,221.8,239.2,2402578,0.027933002,1.1140375549793777,0
AUBANK,2020-04-08,230.6,245.0,228.5,240.15,3582114,0.0039715767,0.6919151411203087,0
AUBANK,2020-04-09,241.0,251.7,237.5,248.2,1480800,0.0335207,1.0514220412798134,0
AUBANK,2020-04-13,249.5,255.95,238.0,249.85,3105106,0.0066479445,0.6048666224067097,0
AUBANK,2020-04-15,249.0,254.5,245.5,251.1,1296320,0.0050029755,0.5174168428805724,0
AUBANK,2020-04-16,250.0,262.0,247.55,257.05,953020,0.023695707,0.7996067739746445,0
AUBANK,2020-04-17,262.5,269.9,262.45,269.9,1461748,0.049990296,1.0923116456389508,0
AUBANK,2020-04-20,279.5,283.35,274.5,282.9,1358746,0.048166037,0.9637688246910584,0
AUBANK,2020-04-21,277.5,283.0,268.75,279.95,1253848,-0.010427654,-0.03555191242158649,0
AUBANK,2020-04-22,277.85,282.5,266.0,266.0,665492,-0.049830377,-0.8305762889121527,0
AUBANK,2020-04-23,255.5,266.5,252.7,253.1,875294,-0.048496246,-0.7252761117083332,0
AUBANK,2020-04-24,248.4,263.35,243.0,259.0,1010536,0.0233109,0.5889171350101549,0
AUBANK,2020-04-27,261.8,264.45,248.5,258.1,860904,-0.0034748912,-0.08254019009958863,0
AUBANK,2020-04-28,260.15,262.5,252.35,256.3,1019122,-0.006974101,-0.3284021963321909,0
AUBANK,2020-04-29,258.75,269.1,255.55,269.1,1018508,0.04994154,1.2848213892561122,0
AUBANK,2020-04-30,276.95,282.55,264.1,272.1,3807590,0.011148214,0.25154072782853537,0
AUBANK,2020-05-04,258.5,258.5,258.5,258.5,218148,-0.049981654,-1.5603769954579128,0
AUBANK,2020-05-05,245.6,253.85,245.6,245.6,2073862,-0.049903274,-1.3852888623833035,0
AUBANK,2020-05-06,235.8,240.3,233.3,233.3,2187146,-0.050081432,-1.379526983667801,0
AUBANK,2020-05-07,221.65,224.85,221.65,221.65,667806,-0.049935758,-1.3152263273379752,0
AUBANK,2020-05-08,210.6,216.85,210.6,210.6,3648042,-0.049853325,-1.1809396239090115,0
AUBANK,2020-05-11,205.3,209.5,200.05,200.05,2826838,-0.050094962,-1.080460948316294,0
AUBANK,2020-05-12,195.0,196.5,190.05,190.05,2239650,-0.049987495,-0.9759818592947868,0
AUBANK,2020-05-13,199.55,199.55,199.55,199.55,976588,0.04998684,1.485301521473518,0
AUBANK,2020-05-14,209.55,209.55,203.5,209.55,1726814,0.050112724,1.3626351958067677,0
AUBANK,2020-05-15,214.0,220.0,207.85,208.75,2933286,-0.003817737,0.1351929083492093,0
AUBANK,2020-05-18,212.75,213.75,198.3,198.45,2250980,-0.04934132,-0.8598496254423753,0
AUBANK,2020-05-19,206.5,207.0,191.55,192.9,1168118,-0.027966738,-0.255902525662995,0
AUBANK,2020-05-20,192.5,202.55,190.5,200.85,845150,0.041213155,1.4193521997740277,0
AUBANK,2020-05-21,205.5,210.85,201.8,210.45,1450542,0.047796845,1.40776208042889,0
AUBANK,2020-05-22,207.5,210.0,199.95,199.95,1601992,-0.04989308,-0.9351984485615098,0
AUBANK,2020-05-26,190.0,197.4,190.0,191.5,801744,-0.042260528,-0.6776972060148432,0
AUBANK,2020-05-27,191.5,199.5,183.0,196.85,1380508,0.027937412,0.9546281512922067,0
AUBANK,2020-05-28,196.45,202.05,193.1,199.05,720474,0.01117599,0.534494954505356,0
AUBANK,2020-05-29,194.5,199.5,193.05,195.8,1256630,-0.01632756,-0.03289330112368921,0
AUBANK,2020-06-01,200.0,205.55,200.0,205.0,4072542,0.0469867,1.4257414432821796,0
AUBANK,2020-06-02,204.7,215.25,202.5,215.2,1312430,0.04975605,1.33224757524676,0
AUBANK,2020-06-03,219.0,225.95,218.55,225.95,682866,0.04995358,1.2030091128071398,0
AUBANK,2020-06-04,237.2,237.2,222.5,236.85,5321228,0.04824078,1.0534776047566372,0
AUBANK,2020-06-05,236.4,243.25,226.0,240.8,2698778,0.01667726,0.273903919946739,0
AUBANK,2020-06-08,245.0,252.85,245.0,251.55,3479568,0.044642806,0.8431456649145179,0
AUBANK,2020-06-09,258.0,262.85,240.0,242.6,1763236,-0.035579383,-1.139503876327414,0
AUBANK,2020-06-10,242.5,250.0,241.0,243.35,2058120,0.0030914545,-0.26463449074241113,0
AUBANK,2020-06-11,243.35,248.8,231.2,231.7,991442,-0.047873497,-1.4319084762745578,0
AUBANK,2020-06-12,220.15,242.35,220.15,237.15,1493724,0.023521781,0.4361374427544969,0
AUBANK,2020-06-15,241.5,242.0,225.3,228.05,963238,-0.03837228,-1.1053344171044488,0
AUBANK,2020-06-16,236.5,239.45,229.5,239.3,1892394,0.049331307,1.0223431322563445,0
AUBANK,2020-06-17,238.5,241.95,230.95,234.25,854930,-0.021103203,-0.8293142472989556,0
AUBANK,2020-06-18,234.95,241.0,232.5,236.9,1381688,0.011312723,0.06323745351919187,0
AUBANK,2020-06-19,236.9,248.25,236.3,243.05,2517466,0.025960326,0.4964173506234255,0
AUBANK,2020-06-22,247.2,255.2,245.0,255.2,2214052,0.0499897,1.0626729694155044,0
AUBANK,2020-06-23,262.0,267.95,260.0,267.95,1215004,0.04996085,0.9747411876199354,0
AUBANK,2020-06-24,281.35,281.35,270.15,281.35,3039630,0.05000925,0.9230880636290072,0
AUBANK,2020-06-25,277.75,295.4,267.8,295.4,3028354,0.049937725,0.8478151096353188,0
AUBANK,2020-06-26,300.55,309.2,282.8,286.1,1430256,-0.031482697,-1.4345372747779008,0
AUBANK,2020-06-29,282.5,283.95,271.8,271.8,280338,-0.049982607,-1.6937033782417252,0
AUBANK,2020-06-30,262.5,277.5,262.5,271.75,1231150,-0.00018393993,-0.3353180701583207,0
AUBANK,2020-07-01,275.5,284.0,271.0,279.25,732366,0.027598858,0.4447387187976022,0
AUBANK,2020-07-02,286.9,292.0,281.4,287.7,567316,0.03025961,0.5529465102392643,0
AUBANK,2020-07-03,294.0,294.0,276.65,283.45,506528,-0.014772356,-0.6490691944364714,0
AUBANK,2020-07-06,286.5,297.6,283.85,297.6,1421568,0.04992056,1.1150374658891806,0
AUBANK,2020-07-07,301.95,312.5,295.0,312.5,1157290,0.050067186,1.0157867808455943,0
AUBANK,2020-07-08,321.3,328.1,305.0,323.15,2778532,0.03408003,0.5275832229842331,0
AUBANK,2020-07-09,317.45,327.5,307.5,311.55,1713780,-0.03589666,-1.4548483478458352,0
AUBANK,2020-07-10,312.45,319.0,305.0,311.15,841822,-0.001283884,-0.4384112539860932,0
AUBANK,2020-07-13,317.5,323.0,308.5,312.25,1392560,0.0035352707,-0.3843507620963608,0
AUBANK,2020-07-14,312.25,321.0,308.5,317.9,920322,0.01809442,0.10142974016167662,0
AUBANK,2020-07-15,320.0,322.4,311.0,315.0,1237486,-0.009122372,-0.7692784266100415,0
AUBANK,2020-07-16,315.0,322.5,309.15,319.55,876086,0.014444351,-0.034908900506935625,0
AUBANK,2020-07-17,322.45,331.0,320.75,326.95,904530,0.023157597,0.24326281067065839,0
AUBANK,2020-07-20,329.0,343.3,329.0,343.3,733084,0.05000758,1.0869614448134657,0
AUBANK,2020-07-21,360.45,360.45,349.0,360.45,3177460,0.04995632,1.0853665933674472,0
AUBANK,2020-07-22,361.0,366.9,345.0,361.2,2303748,0.002080679,-0.3543828957907526,0
AUBANK,2020-07-23,364.9,379.25,362.7,377.05,1484134,0.043881416,1.021171224001096,0
AUBANK,2020-07-24,382.0,395.9,378.5,395.65,5865054,0.049330354,1.096842060622979,0
AUBANK,2020-07-27,386.0,408.45,381.1,387.0,2293704,-0.021862745,-1.4877788711380842,0
AUBANK,2020-07-28,395.0,402.45,383.3,392.8,2926052,0.014986992,-0.14813575629404327,0
AUBANK,2020-07-29,397.5,397.5,373.2,373.2,1113576,-0.049898088,-2.123346175223087,1
AUBANK,2020-07-30,371.0,374.2,354.55,354.55,2113056,-0.04997325,-1.8157786671862493,0
AUBANK,2020-07-31,347.45,372.25,340.3,370.2,1535146,0.044140577,0.8922575647921942,0
AUBANK,2020-08-03,375.0,375.0,353.5,356.7,755680,-0.036466777,-1.337923243831181,0
AUBANK,2020-08-04,361.5,365.0,346.5,348.35,549382,-0.023409069,-0.8683370841059296,0
AUBANK,2020-08-05,352.4,365.75,351.0,362.95,973484,0.04191184,1.0376814196006414,0
AUBANK,2020-08-06,366.35,377.5,360.0,368.3,1081506,0.014740229,0.17771747969014612,0
AUBANK,2020-08-07,364.05,364.85,353.5,354.75,964834,-0.03679061,-1.2807218523359034,0
AUBANK,2020-08-10,357.75,359.9,350.5,351.0,536140,-0.010570824,-0.4925256122720515,0
AUBANK,2020-08-11,353.7,357.05,346.65,348.45,426618,-0.007264912,-0.3598778283033619,0
AUBANK,2020-08-12,350.8,365.4,347.25,362.05,895802,0.039029956,0.8947004834159574,0
AUBANK,2020-08-13,364.95,366.45,355.5,358.3,450518,-0.010357678,-0.4722116107142546,0
AUBANK,2020-08-14,362.5,362.5,347.2,353.95,383770,-0.012140572,-0.47276233729605815,0
AUBANK,2020-08-17,356.65,357.55,351.25,353.6,277408,-0.000988841,-0.08921470840921762,0
AUBANK,2020-08-18,357.0,362.9,353.5,360.0,620562,0.018099546,0.5521045252795548,0
AUBANK,2020-08-19,365.0,372.5,360.65,365.75,1954864,0.015972257,0.46125423937432497,0
AUBANK,2020-08-20,365.0,368.95,358.0,362.95,462280,-0.0076554418,-0.20235840564869714,0
AUBANK,2020-08-21,365.5,368.0,360.0,361.7,355716,-0.003444016,0.02316200161223348,0
AUBANK,2020-08-24,363.0,372.0,362.0,366.5,885076,0.0132706165,0.5550708688380536,0
AUBANK,2020-08-25,369.5,373.5,363.0,369.1,1627034,0.007094145,0.3520093717222402,0
AUBANK,2020-08-26,370.0,370.5,363.55,366.5,1163882,-0.007044196,-0.251371607113969,0
AUBANK,2020-08-27,368.05,371.8,364.05,365.2,589058,-0.0035470128,-0.2302143266349015,0
AUBANK,2020-08-28,367.5,381.0,366.0,368.35,2933894,0.008625388,0.4183402450131648,0
AUBANK,2020-08-31,372.5,375.8,325.55,334.0,4176336,-0.09325373,-3.1777968518432056,1
AUBANK,2020-09-01,336.0,354.9,336.0,350.5,1425914,0.049401164,1.6069431848626095,0
AUBANK,2020-09-02,355.0,355.95,346.15,351.75,677098,0.0035663843,0.16476874009560788,0
AUBANK,2020-09-03,353.65,353.65,343.2,344.35,528730,-0.021037638,-0.6285454392897731,0
AUBANK,2020-09-04,342.0,342.0,327.0,329.65,1765918,-0.042689145,-1.352307290272766,0
AUBANK,2020-09-07,331.95,331.95,316.0,325.3,1020238,-0.013195813,-0.3361429032742501,0
AUBANK,2020-09-08,325.0,345.0,318.0,322.0,1917882,-0.010144472,-0.22653025681506958,0
AUBANK,2020-09-09,319.95,324.0,315.55,320.7,720132,-0.0040372014,0.05963690785034814,0
AUBANK,2020-09-10,324.95,332.85,321.25,328.9,469456,0.025568962,1.0402814288673505,0
AUBANK,2020-09-11,330.0,340.7,325.5,336.55,515118,0.023259282,0.8788548328336034,0
AUBANK,2020-09-14,347.5,359.35,345.7,350.45,1833212,0.04130149,1.3558937938688673,0
AUBANK,2020-09-15,350.5,354.25,338.75,350.05,1000638,-0.0011414886,-0.006133319851512645,0
AUBANK,2020-09-16,350.0,357.5,348.0,356.65,939578,0.018854499,0.6501602711602374,0
AUBANK,2020-09-17,352.5,354.7,347.5,352.45,309104,-0.011776209,-0.35489681274270946,0
AUBANK,2020-09-18,357.4,368.45,353.55,363.25,1478142,0.030642629,0.962731465354333,0
AUBANK,2020-09-21,360.0,367.0,345.55,347.85,654362,-0.042395055,-1.2439541773330125,0
AUBANK,2020-09-22,347.85,347.85,332.5,333.9,1175870,-0.040103555,-1.0674548265965733,0
AUBANK,2020-09-23,334.0,338.5,323.7,327.15,1112154,-0.02021563,-0.4497087415242614,0
AUBANK,2020-09-24,324.0,324.0,308.35,317.2,644782,-0.030414104,-0.7036263613128078,0
AUBANK,2020-09-25,308.8,333.85,308.8,328.1,1166266,0.03436315,1.1258940180324835,0
AUBANK,2020-09-28,332.5,338.5,329.45,333.7,699268,0.017068028,0.5844943818787828,0
AUBANK,2020-09-29,339.5,339.5,325.0,328.15,732324,-0.016631782,-0.5184032378698795,0
AUBANK,2020-09-30,330.0,333.8,323.8,327.15,581680,-0.0030474067,0.0091585839674296,0
AUBANK,2020-10-01,331.55,336.35,331.0,333.0,447158,0.017881751,0.7284823887253707,0
AUBANK,2020-10-05,335.0,342.5,333.0,335.2,674416,0.006606698,0.22327874147878396,0
AUBANK,2020-10-06,337.5,371.85,337.5,367.2,1455200,0.09546542,2.7703929031104155,-1
AUBANK,2020-10-07,367.0,367.2,354.55,362.1,890212,-0.0138888955,-0.6289748863762237,0
AUBANK,2020-10-08,364.4,367.0,360.0,364.45,491966,0.006489992,-0.012592873017620817,0
AUBANK,2020-10-09,365.45,391.45,360.05,370.5,2112594,0.01660037,0.31831456783374323,0
AUBANK,2020-10-12,372.5,379.85,362.3,366.4,791188,-0.011066139,-0.49560619982880344,0
AUBANK,2020-10-13,364.95,377.65,361.9,372.6,597672,0.016921401,0.4347188588651973,0
AUBANK,2020-10-14,370.0,375.0,357.6,368.4,1380576,-0.011272192,-0.460344151014583,0
AUBANK,2020-10-15,369.5,377.0,361.25,362.8,757604,-0.015200913,-0.5317975078202483,0
AUBANK,2020-10-16,365.0,369.35,360.5,365.9,389180,0.008544683,0.20144552171461608,0
AUBANK,2020-10-19,366.5,386.45,363.05,383.95,1402150,0.049330473,1.4366037184295704,0
AUBANK,2020-10-20,377.5,398.45,377.5,394.2,1310926,0.026696205,0.6535664861158115,0
AUBANK,2020-10-21,395.1,404.6,375.05,386.75,3562720,-0.018899083,-0.912754561089526,0
AUBANK,2020-10-22,388.0,396.5,385.3,389.45,883660,0.0069812536,-0.0753574707920561,0
AUBANK,2020-10-23,394.95,398.0,390.05,394.65,424904,0.013352156,0.07572056218631787,0
AUBANK,2020-10-26,397.15,398.5,383.9,386.2,342112,-0.02141136,-1.097412157991852,0
AUBANK,2020-10-27,386.2,396.5,376.25,394.8,636818,0.022268176,0.49222393538702525,0
AUBANK,2020-10-28,398.5,406.0,390.3,399.65,1632064,0.012284756,0.07679160442947591,0
AUBANK,2020-10-29,398.5,404.5,386.45,391.4,745926,-0.020643055,-1.091821566207507,0
AUBANK,2020-10-30,391.0,394.75,387.25,387.65,724496,-0.00958097,-0.6337238677810025,0
AUBANK,2020-11-02,387.0,392.35,381.75,384.7,744738,-0.007609904,-0.5327345710506707,0
AUBANK,2020-11-03,386.5,396.75,382.55,386.1,624142,0.0036392212,0.05151318966742204,0
AUBANK,2020-11-04,389.9,394.45,386.1,389.8,921176,0.009582996,0.31289439323661566,0
AUBANK,2020-11-05,392.5,397.0,376.0,378.9,905602,-0.027963042,-1.5326869112103358,0
AUBANK,2020-11-06,380.5,394.9,380.5,386.1,833332,0.019002438,0.8490643453045587,0
AUBANK,2020-11-09,391.65,414.2,390.5,404.4,2278250,0.047397017,1.9306585492147315,0
