symbol,date,open,high,low,close,volume,simple_return,zscore_20,zscore_20_signal,zscore_20_signal_position,zscore_20_signal_position_strategy_return,zscore_20_signal_position_cumulative_return,zscore_20_signal_position_equity_curve,zscore_20_signal_position_strategy_return_transaction_cost,zscore_20_signal_position_strategy_return_net_return,zscore_20_signal_position_strategy_return_net_return_slippage,zscore_20_signal_position_strategy_return_net_return_net_return
AUBANK,2019-08-26,337.35,339.9,327.6,338.8,463942,0.027133465,0.9541678784517788,0,1,0.027133464813232422,-0.7201579175805406,0.2798420824194594,0.0,0.027133464813232422,0.0,0.027133464813232422
AUBANK,2019-08-27,338.5,342.45,334.4,336.75,219570,-0.006050706,-0.3176435087288951,0,1,-0.006050705909729004,-0.7218511597224269,0.27814884027757314,0.0,-0.006050705909729004,0.0,-0.006050705909729004
AUBANK,2019-08-28,335.0,341.65,332.5,334.7,230778,-0.0060875416,-0.3134947760581902,0,1,-0.006087541580200195,-0.723544402353101,0.276455597646899,0.0,-0.006087541580200195,0.0,-0.006087541580200195
AUBANK,2019-08-29,334.5,336.75,329.0,330.65,204694,-0.012100458,-0.5505891121449272,0,1,-0.012100458145141602,-0.7268896417414175,0.27311035825858254,0.0,-0.012100458145141602,0.0,-0.012100458145141602
AUBANK,2019-08-30,332.45,340.0,327.8,336.85,230802,0.018751025,0.8460199306843346,0,1,0.018751025199890137,-0.7217685425313598,0.2782314574686402,0.0,0.018751025199890137,0.0,0.018751025199890137
AUBANK,2019-09-03,338.0,340.85,330.7,333.4,451140,-0.010241985,-0.5269694073102199,0,1,-0.010241985321044922,-0.7246181850346065,0.2753818149653935,0.0,-0.010241985321044922,0.0,-0.010241985321044922
AUBANK,2019-09-04,335.0,338.75,334.0,336.75,664672,0.010048032,0.4529022196033175,0,1,0.0100480318069458,-0.7218511397987798,0.2781488602012202,0.0,0.0100480318069458,0.0,0.0100480318069458
AUBANK,2019-09-05,337.1,341.4,334.0,337.6,383464,0.0025241375,-0.042152708177827805,0,1,0.002524137496948242,-0.7211490538310125,0.27885094616898753,0.0,0.002524137496948242,0.0,0.002524137496948242
AUBANK,2019-09-06,337.6,338.45,332.75,333.55,521582,-0.011996508,-0.8360577807868654,0,1,-0.01199650764465332,-0.7244942913384476,0.27550570866155244,0.0,-0.01199650764465332,0.0,-0.01199650764465332
AUBANK,2019-09-09,333.25,334.75,332.1,333.55,235028,0.0,-0.021575828385222713,0,1,0.0,-0.7244942913384476,0.27550570866155244,0.0,0.0,0.0,0.0
AUBANK,2019-09-11,334.5,334.9,330.05,331.3,154804,-0.0067456365,-0.4217972037848663,0,1,-0.006745636463165283,-0.7263527526926051,0.27364724730739487,0.0,-0.006745636463165283,0.0,-0.006745636463165283
AUBANK,2019-09-12,329.9,336.0,329.0,334.45,194890,0.009508014,0.8148949274120211,0,1,0.009508013725280762,-0.7237509109093212,0.2762490890906788,0.0,0.009508013725280762,0.0,0.009508013725280762
AUBANK,2019-09-13,333.95,335.3,333.0,334.65,112514,0.0005979538,0.12588096210706773,0,1,0.0005979537963867188,-0.723585726717751,0.276414273282249,0.0,0.0005979537963867188,0.0,0.0005979537963867188
AUBANK,2019-09-16,333.25,334.65,331.65,333.4,186474,-0.0037352443,-0.1348473633106405,0,1,-0.0037352442741394043,-0.724618201549319,0.275381798450681,0.0,-0.0037352442741394043,0.0,-0.0037352442741394043
AUBANK,2019-09-17,331.7,333.95,316.2,318.8,148244,-0.043791234,-2.4905416713662567,1,1,-0.043791234493255615,-0.7366775104604472,0.26332248953955284,0.0,-0.043791234493255615,0.0,-0.043791234493255615
AUBANK,2019-09-18,322.5,329.25,320.5,326.85,290864,0.02525103,1.6687472495440518,0,1,0.025251030921936035,-0.7300283461346427,0.26997165386535726,0.0,0.025251030921936035,0.0,0.025251030921936035
AUBANK,2019-09-19,326.5,327.45,317.5,322.4,194916,-0.013614833,-0.5770762591320462,0,1,-0.013614833354949951,-0.7337039652125799,0.26629603478742014,0.0,-0.013614833354949951,0.0,-0.013614833354949951
AUBANK,2019-09-20,326.45,331.85,319.9,322.25,3930030,-0.00046521425,0.17878057386216323,0,1,-0.00046521425247192383,-0.7338278499233397,0.2661721500766603,0.0,-0.00046521425247192383,0.0,-0.00046521425247192383
AUBANK,2019-09-23,326.5,345.0,322.85,341.25,1151998,0.058960438,2.7684209234762434,-1,-1,-0.0589604377746582,-0.7495214764152816,0.25047852358471845,0.002,-0.060960437774658205,0.001,-0.061960437774658206
AUBANK,2019-09-24,341.5,344.9,330.0,334.95,348436,-0.018461525,-0.9269298930020646,0,-1,0.018461525440216064,-0.7448972607798945,0.2551027392201055,0.0,0.018461525440216064,0.0,0.018461525440216064
AUBANK,2019-09-25,334.95,334.95,307.05,322.0,10472250,-0.038662493,-1.6678348661577997,0,-1,0.038662493228912354,-0.7350343528521202,0.26496564714787985,0.0,0.038662493228912354,0.0,0.038662493228912354
AUBANK,2019-09-26,320.5,329.0,320.5,327.1,644680,0.015838504,0.7704588160688091,0,-1,-0.01583850383758545,-0.7392310122713002,0.26076898772869983,0.0,-0.01583850383758545,0.0,-0.01583850383758545
AUBANK,2019-09-27,325.05,333.45,322.5,331.75,626024,0.014215827,0.644648569918403,0,-1,-0.014215826988220215,-0.7429380590847448,0.25706194091525525,0.0,-0.014215826988220215,0.0,-0.014215826988220215
AUBANK,2019-09-30,331.45,332.6,325.5,329.75,400130,-0.006028652,-0.2754286646928263,0,-1,0.006028652191162109,-0.7413883220513815,0.2586116779486185,0.0,0.006028652191162109,0.0,0.006028652191162109
AUBANK,2019-10-01,326.15,331.95,322.5,326.95,473590,-0.008491218,-0.3304210842342823,0,-1,0.008491218090057373,-0.7391923938932842,0.26080760610671583,0.0,0.008491218090057373,0.0,0.008491218090057373
AUBANK,2019-10-03,325.0,326.4,321.3,324.9,359662,-0.0062701106,-0.23868781709236742,0,-1,0.006270110607147217,-0.7375571013558098,0.26244289864419024,0.0,0.006270110607147217,0.0,0.006270110607147217
AUBANK,2019-10-04,327.45,327.45,320.1,322.25,340300,-0.008156359,-0.28487300212536304,0,-1,0.008156359195709229,-0.7354165228061047,0.2645834771938953,0.0,0.008156359195709229,0.0,0.008156359195709229
AUBANK,2019-10-07,324.3,327.4,322.5,326.45,658538,0.01303339,0.6603104071483361,0,-1,-0.013033390045166016,-0.7388649424638789,0.2611350575361211,0.0,-0.013033390045166016,0.0,-0.013033390045166016
AUBANK,2019-10-09,327.4,327.4,319.8,320.6,933852,-0.017920077,-0.7310144670106096,0,-1,0.017920076847076416,-0.7341853821653659,0.2658146178346341,0.0,0.017920076847076416,0.0,0.017920076847076416
AUBANK,2019-10-10,322.35,324.5,318.15,319.35,109792,-0.0038989186,-0.08845530940620558,0,-1,0.003898918628692627,-0.7331489926001117,0.2668510073998883,0.0,0.003898918628692627,0.0,0.003898918628692627
AUBANK,2019-10-11,321.0,330.5,319.0,326.9,210484,0.023641706,1.0549455437378006,0,-1,-0.02364170551300049,-0.7394578055329073,0.2605421944670927,0.0,-0.02364170551300049,0.0,-0.02364170551300049
AUBANK,2019-10-14,328.95,331.9,320.25,321.85,407230,-0.015448093,-0.6010930412965221,0,-1,0.01544809341430664,-0.7354329253744112,0.2645670746255888,0.0,0.01544809341430664,0.0,0.01544809341430664
AUBANK,2019-10-15,323.0,326.5,320.5,321.75,664924,-0.000310719,0.061305663231234854,0,-1,0.00031071901321411133,-0.7353507193540546,0.2646492806459454,0.0,0.00031071901321411133,0.0,0.00031071901321411133
AUBANK,2019-10-16,323.75,337.5,321.5,323.7,671780,0.0060606003,0.3171263286620265,0,-1,-0.006060600280761719,-0.7369546528586408,0.2630453471413592,0.0,-0.006060600280761719,0.0,-0.006060600280761719
AUBANK,2019-10-17,325.0,328.0,318.85,323.9,187258,0.00061774254,-0.018223171929817695,0,-1,-0.0006177425384521484,-0.7371171471591119,0.2628828528408881,0.0,-0.0006177425384521484,0.0,-0.0006177425384521484
AUBANK,2019-10-18,325.0,333.25,320.7,327.2,1402396,0.010188341,0.4970721566889208,0,-1,-0.01018834114074707,-0.7397954873439077,0.26020451265609235,0.0,-0.01018834114074707,0.0,-0.01018834114074707
AUBANK,2019-10-22,337.5,348.25,333.5,344.6,2947334,0.05317843,2.1623689749166415,-1,-1,-0.05317842960357666,-0.7536327547027226,0.24636724529727738,0.0,-0.05317842960357666,0.0,-0.05317842960357666
AUBANK,2019-10-23,350.0,350.0,338.55,347.1,1205444,0.007254839,0.14338318445239925,0,-1,-0.007254838943481445,-0.7554201093883036,0.24457989061169638,0.0,-0.007254838943481445,0.0,-0.007254838943481445
AUBANK,2019-10-24,349.85,349.85,330.15,340.85,1417008,-0.018006325,-0.934195755302597,0,-1,0.018006324768066406,-0.7510161244462112,0.24898387555378876,0.0,0.018006324768066406,0.0,0.018006324768066406
AUBANK,2019-10-25,340.0,347.45,336.5,344.2,972118,0.009828329,0.43651401527975053,0,-1,-0.009828329086303711,-0.7534632199123372,0.24653678008766278,0.0,-0.009828329086303711,0.0,-0.009828329086303711
AUBANK,2019-10-27,344.5,346.5,341.85,343.45,43416,-0.002178967,-0.33489224749610547,0,-1,0.002178966999053955,-0.7529260244044731,0.2470739755955269,0.0,0.002178966999053955,0.0,0.002178966999053955
AUBANK,2019-10-29,342.0,345.5,339.65,344.8,462752,0.003930688,0.07182488633057885,0,-1,-0.00393068790435791,-0.7538971950918281,0.24610280490817193,0.0,-0.00393068790435791,0.0,-0.00393068790435791
AUBANK,2019-10-30,356.5,356.5,342.6,344.9,741816,0.0002900362,-0.1106244407985199,0,-1,-0.0002900362014770508,-0.7539685738145365,0.24603142618546348,0.0,-0.0002900362014770508,0.0,-0.0002900362014770508
AUBANK,2019-10-31,344.5,347.0,341.0,342.8,815868,-0.0060887337,-0.5077787367415963,0,-1,0.006088733673095703,-0.7524705539852814,0.2475294460147186,0.0,0.006088733673095703,0.0,0.006088733673095703
AUBANK,2019-11-01,345.0,347.5,333.0,344.2,955512,0.0040841103,0.08778903937890671,0,-1,-0.004084110260009766,-0.7534814915354046,0.24651850846459544,0.0,-0.004084110260009766,0.0,-0.004084110260009766
AUBANK,2019-11-04,346.0,346.2,341.5,343.4,656082,-0.0023242831,-0.33056587396525144,0,-1,0.0023242831230163574,-0.7529085127266691,0.24709148727333086,0.0,0.0023242831230163574,0.0,0.0023242831230163574
AUBANK,2019-11-05,345.0,345.6,335.5,337.35,391402,-0.017617881,-1.232576868110747,0,-1,0.017617881298065186,-0.7485552842341252,0.2514447157658748,0.0,0.017617881298065186,0.0,0.017617881298065186
AUBANK,2019-11-06,337.45,338.85,328.0,333.25,235388,-0.012153566,-0.8134239429221364,0,-1,0.012153565883636475,-0.7454993343149725,0.2545006656850275,0.0,0.012153565883636475,0.0,0.012153565883636475
AUBANK,2019-11-07,335.25,345.5,333.75,342.55,717598,0.027906895,1.4598256473496274,0,-1,-0.02790689468383789,-0.7526016575892112,0.24739834241078884,0.0,-0.02790689468383789,0.0,-0.02790689468383789
AUBANK,2019-11-08,344.5,348.5,338.0,344.75,534612,0.0064224005,0.1474397869570359,0,-1,-0.00642240047454834,-0.7541905488209126,0.24580945117908737,0.0,-0.00642240047454834,0.0,-0.00642240047454834
AUBANK,2019-11-11,344.35,360.4,342.5,359.2,2811710,0.041914463,2.0307938529265015,-1,-1,-0.04191446304321289,-0.7644935199780309,0.23550648002196906,0.0,-0.04191446304321289,0.0,-0.04191446304321289
AUBANK,2019-11-13,360.0,407.45,360.0,404.05,9893522,0.12486076,3.54281354981085,-1,-1,-0.12486076354980469,-0.7938990388945009,0.20610096110549914,0.0,-0.12486076354980469,0.0,-0.12486076354980469
AUBANK,2019-11-14,405.7,424.35,388.25,418.0,5395932,0.034525514,0.6500905172988743,0,-1,-0.034525513648986816,-0.801014780440218,0.198985219559782,0.0,-0.034525513648986816,0.0,-0.034525513648986816
AUBANK,2019-11-15,410.0,413.35,393.85,400.4,1666514,-0.042105258,-1.5479102327443748,0,-1,0.042105257511138916,-0.7926364565297429,0.2073635434702571,0.0,0.042105257511138916,0.0,0.042105257511138916
AUBANK,2019-11-18,401.5,406.0,396.05,400.1,455136,-0.0007492304,-0.34536358156305974,0,-1,0.0007492303848266602,-0.7924810934622697,0.2075189065377303,0.0,0.0007492303848266602,0.0,0.0007492303848266602
AUBANK,2019-11-19,401.0,414.5,392.5,408.75,378460,0.021619558,0.286207825597455,0,-1,-0.021619558334350586,-0.7969675605676427,0.20303243943235727,0.0,-0.021619558334350586,0.0,-0.021619558334350586
AUBANK,2019-11-20,415.0,415.0,398.05,408.2,484358,-0.0013455153,-0.3113505882503098,0,-1,0.001345515251159668,-0.7966943773239064,0.20330562267609364,0.0,0.001345515251159668,0.0,0.001345515251159668
AUBANK,2019-11-21,406.45,413.85,405.0,408.5,214842,0.00073492527,-0.23859327596100405,0,-1,-0.0007349252700805664,-0.7968437917635606,0.20315620823643943,0.0,-0.0007349252700805664,0.0,-0.0007349252700805664
AUBANK,2019-11-22,411.0,411.0,398.0,401.15,746926,-0.017992675,-0.8012081741314719,0,-1,0.017992675304412842,-0.7931884680726866,0.20681153192731339,0.0,0.017992675304412842,0.0,0.017992675304412842
AUBANK,2019-11-25,402.45,418.2,400.0,412.7,387848,0.028792262,0.5705628702006105,0,-1,-0.028792262077331543,-0.7991430399005522,0.20085696009944776,0.0,-0.028792262077331543,0.0,-0.028792262077331543
AUBANK,2019-11-26,414.7,414.7,399.5,401.35,458444,-0.027501822,-1.0387528655818434,0,-1,0.027501821517944336,-0.7936191076332604,0.20638089236673962,0.0,0.027501821517944336,0.0,0.027501821517944336
AUBANK,2019-11-27,402.95,415.0,402.5,412.65,517678,0.02815497,0.5342513108779989,0,-1,-0.028154969215393066,-0.7994297553044912,0.20057024469550877,0.0,-0.028154969215393066,0.0,-0.028154969215393066
AUBANK,2019-11-28,412.75,427.5,402.5,404.4,1103078,-0.01999271,-0.8074034280149605,0,-1,0.019992709159851074,-0.7954198127361738,0.2045801872638262,0.0,0.019992709159851074,0.0,0.019992709159851074
AUBANK,2019-11-29,406.45,413.25,403.0,411.85,355752,0.018422365,0.24509207703020053,0,-1,-0.018422365188598633,-0.7991886636562999,0.20081133634370008,0.0,-0.018422365188598633,0.0,-0.018422365188598633
AUBANK,2019-12-02,411.0,418.0,404.0,416.6,789258,0.01153338,0.0391227038645505,0,-1,-0.011533379554748535,-0.801504697017248,0.19849530298275198,0.0,-0.011533379554748535,0.0,-0.011533379554748535
AUBANK,2019-12-03,419.5,419.95,403.55,405.4,358532,-0.026884317,-0.9919670981168464,0,-1,0.02688431739807129,-0.7961682862898334,0.20383171371016662,0.0,0.02688431739807129,0.0,0.02688431739807129
AUBANK,2019-12-04,406.0,409.4,400.65,406.2,532106,0.0019733906,-0.22281225199507665,0,-1,-0.001973390579223633,-0.796570525873416,0.20342947412658396,0.0,-0.001973390579223633,0.0,-0.001973390579223633
AUBANK,2019-12-05,407.4,408.25,402.25,403.95,359426,-0.0055391192,-0.4454120947760776,0,-1,0.005539119243621826,-0.7954437057585616,0.2045562942414384,0.0,0.005539119243621826,0.0,0.005539119243621826
AUBANK,2019-12-06,406.55,406.8,398.5,404.0,488202,0.00012373924,-0.2476108840712331,0,-1,-0.00012373924255371094,-0.7954690173994706,0.20453098260052938,0.0,-0.00012373924255371094,0.0,-0.00012373924255371094
AUBANK,2019-12-09,404.0,409.25,400.0,404.55,396262,0.0013613701,-0.2050918191419834,0,-1,-0.0013613700866699219,-0.7957474597609802,0.20425254023901984,0.0,-0.0013613700866699219,0.0,-0.0013613700866699219
AUBANK,2019-12-10,403.0,403.85,383.6,398.85,807952,-0.014089704,-0.5729532221722888,0,-1,0.014089703559875488,-0.7928696020176609,0.20713039798233912,0.0,0.014089703559875488,0.0,0.014089703559875488
AUBANK,2019-12-11,399.95,403.4,393.3,400.1,380228,0.0031340122,0.16718845310165983,0,-1,-0.003134012222290039,-0.7935187512165454,0.20648124878345464,0.0,-0.003134012222290039,0.0,-0.003134012222290039
AUBANK,2019-12-12,400.0,402.75,397.5,399.75,247840,-0.0008748174,0.06317901888257225,0,-1,0.0008748173713684082,-0.7933381178332477,0.2066618821667523,0.0,0.0008748173713684082,0.0,0.0008748173713684082
AUBANK,2019-12-13,401.5,401.5,395.7,397.5,1250596,-0.005628526,-0.3309073380869319,0,-1,0.005628526210784912,-0.7921749160127021,0.20782508398729793,0.0,0.005628526210784912,0.0,0.005628526210784912
AUBANK,2019-12-16,400.05,401.95,395.8,397.6,195090,0.0002515316,0.026941017622021432,0,-1,-0.00025153160095214844,-0.7922271905887953,0.20777280941120468,0.0,-0.00025153160095214844,0.0,-0.00025153160095214844
AUBANK,2019-12-17,399.5,400.4,395.0,398.55,194466,0.0023893118,0.22850028949776063,0,-1,-0.0023893117904663086,-0.7927236246120598,0.2072763753879402,0.0,-0.0023893117904663086,0.0,-0.0023893117904663086
AUBANK,2019-12-18,399.0,399.0,390.5,397.1,575684,-0.0036381483,-0.15325562610514062,0,-1,0.003638148307800293,-0.7919695224176952,0.20803047758230475,0.0,0.003638148307800293,0.0,0.003638148307800293
AUBANK,2019-12-19,395.0,398.0,395.0,397.1,147854,0.0,0.08394081921221878,0,-1,-0.0,-0.7919695224176952,0.20803047758230475,0.0,-0.0,0.0,-0.0
AUBANK,2019-12-20,397.1,403.95,393.5,398.75,645422,0.004155159,0.2895079067013699,0,-1,-0.004155158996582031,-0.7928339221281846,0.2071660778718154,0.0,-0.004155158996582031,0.0,-0.004155158996582031
AUBANK,2019-12-23,398.45,398.45,395.5,396.05,112896,-0.006771207,-0.35749034515701056,0,-1,0.006771206855773926,-0.7914311577614151,0.20856884223858485,0.0,0.006771206855773926,0.0,0.006771206855773926
AUBANK,2019-12-24,395.0,396.45,388.6,392.25,173696,-0.0095947385,-0.6997814258066336,0,-1,0.009594738483428955,-0.7894299942643443,0.21057000573565565,0.0,0.009594738483428955,0.0,0.009594738483428955
AUBANK,2019-12-26,394.9,414.0,392.25,410.2,495682,0.045761704,3.113484609131697,-1,-1,-0.045761704444885254,-0.7990660366317772,0.20093396336822278,0.0,-0.045761704444885254,0.0,-0.045761704444885254
AUBANK,2019-12-27,410.2,410.2,397.5,402.05,520158,-0.019868433,-1.3340162271518357,0,-1,0.019868433475494385,-0.7950737935476283,0.2049262064523717,0.0,0.019868433475494385,0.0,0.019868433475494385
AUBANK,2019-12-30,400.5,405.75,397.65,401.6,188176,-0.0011191964,0.0033389530175005205,0,-1,0.0011191964149475098,-0.794844440872038,0.20515555912796202,0.0,0.0011191964149475098,0.0,0.0011191964149475098
AUBANK,2019-12-31,400.0,410.95,391.35,401.55,1129878,-0.00012457371,0.11796957558106516,0,-1,0.0001245737075805664,-0.7948188838834067,0.2051811161165933,0.0,0.0001245737075805664,0.0,0.0001245737075805664
AUBANK,2020-01-01,402.0,404.9,396.0,398.85,179442,-0.006723881,-0.4780549820877518,0,-1,0.006723880767822266,-0.79343927052283,0.20656072947716997,0.0,0.006723880767822266,0.0,0.006723880767822266
AUBANK,2020-01-02,396.75,400.5,396.5,397.95,127214,-0.002256453,-0.1042894109362809,0,-1,0.002256453037261963,-0.7929731759374222,0.20702682406257777,0.0,0.002256453037261963,0.0,0.002256453037261963
AUBANK,2020-01-03,398.4,401.25,396.0,398.95,181796,0.0025129318,0.24549727435961333,0,-1,-0.0025129318237304688,-0.7934934202319749,0.2065065797680251,0.0,-0.0025129318237304688,0.0,-0.0025129318237304688
AUBANK,2020-01-06,396.5,400.05,393.1,395.75,226956,-0.008021057,-0.561256746589005,0,-1,0.008021056652069092,-0.7918370192566305,0.20816298074336947,0.0,0.008021056652069092,0.0,0.008021056652069092
AUBANK,2020-01-07,396.0,404.0,394.0,400.35,5693404,0.011623502,0.9361489937608478,0,-1,-0.011623501777648926,-0.7942566020333418,0.2057433979666582,0.0,-0.011623501777648926,0.0,-0.011623501777648926
AUBANK,2020-01-08,397.0,422.95,395.25,417.95,4936804,0.043961525,2.6181690585194044,-1,-1,-0.043961524963378906,-0.8033013955591034,0.1966986044408966,0.0,-0.043961524963378906,0.0,-0.043961524963378906
AUBANK,2020-01-09,421.85,425.5,413.15,418.15,2030328,0.0004785061,-0.11648718626799955,0,-1,-0.00047850608825683594,-0.80339551703888,0.19660448296112,0.0,-0.00047850608825683594,0.0,-0.00047850608825683594
AUBANK,2020-01-10,416.95,420.75,410.5,412.3,605170,-0.013990223,-0.9629612277712525,0,-1,0.013990223407745361,-0.8006449763992897,0.19935502360071033,0.0,0.013990223407745361,0.0,0.013990223407745361
AUBANK,2020-01-13,415.0,421.5,412.6,419.25,465756,0.01685667,0.8519266115742867,0,-1,-0.016856670379638672,-0.804005438320652,0.19599456167934803,0.0,-0.016856670379638672,0.0,-0.016856670379638672
AUBANK,2020-01-14,420.5,425.0,418.5,423.8,661510,0.0108526945,0.4537754358169599,0,-1,-0.010852694511413574,-0.8061325074244563,0.1938674925755437,0.0,-0.010852694511413574,0.0,-0.010852694511413574
AUBANK,2020-01-15,425.0,432.45,422.0,428.7,1044188,0.011562109,0.46610139717412813,0,-1,-0.011562108993530273,-0.8083740245039172,0.19162597549608285,0.0,-0.011562108993530273,0.0,-0.011562108993530273
AUBANK,2020-01-16,429.7,442.35,429.7,438.7,1185078,0.023326278,1.0614389932147466,0,-1,-0.02332627773284912,-0.8128439452291669,0.18715605477083308,0.0,-0.02332627773284912,0.0,-0.02332627773284912
AUBANK,2020-01-17,441.5,444.25,432.75,438.85,707678,0.00034189224,-0.2804646332189006,0,-1,-0.0003418922424316406,-0.8129079324324172,0.1870920675675828,0.0,-0.0003418922424316406,0.0,-0.0003418922424316406
AUBANK,2020-01-20,442.0,446.0,437.5,442.95,896644,0.00934267,0.22931713965133374,0,-1,-0.009342670440673828,-0.8146558719617654,0.18534412803823463,0.0,-0.009342670440673828,0.0,-0.009342670440673828
AUBANK,2020-01-21,442.0,446.0,437.75,444.15,511040,0.002709031,-0.1873285361790937,0,-1,-0.002709031105041504,-0.8151579749697577,0.18484202503024227,0.0,-0.002709031105041504,0.0,-0.002709031105041504
AUBANK,2020-01-22,446.05,449.7,441.1,443.5,511670,-0.0014634728,-0.4658542406330861,0,-1,0.001463472843170166,-0.8148874636858494,0.1851125363141506,0.0,0.001463472843170166,0.0,0.001463472843170166
AUBANK,2020-01-23,455.5,504.0,455.5,487.25,9957038,0.09864712,3.556130811340922,-1,-1,-0.0986471176147461,-0.8331482818275954,0.16685171817240463,0.0,-0.0986471176147461,0.0,-0.0986471176147461
AUBANK,2020-01-24,490.0,548.95,486.0,535.35,8376792,0.09871721,2.678561595970011,-1,-1,-0.09871721267700195,-0.8496194183759438,0.1503805816240562,0.0,-0.09871721267700195,0.0,-0.09871721267700195
AUBANK,2020-01-27,540.0,552.5,499.5,511.0,5438232,-0.045484245,-1.7117699435554958,0,-1,0.04548424482345581,-0.8427794711846616,0.15722052881533843,0.0,0.04548424482345581,0.0,0.04548424482345581
AUBANK,2020-01-28,504.9,525.0,502.5,521.9,1658978,0.021330714,0.22480438923516594,0,-1,-0.021330714225769043,-0.8461330973552459,0.1538669026447541,0.0,-0.021330714225769043,0.0,-0.021330714225769043
AUBANK,2020-01-29,530.0,534.5,516.5,523.3,568136,0.0026824474,-0.3419997663075506,0,-1,-0.0026824474334716797,-0.8465458372333414,0.15345416276665858,0.0,-0.0026824474334716797,0.0,-0.0026824474334716797
AUBANK,2020-01-30,523.95,538.4,512.0,523.8,1204270,0.00095546246,-0.3990052540705069,0,-1,-0.0009554624557495117,-0.8466924569245435,0.15330754307545646,0.0,-0.0009554624557495117,0.0,-0.0009554624557495117
AUBANK,2020-01-31,527.5,536.95,520.0,532.15,843678,0.015941262,0.027588275097805013,0,-1,-0.015941262245178223,-0.8491363726728733,0.15086362732712666,0.0,-0.015941262245178223,0.0,-0.015941262245178223
AUBANK,2020-02-01,530.0,540.0,509.0,515.45,451528,-0.031382143,-1.3042998580204102,0,-1,0.03138214349746704,-0.844401948671545,0.15559805132845494,0.0,0.03138214349746704,0.0,0.03138214349746704
AUBANK,2020-02-03,519.0,530.0,495.5,521.95,821850,0.012610316,-0.037185347540027745,0,-1,-0.012610316276550293,-0.8463640893108118,0.15363591068918825,0.0,-0.012610316276550293,0.0,-0.012610316276550293
AUBANK,2020-02-04,525.9,530.7,522.0,525.9,521236,0.0075677633,-0.13285656762542541,0,-1,-0.007567763328552246,-0.8475267695216742,0.15247323047832584,0.0,-0.007567763328552246,0.0,-0.007567763328552246
AUBANK,2020-02-05,530.0,571.35,525.4,547.8,2543364,0.041642785,0.7979831356587663,0,-1,-0.04164278507232666,-0.8538761794877664,0.1461238205122336,0.0,-0.04164278507232666,0.0,-0.04164278507232666
AUBANK,2020-02-06,552.5,557.15,540.0,546.75,979448,-0.0019167066,-0.48921174477249596,0,-1,0.0019167065620422363,-0.8535961030021199,0.14640389699788015,0.0,0.0019167065620422363,0.0,0.0019167065620422363
AUBANK,2020-02-07,543.45,573.8,540.25,564.05,1316716,0.031641483,0.4716903245153985,0,-1,-0.031641483306884766,-0.8582285394650412,0.14177146053495882,0.0,-0.031641483306884766,0.0,-0.031641483306884766
AUBANK,2020-02-10,565.0,569.0,550.5,562.85,853378,-0.0021274686,-0.4919437690340149,0,-1,0.0021274685859680176,-0.8579269251363663,0.14207307486363374,0.0,0.0021274685859680176,0.0,0.0021274685859680176
AUBANK,2020-02-11,566.5,589.0,558.5,581.45,1712572,0.033046126,0.49391711951940537,0,-1,-0.03304612636566162,-0.862621889921468,0.13737811007853196,0.0,-0.03304612636566162,0.0,-0.03304612636566162
AUBANK,2020-02-12,580.0,587.5,566.0,575.75,854024,-0.009803116,-0.6849415769955198,0,-1,0.00980311632156372,-0.8612751563283316,0.13872484367166837,0.0,0.00980311632156372,0.0,0.00980311632156372
AUBANK,2020-02-13,567.5,579.0,550.5,574.1,1096040,-0.002865851,-0.48181015035526054,0,-1,0.0028658509254455566,-0.8608775916067128,0.13912240839328716,0.0,0.0028658509254455566,0.0,0.0028658509254455566
AUBANK,2020-02-14,580.0,582.55,566.65,573.0,511546,-0.0019159913,-0.4367178339461384,0,-1,0.0019159913063049316,-0.860611034281719,0.13938896571828097,0.0,0.0019159913063049316,0.0,0.0019159913063049316
AUBANK,2020-02-17,579.85,588.2,564.5,570.1,960400,-0.0050611496,-0.5122509216939248,0,-1,0.005061149597167969,-0.8599055658740243,0.14009443412597566,0.0,0.005061149597167969,0.0,0.005061149597167969
AUBANK,2020-02-18,569.95,579.5,565.0,574.55,1025902,0.007805705,-0.1637822222783542,0,-1,-0.0078057050704956055,-0.8609991017088297,0.13900089829117035,0.0,-0.0078057050704956055,0.0,-0.0078057050704956055
AUBANK,2020-02-19,578.55,602.0,575.8,582.85,2536736,0.01444602,0.17306230654623142,0,-1,-0.014446020126342773,-0.8630071114831237,0.1369928885168763,0.0,-0.014446020126342773,0.0,-0.014446020126342773
AUBANK,2020-02-20,582.75,597.1,580.0,587.3,1194856,0.007634878,0.13792489807667743,0,-1,-0.007634878158569336,-0.8640530354955405,0.13594696450445953,0.0,-0.007634878158569336,0.0,-0.007634878158569336
AUBANK,2020-02-24,585.45,595.0,573.15,579.6,1235304,-0.013110876,-1.1444822852788634,0,-1,0.013110876083374023,-0.8622706516900116,0.1377293483099884,0.0,0.013110876083374023,0.0,0.013110876083374023
AUBANK,2020-02-25,582.45,586.0,576.5,579.05,1687906,-0.00094890594,-0.3744683773649267,0,-1,0.0009489059448242188,-0.8621399594926236,0.13786004050737644,0.0,0.0009489059448242188,0.0,0.0009489059448242188
AUBANK,2020-02-26,577.5,600.5,509.55,589.45,1917984,0.017960548,0.696569236240312,0,-1,-0.017960548400878906,-0.8646160014227033,0.13538399857729666,0.0,-0.017960548400878906,0.0,-0.017960548400878906
