date,AUBANK,AXISBANK,BANKBARODA,CANBK,FEDERALBNK,HDFCBANK,ICICIBANK,IDFCFIRSTB,INDUSINDBK,KOTAKBANK,PNB,SBIN,UNIONBANK,YESBANK
2017-10-05,-0.03976571559906006,0.009388267993927002,0.015612125396728516,0.009555339813232422,0.009283900260925293,-0.0008904933929443359,-0.015574157238006592,-0.011607170104980469,0.005242347717285156,0.0033997297286987305,0.018497347831726074,-0.006319105625152588,-0.0008443593978881836,0.010258674621582031
2017-10-06,-0.0500255823135376,-0.004289746284484863,0.016585826873779297,0.01783764362335205,0.030661463737487793,-0.0008896589279174805,0.0005519390106201172,-0.013239145278930664,0.003730475902557373,0.0062923431396484375,-0.03552281856536865,0.020468950271606445,0.03270244598388672,0.017665863037109375
2017-10-09,-0.03837394714355469,-0.005165457725524902,-0.0015917420387268066,-0.003397703170776367,-0.005524873733520508,0.002444446086883545,-0.0007354617118835449,-0.03832745552062988,-0.010104060173034668,0.010101079940795898,-0.001777052879333496,0.00038945674896240234,0.013419508934020996,0.01394200325012207
2017-10-10,-0.01792365312576294,-0.016997694969177246,0.0003986358642578125,-0.0008971691131591797,0.008119583129882812,-0.004009842872619629,-0.007175743579864502,0.009228169918060303,-0.015092730522155762,0.005238175392150879,0.0021594762802124023,0.00038933753967285156,-0.0007266402244567871,0.005392313003540039
2017-10-11,0.0013773441314697266,-0.0023322105407714844,-0.022709131240844727,-0.029274463653564453,-0.007206439971923828,0.007100105285644531,-0.008154094219207764,0.018628239631652832,0.004579305648803711,-0.010895311832427979,-0.0387231707572937,-0.020237445831298828,-0.044198453426361084,-0.026548683643341064
2017-10-12,-0.0005158185958862305,-0.01812887191772461,-0.0004076957702636719,-0.00518035888671875,0.008112788200378418,-0.016089439392089844,-0.000186920166015625,-0.024158716201782227,-0.01499485969543457,0.012930989265441895,0.01600062847137451,-0.002184748649597168,0.007354855537414551,0.00661158561706543
2017-10-13,0.007569313049316406,-0.008284211158752441,0.007748842239379883,0.016551971435546875,-0.007200419902801514,-0.017593979835510254,0.014016032218933105,0.0025273561477661133,-0.004216909408569336,0.02364063262939453,0.008942723274230957,0.0035828351974487305,0.0069653987884521484,0.011767983436584473
2017-10-16,0.03670823574066162,0.01718771457672119,-0.01011735200881958,-0.0018294453620910645,-0.06484651565551758,-0.0034579038619995117,0.010873675346374512,0.021114885807037354,0.019624650478363037,0.0,-0.008549690246582031,-0.0001983642578125,-0.002416849136352539,-0.0054097771644592285
2017-10-17,-0.004776060581207275,0.01383674144744873,0.007358908653259277,0.002749204635620117,-0.009214639663696289,0.0032306909561157227,-0.001276254653930664,0.008628129959106445,0.004836857318878174,-0.003695189952850342,0.00419306755065918,-0.003570735454559326,0.0040100812911987305,0.015909671783447266
2017-10-18,-0.020850539207458496,-0.09480661153793335,-0.018668770790100098,-0.0129774808883667,-0.003969788551330566,-0.009291291236877441,-0.03924793004989624,0.02001744508743286,-0.0003514289855957031,0.01622629165649414,-0.026077330112457275,-0.029464423656463623,-0.013729393482208252,-0.029848754405975342
2017-10-23,0.011492252349853516,-0.03132396936416626,0.009098410606384277,0.000925898551940918,-0.008454084396362305,0.00278317928314209,-0.002280116081237793,-0.0017762184143066406,0.00749284029006958,-0.031478047370910645,0.0007280111312866211,0.00902557373046875,0.004133939743041992,-0.023454725742340088
2017-10-24,-0.00852125883102417,0.0044449567794799805,-0.04016399383544922,-0.04051804542541504,0.0047904253005981445,-0.0021468400955200195,0.015235185623168945,-0.011524796485900879,0.018047749996185303,0.003768324851989746,-0.054967284202575684,-0.03455984592437744,0.03856503963470459,-0.01780158281326294
2017-10-25,-0.03909677267074585,0.04657590389251709,-0.33215129375457764,-0.40896153450012207,0.030886471271514893,-0.03856039047241211,-0.14687681198120117,-0.00701141357421875,-0.04354614019393921,-0.05161893367767334,-0.46203362941741943,-0.2768716812133789,-0.3513469696044922,-0.059551239013671875
2017-10-26,0.019466757774353027,0.023890018463134766,0.013309657573699951,0.03785967826843262,0.011175572872161865,0.0,0.02109915018081665,0.005221903324127197,0.01582515239715576,0.008411645889282227,-0.057124972343444824,0.013542592525482178,-0.05848896503448486,0.013153910636901855
2017-10-27,0.018062949180603027,0.003407001495361328,0.0635492205619812,0.04839974641799927,-0.0050231218338012695,-0.0022281408309936523,-0.00634920597076416,0.0034995675086975098,0.0060274600982666016,0.009813547134399414,0.07932180166244507,0.029485225677490234,0.05910295248031616,-0.07291674613952637
2017-10-30,-0.006590008735656738,-0.004012763500213623,-0.0012804269790649414,-0.023845553398132324,-0.01749265193939209,0.013398885726928711,0.0019924044609069824,0.019315242767333984,-0.004055678844451904,0.0,-0.0371546745300293,-0.0030542612075805664,-0.05031251907348633,0.025403141975402832
2017-10-31,-0.01054602861404419,-0.08088850975036621,0.028452694416046143,0.02005922794342041,0.003274679183959961,-0.0037460923194885254,0.0014972090721130371,-0.014324188232421875,0.003948807716369629,-0.0038872957229614258,0.03333157300949097,0.019871830940246582,0.04315227270126343,-0.001905679702758789
2017-11-01,0.013065099716186523,-0.02284228801727295,-0.015794754028320312,-0.017996907234191895,0.009856224060058594,0.007078051567077637,-0.044318556785583496,-0.09973514080047607,0.009464383125305176,-0.00048786401748657227,-0.008861899375915527,-0.045945167541503906,-0.018481969833374023,0.014478921890258789
2017-11-02,0.03546583652496338,0.005512893199920654,0.01749277114868164,0.024561405181884766,0.019908785820007324,0.0004392862319946289,-0.010370135307312012,0.04574638605117798,-0.009162604808807373,-0.004880428314208984,0.007293403148651123,0.017195582389831543,0.04886066913604736,0.0051757097244262695
2017-11-03,0.007702469825744629,-0.014939308166503906,-0.013517975807189941,-0.0031821727752685547,0.019043564796447754,0.004829883575439453,0.0023685693740844727,0.01093357801437378,0.02887868881225586,-0.0039234161376953125,-0.05239450931549072,-0.03387939929962158,-0.0146331787109375,0.017163395881652832
2017-11-06,0.00048792362213134766,0.010368406772613525,-0.005204916000366211,-0.005654335021972656,-0.003451228141784668,-0.0010924339294433594,-0.0006331205368041992,0.026360511779785156,-0.015825629234313965,-0.00541609525680542,0.03174692392349243,-0.01230764389038086,-0.017951607704162598,-0.019328176975250244
2017-11-07,-0.0061768293380737305,0.01375114917755127,0.04433661699295044,0.039632439613342285,0.020636320114135742,-0.0028434395790100098,0.011546969413757324,0.01572054624557495,0.003822803497314453,0.00346529483795166,0.051681458950042725,0.03586620092391968,0.0606766939163208,-0.024870872497558594
2017-11-08,0.0006542205810546875,-0.03357672691345215,0.01896369457244873,0.003998279571533203,0.008779644966125488,0.001316070556640625,0.022243618965148926,0.00443655252456665,0.012150168418884277,-0.0019733309745788574,0.009157061576843262,0.024117350578308105,0.019410669803619385,-0.02534496784210205
2017-11-09,0.019450783729553223,0.008167266845703125,-0.021056175231933594,0.000716865062713623,-0.015057563781738281,0.0010952949523925781,-0.018985271453857422,-0.003565073013305664,-0.004568815231323242,-0.0059317946434021,-0.017139077186584473,-0.013406634330749512,-0.023559212684631348,0.0027979612350463867
2017-11-10,-0.030142664909362793,-0.00814199447631836,-0.027045249938964844,-0.0,0.021378695964813232,-0.0032822489738464355,-0.023128867149353027,0.007104754447937012,-0.003869771957397461,-0.011934399604797363,0.011398732662200928,-0.06327688694000244,-0.004248261451721191,-0.0019695162773132324
2017-11-13,0.016201019287109375,0.013674736022949219,-0.01415407657623291,0.01606881618499756,-0.021845698356628418,-0.0046103596687316895,0.01334381103515625,0.007155656814575195,-0.0006625652313232422,0.001006484031677246,0.01286691427230835,0.007495105266571045,-0.002778172492980957,-0.000986635684967041
2017-11-14,0.014478564262390137,-0.015446305274963379,-0.013631820678710938,0.015018939971923828,0.03010469675064087,-0.006175518035888672,0.0004773139953613281,0.003603637218475342,-0.012958049774169922,0.004524946212768555,0.019185185432434082,0.005890309810638428,0.021345019340515137,-0.003950655460357666
2017-11-15,0.003688335418701172,0.006689310073852539,-0.005123257637023926,0.02072542905807495,0.004948318004608154,-0.0013315677642822266,-0.00445711612701416,0.012658238410949707,-0.02463817596435547,0.012512564659118652,0.01823735237121582,0.012610137462615967,-0.0028308629989624023,-0.005288302898406982
2017-11-16,0.03147459030151367,-0.0011069774627685547,-0.04523742198944092,-0.040967464447021484,-0.014918684959411621,0.00422215461730957,-0.010935068130493164,0.00641024112701416,0.0041005611419677734,0.005931735038757324,-0.04922366142272949,-0.02600395679473877,-0.0542759895324707,0.001162886619567871
2017-11-17,0.03841400146484375,0.00036847591400146484,-0.004266977310180664,-0.011472582817077637,-0.0013363361358642578,0.00995790958404541,-0.019281983375549316,-0.012903213500976562,0.01745748519897461,0.005405426025390625,-0.0063669681549072266,-0.012297511100769043,0.016734600067138672,0.015931010246276855
2017-11-20,-0.01073986291885376,-0.005070090293884277,-0.0051593780517578125,-0.012060284614562988,-0.008896827697753906,0.006792306900024414,0.02014768123626709,0.0009099245071411133,0.010662436485290527,0.01710653305053711,0.01859152317047119,0.013333320617675781,0.0003094673156738281,0.023685097694396973
2017-11-21,-0.017641782760620117,-0.003026604652404785,0.02324885129928589,-0.0,0.013668477535247803,0.0045702457427978516,-0.004238009452819824,0.0009108185768127441,-0.00042444467544555664,-0.010091304779052734,0.005145907402038574,0.007057070732116699,0.014672160148620605,-0.003350973129272461
2017-11-22,0.001841902732849121,0.011521577835083008,-0.0018547773361206055,-0.01532137393951416,-0.010728716850280762,0.004765987396240234,0.0031259655952453613,0.0009115338325500488,-0.012889742851257324,-0.0038834810256958008,-0.015574455261230469,-0.014063239097595215,-0.010304093360900879,-0.008165180683135986
2017-11-23,0.019610881805419922,-0.006753087043762207,0.014810323715209961,0.012435376644134521,-0.0,-0.0066838860511779785,-0.0017247200012207031,0.004562020301818848,0.009831905364990234,-0.00389862060546875,0.014216125011444092,0.0010437965393066406,0.018345773220062256,0.011299490928649902
2017-11-24,-0.0034560561180114746,-0.0024808645248413086,0.007203221321105957,0.00990372896194458,0.008403420448303223,0.004558205604553223,0.007043361663818359,-0.001833200454711914,0.020050525665283203,0.008317112922668457,0.0021575093269348145,0.007613122463226318,-0.0031042098999023438,-0.0006384849548339844
2017-11-27,0.007991552352905273,-0.025481224060058594,0.00851738452911377,0.009431302547454834,-0.0013381242752075195,0.003457188606262207,0.0006305575370788574,-0.008234143257141113,-0.00936591625213623,0.005822420120239258,0.0013086795806884766,-0.009777426719665527,-0.00486302375793457,0.007187366485595703
2017-11-28,0.016604304313659668,-0.005630970001220703,0.01909005641937256,0.00519329309463501,-0.0075724124908447266,0.0040912628173828125,0.01198732852935791,-0.0018149614334106445,0.010628700256347656,-0.0062711238861083984,0.011565625667572021,0.010874390602111816,0.01791214942932129,-0.0009514093399047852
2017-11-29,0.014567375183105469,0.02319788932800293,0.0035678744316101074,0.018416404724121094,0.006189167499542236,0.004289031028747559,-0.005268216133117676,-0.01449275016784668,-0.0036347508430480957,-0.0038834810256958008,0.011470437049865723,0.009337365627288818,0.008383452892303467,-0.006666660308837891
2017-11-30,0.012327790260314941,0.025659620761871338,0.015299499034881592,0.015216410160064697,0.01556938886642456,-0.010463356971740723,0.02318572998046875,0.01964282989501953,-0.006099998950958252,-0.024853765964508057,0.030320703983306885,0.025995731353759766,-0.0018715858459472656,-0.019175469875335693
