date,portfolio_return
2023-09-27,0.003129053115844727
2023-09-28,-0.0029774665832519535
2023-09-29,-0.004131549596786499
2023-10-03,0.00998666286468506
2023-10-04,0.0028005421161651613
2023-10-05,-0.02819737195968628
2023-10-06,-0.006920719146728515
2023-10-09,0.008654606342315675
2023-10-10,-0.029614150524139404
2023-10-11,-0.0022777557373046876
2023-10-12,0.0008661508560180664
2023-10-13,-0.006035679578781128
2023-10-16,-0.01266629695892334
2023-10-17,0.002954715490341187
2023-10-18,-0.001834315061569214
2023-10-19,0.0005220592021942138
2023-10-20,0.001152479648590088
2023-10-23,-0.0008352100849151607
2023-10-25,0.009392565488815306
2023-10-26,-0.0007148504257202155
2023-10-27,-0.0018936276435852048
2023-10-30,-0.0072250783443450935
2023-10-31,-0.007583546638488769
2023-11-01,-0.001254409551620483
2023-11-02,-0.010992360115051268
2023-11-03,-0.013987654447555543
2023-11-06,-0.009087616205215455
2023-11-07,0.005860835313796995
2023-11-08,-0.01346433162689209
2023-11-09,-0.014017730951309206
2023-11-10,-0.0041268706321716305
2023-11-12,-0.005873370170593263
2023-11-13,0.006363296508789062
2023-11-15,-0.017888212203979494
2023-11-16,-0.009711670875549317
2023-11-17,0.006005364656448364
2023-11-20,-0.0006357669830322264
2023-11-21,-0.01645064949989319
2023-11-22,0.004962354898452759
2023-11-23,-0.008545964956283571
2023-11-24,0.005266451835632324
2023-11-28,-0.00498875379562378
2023-11-29,0.0010482966899871822
2023-11-30,-0.011381864547729494
2023-12-01,-0.020959317684173584
2023-12-04,-0.016350561380386354
2023-12-05,-0.0016947925090789794
2023-12-06,0.0014614999294281005
2023-12-07,-0.002433270215988158
2023-12-08,-0.012412559986114503
2023-12-11,-0.004153239727020264
2023-12-12,-0.0020224452018737784
2023-12-13,-0.0018983781337738041
2023-12-14,-0.01379303336143494
2023-12-15,-0.0035870790481567385
2023-12-18,0.006105774641036988
2023-12-19,0.00026615262031555106
2023-12-20,-0.00574396848678589
2023-12-21,-0.0024507820606231687
2023-12-22,0.012672317028045655
2023-12-26,-0.0030206084251403814
2023-12-27,-0.011151337623596191
2023-12-28,-0.0060337245464324955
2023-12-29,-0.005757427215576172
2024-01-01,-0.0014795124530792244
2024-01-02,-0.003299146890640259
2024-01-03,-0.006909865140914916
2024-01-04,-0.04784632921218873
2024-01-05,0.0050100982189178475
2024-01-08,-0.0017343282699584964
2024-01-09,-0.00984225869178772
2024-01-10,-0.00012853145599365221
2024-01-11,-0.009180349111557006
2024-01-12,-0.007863849401474
2024-01-15,-0.006668978929519654
2024-01-16,-0.0008726119995117188
2024-01-17,0.0038147568702697754
2024-01-18,-0.006477999687194825
2024-01-19,0.0012016773223876955
2024-01-20,-0.00024748444557189954
2024-01-23,-0.02128524780273438
2024-01-24,0.004320013523101806
2024-01-25,0.00167759656906128
2024-01-29,0.0022066771984100347
2024-01-30,0.0006280183792114259
2024-01-31,0.00712747573852539
2024-02-01,-0.010154336690902712
2024-02-02,0.0004048347473144538
2024-02-05,-0.006526529788970947
2024-02-06,0.007009375095367431
2024-02-07,-0.00657450556755066
2024-02-08,-0.005970394611358643
2024-02-09,-0.005242562294006348
2024-02-12,0.008167845010757447
2024-02-13,-0.0024065315723419186
2024-02-14,-0.011451047658920289
2024-02-15,0.00013767480850219787
2024-02-16,0.003106874227523804
2024-02-19,-0.005722886323928833
2024-02-20,-0.002101302146911621
2024-02-21,-0.001611959934234619
2024-02-22,-0.0012163221836090086
2024-02-23,-0.0016617953777313232
2024-02-26,-0.011234527826309206
2024-02-27,-2.232789993286124e-05
2024-02-28,-0.005319792032241821
2024-02-29,-0.008265459537506103
2024-03-01,-0.0007190644741058346
2024-03-02,0.005200242996215822
2024-03-04,-0.0012450635433197022
2024-03-05,-0.003152960538864136
2024-03-06,0.002318501472473144
2024-03-07,-0.0033570826053619393
2024-03-11,-3.9577484130859375e-05
2024-03-12,-0.026778233051300053
2024-03-13,-0.06441113948822022
2024-03-14,-0.002093005180358887
2024-03-15,-6.262660026550362e-05
2024-03-18,-0.015955293178558354
2024-03-19,-0.004106563329696656
2024-03-20,0.0007648348808288575
2024-03-21,0.0012412607669830284
2024-03-22,0.0016871869564056398
2024-03-26,0.006575870513916016
2024-03-27,0.008526796102523805
2024-03-28,-0.005230343341827392
2024-04-01,-0.011375653743743898
2024-04-02,0.0017586708068847658
2024-04-03,0.005733597278594972
2024-04-04,0.003042548894882202
2024-04-05,0.003875708580017091
2024-04-08,-0.002708661556243896
2024-04-09,0.005064362287521363
2024-04-10,-0.010603356361389163
2024-04-12,0.013627076148986818
2024-04-15,-0.0032453596591949466
2024-04-16,-0.001043790578842163
2024-04-18,-0.0044031620025634785
2024-04-19,0.004042267799377441
2024-04-22,-0.0030137121677398684
2024-04-23,-0.006100291013717652
2024-04-24,-0.0023238956928253174
2024-04-25,0.0008064329624176024
2024-04-26,0.0022855520248413084
2024-04-29,0.0020290613174438477
2024-04-30,-0.009013521671295165
2024-05-02,-0.007389968633651732
2024-05-03,-0.0019216239452362067
2024-05-06,-0.025959610939025882
2024-05-07,-0.014814770221710205
2024-05-08,0.00413970947265625
2024-05-09,-0.007369709014892579
2024-05-10,0.0030797183513641365
2024-05-13,-0.009813404083251953
2024-05-14,0.005219155550003052
2024-05-15,0.0036580920219421403
2024-05-16,-0.019002127647399905
2024-05-17,0.000324034690856935
2024-05-18,-0.003920340538024903
2024-05-21,-0.0030764043331146236
2024-05-22,-0.010183852910995484
2024-05-23,-0.00045831799507141044
2024-05-24,0.0022207081317901613
2024-05-27,-0.0030270814895629883
2024-05-28,-0.003655761480331421
2024-05-29,-0.0034212350845336916
2024-05-30,-0.001024729013442993
2024-05-31,-0.007884955406188967
2024-06-03,-0.05029243230819703
2024-06-04,-0.10135455727577208
2024-06-05,0.02846885919570923
2024-06-06,0.03885481953620911
2024-06-07,0.018073040246963504
2024-06-10,0.004504847526550292
2024-06-11,0.009889912605285645
2024-06-12,-0.004966646432876588
2024-06-13,0.01417558789253235
2024-06-14,-0.0012399315834045405
2024-06-18,0.0001631259918212888
2024-06-19,-0.018153101205825806
2024-06-20,0.016203707456588744
2024-06-21,0.0007597684860229492
2024-06-24,0.0060800135135650624
2024-06-25,-0.018920874595642092
2024-06-26,-0.008704143762588502
2024-06-27,0.001582413911819459
2024-06-28,-0.00042123198509216257
2024-07-01,-0.003327828645706177
2024-07-02,0.01886760592460632
2024-07-03,-0.0077030956745147705
2024-07-04,0.0036961555480957034
2024-07-05,0.00020999908447265618
2024-07-08,-0.004712975025177002
2024-07-09,-0.010904932022094724
2024-07-10,0.0032184660434722906
2024-07-11,-0.009000521898269654
2024-07-12,-0.0114776611328125
2024-07-15,-0.0027590870857238767
2024-07-16,0.01406329870223999
2024-07-18,-0.008728927373886109
2024-07-19,-0.010354125499725343
2024-07-22,-0.009365963935852052
2024-07-23,-0.008411496877670288
2024-07-24,-0.012120139598846436
2024-07-25,0.002577674388885498
2024-07-26,0.004080075025558469
2024-07-29,-0.002562326192855834
2024-07-30,0.0012829720973968506
2024-07-31,-0.006075233221054077
2024-08-01,-0.0009278714656829826
2024-08-02,-0.00999373197555542
2024-08-05,-0.008505654335021972
2024-08-06,0.002054291963577271
2024-08-07,-0.002954542636871338
2024-08-08,-0.0017123520374298096
2024-08-09,5.888342857360805e-05
2024-08-12,-0.0038187325000762938
2024-08-13,0.002978068590164185
2024-08-14,-0.0028804004192352294
2024-08-16,-0.01778857707977295
2024-08-19,-0.003529781103134156
2024-08-20,0.009649765491485596
2024-08-21,-0.002541863918304443
2024-08-22,0.005851584672927857
2024-08-23,-0.004125612974166871
2024-08-26,-0.0012634098529815674
2024-08-27,0.010550189018249514
2024-08-28,0.0021952807903289793
2024-08-29,0.0018062174320220953
2024-08-30,-0.006806230545043946
2024-09-02,0.0009364604949951174
2024-09-03,-0.01153080463409424
2024-09-04,-0.0054482042789459235
2024-09-05,0.006982588768005372
2024-09-06,0.003593122959136965
2024-09-09,-0.0031591892242431646
2024-09-10,-0.00472295880317688
2024-09-11,-0.004685664176940918
