date,ANANTRAJ,BRIGADE,DLF,GODREJPROP,LODHA,OBEROIRLTY,PHOENIXLTD,PRESTIGE,SIGNATURE,SOBHA
2023-12-18,-0.009394347667694092,-0.006720781326293945,0.01162630319595337,0.030822157859802246,0.00518798828125,0.02078956365585327,-0.006966233253479004,0.022847652435302734,-0.009602665901184082,0.002468109130859375
2023-12-19,0.026926398277282715,-0.001552581787109375,-0.0013628005981445312,0.006159365177154541,0.009784936904907227,0.013554632663726807,-0.01245182752609253,-0.003861844539642334,-0.011873722076416016,-0.022661030292510986
2023-12-20,-0.04172170162200928,-0.0016276836395263672,-0.03251916170120239,0.04345846176147461,0.0023889541625976562,0.031723201274871826,-0.019801020622253418,-0.02339303493499756,0.014744758605957031,-0.030692458152770996
2023-12-21,0.04061269760131836,-0.006345272064208984,0.025986552238464355,-0.03543663024902344,-0.005061507225036621,-0.008579730987548828,-0.00616002082824707,-0.03992241621017456,-0.00885462760925293,0.019253134727478027
2023-12-22,0.00264585018157959,-0.0020760297775268555,0.03326594829559326,-0.007151246070861816,-0.014999747276306152,-0.01008617877960205,0.04753446578979492,0.047690629959106445,-0.011001825332641602,0.0409013032913208
2023-12-26,-0.013524651527404785,0.010665953159332275,-0.0015364885330200195,-0.006086111068725586,-0.016645312309265137,0.004477500915527344,0.0027409791946411133,0.00574040412902832,-0.003240227699279785,-0.012798130512237549
2023-12-27,-0.011369287967681885,-0.02978348731994629,0.00783383846282959,-0.010913968086242676,-0.016005516052246094,-0.010958433151245117,-0.030284643173217773,0.01841604709625244,-0.028397321701049805,-5.060434341430664e-05
2023-12-28,-0.011500060558319092,-0.015364885330200195,0.011381745338439941,0.00428849458694458,-0.020350217819213867,-0.018572211265563965,0.004653215408325195,0.007750034332275391,-0.00965869426727295,-0.01296466588973999
2023-12-29,0.00975191593170166,0.002225339412689209,-0.0030878782272338867,-0.008313536643981934,-0.03624403476715088,-0.0006586313247680664,-0.0003561973571777344,0.024417757987976074,-0.02981388568878174,-0.015495121479034424
2024-01-01,0.011013269424438477,0.0021560192108154297,-0.003854691982269287,0.005612492561340332,-0.02818620204925537,-0.003602743148803711,0.0042324066162109375,0.008312821388244629,-0.046959638595581055,0.03648114204406738
2024-01-02,0.020445823669433594,0.019296586513519287,-0.01347428560256958,-0.006967782974243164,-0.03601294755935669,0.006178617477416992,-0.008296072483062744,0.010852217674255371,-0.014152765274047852,-0.010860860347747803
2024-01-03,0.01773691177368164,0.009344398975372314,0.0025216341018676758,-0.018030762672424316,-0.010300636291503906,-0.013476014137268066,0.024604082107543945,0.04714548587799072,-0.020825505256652832,-0.10781824588775635
2024-01-04,-0.0019364356994628906,-0.06165647506713867,-0.06392788887023926,-0.07981085777282715,-0.0926746129989624,-0.050925374031066895,0.032352447509765625,0.07717061042785645,-0.08007776737213135,-0.15697693824768066
2024-01-05,0.030557870864868164,-0.02044200897216797,0.011097967624664307,-0.012702226638793945,0.0059702396392822266,0.009554564952850342,0.05256927013397217,-0.018961846828460693,-0.02765071392059326,0.02010786533355713
2024-01-08,-0.00219649076461792,0.0024066567420959473,-0.00843346118927002,0.036982595920562744,-0.030489206314086914,0.018470406532287598,0.01800060272216797,-0.0003008246421813965,-0.030696392059326172,-0.021087169647216797
2024-01-09,0.0022013187408447266,-0.006031394004821777,-0.03990519046783447,-0.03687596321105957,-0.007207632064819336,-0.02971959114074707,0.042192935943603516,0.004701852798461914,-0.031068921089172363,0.0032899975776672363
2024-01-10,0.0018825531005859375,0.005289912223815918,-0.008168697357177734,0.013431549072265625,-0.004461407661437988,0.008339345455169678,-0.025866329669952393,0.021415233612060547,-0.0016938447952270508,-0.011453628540039062
2024-01-11,0.002662062644958496,-0.002694368362426758,-0.0017586946487426758,-0.017142415046691895,0.0040018558502197266,-0.017213106155395508,-0.04929631948471069,0.010336518287658691,-0.004539012908935547,-0.016160011291503906
2024-01-12,0.02436363697052002,-0.03076159954071045,-0.0038874149322509766,-0.011116981506347656,-0.06680500507354736,0.004844009876251221,0.022982001304626465,0.001705169677734375,-0.00425267219543457,-0.015709638595581055
2024-01-15,0.0,6.860494613647461e-05,-0.006058335304260254,-0.016514182090759277,-0.0063323974609375,-0.019048571586608887,-0.00827479362487793,-0.01930391788482666,-0.00577855110168457,0.01455235481262207
2024-01-16,-0.024698913097381592,-0.002744436264038086,0.023032069206237793,0.0031151175498962402,0.02858436107635498,0.02719491720199585,-0.013744950294494629,-0.023044586181640625,0.001491248607635498,-0.027910947799682617
2024-01-17,-0.011255323886871338,-0.003079056739807129,0.014678776264190674,-0.006401538848876953,0.043524205684661865,-0.0021605491638183594,-0.011607050895690918,-0.025553762912750244,0.011156439781188965,0.02884542942047119
2024-01-18,0.007747054100036621,-0.014870405197143555,-0.00019347667694091797,0.0014230012893676758,0.0018592476844787598,0.011628329753875732,0.0288621187210083,0.010241270065307617,0.0003998279571533203,-0.1118769645690918
2024-01-19,-0.006746232509613037,0.02386075258255005,-0.013024687767028809,-0.012005448341369629,-0.004080057144165039,-0.003998875617980957,0.030222654342651367,-0.019890964031219482,0.002355039119720459,0.015324592590332031
2024-01-20,0.007265925407409668,-0.009433269500732422,0.010820448398590088,0.014658153057098389,0.0034009814262390137,0.009743273258209229,-0.027346432209014893,0.00822758674621582,-0.004142284393310547,-0.01566922664642334
2024-01-23,-0.022581160068511963,-0.054638445377349854,-0.04858118295669556,0.017366468906402588,0.04888308048248291,-0.08938300609588623,-0.03894442319869995,-0.11677157878875732,0.014904141426086426,0.0768936276435852
2024-01-24,0.009626150131225586,0.028501391410827637,0.010956406593322754,0.0011239051818847656,0.011089920997619629,-0.04800146818161011,-0.012185931205749512,0.05283999443054199,0.01512974500656128,-0.025879979133605957
2024-01-25,0.004131674766540527,0.025957584381103516,0.015052199363708496,-0.026694297790527344,0.004806101322174072,-3.838539123535156e-05,-0.029911279678344727,0.006853222846984863,0.00562363862991333,0.01099550724029541
2024-01-29,-0.01598358154296875,0.0329594612121582,0.011467695236206055,-0.04447972774505615,0.020642995834350586,0.003067612648010254,0.02543342113494873,0.006723761558532715,-0.021334409713745117,0.0035695433616638184
2024-01-30,0.01945972442626953,-0.019727230072021484,0.02547740936279297,0.02355581521987915,-0.0011119842529296875,-0.005084216594696045,0.004501819610595703,0.003174424171447754,-0.023814797401428223,-0.02015078067779541
2024-01-31,0.003628253936767578,0.03856027126312256,0.019951701164245605,-0.001685500144958496,-0.033513545989990234,0.01721346378326416,0.024775981903076172,0.040068984031677246,-0.006815552711486816,-0.030909299850463867
2024-02-01,-0.010531306266784668,-0.015410661697387695,-0.003177165985107422,0.009275734424591064,-0.002009153366088867,-0.012162864208221436,-0.030241787433624268,-0.018729329109191895,-0.03026604652404785,0.011709213256835938
2024-02-02,0.026052474975585938,0.022454142570495605,-0.010749280452728271,-0.008683204650878906,-0.039682984352111816,-0.017168819904327393,0.05462658405303955,-0.02407979965209961,-0.010173797607421875,0.011453032493591309
2024-02-05,0.011147141456604004,0.005813241004943848,-0.0061280131340026855,0.022184312343597412,-0.020138144493103027,0.009648680686950684,-0.0711202621459961,-0.00953131914138794,-0.024464964866638184,0.01732403039932251
2024-02-06,0.0022966861724853516,0.02318274974822998,0.013666391372680664,0.009664952754974365,0.022818148136138916,0.01533651351928711,0.0010921359062194824,0.018871068954467773,0.0012698769569396973,-0.03810477256774902
2024-02-07,-0.012373924255371094,0.006715536117553711,0.03775012493133545,0.002521216869354248,-0.017996907234191895,-0.0008349418640136719,-0.04117178916931152,0.0029028654098510742,-0.02374708652496338,-0.01951014995574951
2024-02-08,-0.06218099594116211,-0.040960073471069336,0.004108905792236328,0.03392750024795532,0.019844472408294678,0.02199268341064453,-0.01636791229248047,-0.011415064334869385,-0.03613638877868652,0.027482926845550537
2024-02-09,-0.008300542831420898,-0.026002705097198486,0.004272818565368652,-0.018067002296447754,0.018081724643707275,-0.002490222454071045,-0.001959562301635742,-0.008206486701965332,-0.01844334602355957,0.008689701557159424
2024-02-12,0.010109782218933105,-0.025161921977996826,-0.032118916511535645,-0.0010411739349365234,0.051616549491882324,-0.007898926734924316,0.05597037076950073,-0.0228273868560791,0.003948330879211426,0.04908174276351929
2024-02-13,0.022031009197235107,-0.022388041019439697,0.02693164348602295,-0.008852839469909668,-0.00963592529296875,-0.009877204895019531,0.033938586711883545,-0.02702009677886963,-0.022602438926696777,-0.006590008735656738
2024-02-14,-0.018797636032104492,0.00819385051727295,0.017423272132873535,-0.015356659889221191,-0.05078887939453125,0.0024275779724121094,-0.005575776100158691,-0.03721684217453003,-0.015841126441955566,0.001021742820739746
2024-02-15,-0.011275410652160645,0.027507662773132324,0.009006857872009277,0.013201296329498291,0.03254222869873047,-0.009232699871063232,-0.06405580043792725,0.028843998908996582,0.004916667938232422,-0.03007805347442627
2024-02-16,-0.025919556617736816,0.02988111972808838,0.01397693157196045,-0.008451461791992188,-0.01264333724975586,0.009815216064453125,0.004081308841705322,0.05770421028137207,-0.0044248104095458984,-0.03295087814331055
2024-02-19,0.022865235805511475,-0.017920494079589844,-0.017027676105499268,0.009878873825073242,-0.018402099609375,-0.01705688238143921,-0.019282817840576172,-0.029385924339294434,-0.0018355846405029297,0.03093850612640381
2024-02-20,0.0026000142097473145,-0.013902783393859863,0.01802980899810791,-0.008442401885986328,-0.0224611759185791,0.007695317268371582,-0.014682173728942871,0.0015912055969238281,0.00036644935607910156,0.008192718029022217
2024-02-21,0.0160752534866333,0.02182602882385254,0.0265655517578125,-0.019113779067993164,-0.016688227653503418,0.009049296379089355,-0.02462315559387207,0.022112488746643066,0.01590907573699951,-0.06723213195800781
2024-02-22,0.00044161081314086914,-0.0010613203048706055,0.006088972091674805,-0.018797755241394043,0.0006601214408874512,-0.042986392974853516,0.03107517957687378,0.018357515335083008,-0.0036504268646240234,-0.0022907257080078125
2024-02-23,-0.031070590019226074,-0.00039839744567871094,0.007845282554626465,-0.03411674499511719,0.02228182554244995,0.008743643760681152,-0.03713202476501465,0.015097856521606445,0.01647859811782837,0.015652596950531006
2024-02-26,-0.01199650764465332,-0.002524435520172119,0.004058957099914551,0.0025315284729003906,-0.004729032516479492,-0.006624698638916016,0.01577097177505493,-0.006095588207244873,-0.017811298370361328,-0.08492517471313477
2024-02-27,0.01524132490158081,0.022577404975891113,0.014951825141906738,-0.012364983558654785,-0.028554797172546387,-0.007199287414550781,0.012637436389923096,-0.010589659214019775,0.016683995723724365,-0.023606538772583008
2024-02-28,0.02651190757751465,-0.02794063091278076,-0.01898735761642456,-0.05595552921295166,-0.003835320472717285,-0.037760376930236816,0.015592455863952637,0.015785813331604004,-0.00870978832244873,0.04210090637207031
2024-02-29,-0.030472517013549805,0.0059632062911987305,0.0024471282958984375,0.018907666206359863,-0.011809110641479492,0.0086287260055542,0.008440494537353516,-0.05068957805633545,-0.026464343070983887,-0.0076062679290771484
2024-03-01,-0.01328575611114502,-0.005661368370056152,0.009653806686401367,0.012510180473327637,-0.006908416748046875,0.017853856086730957,0.006918489933013916,0.0005998611450195312,-0.007865667343139648,-0.021005630493164062
2024-03-02,0.012124598026275635,0.009712696075439453,0.014342188835144043,0.005539417266845703,0.00268477201461792,0.0020829439163208008,-0.011307239532470703,0.039316534996032715,-0.005166769027709961,-0.017326712608337402
2024-03-04,-0.022263407707214355,-0.004909157752990723,0.009588837623596191,0.02070450782775879,-0.01269066333770752,0.011377692222595215,0.025535643100738525,-0.02748584747314453,-0.023652076721191406,0.011343836784362793
2024-03-05,0.011447727680206299,-0.02706664800643921,0.0002683401107788086,-0.0024878978729248047,-0.018185734748840332,-0.007535815238952637,-0.019283413887023926,0.012372851371765137,0.01516956090927124,0.0037714242935180664
2024-03-06,0.015393257141113281,-0.03707003593444824,-0.010031640529632568,-0.010238051414489746,0.008205235004425049,-0.01602184772491455,0.016921401023864746,0.0006278753280639648,0.00024968385696411133,0.0551491379737854
2024-03-07,0.0032988786697387695,-0.02355372905731201,-0.0026010870933532715,0.0020525455474853516,0.020014286041259766,0.017131924629211426,-0.027592062950134277,-0.011879324913024902,-0.008167266845703125,-0.0022749900817871094
2024-03-11,0.03165924549102783,-0.04255932569503784,-0.009833753108978271,-0.017968356609344482,-0.006992459297180176,-0.013285934925079346,0.0054277777671813965,-0.0012699365615844727,0.010860323905944824,0.04356664419174194
2024-03-12,-0.05201369524002075,-0.01925712823867798,-0.051412880420684814,-0.04210805892944336,-0.05068165063858032,-0.0247957706451416,-0.013986825942993164,-0.018013834953308105,-0.030649900436401367,0.03513741493225098
2024-03-13,-0.10158342123031616,-0.0010089874267578125,-0.03962284326553345,-0.04913330078125,-0.09673970937728882,-0.019277215003967285,-0.07706022262573242,-0.030559420585632324,-0.13529366254806519,-0.09383261203765869
2024-03-14,0.038213253021240234,-0.015615284442901611,0.012648344039916992,-0.016438066959381104,0.01219630241394043,0.019809961318969727,0.022167325019836426,-0.04568123817443848,-0.07419896125793457,0.025968313217163086
2024-03-15,0.0043697357177734375,0.02912163734436035,-0.020162999629974365,0.022706270217895508,-0.020488739013671875,7.545948028564453e-05,0.029545068740844727,-0.026313304901123047,0.024706125259399414,-0.044185519218444824
2024-03-18,-0.009036064147949219,-0.016564369201660156,0.015236139297485352,-0.024929583072662354,-0.0770953893661499,0.016330957412719727,-0.03324776887893677,-0.03675127029418945,-0.018530607223510742,0.02503502368927002
2024-03-19,-0.023809611797332764,0.014348149299621582,-0.015784740447998047,-0.012667834758758545,-4.6253204345703125e-05,0.009759902954101562,-0.0002276897430419922,-0.012485742568969727,0.014034867286682129,-0.014186680316925049
2024-03-20,0.0019028186798095703,0.009225130081176758,0.0035234689712524414,0.0020369291305541992,-0.0191880464553833,0.017126083374023438,-0.0267295241355896,0.04427778720855713,-0.020642399787902832,-0.0038838982582092285
2024-03-21,0.061809420585632324,0.033211469650268555,0.038440585136413574,0.039090633392333984,-0.025722384452819824,0.029592394828796387,-0.0020675063133239746,0.011673331260681152,-0.053442955017089844,-0.12017238140106201
2024-03-22,-0.0156097412109375,0.030669450759887695,0.009560465812683105,0.010298848152160645,-0.02450239658355713,0.015511512756347656,-0.004026472568511963,0.04944455623626709,-0.0009807348251342773,-0.053493618965148926
2024-03-26,-0.004790246486663818,-0.023247480392456055,0.008661508560180664,0.011596083641052246,-0.00025904178619384766,0.033313751220703125,-0.060758352279663086,0.04516124725341797,0.025058388710021973,0.031022846698760986
2024-03-27,0.03286302089691162,0.014719843864440918,0.008129119873046875,0.0019801855087280273,0.00902026891708374,0.013310551643371582,-0.009398341178894043,0.035254836082458496,-0.02075517177581787,0.0001436471939086914
2024-03-28,0.0006427764892578125,0.012557744979858398,0.01873934268951416,0.010144948959350586,0.010626792907714844,-0.025809407234191895,-0.02008795738220215,-0.017426013946533203,-0.029307007789611816,-0.012384653091430664
2024-04-01,0.04079008102416992,0.022665739059448242,-0.05713486671447754,0.038954734802246094,-0.031298160552978516,0.018633365631103516,-0.022746920585632324,-0.08294880390167236,0.024536490440368652,-0.06520819664001465
2024-04-02,0.019750118255615234,-0.00592416524887085,0.014131307601928711,0.04521489143371582,0.003585517406463623,0.034123778343200684,-0.01848137378692627,-0.03677833080291748,-0.022023677825927734,-0.016011357307434082
2024-04-03,-0.004841923713684082,-0.007852554321289062,0.03241157531738281,-0.03843456506729126,0.04433685541152954,-0.01846081018447876,0.010728895664215088,0.009210944175720215,0.03095829486846924,-0.0007207393646240234
2024-04-04,-0.011555492877960205,0.015263915061950684,0.018075287342071533,0.0032684803009033203,-0.020440220832824707,0.0071103572845458984,0.0059282779693603516,-0.00218963623046875,0.011461377143859863,0.003503143787384033
2024-04-05,0.014459371566772461,0.007238864898681641,-0.01987159252166748,0.03766191005706787,-0.01884472370147705,0.009109854698181152,0.00024563074111938477,0.00965958833694458,-0.006355643272399902,0.005453824996948242
2024-04-08,0.02365422248840332,-0.0013820528984069824,-0.013688802719116211,0.03529500961303711,-0.029921650886535645,-0.011864840984344482,-0.01673746109008789,0.012656807899475098,-0.034677982330322266,0.009580135345458984
2024-04-09,0.01762700080871582,0.02248978614807129,0.008276581764221191,0.044773221015930176,-0.0047304630279541016,-0.005155324935913086,-0.0037271976470947266,0.013485372066497803,-0.0030704736709594727,-0.03932487964630127
2024-04-10,0.005676865577697754,0.0016919374465942383,-0.0005490779876708984,-0.017859160900115967,-0.022540688514709473,-0.004296541213989258,-0.041259765625,0.00786811113357544,-0.007486701011657715,-0.027278542518615723
