date,AARTIIND,ATUL,BAYERCROP,CHAMBLFERT,COROMANDEL,DEEPAKNTR,EIDPARRY,FLUOROCHEM,GNFC,HSCL,LINDEINDIA,NAVINFLUOR,PCBL,PIIND,PIDILITIND,SRF,SOLARINDS,SUMICHEM,TATACHEM,UPL
2020-02-07,-0.02924644947052002,0.00014150142669677734,0.00019997358322143555,0.018907606601715088,-0.014317512512207031,-0.018882155418395996,0.016348838806152344,-0.00091552734375,0.05987060070037842,0.018210649490356445,0.007865965366363525,0.006664633750915527,-0.013260483741760254,0.034159302711486816,-0.005417943000793457,-0.025321125984191895,-0.0016427040100097656,0.0,-0.014100432395935059,0.01165163516998291
2020-02-10,-0.027808666229248047,0.005419552326202393,-0.0013335943222045898,0.003976702690124512,-0.008231103420257568,-0.014455080032348633,-0.06839966773986816,0.012140333652496338,-0.10687017440795898,-0.02338707447052002,-0.02199244499206543,-0.003464341163635254,0.010007619857788086,-0.02001875638961792,-0.011034131050109863,-0.005900263786315918,0.007106423377990723,0.0,0.0030971765518188477,-0.05710721015930176
2020-02-11,0.006985485553741455,-0.020372986793518066,0.01054394245147705,-0.008292317390441895,-0.010333538055419922,-0.0066983699798583984,-0.011436402797698975,0.010521888732910156,0.04379314184188843,0.029156863689422607,0.009106874465942383,0.011274755001068115,0.014774560928344727,-0.009288251399993896,-0.004695415496826172,-0.0059261322021484375,-0.02681976556777954,0.0,0.004164516925811768,-0.004448890686035156
2020-02-12,0.024472415447235107,0.00847858190536499,0.006348967552185059,0.010051727294921875,0.014223456382751465,-0.03242206573486328,0.007866740226745605,0.0076563358306884766,-0.02055537700653076,0.03165578842163086,-0.01627063751220703,0.0024752020835876465,0.014995992183685303,0.0033184289932250977,-0.0036629438400268555,-0.0011421442031860352,-0.02097219228744507,-0.0,0.0021240711212158203,0.004790782928466797
2020-02-13,0.013914227485656738,0.0034566521644592285,0.01727193593978882,0.015076875686645508,0.011997461318969727,-0.0021091699600219727,0.021349787712097168,0.029661357402801514,0.04487639665603638,0.015088021755218506,0.009311378002166748,-0.01852095127105713,-0.009615302085876465,-0.007738709449768066,0.007047533988952637,0.0034226179122924805,-0.021091341972351074,0.0,-0.005454659461975098,-0.008446931838989258
2020-02-14,-0.043155789375305176,-0.0019158124923706055,-0.001010894775390625,-0.01780688762664795,0.014418482780456543,-0.07542097568511963,-0.03281635046005249,0.016874253749847412,0.022567451000213623,0.05957448482513428,0.005003750324249268,-0.058641910552978516,-0.00634920597076416,0.0029772520065307617,-0.0034220218658447266,-0.010544061660766602,-0.005143940448760986,-0.0,-0.007740616798400879,-0.022336244583129883
2020-02-17,0.022511839866638184,-0.0014793872833251953,0.023444712162017822,0.00705951452255249,-0.010107457637786865,0.012069165706634521,-0.023471951484680176,0.014737606048583984,0.04125666618347168,0.06063348054885864,-0.03289163112640381,0.011670410633087158,0.011041045188903809,-0.005581915378570557,0.0031577348709106445,0.009718537330627441,-0.012502670288085938,-0.0,0.01818537712097168,-0.005638241767883301
2020-02-18,-0.0061615705490112305,-0.0002009868621826172,-0.0006227493286132812,0.0463678240776062,-0.0048659443855285645,-0.06251382827758789,-0.02213233709335327,9.119510650634766e-05,0.03316229581832886,0.013487517833709717,-0.000263214111328125,-0.061951637268066406,-0.0039871931076049805,-0.0022063851356506348,-0.0008870363235473633,-0.0027695894241333008,0.008712410926818848,-0.0,0.0041457414627075195,0.016469597816467285
2020-02-19,0.00040155649185180664,0.0010046958923339844,-0.0036524534225463867,0.0012965798377990723,-0.006412804126739502,-0.0016573667526245117,0.011924982070922852,-0.008118152618408203,-0.03593301773071289,-0.033203125,-0.023679494857788086,0.0025449395179748535,-0.023034214973449707,0.006828784942626953,-0.008861899375915527,0.00036025047302246094,-0.062162160873413086,0.0,-0.020210862159729004,-0.0
2020-02-20,-0.04499340057373047,-0.04512631893157959,0.0032061338424682617,0.01460564136505127,-0.00024205446243286133,-0.0008273124694824219,-0.008176982402801514,0.00244295597076416,0.005912482738494873,-0.022684216499328613,-0.002120375633239746,-0.0035719871520996094,-0.0062111616134643555,0.00484466552734375,0.011670291423797607,-0.0010811090469360352,0.017024517059326172,-0.0,0.0014479756355285645,0.0014250874519348145
2020-02-24,0.017395436763763428,-0.03986763954162598,-0.04873931407928467,0.017127811908721924,0.008231163024902344,0.033374667167663574,-0.03612995147705078,-0.007074832916259766,0.049960315227508545,0.05360442399978638,0.011605501174926758,0.05194199085235596,0.013117313385009766,-0.008067607879638672,0.012442827224731445,0.025139451026916504,0.017808377742767334,-0.0,0.018125474452972412,0.018999159336090088
2020-02-25,0.002445220947265625,-0.016907811164855957,-0.007432341575622559,-0.0402144193649292,-0.007443606853485107,-0.08252274990081787,-0.013836503028869629,0.023867428302764893,-0.02170276641845703,-0.0439453125,-0.07304573059082031,-0.19996702671051025,0.056294023990631104,-0.0007129311561584473,-0.00038564205169677734,-0.014217138290405273,0.015475928783416748,0.0,0.0002684593200683594,0.012093126773834229
2020-02-26,0.019805848598480225,-0.0028545260429382324,0.009443998336791992,0.03221648931503296,-0.012660205364227295,0.009677112102508545,0.0002551078796386719,0.0031371116638183594,0.031454265117645264,-0.04396629333496094,0.010777592658996582,-0.06033825874328613,0.019883930683135986,0.0002919435501098633,0.013237357139587402,-0.0012743473052978516,-0.01546633243560791,0.0,0.0075203776359558105,0.005890488624572754
2020-02-27,0.009602904319763184,0.01627659797668457,0.029779911041259766,0.005991995334625244,0.0038385391235351562,0.01425868272781372,-0.013261973857879639,-0.006293892860412598,0.029945194721221924,0.020609259605407715,-0.03337264060974121,0.04056292772293091,0.03634828329086304,-0.010697603225708008,-0.01133108139038086,-0.004545450210571289,0.02062588930130005,-0.07318580150604248,0.016372323036193848,0.021571993827819824
2020-02-28,0.01424098014831543,0.03492927551269531,-0.013202428817749023,0.05626261234283447,0.0015459060668945312,0.06554722785949707,-0.02610492706298828,-0.07284766435623169,0.08086961507797241,-0.09881061315536499,-0.0663992166519165,0.03332209587097168,-0.06929826736450195,0.0035060644149780273,0.025627851486206055,-0.06033182144165039,0.018602430820465088,0.010209977626800537,0.024279534816741943,-0.05658596754074097
2020-03-02,0.005122959613800049,0.009293079376220703,0.010018110275268555,0.01774311065673828,-0.00024372339248657227,-0.09352672100067139,-0.016719698905944824,-0.03234124183654785,-0.03831601142883301,-0.00609135627746582,-0.050406694412231445,0.03621864318847656,-0.002827465534210205,-0.006073474884033203,-0.012952804565429688,0.003531336784362793,0.008894681930541992,0.004281759262084961,0.01177215576171875,-0.010230720043182373
2020-03-03,-0.012770414352416992,0.032225966453552246,-0.006523609161376953,-0.009754419326782227,0.006337881088256836,-0.05513763427734375,0.008367061614990234,0.00543367862701416,-0.01594531536102295,-0.01634317636489868,0.01955246925354004,-0.026080965995788574,0.02835536003112793,0.017181873321533203,-0.0037838220596313477,0.02290475368499756,0.0071010589599609375,0.03225177526473999,-0.026678085327148438,0.0139845609664917
2020-03-04,0.020032525062561035,-0.06012600660324097,0.004465878009796143,0.0343470573425293,-0.0012111663818359375,0.02092134952545166,-0.006959319114685059,-0.024472296237945557,0.04977583885192871,-0.014537930488586426,0.029162287712097168,0.030331969261169434,-0.0165441632270813,0.017796039581298828,-0.02807748317718506,-0.010070085525512695,0.008161187171936035,0.01878410577774048,-0.56235671043396,-0.0190885066986084
2020-03-05,-0.02677178382873535,0.010255098342895508,-0.003347158432006836,0.0025934576988220215,0.00024259090423583984,0.0037370920181274414,-0.0029649734497070312,0.02435457706451416,0.0028314590454101562,-0.0010537505149841309,-0.01532292366027832,-0.03518176078796387,-0.007476687431335449,-0.008536219596862793,-0.03021872043609619,-0.006507813930511475,-0.007741689682006836,0.01729106903076172,0.0,0.008660197257995605
2020-03-06,0.004143476486206055,-0.004392564296722412,0.028877735137939453,0.03417539596557617,-0.00016170740127563477,0.0016350150108337402,-0.014598548412322998,0.016734719276428223,0.08613342046737671,-0.061181485652923584,-0.06076014041900635,-0.03666269779205322,-0.04519772529602051,0.007745504379272461,-0.014850258827209473,-0.011129498481750488,0.005706787109375,0.031839072704315186,-0.014605522155761719,-0.004747509956359863
2020-03-09,0.043637096881866455,-0.0207369327545166,0.0017707347869873047,0.0003846287727355957,-0.025543570518493652,0.05472058057785034,-0.0768175721168518,-0.07527095079421997,0.0994303822517395,-0.09438204765319824,-0.057946860790252686,0.04311192035675049,-0.09566080570220947,-0.03357052803039551,0.008707225322723389,-0.04128885269165039,0.017306804656982422,0.059065401554107666,-0.03898823261260986,-0.0011163949966430664
2020-03-11,0.011884570121765137,0.003416776657104492,0.007840454578399658,-0.06079268455505371,-0.03210282325744629,0.03139013051986694,0.021099567413330078,-0.035598039627075195,-0.0540541410446167,0.008684873580932617,-0.006893575191497803,-0.034012556076049805,-0.015267133712768555,-0.007887184619903564,-0.0368427038192749,-0.0022807717323303223,-0.005481123924255371,-0.020004630088806152,-0.0093880295753479,0.007722020149230957
2020-03-12,-0.09106528759002686,-0.08044803142547607,0.020012319087982178,-0.09140372276306152,-0.07321971654891968,0.0751262903213501,-0.11845171451568604,-0.0937429666519165,0.09438079595565796,0.002460002899169922,-0.08569896221160889,0.07550472021102905,-0.11627906560897827,-0.10656195878982544,-0.06330162286758423,-0.09325629472732544,-0.07323497533798218,-0.08340847492218018,-0.10018616914749146,-0.14196407794952393
2020-03-13,0.030954599380493164,-0.03470379114151001,-0.029956579208374023,0.02634727954864502,0.039111971855163574,-0.06643915176391602,0.03400468826293945,-0.00360107421875,-0.03253006935119629,-0.029447853565216064,0.043897151947021484,-0.004085421562194824,0.011278152465820312,0.0010380744934082031,-0.042959392070770264,-0.05516839027404785,0.03341197967529297,-0.0833742618560791,0.037615180015563965,-0.07379549741744995
2020-03-16,-0.07586514949798584,-0.09459203481674194,-0.05500584840774536,-0.04122912883758545,-0.049741268157958984,0.08416903018951416,-0.06257981061935425,-0.0911017656326294,0.10735118389129639,-0.010113716125488281,-0.10899770259857178,0.040540099143981934,-0.06567525863647461,-0.035074055194854736,-0.028350234031677246,-0.11510896682739258,-0.02985912561416626,0.06674230098724365,-0.08627879619598389,-0.082846999168396
2020-03-17,-0.019717276096343994,-0.0010623931884765625,-0.030828237533569336,-0.03245437145233154,0.0004391670227050781,0.042748987674713135,-0.059945523738861084,-0.00013709068298339844,0.040522873401641846,-0.035759925842285156,0.0027208328247070312,0.005204498767852783,-0.045092880725860596,-0.021840155124664307,0.05295157432556152,0.030654430389404297,-0.018707275390625,-0.0355144739151001,-0.054155945777893066,-0.06888926029205322
2020-03-18,0.0,-0.07116669416427612,-0.03353661298751831,-0.05786162614822388,-0.0329207181930542,0.11632996797561646,-0.04927539825439453,-0.09873831272125244,0.06403273344039917,-0.06357622146606445,-0.049154698848724365,0.0884745717048645,-0.09305548667907715,-0.010241687297821045,-0.04015392065048218,-0.08737868070602417,-0.014359235763549805,0.07023733854293823,-0.04886740446090698,-0.082602858543396
2020-03-19,-0.05325740575790405,0.042458534240722656,-0.04961574077606201,-0.056964874267578125,-0.048384130001068115,0.05935007333755493,-0.1307164430618286,-0.018715739250183105,0.12372630834579468,-0.0523337721824646,0.009439229965209961,0.04532122611999512,-0.06891274452209473,-0.054553449153900146,-0.03394818305969238,-0.008274257183074951,-0.03565031290054321,0.03537142276763916,-0.01609700918197632,-0.0780566930770874
2020-03-20,0.026189208030700684,0.08256995677947998,-0.018894672393798828,0.017461180686950684,-0.05694925785064697,-0.10642659664154053,-0.11749231815338135,0.028066277503967285,-0.11461794376373291,0.03731346130371094,0.026747822761535645,-0.05682480335235596,-0.09703946113586426,0.007212638854980469,0.038738250732421875,-0.095436692237854,-0.0035576224327087402,-0.039287567138671875,0.026221394538879395,0.011417508125305176
2020-03-23,-0.115234375,-0.1629764437675476,-0.12286275625228882,-0.08441561460494995,-0.09927797317504883,0.14263033866882324,0.11769324541091919,-0.19185525178909302,-0.23621457815170288,-0.128057599067688,-0.12421900033950806,0.09047245979309082,0.09895050525665283,-0.11449271440505981,-0.15343636274337769,-0.16484028100967407,-0.09339749813079834,-0.1963205337524414,-0.1233893632888794,-0.1517888307571411
2020-03-24,0.02045619487762451,0.04213905334472656,-0.0007340312004089355,0.0020264387130737305,-0.03406810760498047,-0.03750002384185791,0.046687424182891846,-0.09873086214065552,-0.028292715549468994,-0.0676567554473877,0.029867053031921387,-0.0012046098709106445,0.07820296287536621,-0.05021387338638306,0.003146648406982422,0.011911511421203613,0.036927103996276855,0.013797402381896973,0.0002491474151611328,0.029279351234436035
2020-03-25,0.017017602920532227,0.008620738983154297,0.03135871887207031,0.04550051689147949,0.034024834632873535,-0.07690024375915527,-0.08535444736480713,-0.007869124412536621,0.0823293924331665,0.007079720497131348,-0.1315016746520996,-0.026237845420837402,-0.04693138599395752,-0.0680164098739624,-0.003136754035949707,0.02188694477081299,0.012494444847106934,0.03340554237365723,0.050809502601623535,-0.11736619472503662
2020-03-26,0.047362446784973145,0.07882237434387207,0.027144670486450195,0.04690515995025635,-0.09560596942901611,-0.07237577438354492,-0.06875801086425781,-0.09455227851867676,0.1289423704147339,0.04042172431945801,0.0036318302154541016,-0.1648554801940918,-0.07068967819213867,-0.05079960823059082,-0.0025172829627990723,-0.002339780330657959,-0.017341673374176025,-0.029631853103637695,0.06707751750946045,-0.0674736499786377
2020-03-27,0.036961913108825684,0.005420088768005371,-0.008459806442260742,0.02032327651977539,0.04477614164352417,0.03142714500427246,-0.005629301071166992,-0.05720818042755127,-0.05094492435455322,0.030405402183532715,-0.01645493507385254,0.0005806684494018555,0.00966179370880127,0.04556483030319214,0.024605631828308105,-0.01605623960494995,0.008685588836669922,0.0394817590713501,-0.0026655197143554688,-0.030853867530822754
2020-03-30,-0.04883146286010742,-0.04775428771972656,0.014919400215148926,-0.05387049913406372,-0.02204751968383789,0.029388248920440674,-0.09076356887817383,0.01406937837600708,-0.021645009517669678,-0.04426229000091553,0.044364750385284424,0.07583856582641602,0.0260162353515625,0.0025880932807922363,-0.01231527328491211,0.025852560997009277,-0.01261448860168457,0.042729973793029785,-0.006681501865386963,0.042549729347229004
2020-03-31,0.0524364709854126,0.04775857925415039,0.05838668346405029,0.03779900074005127,-0.024573326110839844,-0.055076003074645996,-0.019428253173828125,-0.04646909236907959,0.16637170314788818,0.010291576385498047,-0.0406346321105957,-0.024015069007873535,-0.046744585037231445,-0.08428323268890381,0.05704498291015625,-0.005093812942504883,0.015608549118041992,0.05122363567352295,0.002466440200805664,-0.05846571922302246
2020-04-01,0.03795480728149414,-0.022151410579681396,-0.03621286153793335,-0.022591054439544678,0.020871520042419434,0.011946439743041992,0.021215379238128662,-0.012412548065185547,-0.03414261341094971,-0.18675720691680908,0.04306614398956299,0.014120221138000488,-0.022328495979309082,-0.02145206928253174,-0.04364502429962158,-0.046079277992248535,-0.0065084099769592285,0.04141855239868164,0.004920601844787598,0.06353777647018433
2020-04-03,-0.006408631801605225,-0.0005769133567810059,-0.04086107015609741,-0.012735843658447266,0.042165279388427734,0.0015770792961120605,0.019103646278381348,-0.0010361671447753906,-0.04791837930679321,-0.19885551929473877,0.011950850486755371,-0.05176854133605957,-0.07644307613372803,0.014517009258270264,-0.06259632110595703,0.004990577697753906,-0.02180016040802002,-0.015336692333221436,-0.027153313159942627,0.02505958080291748
2020-04-07,0.050588130950927734,0.007504105567932129,-0.09869468212127686,0.07835638523101807,0.01425081491470337,-0.13834404945373535,-0.03745317459106445,-0.029325485229492188,0.11798679828643799,-0.0990452766418457,-0.019178390502929688,-0.06631147861480713,-0.07681167125701904,-0.11440825462341309,0.06611847877502441,0.08151412010192871,0.03596150875091553,0.09635686874389648,0.0514756441116333,-0.08567929267883301
2020-04-08,0.02913212776184082,0.006302356719970703,-0.0877920389175415,0.007089138031005859,-0.012179374694824219,-0.006822466850280762,-0.007220268249511719,-0.03368520736694336,0.07527673244476318,-0.09989142417907715,-0.023949503898620605,-0.08502686023712158,-0.0363391637802124,-0.05550265312194824,0.005399584770202637,0.03846478462219238,-0.022381603717803955,0.05658555030822754,-0.005221903324127197,0.010629773139953613
2020-04-09,0.06597256660461426,0.023824214935302734,-0.007320404052734375,0.053673505783081055,-0.033359408378601074,-0.0794762372970581,-0.02401435375213623,-0.04653048515319824,0.1379547119140625,-0.046396851539611816,-0.058577775955200195,-0.04690909385681152,-0.037662386894226074,-0.015374541282653809,0.034832000732421875,0.08042049407958984,0.017003774642944336,-0.0031905174255371094,0.019685029983520508,0.003744065761566162
2020-04-13,-0.012399852275848389,0.03861844539642334,0.011284172534942627,0.0008350610733032227,0.036353349685668945,0.025321900844573975,0.03780198097229004,0.003718078136444092,-0.00784081220626831,0.09528303146362305,-0.00996255874633789,0.05083584785461426,0.012515664100646973,0.03184753656387329,0.021500587463378906,0.045247435569763184,-0.007758677005767822,-0.040466368198394775,0.01673102378845215,-0.018627524375915527
2020-04-15,0.013666629791259766,0.0029151439666748047,0.0022878646850585938,0.0759282112121582,-0.03851056098937988,0.02445143461227417,0.02910149097442627,-0.014616727828979492,0.08996963500976562,0.03649634122848511,-0.007520198822021484,0.039825618267059326,0.01013946533203125,-0.028709888458251953,0.07054722309112549,-0.01388782262802124,-0.010187208652496338,-0.01810818910598755,0.01286923885345459,-0.07876157760620117
2020-04-16,0.013263225555419922,0.03026449680328369,-0.006378531455993652,0.048856139183044434,-0.06508374214172363,-0.043414950370788574,-0.044960618019104004,0.03417623043060303,0.052983880043029785,-0.04870128631591797,-0.03518807888031006,-0.027925848960876465,-0.04993605613708496,-0.03790152072906494,0.0005424022674560547,0.02299797534942627,-0.024200260639190674,0.02620720863342285,0.05977916717529297,-0.036133766174316406
2020-04-17,0.021094799041748047,0.06110024452209473,-0.02349269390106201,-0.04362285137176514,0.03375077247619629,-0.0071849822998046875,0.01039797067642212,0.004601776599884033,0.00900423526763916,-0.005159974098205566,-0.06760931015014648,0.012383520603179932,-0.02804887294769287,0.0247918963432312,-0.0032525062561035156,-0.002050340175628662,0.02023947238922119,0.0768502950668335,-0.0015723109245300293,-0.00028705596923828125
2020-04-20,-0.0074160099029541016,0.0029408931732177734,-0.014470696449279785,0.025125622749328613,-0.0,0.018526434898376465,-0.08405804634094238,-0.01179659366607666,-0.0267716646194458,-0.045174598693847656,0.057977378368377686,-0.001127004623413086,-0.04982197284698486,-0.016466259956359863,-0.003534972667694092,-0.019518733024597168,-0.0027382373809814453,-0.02525252103805542,0.009645700454711914,0.023529469966888428
2020-04-21,-0.021880686283111572,-0.03349989652633667,0.011199533939361572,-0.04034698009490967,0.043753981590270996,0.024734199047088623,-0.01737964153289795,0.015597939491271973,-0.0765911340713501,0.057956814765930176,0.025698304176330566,0.0018645524978637695,0.04971754550933838,0.0285833477973938,0.006685733795166016,-0.010103285312652588,-0.04606074094772339,-0.030412256717681885,-0.02749079465866089,0.024830996990203857
2020-04-22,-0.006329178810119629,0.020901918411254883,-0.020191073417663574,0.0066797733306884766,-0.0381619930267334,-0.0174638032913208,0.03285151720046997,0.012964129447937012,0.02628505229949951,0.00834202766418457,0.013379216194152832,0.001445174217224121,0.02497023344039917,-0.05459940433502197,0.042423367500305176,0.04112803936004639,0.0414121150970459,0.057620882987976074,0.002004861831665039,-0.02229917049407959
2020-04-23,0.02965080738067627,-0.012863457202911377,-0.015228033065795898,0.0007805824279785156,-0.03629624843597412,-0.054772019386291504,0.00033968687057495117,-0.030484795570373535,0.01593625545501709,-0.01577281951904297,-0.04591250419616699,-0.05354750156402588,-0.004878044128417969,-0.024887442588806152,0.0006501674652099609,0.058165669441223145,-0.01991093158721924,-0.014059782028198242,0.0542217493057251,0.013411879539489746
2020-04-24,-0.011518776416778564,0.021951675415039062,0.009593427181243896,0.0031201839447021484,0.008398771286010742,0.04384326934814453,0.038056373596191406,0.012745857238769531,0.03809523582458496,0.028985440731048584,0.03445088863372803,-0.006767868995666504,0.03033977746963501,0.021375715732574463,-0.02208942174911499,-0.04254734516143799,-0.02071821689605713,-0.038992881774902344,0.02505207061767578,0.037496328353881836
2020-04-27,-0.0976477861404419,0.03330719470977783,-0.0512540340423584,0.008942365646362305,-0.021535277366638184,-0.04140925407409668,-0.05510425567626953,-0.005419135093688965,-0.023745298385620117,-0.06716418266296387,-0.013140320777893066,-0.08299779891967773,0.003754734992980957,-0.015056848526000977,0.02338564395904541,0.02909982204437256,0.013869285583496094,0.035010457038879395,0.0303647518157959,-0.040198683738708496
2020-04-28,-0.0866018533706665,0.02460658550262451,-0.03770768642425537,0.0,0.00502777099609375,-0.010929584503173828,0.014730572700500488,0.015060245990753174,0.04532897472381592,-0.045953989028930664,-0.014200568199157715,0.01376640796661377,-0.012562870979309082,0.009212732315063477,0.009088516235351562,0.02660536766052246,-0.0028402209281921387,0.05085122585296631,0.024618148803710938,-0.03193068504333496
2020-04-29,-0.0031663179397583008,0.015894055366516113,0.006200551986694336,0.012331485748291016,-0.01249992847442627,-0.04427516460418701,-0.00543665885925293,0.02124577760696411,0.019037485122680664,0.02960836887359619,-0.0017734766006469727,0.0012775063514709473,-0.007444143295288086,-0.023665666580200195,-0.023546040058135986,-0.005291759967803955,0.007847428321838379,0.0360264778137207,-0.0001754164695739746,-0.0002892017364501953
2020-04-30,0.005861639976501465,-0.0191422700881958,0.013568341732025146,-0.014084577560424805,-0.0406268835067749,0.0018734335899353027,0.017573416233062744,-0.01151120662689209,-0.055007755756378174,0.019685029983520508,-0.009224772453308105,0.018406450748443604,0.018472909927368164,-0.04249882698059082,0.0060613155364990234,0.014527440071105957,0.021455764770507812,0.0006172657012939453,-0.008244097232818604,-0.16493213176727295
2020-05-04,0.006440460681915283,-0.04552346467971802,-0.02569591999053955,-0.0162162184715271,0.04215395450592041,0.0416872501373291,0.02958381175994873,0.020809590816497803,-0.03239983320236206,0.042168617248535156,0.03397649526596069,0.035119473934173584,0.04391467571258545,0.04715174436569214,-0.06705963611602783,-0.021042048931121826,-0.0111236572265625,-0.07176637649536133,-0.005659759044647217,0.08251643180847168
2020-05-05,-0.03971517086029053,-0.013731837272644043,-0.01886284351348877,0.006671905517578125,-0.07088887691497803,-0.05308735370635986,-0.03863871097564697,-0.01311647891998291,0.03632235527038574,0.024109065532684326,0.01404958963394165,-0.00909125804901123,0.03280842304229736,-0.00759279727935791,-0.021900832653045654,0.0026096105575561523,0.002626657485961914,-0.020602524280548096,-0.010138750076293945,-0.0043277740478515625
2020-05-06,0.029943883419036865,0.007410287857055664,-0.007754802703857422,0.01091611385345459,0.006070077419281006,-0.02799522876739502,-0.004778146743774414,0.0044248104095458984,0.010952949523925781,-0.010741114616394043,-0.003974437713623047,-0.006920218467712402,-0.001356959342956543,-0.012286186218261719,0.026697278022766113,0.0013698339462280273,0.0035309791564941406,0.0011309385299682617,0.04420483112335205,0.02087259292602539
2020-05-07,0.017651855945587158,0.0013908147811889648,-0.014617323875427246,-0.0077130794525146484,-0.0036312341690063477,-0.052751898765563965,-0.010529875755310059,-0.010041117668151855,-0.026543915271759033,0.01912856101989746,-0.00627589225769043,0.02800917625427246,-0.008130073547363281,0.010745346546173096,-0.05424296855926514,-0.016826272010803223,-0.021678626537322998,-0.001807570457458496,-0.015487849712371826,0.027919113636016846
2020-05-08,0.01879829168319702,0.013584375381469727,-0.0061806440353393555,-0.02254176139831543,-0.00074005126953125,0.038259685039520264,-0.10756301879882812,-0.009452462196350098,-0.039510250091552734,0.0021668672561645508,0.00047975778579711914,0.04282432794570923,0.010752737522125244,-0.00251924991607666,0.011382102966308594,0.00041735172271728516,-0.0025523900985717773,0.03893172740936279,0.00978851318359375,0.010328233242034912
