date,ULTRACEMCO,GRASIM,AMBUJACEM,SHREECEM,JKCEMENT,DALBHARAT,ACC,RAMCOCEM,JSWCEMENT,NUVOCO,INDIACEM,JKLAKSHMI,STARCEMENT,BIRLACORPN,PRSMJOHNSN,ORIENTCEM
2025-09-01,-0.014715194702148438,-0.01019597053527832,0.006924629211425781,-0.0203244686126709,0.017418861389160156,-0.0007495880126953125,-0.009212970733642578,0.011176824569702148,0.0,-0.00032901763916015625,-0.005635619163513184,-0.02822554111480713,-0.04260909557342529,0.018616199493408203,0.010403156280517578,0.021315693855285645
2025-09-02,0.007484793663024902,0.008595108985900879,0.0002645254135131836,-0.004184842109680176,-0.010399699211120605,0.000457763671875,-0.0019797086715698242,0.02087855339050293,0.0,-0.005041599273681641,-0.0037795305252075195,-0.0019004344940185547,0.004709005355834961,0.018119096755981445,0.014902114868164062,0.017580270767211914
2025-09-03,-0.00023567676544189453,-0.0005755424499511719,0.011458754539489746,0.0018336176872253418,-0.03410065174102783,-0.003913164138793945,-0.011580705642700195,0.003516554832458496,0.0,-0.008724093437194824,-0.048429012298583984,-0.012856364250183105,-0.009631633758544922,0.0032356977462768555,0.002936720848083496,-0.0025693178176879883
2025-09-04,0.00643998384475708,-0.010210752487182617,-0.010544657707214355,-0.00016701221466064453,-0.011398136615753174,0.0012440085411071777,0.0014649033546447754,0.005440831184387207,-0.0,-0.017513513565063477,0.0055727362632751465,0.028091371059417725,0.023933053016662598,-0.0067577362060546875,-0.007919073104858398,0.006128907203674316
2025-09-05,0.0039522647857666016,0.002064228057861328,-0.0017614960670471191,-0.0031725168228149414,-0.006663143634796143,-0.0007058382034301758,0.00619429349899292,-0.018802165985107422,-0.0,0.014237165451049805,0.015691101551055908,0.0067441463470458984,-0.002400517463684082,-0.01028299331665039,-0.020660042762756348,-0.011256217956542969
2025-09-08,-0.004999637603759766,-3.5643577575683594e-05,0.006352543830871582,-0.014813542366027832,0.02464580535888672,0.00012451410293579102,-0.0050847530364990234,-0.018695056438446045,-0.0,0.02295750379562378,-0.020369410514831543,0.004311025142669678,0.03523772954940796,0.012498974800109863,0.006369829177856445,-0.006786048412322998
2025-09-09,0.007264673709869385,0.0029243826866149902,-0.004734396934509277,0.009676873683929443,-0.015446841716766357,-0.00024902820587158203,-0.0064733028411865234,0.005239129066467285,-0.0,0.0019856691360473633,0.028766274452209473,0.014558613300323486,0.015070915222167969,-0.011650323867797852,-0.008439302444458008,-0.00022476911544799805
2025-09-10,0.007476925849914551,0.0036123991012573242,-0.0013213753700256348,0.009937047958374023,-0.015913307666778564,0.0037750601768493652,0.0007566213607788086,-0.008907437324523926,-0.0,0.021885693073272705,0.005361974239349365,0.0038994550704956055,0.01962202787399292,0.008118629455566406,0.0196993350982666,-0.0037766098976135254
2025-09-11,0.006892144680023193,-0.004738330841064453,-0.011378586292266846,0.0020073652267456055,0.005921602249145508,-0.0034562349319458008,0.0024340152740478516,-0.014246106147766113,-0.0,0.031868040561676025,-0.012835264205932617,0.00033080577850341797,0.0018361806869506836,-0.013706088066101074,0.009154558181762695,0.0067244768142700195
2025-09-12,0.0017753243446350098,-0.0010718107223510742,0.0002676248550415039,0.00838083028793335,-0.01056605577468872,-0.0006638765335083008,-0.0033074617385864258,-9.697675704956055e-05,0.0,-0.0007003545761108398,0.007350146770477295,0.004798412322998047,-0.001287698745727539,-0.0027478933334350586,-0.007537364959716797,-0.01129692792892456
2025-09-15,-0.005254626274108887,-0.00014269351959228516,0.01462852954864502,0.010311007499694824,-0.012204408645629883,-0.0014929771423339844,-0.005620360374450684,0.014647364616394043,0.0,-0.015863776206970215,-0.017107129096984863,-0.007315397262573242,-0.011941909790039062,0.004644989967346191,-0.001344144344329834,0.008478760719299316
2025-09-16,-0.011499762535095215,-0.014487624168395996,0.008615374565124512,-0.01024770736694336,0.03305017948150635,-0.005341529846191406,-0.002794504165649414,-0.005736112594604492,-0.0,-0.01687908172607422,-0.005899310111999512,-0.005611777305603027,0.010348618030548096,0.01144111156463623,0.006124258041381836,0.017534494400024414
2025-09-17,-0.011369109153747559,-0.007879018783569336,0.014642953872680664,-0.003719329833984375,0.013230681419372559,-0.019893765449523926,0.005359053611755371,0.021346092224121094,-0.0,-0.006549239158630371,-0.014100313186645508,0.0009301304817199707,0.0033020973205566406,0.0008523464202880859,-0.004548430442810059,0.010825395584106445
2025-09-18,0.007467985153198242,-0.0046765804290771484,-0.0018039345741271973,-0.009263992309570312,0.003319859504699707,0.01130765676498413,-0.0011314153671264648,0.00018835067749023438,0.0,-0.006170034408569336,0.01722651720046997,0.018345117568969727,0.005521833896636963,-0.005728483200073242,-0.11806201934814453,-0.009048402309417725
2025-09-19,0.009345769882202148,0.0003126859664916992,0.0024957656860351562,0.0026702284812927246,0.009117603302001953,0.015644192695617676,-0.011301875114440918,-0.007718443870544434,-0.0,0.002229928970336914,0.0016276240348815918,0.0011714696884155273,-0.012215495109558105,0.011289358139038086,-0.008113503456115723,-0.03149539232254028
2025-09-22,-0.011352777481079102,0.008269846439361572,0.013477563858032227,0.005856752395629883,-0.0003643035888671875,0.01302957534790039,-0.0015964508056640625,-0.009296059608459473,0.0,0.00033527612686157227,0.019312798976898193,0.007595658302307129,0.011153817176818848,0.0023096799850463867,0.014129042625427246,0.01744401454925537
2025-09-23,-0.019683778285980225,-0.014225184917449951,0.002202272415161133,-0.002861499786376953,-0.0013120770454406738,0.01652306318283081,0.0018596053123474121,0.0005744695663452148,-0.0,0.003129899501800537,0.023785114288330078,0.009792327880859375,0.0027736425399780273,-0.002073943614959717,-0.017596960067749023,-0.051210880279541016
2025-09-24,-0.01507943868637085,-0.0021681785583496094,-0.015128374099731445,0.004699587821960449,-0.026421427726745605,0.00786590576171875,-0.009421885013580322,-0.004784703254699707,-0.0,-0.010540485382080078,-0.012575268745422363,0.01921004056930542,-0.0014834403991699219,-0.012546122074127197,0.004100322723388672,0.020014464855194092
2025-09-25,-0.005976736545562744,-0.01025855541229248,-0.005577981472015381,0.0045531392097473145,-0.013269364833831787,-0.025206804275512695,-0.004997611045837402,-0.011538445949554443,-0.0,0.018530845642089844,0.008150041103363037,0.002201974391937256,0.030364692211151123,-0.008340537548065186,-0.007220029830932617,-0.015426039695739746
2025-09-26,-0.005847930908203125,-0.011444628238677979,-0.024508118629455566,-0.020498037338256836,-0.03548091650009155,-0.02073115110397339,-0.014689981937408447,-0.025680959224700928,-0.0,-0.050537049770355225,-0.00573885440826416,0.013357341289520264,0.03360706567764282,-0.027432739734649658,0.028554558753967285,0.03710198402404785
2025-09-29,-0.002402663230895996,3.635883331298828e-05,-0.00539630651473999,-0.02853679656982422,-0.0051988959312438965,0.0062743425369262695,-0.00915372371673584,-0.004692435264587402,-0.0,0.006787300109863281,0.0070029497146606445,0.009594500064849854,-0.010669827461242676,-0.014628708362579346,0.02134406566619873,0.027465403079986572
2025-09-30,0.015031933784484863,0.003640413284301758,0.013875246047973633,0.01580631732940674,-0.0022963285446166992,-0.0009420514106750488,0.009404182434082031,-0.01153576374053955,-0.0,-0.007451176643371582,-0.003003716468811035,-0.019137144088745117,0.005669593811035156,0.00016415119171142578,0.011403322219848633,-0.002239227294921875
2025-10-01,-0.01039111614227295,0.011897444725036621,0.0020176172256469727,-0.001025080680847168,0.0007936954498291016,0.0009877681732177734,0.0018085241317749023,0.00740814208984375,0.0,0.008579611778259277,-0.01875007152557373,-0.012129664421081543,0.005898535251617432,-0.005002439022064209,-0.0017018318176269531,-0.01691591739654541
2025-10-03,-0.006283581256866455,0.0006093978881835938,0.008842706680297852,0.0039255619049072266,0.0020618438720703125,0.010899782180786133,0.011542677879333496,-0.0029717087745666504,0.0,0.0027173757553100586,0.0113753080368042,0.005646407604217529,-0.005537986755371094,-0.0051100850105285645,-0.01082301139831543,-0.007577419281005859
2025-10-06,0.0029952526092529297,0.005731940269470215,-0.004078865051269531,-0.003941059112548828,0.004748344421386719,-0.001109302043914795,-0.008490562438964844,-0.010356128215789795,0.0,-0.006480515003204346,-0.018099546432495117,0.0033608078956604004,-0.004327297210693359,-0.012177884578704834,0.023904383182525635,0.009033441543579102
2025-10-07,0.01070094108581543,0.00021374225616455078,-0.006709635257720947,-0.008021831512451172,0.01921868324279785,-0.003509223461151123,0.013199448585510254,-0.026748299598693848,-0.0,0.017433643341064453,0.0017778277397155762,0.008953511714935303,-0.02232670783996582,0.007463932037353516,0.01065051555633545,-0.005702972412109375
2025-10-08,-0.015840470790863037,-0.010612547397613525,-0.006404101848602295,0.008296668529510498,-0.0061051249504089355,-0.0052155256271362305,0.004306674003601074,0.007059812545776367,-0.0,0.003963112831115723,0.013611435890197754,0.008037030696868896,-0.021839141845703125,-0.0010821819305419922,0.016373395919799805,0.012859463691711426
2025-10-09,0.016762614250183105,0.01166224479675293,-0.0007062554359436035,-0.006829380989074707,0.02340412139892578,0.0013890266418457031,0.004931449890136719,-0.009613513946533203,-0.0,0.004644155502319336,-0.013025522232055664,-0.002602219581604004,0.0028121471405029297,-0.012166619300842285,-0.020119309425354004,-0.0022164583206176758
2025-10-10,0.007299900054931641,0.0001423358917236328,0.005919694900512695,0.0013566017150878906,0.006078124046325684,-0.0031324028968811035,0.005760550498962402,-0.010365009307861328,0.0,0.0004622936248779297,0.004455745220184326,-0.004541993141174316,0.0016921162605285645,0.0015183687210083008,0.0050109028816223145,0.000902712345123291
2025-10-13,-0.008875489234924316,-0.004624664783477783,-0.004391729831695557,-0.005773425102233887,0.0014348030090332031,0.0031871795654296875,-0.008220195770263672,0.0076081156730651855,-0.0,-0.008663535118103027,-0.003708481788635254,0.010569572448730469,-0.006214618682861328,-0.007917702198028564,0.023308396339416504,0.009124934673309326
2025-10-14,-0.008379876613616943,-0.007934212684631348,-0.0055580735206604,-0.0,0.014252305030822754,-0.009754836559295654,-0.004063963890075684,0.008457839488983154,-0.0,-0.005360126495361328,0.01911073923110962,0.020534098148345947,0.003368854522705078,-0.006707429885864258,0.026178419589996338,0.020788729190826416
2025-10-15,0.019966840744018555,0.0147705078125,0.006032705307006836,-0.01097416877746582,-0.033308565616607666,0.002801656723022461,-0.0027382373809814453,-0.013368606567382812,0.0,-0.051780641078948975,-0.022470474243164062,-0.030356287956237793,0.02835679054260254,0.012992501258850098,0.005159139633178711,-0.0036780834197998047
2025-10-16,0.0038176774978637695,0.015265583992004395,0.004761934280395508,-0.0023380517959594727,0.008306384086608887,0.0023431777954101562,0.0014536380767822266,-0.013142943382263184,-0.0,0.02026188373565674,-0.0010162591934204102,0.0028815269470214844,-0.003285527229309082,0.000506281852722168,-0.004912972450256348,0.001762688159942627
2025-10-17,0.0009710788726806641,-0.008252382278442383,-0.010707437992095947,0.010663092136383057,-0.009916067123413086,0.009305953979492188,-0.014730393886566162,0.0053444504737854,-0.0,-0.004722654819488525,0.0053299665451049805,0.018931329250335693,0.006935060024261475,-0.000505983829498291,0.022543668746948242,0.003392159938812256
2025-10-20,-0.0019401907920837402,0.0062760114669799805,0.0033712387084960938,-0.02728193998336792,-0.009476125240325928,-0.02191448211669922,-0.0009821057319641113,-0.004933595657348633,0.0,0.015938639640808105,-0.0006378889083862305,0.0037270784378051758,-0.01901066303253174,-0.004556596279144287,-0.07460927963256836,0.0047092437744140625
2025-10-21,-0.00032401084899902344,0.005851387977600098,0.003536701202392578,0.0024237632751464844,0.00583338737487793,-0.004781663417816162,0.00983119010925293,-0.009964466094970703,0.0,0.011377215385437012,0.0035700201988220215,-0.016472578048706055,0.0030458569526672363,0.007459521293640137,-0.02986609935760498,-0.010400056838989258
2025-10-23,-0.015961766242980957,-0.0021248459815979004,-0.005550682544708252,0.0006908178329467773,-0.016548097133636475,-0.02361118793487549,0.003677845001220703,-0.007459759712219238,-0.0,0.0003552436828613281,-0.001919388771057129,0.003621041774749756,0.026923835277557373,-0.009423613548278809,-0.020714402198791504,0.006861984729766846
2025-10-24,-0.018690824508666992,-0.008133769035339355,-0.016567707061767578,-0.009147405624389648,-0.015961647033691406,-0.0165901780128479,-0.003017723560333252,-0.00014328956604003906,-0.0,-0.01775568723678589,0.003065168857574463,0.007506668567657471,0.014913678169250488,-0.007219910621643066,0.02601313591003418,0.004761934280395508
2025-10-27,0.008138895034790039,-0.02907109260559082,0.009459495544433594,-0.0040062665939331055,0.022612810134887695,-0.0024780631065368652,0.006810426712036133,-0.011081337928771973,0.0,0.024463653564453125,0.009223639965057373,-0.020229220390319824,-0.012549757957458496,0.005561232566833496,0.004419803619384766,0.0011727213859558105
2025-10-28,-0.006991267204284668,-0.0030781030654907227,-0.009549260139465332,-0.0001748800277709961,0.0033599138259887695,0.016625285148620605,-0.0010737180709838867,-0.0006613731384277344,-0.0,-0.0009410381317138672,-0.00025856494903564453,0.012179315090179443,0.009836733341217041,-0.0047647953033447266,0.020040512084960938,-0.002066373825073242
2025-10-29,0.0056993961334228516,-0.0087968111038208,-0.030365824699401855,-0.021864652633666992,-0.013706088066101074,0.0013158321380615234,0.009996294975280762,0.0013690590858459473,0.0,-0.014835715293884277,-0.011763215065002441,-0.011495590209960938,-0.021855711936950684,0.008463740348815918,-0.00815427303314209,-0.013450860977172852
2025-10-30,0.004500389099121094,0.0028052926063537598,0.00673365592956543,0.01609039306640625,-0.013738632202148438,-0.014877021312713623,-0.010589063167572021,0.002174675464630127,-0.0,0.009561419486999512,-0.022102952003479004,-0.02667534351348877,0.0027220845222473145,0.01305532455444336,-0.0082167387008667,0.0013411641120910645
2025-10-31,-0.00879448652267456,0.019895613193511963,0.00440216064453125,0.014961719512939453,-0.005043625831604004,-0.0010957121849060059,0.011885523796081543,0.010328352451324463,0.0,-0.018231332302093506,-0.005874991416931152,0.002122163772583008,-0.0017546415328979492,-0.013556420803070068,0.03272634744644165,0.006899714469909668
2025-11-03,0.0002510547637939453,-0.0028356313705444336,-0.020870208740234375,0.011833250522613525,-0.05061149597167969,-0.007106125354766846,-0.005846381187438965,0.01814347505569458,-0.0,-0.014228880405426025,0.001118481159210205,-0.003276228904724121,-0.011093854904174805,0.0056836605072021484,0.0469326376914978,-0.017252564430236816
2025-11-04,-0.010962367057800293,0.006172597408294678,0.01697850227355957,0.01340484619140625,-0.02101874351501465,-0.015514552593231201,-0.02026200294494629,-0.001462697982788086,-0.0,-0.023730933666229248,0.009206235408782959,0.02388995885848999,0.0325312614440918,0.011303305625915527,0.009669125080108643,-0.027090251445770264
2025-11-06,0.007699489593505859,-0.06311583518981934,0.015861809253692627,0.005434811115264893,-0.012726187705993652,-0.0003903508186340332,-0.00010913610458374023,-0.006036996841430664,-0.0487479567527771,-0.04285168647766113,0.02310401201248169,-0.02236175537109375,0.022085189819335938,-0.007423520088195801,0.02008509635925293,-0.025064826011657715
2025-11-07,-0.005121767520904541,0.009073734283447266,-0.0007162094116210938,0.002732217311859131,-0.011574864387512207,-0.005515456199645996,0.0044203996658325195,-0.0002903938293457031,-0.005685329437255859,-0.0011782050132751465,-0.027120769023895264,0.0301969051361084,-0.0026448965072631836,-0.022773146629333496,-0.01031959056854248,-0.017590463161468506
2025-11-10,-0.010211825370788574,0.014057040214538574,0.004831790924072266,0.010410964488983154,-0.00443577766418457,0.00893247127532959,0.0024449825286865234,0.0006772875785827637,-0.01746690273284912,-0.01454782485961914,0.0006605386734008789,0.006985187530517578,0.007102251052856445,-0.022676825523376465,-0.0050013065338134766,-0.021693110466003418
2025-11-11,0.008270859718322754,0.004669070243835449,-0.0026074647903442383,0.0020302534103393555,-0.015059709548950195,-0.005302309989929199,0.00016260147094726562,-0.03292030096054077,-0.02311861515045166,-0.0029259324073791504,-0.031951308250427246,-0.00035762786865234375,0.010423004627227783,-0.015636801719665527,-0.007780194282531738,-0.0380631685256958
2025-11-12,0.008118391036987305,-0.0030261874198913574,-0.008967757225036621,-0.0022193193435668945,-0.004704594612121582,-0.004205822944641113,0.004118561744689941,0.006908297538757324,-0.002529740333557129,-0.0012004971504211426,-0.0037103891372680664,-0.00017881393432617188,0.01507645845413208,0.0064907073974609375,0.007302820682525635,0.0030317306518554688
2025-11-13,0.0010905265808105469,0.003758072853088379,0.00568842887878418,0.0036907196044921875,0.022907018661499023,0.005696892738342285,-0.004371523857116699,-0.017997443675994873,-0.05334198474884033,-0.009615421295166016,-0.005353689193725586,0.015193045139312744,0.01174253225326538,0.0071277618408203125,0.003573119640350342,-0.017979025840759277
2025-11-14,-0.005027651786804199,0.0020159482955932617,-0.006883025169372559,0.010927975177764893,-0.012529969215393066,-0.00742262601852417,-0.002439260482788086,-0.007391631603240967,0.018407762050628662,-0.0053937435150146484,0.003803730010986328,0.007199466228485107,0.007214069366455078,-0.008678138256072998,-0.02271127700805664,-0.015548765659332275
2025-11-17,-0.008084893226623535,0.002479076385498047,0.005149185657501221,0.000749051570892334,0.009089231491088867,-0.008855640888214111,0.0034776926040649414,0.014791369438171387,-0.01210641860961914,-0.00406724214553833,-0.049128174781799316,-0.019439339637756348,-0.005556702613830566,0.002294778823852539,-0.009281635284423828,0.004635930061340332
2025-11-18,-0.006028175354003906,-0.010142266750335693,0.004461884498596191,0.009745121002197266,-0.021314561367034912,-0.011714458465576172,-0.004332065582275391,-0.010856449604034424,0.012743353843688965,-0.01116245985031128,0.002062380313873291,0.015482127666473389,0.024654626846313477,-0.0007631778717041016,0.020776569843292236,-0.019316375255584717
2025-11-19,-0.003502190113067627,-0.006263613700866699,0.004481911659240723,-0.003406524658203125,-0.040094733238220215,0.015218496322631836,-0.0009788870811462402,0.007520318031311035,-0.0085524320602417,0.0037169456481933594,-0.01361536979675293,0.005646646022796631,0.00043576955795288086,-0.007637500762939453,-0.009252190589904785,-0.0033922791481018066
2025-11-20,0.007457613945007324,0.0014209747314453125,-0.0008103847503662109,0.0011316537857055664,0.012878894805908203,-0.004551589488983154,0.007893681526184082,0.005446791648864746,0.009500622749328613,-0.010423779487609863,0.0218278169631958,0.0023813247680664062,-0.00043594837188720703,-0.0021378397941589355,0.023779988288879395,-0.012681841850280762
2025-11-21,-0.002042055130004883,-0.005020737648010254,0.014754831790924072,-0.0,0.0022188425064086914,-0.0014412999153137207,-0.011504828929901123,0.013743996620178223,0.013872385025024414,0.011780977249145508,0.010053873062133789,0.027053534984588623,0.022009193897247314,-0.02056729793548584,0.010167360305786133,-0.015013337135314941
2025-11-24,-0.012362539768218994,-0.016856849193572998,0.005387663841247559,-0.000377655029296875,0.012097477912902832,0.006768941879272461,-0.04568052291870117,0.000494837760925293,0.04959803819656372,-0.028082191944122314,0.016968071460723877,0.019375920295715332,0.0031194090843200684,-0.00909966230392456,0.00834578275680542,-0.07638025283813477
2025-11-25,-0.0003452897071838379,-0.0007066130638122559,-0.002295255661010742,0.001321256160736084,-0.005762696266174316,-0.0014336705207824707,0.023305654525756836,-0.004352152347564697,0.017423689365386963,0.0008456707000732422,-0.0068035125732421875,-0.0028868913650512695,-0.012293219566345215,-0.0059160590171813965,0.014098763465881348,-0.054947733879089355
2025-11-26,-0.015457630157470703,0.02128922939300537,-0.007602810859680176,-0.01814401149749756,-0.060877323150634766,0.0033169984817504883,-0.008239269256591797,0.01023256778717041,0.002065896987915039,-0.016899049282073975,0.00538104772567749,0.021812915802001953,-0.013910412788391113,0.005151867866516113,-0.014446139335632324,0.011124074459075928
2025-11-27,0.012075841426849365,-0.0014577507972717285,0.0023636221885681152,0.006682753562927246,0.014177203178405762,-0.003651440143585205,0.0075882673263549805,0.002655029296875,-0.008022069931030273,-0.0389629602432251,-0.0026422739028930664,0.00568920373916626,0.011324048042297363,-0.00866025686264038,0.007335960865020752,0.008612513542175293
2025-11-28,0.0014633536338806152,-0.00021898746490478516,-0.0027337074279785156,0.013268530368804932,0.014209866523742676,-0.004853367805480957,0.010480165481567383,0.017555952072143555,0.01814138889312744,0.017096340656280518,0.014180004596710205,0.0018415451049804688,0.007048487663269043,-0.001515507698059082,0.011375188827514648,0.017256736755371094
2025-12-01,-0.005344867706298828,-0.0028837919235229492,0.012450098991394043,-0.0005681514739990234,-0.0044286251068115234,0.0,5.4001808166503906e-05,-0.013783097267150879,0.009761154651641846,-0.0007013082504272461,0.01565682888031006,-0.014759182929992676,-0.007941484451293945,-0.008213520050048828,0.0009526610374450684,-0.008419036865234375
2025-12-02,-0.00034296512603759766,0.0012813806533813477,0.0006440877914428711,-0.004921436309814453,-0.0023342370986938477,-0.011247098445892334,-0.0007566213607788086,-0.0006841421127319336,0.02367544174194336,-0.013036131858825684,0.009569346904754639,0.01584315299987793,0.010871946811676025,0.005671024322509766,-0.006675362586975098,0.02552330493927002
2025-12-03,0.006428956985473633,-0.005374729633331299,0.014088451862335205,0.009229600429534912,0.015611529350280762,-0.0016610026359558105,0.006317853927612305,0.004889965057373047,0.026232779026031494,0.024906575679779053,0.018931984901428223,-0.0023092031478881836,0.011391937732696533,-0.020766139030456543,0.010201811790466309,-0.0042836666107177734
2025-12-04,-0.0014666318893432617,0.003712773323059082,-0.002895355224609375,-0.005703449249267578,0.015421032905578613,0.003428339958190918,0.013585507869720459,-0.011776149272918701,-0.03203117847442627,-0.0011352300643920898,-0.09701883792877197,0.014547109603881836,-0.0016204118728637695,-0.010694682598114014,0.01627039909362793,0.009566783905029297
2025-12-05,0.0009475946426391602,0.006079673767089844,0.005773961544036865,0.014177680015563965,-0.001156926155090332,-0.0006532073020935059,0.009365379810333252,-0.004333317279815674,0.0010764598846435547,0.004535794258117676,-0.00982654094696045,-0.0022710561752319336,-0.001258254051208496,0.002032637596130371,0.006286442279815674,-0.005721688270568848
2025-12-08,0.004915058612823486,-0.001019299030303955,0.009085774421691895,-0.0023010969161987305,0.020888864994049072,0.0024132728576660156,0.001223444938659668,-0.014935672283172607,0.0035021305084228516,0.03089851140975952,0.004084587097167969,-0.007797360420227051,0.02158886194229126,-0.025080621242523193,0.032158493995666504,0.02997487783432007
2025-12-09,0.01091855764389038,0.0006558895111083984,-0.007751107215881348,0.0013391971588134766,-0.007353663444519043,-0.01294010877609253,0.006124734878540039,0.00361478328704834,-0.011895060539245605,-0.005436420440673828,0.015681564807891846,-0.03756117820739746,-0.011376619338989258,-0.012106359004974365,-0.0054471492767333984,0.03348684310913086
2025-12-10,0.008498311042785645,0.0002913475036621094,0.006284534931182861,0.00823754072189331,0.011986315250396729,-0.011890232563018799,0.0015125870704650879,0.02131068706512451,-0.026360273361206055,0.020458877086639404,-0.0156862735748291,0.021351158618927002,0.013199090957641602,-0.023839175701141357,0.01439523696899414,-0.039801716804504395
2025-12-11,-0.01369619369506836,-0.01856708526611328,-0.012082219123840332,-0.00753331184387207,-0.02234792709350586,-0.02185535430908203,0.001907646656036377,0.007053256034851074,-0.009110689163208008,-0.006862640380859375,-0.010255813598632812,-0.013090133666992188,-0.006756782531738281,0.0023539066314697266,-0.008637547492980957,-0.01920175552368164
2025-12-12,-0.02187931537628174,-0.01390373706817627,-0.022477269172668457,-0.007860422134399414,-0.02150249481201172,-0.042826175689697266,0.004047513008117676,0.026264548301696777,-0.04247629642486572,-0.023114442825317383,0.010748863220214844,-0.0028284788131713867,-0.0115966796875,-0.047358155250549316,-0.017905831336975098,-0.019271016120910645
2025-12-15,-0.0004265308380126953,0.0055345892906188965,-0.009668827056884766,-0.012935161590576172,0.010219216346740723,-0.015153050422668457,-0.0033301115036010742,0.00786733627319336,0.00973278284072876,-0.04344677925109863,-0.008209586143493652,-0.013205170631408691,-0.003294706344604492,-0.018964767456054688,0.01575523614883423,0.014497160911560059
2025-12-16,0.017053186893463135,0.0077631473541259766,0.008582532405853271,-0.023849785327911377,0.007412612438201904,0.017636477947235107,0.003487825393676758,-0.012602269649505615,-0.013326764106750488,0.0048577189445495605,0.0208357572555542,0.011261522769927979,0.01628434658050537,0.013019144535064697,0.008469998836517334,-0.014342665672302246
2025-12-17,-0.0010409355163574219,-0.00267946720123291,0.01348644495010376,0.0021162033081054688,0.004800856113433838,-0.003580927848815918,0.007056593894958496,0.0032384395599365234,0.026467204093933105,0.00725245475769043,-0.0787574052810669,0.01919633150100708,0.009145796298980713,0.00613093376159668,0.018965482711791992,0.025197863578796387
2025-12-18,0.0068457722663879395,-0.00035631656646728516,0.010160744190216064,-0.015358030796051025,0.02653205394744873,0.023868024349212646,0.002274155616760254,0.010158538818359375,0.011398255825042725,0.007586359977722168,0.022899866104125977,0.005219221115112305,0.004292011260986328,0.028507351875305176,0.0012781620025634766,0.0039052963256835938
