date,APLAPOLLO,ADANIENT,HINDALCO,HINDCOPPER,HINDZINC,JSWSTEEL,JSL,JINDALSTEL,LLOYDSME,NMDC,NATIONALUM,SAIL,TATASTEEL,VEDL,WELCORP
2023-07-31,0.03594052791595459,-0.011808991432189941,-0.02458477020263672,-0.10363709926605225,0.005622386932373047,-0.015668630599975586,-0.01815652847290039,-0.005185604095458984,0.0,-0.04281342029571533,0.0010710954666137695,-0.020496249198913574,-0.021866559982299805,-0.010887086391448975,-0.018500924110412598
2023-08-01,-0.004266083240509033,0.004469871520996094,-0.00324249267578125,-0.06591057777404785,0.0009317398071289062,-0.0050811767578125,-0.0012470483779907227,-0.004037380218505859,0.0,0.004398763179779053,-0.003645658493041992,-0.010570883750915527,-0.00034236907958984375,0.0036689043045043945,-0.012265205383300781
2023-08-02,0.0028352737426757812,0.0030347704887390137,0.020685195922851562,0.023603618144989014,-0.003878951072692871,0.020282626152038574,0.017063140869140625,-0.0408816933631897,-0.0,0.026509642601013184,-0.03557693958282471,-0.02771967649459839,-0.03550952672958374,-0.018683969974517822,0.0021472573280334473
2023-08-03,-0.04705810546875,-0.023852229118347168,0.0026403069496154785,-0.02928149700164795,-0.009034276008605957,-0.0002486705780029297,-0.004434823989868164,0.004037261009216309,0.0,0.004538536071777344,0.022266507148742676,-0.000537872314453125,-0.006476283073425293,-0.07243376970291138,-0.015831589698791504
2023-08-04,0.007450222969055176,-0.0036247968673706055,-0.008162379264831543,-0.01885545253753662,0.00031435489654541016,-0.0018646717071533203,0.008073687553405762,0.009433984756469727,0.0,-0.0,0.008452534675598145,0.01184070110321045,0.006964921951293945,-0.030343592166900635,0.0279921293258667
2023-08-07,-0.033212244510650635,-0.0034494400024414062,-0.017177224159240723,0.034415602684020996,-0.004556894302368164,-0.008809447288513184,0.003306567668914795,0.007277488708496094,0.0,0.00607907772064209,-0.0015044212341308594,0.0005319118499755859,-0.0013300776481628418,-0.040497004985809326,-0.00933992862701416
2023-08-08,-0.0021999478340148926,-0.029805481433868408,0.021727442741394043,0.013113617897033691,0.008524060249328613,0.014451742172241211,-0.004083156585693359,0.000836491584777832,0.0,0.012232482433319092,-0.0010761618614196777,-0.015417397022247314,-0.006038010120391846,0.010071992874145508,-0.030536651611328125
2023-08-09,0.03626060485839844,0.013172149658203125,-0.031116008758544922,-0.03509366512298584,0.003599882125854492,-0.02764260768890381,0.0052103400230407715,0.03183889389038086,-0.0,-0.013931870460510254,0.021654844284057617,0.0037796497344970703,0.01786673069000244,0.0180436372756958,0.0007482767105102539
2023-08-10,0.024648189544677734,0.018061399459838867,-0.0,0.0240289568901062,-0.005614519119262695,-0.009775876998901367,-0.058124661445617676,-0.003829479217529297,-0.0,-0.007633566856384277,-0.019086837768554688,-0.000537872314453125,-0.0016675591468811035,-0.0009328126907348633,-0.005391597747802734
2023-08-11,-0.00849759578704834,-0.005051553249359131,0.013755559921264648,-0.07217538356781006,-0.0070577263832092285,0.013048648834228516,0.006519317626953125,0.03230583667755127,0.0,-0.0015151500701904297,-0.0074176788330078125,-0.01937568187713623,0.002549409866333008,-0.025210082530975342,0.02130192518234253
2023-08-14,0.015175461769104004,-0.0328594446182251,0.025191962718963623,0.041207969188690186,0.0,0.025833189487457275,0.018106698989868164,-0.05148953199386597,-0.0,-0.043872952461242676,-0.03866565227508545,-0.04390782117843628,-0.018414556980133057,-0.019157111644744873,0.0007610321044921875
2023-08-16,0.00015866756439208984,-0.004451751708984375,0.012422323226928711,0.062335968017578125,-0.007423698902130127,0.00519108772277832,-0.02747523784637451,-0.021593034267425537,-0.0,0.011594235897064209,-0.016561508178710938,-0.025258302688598633,-0.019206702709197998,0.01171875,0.027418136596679688
2023-08-17,-0.010503649711608887,0.014132022857666016,-0.005390763282775879,0.002449214458465576,-0.0006365776062011719,0.006978511810302734,0.016502082347869873,-0.0042441487312316895,-0.0,0.005865037441253662,-0.015121996402740479,0.0,0.0009107589721679688,-0.01158297061920166,0.009397029876708984
2023-08-18,-0.005997061729431152,-0.03943431377410889,0.018096506595611572,0.012627184391021729,0.001751542091369629,0.0033555030822753906,-0.025352120399475098,-0.006432175636291504,0.0,0.011799454689025879,-0.011399388313293457,-0.006478250026702881,-0.0022749900817871094,-0.00341796875,0.013596773147583008
2023-08-21,-0.00961446762084961,-0.02417159080505371,-0.022525548934936523,0.0287744402885437,0.0017485618591308594,-0.009719252586364746,-0.006927847862243652,0.0195772647857666,-0.0701262354850769,-0.02835822105407715,0.013178110122680664,0.020154118537902832,0.009850382804870605,0.004899501800537109,-0.0192338228225708
2023-08-22,0.01798224449157715,-0.022077202796936035,-0.002113938331604004,-0.05961966514587402,0.003808259963989258,-0.0005662441253662109,-0.007591962814331055,0.003442525863647461,0.013763189315795898,-0.021770715713500977,0.00963890552520752,-0.004067480564117432,0.00568997859954834,0.002925395965576172,-0.016983747482299805
2023-08-23,0.017536520957946777,-0.06216305494308472,-0.02420341968536377,-0.023817777633666992,-0.006955385208129883,-0.0033954381942749023,-0.015540361404418945,0.007471203804016113,0.045006513595581055,-0.011363625526428223,0.0135725736618042,0.004084110260009766,0.012303590774536133,0.014098286628723145,0.012834370136260986
2023-08-24,0.04135608673095703,0.0036687850952148438,0.010298073291778564,0.014160513877868652,0.00636744499206543,0.01253288984298706,0.010433554649353027,-0.01763153076171875,-0.017796754837036133,0.009831428527832031,-0.002837061882019043,0.0058106184005737305,-0.0060326457023620605,-0.0019176006317138672,-0.017857074737548828
2023-08-25,0.023616790771484375,-0.01726168394088745,0.01423877477645874,0.00923389196395874,-0.005219876766204834,0.018720626831054688,0.01042640209197998,-0.022646665573120117,-0.0031708478927612305,0.014184415340423584,-0.016615450382232666,-0.010398626327514648,-0.011781513690948486,-0.02017289400100708,0.02185291051864624
2023-08-28,-0.015282869338989258,-0.009340405464172363,0.008222222328186035,-0.021056175231933594,0.005565285682678223,0.00019407272338867188,0.01183849573135376,0.03381145000457764,-0.015177726745605469,-0.024460434913635254,0.024881362915039062,0.01517796516418457,0.00614166259765625,0.023529410362243652,-0.005034685134887695
2023-08-29,-0.02618652582168579,0.013767242431640625,-0.021846294403076172,-0.026031136512756348,-0.0025300979614257812,-0.012483835220336914,-0.03677964210510254,0.031180977821350098,0.0,-0.004213571548461914,0.025406479835510254,0.017251253128051758,0.017145395278930664,-0.0057471394538879395,0.003756999969482422
2023-08-30,0.0074149370193481445,0.00263369083404541,-0.0015349388122558594,-0.01911032199859619,-0.014426231384277344,-0.005749702453613281,-0.02137744426727295,-0.003992319107055664,-0.003229975700378418,-0.005594372749328613,0.01563715934753418,0.03335225582122803,0.021975159645080566,-0.0019268393516540527,-0.055468201637268066
2023-08-31,0.023546934127807617,-0.03735017776489258,-0.00678706169128418,-0.024571657180786133,0.00562596321105957,0.009528040885925293,-0.028623104095458984,0.01618170738220215,-0.0058327317237854,-0.04311537742614746,-0.0005421638488769531,-0.007658720016479492,0.006735682487487793,-0.019787609577178955,0.02530890703201294
2023-09-01,0.03210604190826416,0.012748479843139648,-0.02913987636566162,-0.05459141731262207,-0.004871964454650879,-0.034310221672058105,-0.019907593727111816,0.024251222610473633,0.021326065063476562,-0.06266665458679199,-0.044695138931274414,-0.0689084529876709,-0.034825801849365234,0.01821756362915039,-0.03436684608459473
2023-09-04,0.008904337882995605,0.008377790451049805,-0.028314828872680664,-0.026630759239196777,-0.011886119842529297,-0.004216194152832031,-0.026852130889892578,0.00870060920715332,0.02334284782409668,-0.055207014083862305,-0.06095528602600098,-0.05982470512390137,-0.038047075271606445,0.02611219882965088,0.008859992027282715
2023-09-05,0.028884172439575195,0.00947725772857666,0.0011301636695861816,0.01748758554458618,-0.001545548439025879,-0.007594466209411621,0.002835571765899658,0.007565021514892578,0.005524277687072754,-0.03923904895782471,0.018204987049102783,0.009732365608215332,0.0003992915153503418,-0.0014137625694274902,0.007747352123260498
2023-09-06,-0.002757251262664795,0.0009926557540893555,0.016354680061340332,0.02847820520401001,0.007870316505432129,0.0012868046760559082,-0.004212737083435059,-0.014174401760101318,0.0027469396591186523,0.008009195327758789,0.013159215450286865,0.0240786075592041,0.01637643575668335,-0.0004718899726867676,-0.03213214874267578
2023-09-07,-0.035272419452667236,0.005205869674682617,0.0063787102699279785,0.006412208080291748,0.0017110705375671387,-0.005399346351623535,-0.008809685707092285,0.001494765281677246,-0.010869503021240234,-0.0057669878005981445,0.00989997386932373,-0.0025175809860229492,-0.004385590553283691,-0.010387122631072998,-0.02662205696105957
2023-09-08,-0.006223917007446289,0.0039048194885253906,-0.0022100210189819336,-0.02612173557281494,0.0021812915802001953,0.0043329596519470215,-0.02276742458343506,-0.007391631603240967,-0.007862091064453125,0.0034403204917907715,-0.003979206085205078,0.006529390811920166,0.00517505407333374,-0.006202280521392822,-0.07963728904724121
2023-09-11,0.008185505867004395,0.03799545764923096,-0.018271565437316895,0.0026953816413879395,0.0007807612419128418,-0.010419845581054688,-0.06159794330596924,0.021838784217834473,0.052228689193725586,-0.01495969295501709,-0.01097559928894043,-0.010616779327392578,-0.013086199760437012,0.0028804540634155273,-0.01653754711151123
2023-09-12,-0.06154292821884155,-0.030332863330841064,0.014643728733062744,-0.07057058811187744,-0.014846086502075195,0.009766459465026855,0.026809632778167725,-0.03882002830505371,-0.02918267250061035,-0.05555546283721924,-0.06101727485656738,-0.06203097105026245,0.016848504543304443,-0.030157923698425293,-0.07630723714828491
2023-09-13,0.005141615867614746,-0.006630599498748779,-0.011407613754272461,0.02423262596130371,-0.0011104345321655273,0.006738543510437012,-0.010527253150939941,0.008675336837768555,0.015074014663696289,0.04201686382293701,0.01884162425994873,0.024000048637390137,-0.00440669059753418,0.006910085678100586,0.011182546615600586
2023-09-14,0.002817988395690918,0.00036847591400146484,-0.029283881187438965,0.0217665433883667,-0.020168304443359375,0.0004317760467529297,-0.010709762573242188,0.02782595157623291,-0.0006078481674194336,0.05529952049255371,0.021645545959472656,0.027604222297668457,-0.017062067985534668,0.013725519180297852,0.06110024452209473
2023-09-15,-0.01023244857788086,0.008023262023925781,0.0016085505485534668,-0.004013538360595703,-0.0009340047836303711,-0.0030851364135742188,-0.05365568399429321,0.0005625486373901367,-0.004257917404174805,-0.002183377742767334,-0.019644200801849365,-0.02331477403640747,-0.0019172430038452148,0.0009671449661254883,0.03543508052825928
2023-09-18,-0.005585670471191406,-0.014781713485717773,0.02426743507385254,-0.024488508701324463,0.010419905185699463,0.004982471466064453,-0.007125377655029297,-0.013142228126525879,-0.01963520050048828,-0.0065645575523376465,-0.014372646808624268,0.00570833683013916,0.01164090633392334,0.000966191291809082,-0.004655301570892334
2023-09-20,-0.007168829441070557,-0.012860238552093506,0.01279670000076294,0.011121749877929688,0.008015036582946777,-0.027262568473815918,-0.03998357057571411,-0.018729448318481445,-0.015221655368804932,-0.004405319690704346,-0.009473145008087158,-0.015995919704437256,0.016940951347351074,-0.022200703620910645,0.006320357322692871
2023-09-21,0.0005626678466796875,0.003632783889770508,-0.0026134252548217773,-0.030484020709991455,0.006970882415771484,-0.010676860809326172,-0.010892808437347412,0.00014507770538330078,-0.008948743343353271,-0.02876102924346924,-0.010423421859741211,-0.010487675666809082,0.004020988941192627,-0.025172770023345947,-0.009672105312347412
2023-09-22,-0.013901889324188232,-0.0057830810546875,0.001459658145904541,-0.007131338119506836,-0.001276254653930664,-0.0055245161056518555,-0.01338803768157959,-0.008489906787872314,-0.02179861068725586,-0.005694746971130371,-0.005863785743713379,-0.01218867301940918,0.008486509323120117,-0.007088601589202881,-0.013191282749176025
2023-09-25,-0.02252495288848877,0.0069882869720458984,0.019839227199554443,0.027750611305236816,0.0015933513641357422,0.0075577497482299805,-0.030203521251678467,0.01756441593170166,-0.010815799236297607,0.0,-0.002730727195739746,-0.0010729432106018066,-0.005318284034729004,-0.0025497078895568848,0.0006426572799682617
2023-09-26,0.0012316703796386719,-0.009765625,-0.00458073616027832,-0.007623851299285889,0.005904793739318848,-0.0003205537796020508,0.04389524459838867,-0.0021576285362243652,0.007823467254638672,-0.0011455416679382324,-0.0010953545570373535,0.004296422004699707,-0.01206815242767334,-0.0025562644004821777,0.025818824768066406
2023-09-27,-0.054998159408569336,0.010323643684387207,-0.007317066192626953,0.019846439361572266,0.0014448761940002441,-6.41942024230957e-05,-0.0030266642570495605,-0.001369476318359375,0.0021511316299438477,-0.0034403204917907715,-0.0015350580215454102,-0.00641709566116333,0.0059621334075927734,-0.07432085275650024,-0.002379119396209717
2023-09-28,0.0060446858406066895,-0.003239870071411133,0.017054438591003418,-0.018832385540008545,-0.04196137189865112,-0.014751136302947998,0.02493762969970703,-0.015734434127807617,0.0004665851593017578,-0.003452301025390625,0.0015374422073364258,-0.01184070110321045,0.010845422744750977,-0.003876030445098877,-0.017698049545288086
2023-09-29,-0.0032722949981689453,-0.02479475736618042,-0.05526399612426758,0.03902745246887207,-0.03591203689575195,0.01497197151184082,0.00677037239074707,0.028598666191101074,0.00018656253814697266,0.042725205421447754,0.04353070259094238,0.0223311185836792,-0.017027974128723145,-0.07670927047729492,0.005750060081481934
2023-10-03,-0.009446144104003906,-0.011024713516235352,0.025778889656066895,-0.009236454963684082,0.005345821380615234,-0.01199328899383545,0.041399598121643066,-0.0025664567947387695,0.0257415771484375,0.0011074542999267578,-0.0067247748374938965,-0.022908926010131836,0.007187247276306152,-0.04078471660614014,-0.013213038444519043
2023-10-04,0.02292191982269287,0.032535433769226074,0.013647317886352539,-0.03138589859008789,-0.0037459135055541992,-0.01772153377532959,0.001917123794555664,-0.029661953449249268,0.0010911226272583008,-0.01659291982650757,-0.02115732431411743,-0.026717543601989746,0.02163541316986084,0.03521829843521118,-0.01944124698638916
2023-10-05,-0.008797407150268555,0.0005859136581420898,0.006020307540893555,-0.013153672218322754,0.011844873428344727,-0.0014538168907165527,-0.03373616933822632,-0.0013995170593261719,-0.00045412778854370117,0.0033745765686035156,-0.0010806918144226074,-0.006722688674926758,0.00042045116424560547,0.007197916507720947,0.01851367950439453
2023-10-06,-0.0015153884887695312,0.004767656326293945,-0.0043566226959228516,0.006827116012573242,-0.0034482479095458984,0.012839198112487793,-0.006878554821014404,0.008261442184448242,0.025442957878112793,-0.003363192081451416,0.005842328071594238,0.002256035804748535,-0.0052994489669799805,-0.004142880439758301,0.008250594139099121
2023-10-09,0.02775895595550537,-0.014318406581878662,0.005924701690673828,-0.038747191429138184,-0.020454883575439453,-0.009997427463531494,-0.034106433391571045,-0.01009589433670044,-0.024545788764953613,-0.01799774169921875,-0.014305710792541504,-0.02813732624053955,0.0167350172996521,0.01908200979232788,-0.024421393871307373
2023-10-10,-0.02575671672821045,0.022803068161010742,-0.023094892501831055,0.03997313976287842,-0.016837716102600098,0.018942713737487793,0.008257269859313965,0.024610161781311035,-0.05296146869659424,0.04925537109375,0.036337852478027344,0.028373003005981445,-0.012084007263183594,-0.016298651695251465,0.023853182792663574
2023-10-11,-0.03371727466583252,-0.0038809776306152344,-0.006761670112609863,-0.006136953830718994,-0.000788569450378418,0.006930947303771973,0.0022629499435424805,-0.0009377002716064453,-0.0251920223236084,0.0,-0.012319684028625488,-0.0022522807121276855,0.0029429197311401367,-0.02741849422454834,0.05043518543243408
2023-10-12,-0.004013538360595703,0.00712895393371582,-0.0010333061218261719,0.02307438850402832,-0.0012607574462890625,0.007976889610290527,0.000752568244934082,-0.0012273192405700684,-0.014558553695678711,0.0589519739151001,0.04125797748565674,0.008465051651000977,-0.007842779159545898,0.007049381732940674,0.02400684356689453
2023-10-13,-0.021538734436035156,-0.020659267902374268,0.007844746112823486,-0.0022235512733459473,-0.0028328895568847656,-0.007913708686828613,-0.0017189383506774902,-0.014746308326721191,0.01592564582824707,0.005154609680175781,-0.0075765252113342285,-0.005036354064941406,0.006945013999938965,-0.0,0.048673152923583984
2023-10-16,-0.004351258277893066,-0.010295391082763672,-0.005825996398925781,0.01973891258239746,-0.01035773754119873,0.017304658889770508,0.0061342716217041016,0.01518702507019043,0.02714097499847412,0.033846139907836914,0.014133930206298828,0.0033745765686035156,-0.01609361171722412,-0.017748475074768066,0.011802077293395996
2023-10-17,-0.032187700271606445,-0.0003820657730102539,-0.0019652843475341797,-0.010615050792694092,0.002174556255340576,-0.0006955862045288086,0.001176595687866211,0.0014454126358032227,0.009876906871795654,-0.000992119312286377,-0.007934987545013428,0.0033632516860961914,-0.0032341480255126953,-0.0004982948303222656,0.019964218139648438
2023-10-18,0.005267739295959473,-0.009089827537536621,-0.001445174217224121,-0.023351192474365234,0.024750947952270508,-0.007277071475982666,-0.010042786598205566,-0.013567090034484863,0.010413050651550293,-0.02085399627685547,-0.011074602603912354,-0.019553065299987793,0.0023971199989318848,-0.002987980842590332,-0.007917344570159912
2023-10-19,0.03774923086166382,-0.0017145872116088867,0.010514318943023682,0.015185832977294922,-0.0036711692810058594,-0.005035698413848877,-0.02870708703994751,-0.012363731861114502,-0.0011494159698486328,0.011156201362609863,-0.005599319934844971,0.008547067642211914,0.008948564529418945,0.015888750553131104,-0.025382399559020996
2023-10-20,-0.00594484806060791,-0.003520965576171875,0.017085134983062744,-0.01973271369934082,0.018447816371917725,-0.014158487319946289,0.04222226142883301,-0.018666625022888184,0.018724560737609863,-0.032096266746520996,-0.03368097543716431,-0.018079102039337158,0.023660242557525635,0.021695256233215332,-0.00045484304428100586
2023-10-23,0.04072445631027222,-0.03554964065551758,0.0319024920463562,-0.07727271318435669,0.016688227653503418,-0.02657914161682129,-0.03422170877456665,-0.033589959144592285,-0.06687670946121216,-0.044559597969055176,-0.05222827196121216,-0.040851593017578125,0.025946199893951416,0.03867971897125244,-0.06269204616546631
2023-10-25,0.009088337421417236,-0.02238398790359497,-0.009853243827819824,-0.006685495376586914,0.012357890605926514,-0.0008679032325744629,0.004194736480712891,0.017652034759521484,-0.0036653876304626465,0.013015270233154297,0.021746516227722168,0.009598135948181152,-0.0116044282913208,-0.009656667709350586,-0.020029127597808838
2023-10-26,0.01698935031890869,-0.02381068468093872,0.00986558198928833,-0.0017711520195007324,0.016683340072631836,-0.026192665100097656,-0.020666122436523438,-0.009824275970458984,-0.0019363164901733398,-0.0064239501953125,-0.01693779230117798,-0.010695219039916992,0.012340307235717773,0.02337932586669922,-0.009166300296783447
2023-10-27,-0.0168759822845459,0.026544928550720215,0.0010949373245239258,-0.0017743110656738281,-0.0037325620651245117,0.004528641700744629,0.00998985767364502,-0.0017827749252319336,0.023959636688232422,0.014008522033691406,0.012128710746765137,0.008408427238464355,-0.0,-0.01849830150604248,0.02112758159637451
2023-10-30,0.012408435344696045,0.016509294509887695,-0.0010961294174194336,0.020263075828552246,0.009972870349884033,0.003415346145629883,-0.00533449649810791,-0.00038826465606689453,-0.017241358757019043,0.010627031326293945,0.009407520294189453,-0.0011911392211914062,0.006423234939575195,-0.0032051801681518555,0.015426039695739746
2023-10-31,0.023975014686584473,-0.0019291043281555176,-0.0062410831451416016,-0.002090632915496826,-0.009219646453857422,0.0025186538696289062,-0.011061489582061768,-0.015303432941436768,-0.0062656402587890625,-0.011566758155822754,0.0021080970764160156,0.0,0.0034537911415100098,-0.001064896583557129,0.025319457054138184
2023-11-01,0.02472376823425293,-0.0337139368057251,-0.00696408748626709,-0.016759753227233887,0.010319709777832031,-0.01616072654724121,0.011750102043151855,-0.07691699266433716,0.012998342514038086,-0.0021276473999023438,-0.005425155162811279,-0.011329710483551025,0.018750548362731934,-0.03670203685760498,0.022107243537902832
2023-11-02,-0.021813154220581055,-0.000883936882019043,-0.024854063987731934,0.03480112552642822,-0.00615382194519043,0.012285113334655762,-0.0118369460105896,0.0076062679290771484,0.0027768611907958984,0.03944563865661621,0.018033981323242188,0.025934934616088867,-0.013312816619873047,-0.02616727352142334,0.0018407106399536133
2023-11-03,0.010641694068908691,0.006565213203430176,-0.0021088123321533203,-0.003088533878326416,-0.01630997657775879,0.017317771911621094,0.002486109733581543,0.012553095817565918,0.011936545372009277,-0.0030769705772399902,-0.0037178397178649902,-0.0017637014389038086,0.006971120834350586,-0.018000006675720215,0.037436842918395996
2023-11-06,-0.03265726566314697,0.007262468338012695,-0.01420450210571289,0.01790022850036621,0.010197341442108154,0.010656118392944336,0.007890939712524414,0.04238557815551758,0.018307089805603027,0.006172895431518555,0.02041494846343994,0.022968173027038574,-0.018450260162353516,-0.0014734268188476562,-0.0048705339431762695
2023-11-07,0.01778876781463623,-0.005648672580718994,-0.005394697189331055,-0.012850940227508545,0.011146724224090576,-0.007161855697631836,0.012079238891601562,0.013098597526550293,-0.010934948921203613,0.017382383346557617,-0.013230085372924805,-0.01784682273864746,-0.002209305763244629,-0.021579265594482422,0.0062291622161865234
2023-11-08,-0.027533769607543945,0.011915802955627441,-0.007223248481750488,0.0023981332778930664,-0.014517545700073242,0.010820269584655762,0.03436839580535889,-0.002458930015563965,-0.005621671676635742,-0.004020094871520996,0.0032701492309570312,0.007620096206665039,0.0052024126052856445,0.0024003982543945312,0.010280847549438477
2023-11-09,-0.023563027381896973,-0.02003645896911621,0.007376253604888916,-0.014012336730957031,0.0013467669486999512,-0.007730960845947266,-0.016666650772094727,-0.006520330905914307,0.0042400360107421875,0.004036307334899902,-0.0383528470993042,0.01396167278289795,-0.005229592323303223,0.009143471717834473,0.050005435943603516
2023-11-10,-0.004980802536010742,-0.004331469535827637,0.006502270698547363,0.005545973777770996,-0.017531991004943848,0.005194187164306641,0.03129076957702637,0.019529342651367188,-0.020829498767852783,0.03417086601257324,0.009942293167114258,0.010900735855102539,-0.0034388303756713867,-0.04711031913757324,0.016777873039245605
2023-11-12,-0.006436705589294434,0.0028532743453979492,-0.0023894309997558594,0.03378140926361084,-0.0071239471435546875,0.0023849010467529297,0.018015146255493164,-0.0014916062355041504,0.027692675590515137,0.022351741790771484,0.014766693115234375,0.015891075134277344,-0.0068541765213012695,0.0009276866912841797,-0.08475971221923828
2023-11-13,-0.006785988807678223,0.0010262727737426758,-0.01046741008758545,-0.08069360256195068,0.008883059024810791,0.006014108657836914,0.005277872085571289,0.001179337501525879,-0.0227506160736084,0.016159772872924805,-0.005842804908752441,-0.014525175094604492,-0.0012218952178955078,0.013927578926086426,0.010204136371612549
2023-11-15,0.008469998836517334,0.0053119659423828125,-0.036717891693115234,0.011107683181762695,-0.010124444961547852,0.015438199043273926,-0.02985382080078125,0.01821887493133545,0.03778266906738281,-0.030870020389556885,0.01896202564239502,0.002267599105834961,-0.02606344223022461,0.008474528789520264,0.0046773552894592285
2023-11-16,-0.013926386833190918,-0.00876009464263916,0.002176523208618164,0.00780034065246582,0.0024646520614624023,-0.0047873854637146,0.012839555740356445,-0.0016967058181762695,0.024363279342651367,-0.00579148530960083,-0.003155946731567383,-0.004524886608123779,-0.005352139472961426,0.005698084831237793,-0.05111730098724365
2023-11-17,0.0013942718505859375,0.0013091564178466797,0.012988269329071045,0.0069182515144348145,-0.013342142105102539,-0.0004550814628601074,-0.06202197074890137,-0.0001545548439025879,0.01839888095855713,0.0,-0.008624494075775146,0.014772772789001465,-0.004140615463256836,-0.002865314483642578,0.002646028995513916
2023-11-20,-0.00038623809814453125,-0.026711463928222656,0.000904083251953125,0.006016433238983154,0.008127450942993164,-0.00904005765914917,-0.04488503932952881,0.0041724443435668945,-0.006874024868011475,0.01067960262298584,-0.0015416741371154785,0.011758089065551758,0.00698477029800415,-0.0004762411117553711,0.02067512273788452
2023-11-21,0.020371198654174805,0.021782994270324707,-0.019203782081604004,-0.010512948036193848,0.004097044467926025,0.01831066608428955,-0.0059479475021362305,0.007463932037353516,0.015174388885498047,-0.004803061485290527,0.011801004409790039,0.003320455551147461,-0.015677928924560547,-0.003331780433654785,-0.02727687358856201
2023-11-22,-0.006396055221557617,-0.010894179344177246,0.013021588325500488,0.003152608871459961,0.01415175199508667,-0.009474039077758789,-0.053308308124542236,-0.004659056663513184,-0.006031513214111328,0.009652495384216309,-0.024525821208953857,-0.015444040298461914,0.0011681318283081055,0.01802659034729004,0.021733105182647705
2023-11-23,-0.014367461204528809,0.0011868476867675781,-0.003398299217224121,-0.02561664581298828,-0.006009101867675781,0.0092393159866333,0.03836619853973389,0.00015354156494140625,-0.03368210792541504,0.005736112594604492,-0.004916667938232422,0.006722688674926758,-0.004845023155212402,0.010144948959350586,0.021472454071044922
2023-11-24,-0.007364034652709961,0.02304518222808838,-0.011654496192932129,-0.0111008882522583,0.0011614561080932617,0.008381128311157227,0.03599381446838379,0.013196229934692383,-0.018838822841644287,0.0038022994995117188,0.0011229515075683594,-0.0072342753410339355,0.006068706512451172,0.00927281379699707,0.017383813858032227
