date,BANKBARODA,BANKINDIA,MAHABANK,CANBK,CENTRALBK,INDIANB,IOB,PSB,PNB,SBIN,UCOBANK,UNIONBANK
2016-08-01,0.029270052909851074,-0.016486167907714844,0.00770413875579834,-0.029673635959625244,0.0025536417961120605,0.016578257083892822,-0.014598548412322998,-0.01909548044204712,0.00892782211303711,0.009154260158538818,0.013574719429016113,-0.019375324249267578
2016-08-02,-0.025954127311706543,-0.00048732757568359375,0.01086956262588501,0.041637301445007324,0.00819253921508789,-0.19959533214569092,-0.0037037134170532227,0.0020492076873779297,-0.003638029098510742,-0.0032995939254760742,0.018348634243011475,0.004173159599304199
2016-08-03,0.015996992588043213,-0.008677840232849121,0.007849276065826416,-0.005194187164306641,0.0015488266944885254,0.03344571590423584,-0.009293675422668457,-0.006135046482086182,0.008889317512512207,0.006139039993286133,-0.008177638053894043,0.015944361686706543
2016-08-04,-0.04877126216888428,0.014261841773986816,-0.0,0.023155570030212402,-0.008790135383605957,-0.09828448295593262,0.0037523508071899414,0.023662567138671875,-0.006966233253479004,0.00441211462020874,-0.016222357749938965,0.039986610412597656
2016-08-05,-0.0129777193069458,0.00998830795288086,-0.009493589401245117,0.008431315422058105,-0.0035878419876098633,-0.02118086814880371,-0.029906511306762695,0.021105527877807617,-0.008561015129089355,-0.03146469593048096,0.006841480731964111,0.036522746086120605
2016-08-08,0.0010675787925720215,-0.011713862419128418,0.003134787082672119,-0.0050604939460754395,0.007660865783691406,0.022556424140930176,0.0018148422241210938,-0.01082676649093628,0.004801511764526367,-0.002148270606994629,0.010332942008972168,-0.06559282541275024
2016-08-09,-0.006412506103515625,0.0022345781326293945,0.0031446218490600586,0.014374136924743652,-0.007205367088317871,-0.030238747596740723,0.009090900421142578,-0.006965160369873047,-0.007237076759338379,-0.008145689964294434,0.011600911617279053,0.008867859840393066
2016-08-10,-0.013097405433654785,-0.037029922008514404,0.009463787078857422,-0.04687154293060303,0.009708702564239502,0.023944377899169922,-0.02935779094696045,0.035070180892944336,0.03310239315032959,0.015522003173828125,0.037558674812316895,-0.026616334915161133
2016-08-11,-0.09468907117843628,-0.025468051433563232,0.011146485805511475,-0.011893868446350098,-0.026315689086914062,0.02822476625442505,-0.009451806545257568,0.0038721561431884766,0.028750896453857422,0.01879054307937622,0.019512176513671875,-0.018820106983184814
2016-08-12,0.026244640350341797,-0.10143578052520752,-0.01932370662689209,0.03680551052093506,0.019607841968536377,-0.05836045742034912,0.0038167238235473633,-0.015429079532623291,-0.057200074195861816,-0.0710984468460083,-0.011193990707397461,0.04618954658508301
2016-08-16,-0.00037610530853271484,0.018475055694580078,0.02211683988571167,-0.0062514543533325195,-0.047179460525512695,-0.0030777454376220703,-0.001901090145111084,0.009794354438781738,0.0024985074996948242,-0.01418006420135498,0.008610129356384277,0.0047686100006103516
2016-08-17,0.012791633605957031,-0.005350589752197266,0.008077561855316162,0.024264216423034668,-0.03330075740814209,-0.06162106990814209,0.0019047260284423828,-0.0019398331642150879,-0.01960623264312744,0.0020263195037841797,-0.008684873580932617,0.01701986789703369
2016-08-18,0.021916747093200684,-0.00047516822814941406,-0.021172642707824707,0.01952183246612549,-0.04549765586853027,-0.04913294315338135,0.0038022994995117188,0.007774472236633301,-0.012706518173217773,-0.008730888366699219,-0.003690004348754883,0.010539889335632324
2016-08-19,0.04870951175689697,-0.005319714546203613,-0.006379604339599609,0.00602412223815918,0.0059583187103271484,-0.0048209428787231445,0.009469747543334961,0.03664422035217285,-0.013132572174072266,-0.04066026210784912,-0.014705896377563477,0.018471360206604004
2016-08-22,-0.010398626327514648,-0.004913449287414551,0.004754364490509033,0.004918813705444336,0.028627753257751465,0.023760616779327393,0.001876235008239746,-0.0130232572555542,0.006274759769439697,0.014313340187072754,-0.0012077093124389648,-0.017041921615600586
2016-08-23,0.02802097797393799,-0.010907411575317383,0.006369411945343018,-0.008086860179901123,0.010556697845458984,-0.021764636039733887,-0.007490694522857666,0.003769993782043457,0.004652678966522217,0.00019621849060058594,0.006031334400177002,0.014633417129516602
2016-08-24,-0.007495760917663574,0.005673885345458984,0.0016025900840759277,0.02231287956237793,-0.006172835826873779,0.0013742446899414062,0.0018867254257202148,-0.021596252918243408,0.004006683826446533,0.0013739466667175293,-0.0,0.0053299665451049805
2016-08-25,-0.0075522661209106445,0.01178675889968872,0.011235952377319336,-0.002098679542541504,-0.030578136444091797,0.019954144954681396,-0.007532894611358643,0.005758166313171387,0.004693269729614258,0.016705989837646484,0.00728154182434082,-0.015905141830444336
2016-08-26,-0.023867130279541016,0.019026875495910645,0.00811690092086792,-0.008622527122497559,-0.006407022476196289,0.00538259744644165,0.0018974542617797852,-0.008587777614593506,0.023071765899658203,0.01419144868850708,0.006112456321716309,-0.000713050365447998
2016-08-29,0.011693835258483887,-0.004052877426147461,0.008183300495147705,0.020577073097229004,-0.06845235824584961,-0.011058807373046875,0.0,0.010587096214294434,-0.0024133920669555664,-0.009935140609741211,0.007380127906799316,0.0026956796646118164
2016-08-30,0.026970267295837402,-0.04622769355773926,-0.01815187931060791,0.0272291898727417,-0.01810586452484131,-0.01815211772918701,0.013257622718811035,0.015238046646118164,-0.03164231777191162,-0.012848854064941406,-0.018587350845336914,0.05424213409423828
2016-08-31,-0.007844507694244385,-0.006430268287658691,-0.024311184883117676,0.0,0.014591872692108154,0.018285691738128662,-0.005607485771179199,-0.013133227825164795,-0.004000663757324219,-0.0009911060333251953,-0.0012166500091552734,0.0018750429153442383
2016-09-01,-0.010656595230102539,0.026378214359283447,0.01740509271621704,-0.011331379413604736,0.0166589617729187,0.005820751190185547,-0.013157904148101807,-0.02471482753753662,0.014112532138824463,0.0019801855087280273,0.01215064525604248,-0.03046870231628418
2016-09-02,0.03300905227661133,-0.025405406951904297,0.0032205581665039062,0.015145301818847656,0.008941173553466797,0.0185011625289917,0.005714297294616699,0.014619827270507812,-0.0031996965408325195,-0.010317444801330566,0.003690063953399658,0.01868581771850586
2016-09-06,0.01984536647796631,-0.020113468170166016,-0.006461977958679199,0.02177417278289795,-0.0052231550216674805,-0.07110476493835449,0.0,0.005763649940490723,-0.05187177658081055,-0.021602511405944824,-0.0024690628051757812,0.04176461696624756
2016-09-07,0.032651662826538086,-0.03011298179626465,-0.03210282325744629,-0.0720205307006836,0.003306567668914795,0.006682991981506348,0.01893937587738037,-0.04489016532897949,-0.04899466037750244,-0.025759220123291016,-0.020936012268066406,0.03557920455932617
2016-09-08,-0.00031942129135131836,-0.008961200714111328,-0.024883389472961426,-0.01030731201171875,-0.009952664375305176,-0.005382418632507324,-0.05576205253601074,-0.030164480209350586,-0.024341940879821777,-0.005809664726257324,-0.03980696201324463,0.009133696556091309
2016-09-09,-0.016613483428955078,0.005691170692443848,0.007587254047393799,-0.0051010847091674805,-0.009854435920715332,0.026098549365997314,0.01408451795578003,0.019520819187164307,-0.01581752300262451,0.015837550163269043,0.008120596408843994,-0.018798410892486572
2016-09-12,-0.06205320358276367,-0.060792624950408936,-0.03669726848602295,-0.048214614391326904,0.026486992835998535,0.05290883779525757,-0.03392857313156128,0.03529411554336548,-0.052781522274017334,-0.04297614097595215,-0.04561406373977661,-0.05662381649017334
2016-09-14,0.042604684829711914,0.04662966728210449,0.0031746625900268555,0.05160927772521973,-0.0004773139953613281,-0.009189844131469727,0.016635894775390625,-0.011257052421569824,0.03418993949890137,0.01899099349975586,0.013480424880981445,0.026175260543823242
2016-09-15,-0.010631263256072998,-0.017732679843902588,0.004746794700622559,-0.023904383182525635,0.0009542703628540039,0.018931210041046143,-0.0036363601684570312,0.008348822593688965,-0.02216416597366333,-0.006018221378326416,-0.006045937538146973,-0.008502423763275146
2016-09-16,-0.011752843856811523,-0.021824955940246582,-0.012598395347595215,-0.015398919582366943,0.04154723882675171,-0.011968731880187988,-0.001824796199798584,-0.0009354352951049805,-0.006487131118774414,-0.006640613079071045,-0.08029192686080933,-0.018999099731445312
2016-09-19,0.01087331771850586,0.005141854286193848,-0.006379604339599609,0.011305809020996094,0.01843547821044922,0.0016895532608032227,-0.00914078950881958,0.0037383437156677246,0.003994464874267578,0.005308628082275391,0.029100537300109863,0.006932973861694336
2016-09-20,0.0016807317733764648,-0.0030145645141601562,-0.003210306167602539,0.0026085376739501953,-0.0015228986740112305,0.00048357248306274414,-0.003690063953399658,-0.004690408706665039,-0.00650334358215332,-0.004693925380706787,-0.006426751613616943,-0.0014219880104064941
2016-09-21,-0.01476508378982544,-0.008154630661010742,0.001610398292541504,-0.006876111030578613,0.021794259548187256,0.010885357856750488,-0.001851797103881836,0.037348270416259766,-0.012707054615020752,-0.012969136238098145,-0.0051746368408203125,-0.0003746151924133301
2016-09-22,0.032356977462768555,0.03288686275482178,0.009646296501159668,0.02095818519592285,-0.031606197357177734,-0.011494278907775879,0.009276390075683594,-0.014549016952514648,0.03978168964385986,0.026876330375671387,0.005201578140258789,0.03118896484375
2016-09-23,-0.001649618148803711,-0.010106384754180908,-0.009554088115692139,-0.01887834072113037,0.016574621200561523,0.01305609941482544,-0.0165441632270813,0.004780113697052002,-0.013128280639648438,-0.012989521026611328,-0.01681762933731079,-0.0042168498039245605
2016-09-26,-0.017514944076538086,-0.006234228610992432,-0.006430864334106445,0.0061647891998291016,-0.0010213851928710938,0.021313130855560303,-0.009345769882202148,0.005763649940490723,0.006081342697143555,-0.011392712593078613,-0.01052635908126831,-0.02752631902694702
2016-09-27,-0.014799833297729492,-0.00981903076171875,-0.0016180872917175293,-0.005198657512664795,0.011734724044799805,0.01101374626159668,-0.007547199726104736,0.0019323229789733887,-0.003173530101776123,-0.010530471801757812,0.00797879695892334,0.0018018484115600586
2016-09-28,0.02833735942840576,0.029657483100891113,0.006482958793640137,0.03396785259246826,-0.009809017181396484,-0.10022783279418945,0.019011378288269043,-0.044530510902404785,0.04866230487823486,0.01907634735107422,0.0158311128616333,0.03222668170928955
2016-09-29,-0.04050469398498535,-0.08212947845458984,-0.03220611810684204,-0.05072206258773804,-0.055214762687683105,0.07798486948013306,-0.05783581733703613,-0.0741426944732666,-0.06758224964141846,-0.02561575174331665,-0.05974024534225464,-0.07442092895507812
2016-09-30,0.03564012050628662,0.021373748779296875,0.0033278465270996094,0.038410305976867676,-0.007575809955596924,-0.005738615989685059,0.00792086124420166,0.010010004043579102,0.030077576637268066,0.016178011894226074,0.002762436866760254,0.014825820922851562
2016-10-03,0.00935518741607666,0.03462374210357666,0.014925360679626465,0.037538886070251465,-0.04471111297607422,-0.06003463268280029,0.01768171787261963,0.03865218162536621,0.018738627433776855,0.01611936092376709,0.020661115646362305,0.04375052452087402
2016-10-04,0.005958199501037598,0.022800445556640625,0.019607901573181152,0.03794562816619873,0.013047993183135986,-0.0002340078353881836,0.007722020149230957,0.004770994186401367,0.01647341251373291,0.017430424690246582,0.014844775199890137,0.0644301176071167
2016-10-05,-0.0026323795318603516,0.005033731460571289,0.0016025304794311523,0.013433098793029785,0.006345927715301514,0.006785213947296143,-0.0038314461708068848,-0.006647706031799316,-0.009593069553375244,0.004234910011291504,0.006648898124694824,0.0010436773300170898
2016-10-06,-0.03068298101425171,-0.025042414665222168,-0.014400005340576172,-0.015604019165039062,-0.00745081901550293,0.02449941635131836,-0.011538445949554443,0.004780173301696777,-0.016363322734832764,-0.015526235103607178,-0.015852034091949463,-0.01987767219543457
2016-10-07,-0.004084348678588867,0.0025686025619506836,-0.00811690092086792,-0.0047724246978759766,0.0031695961952209473,-0.01835310459136963,0.00194549560546875,0.0009514093399047852,0.011711955070495605,0.007398843765258789,-0.0026845335960388184,-0.0020564794540405273
2016-10-10,-0.011961698532104492,-0.007228493690490723,0.009819984436035156,-0.011988341808319092,0.001059889793395996,0.023713529109954834,0.0,-0.008555054664611816,0.005825161933898926,-0.00811755657196045,-0.009421348571777344,-0.023662328720092773
2016-10-13,-0.0501556396484375,-0.044055283069610596,0.0,-0.04680180549621582,0.018037080764770508,0.03157639503479004,-0.015533983707427979,-0.023010551929473877,-0.044938087463378906,-0.02708500623703003,-0.01902174949645996,-0.023944616317749023
2016-10-14,-0.0018208026885986328,0.009544849395751953,-0.011345207691192627,0.00927436351776123,-0.0037816762924194336,-0.0067719221115112305,-0.003944814205169678,-0.0019627809524536133,0.007215261459350586,0.009813785552978516,0.0013850927352905273,-0.0072329044342041016
2016-10-17,-0.02043050527572632,-0.012128710746765137,-0.01803278923034668,-0.027927935123443604,0.006996810436248779,0.005231678485870361,-0.00396043062210083,-0.001966536045074463,-0.016537070274353027,0.004363298416137695,-0.019363760948181152,-0.028691530227661133
2016-10-18,0.03314709663391113,0.018078088760375977,0.015025019645690918,0.0339202880859375,-0.0,-0.012521862983703613,0.005964159965515137,0.005911350250244141,0.030298352241516113,0.014612913131713867,0.001410365104675293,0.04415392875671387
2016-10-19,-0.0021629929542541504,0.0009496212005615234,-0.001644730567932129,-0.0017927289009094238,0.024932265281677246,-0.04254269599914551,0.0,0.03232133388519287,0.0007520914077758789,-0.005838871002197266,-0.005633831024169922,-0.00325852632522583
2016-10-20,0.01372838020324707,0.014609575271606445,0.011532187461853027,0.026759982109069824,-0.011673212051391602,-0.020403385162353516,0.02173912525177002,0.018975377082824707,0.03509688377380371,0.01879417896270752,0.01983010768890381,0.03662979602813721
2016-10-21,-0.008909463882446289,-0.009630680084228516,-0.008143305778503418,-0.008046150207519531,-0.00659334659576416,-0.00023257732391357422,-0.009671151638031006,-0.0018622279167175293,0.011689543724060059,-0.006533503532409668,-0.008333325386047363,-0.006235718727111816
2016-10-24,0.015462040901184082,0.01416158676147461,0.011494159698486328,0.01974964141845703,-0.003275156021118164,-0.020223140716552734,0.00390625,-0.0037313103675842285,-0.0033730268478393555,0.01721477508544922,-0.004201710224151611,0.0073566436767578125
2016-10-25,-0.012039661407470703,-0.007819712162017822,-0.0064934492111206055,-0.006570994853973389,0.007072925567626953,0.008657991886138916,0.0,-0.008426964282989502,-0.005112648010253906,-0.005704522132873535,-0.005625903606414795,-0.0017184019088745117
2016-10-26,-0.009677469730377197,0.0008443593978881836,0.003268003463745117,-0.029939115047454834,0.0032877326011657715,0.013560116291046143,0.007782101631164551,-0.004721462726593018,-0.015706419944763184,-0.010327041149139404,-0.022630810737609863,-0.02151620388031006
2016-10-27,-0.014115095138549805,-0.0053435564041137695,0.0016286373138427734,0.0025120973587036133,0.003848254680633545,0.029822945594787598,-0.009652495384216309,0.002846240997314453,-0.015221774578094482,-0.012946903705596924,-0.00868302583694458,-0.005717217922210693
2016-10-28,0.022026419639587402,0.011498570442199707,0.0,-0.004295647144317627,-0.009381890296936035,-0.06604230403900146,-0.03898632526397705,0.0075685977935791016,0.015158295631408691,0.010180115699768066,0.01605832576751709,0.02712869644165039
2016-11-01,-0.006465494632720947,-0.008758902549743652,-0.050406455993652344,-0.006651163101196289,0.0016402006149291992,0.02410447597503662,-0.0,0.0,-0.00036782026290893555,0.003682255744934082,-0.004310250282287598,-0.023971855640411377
2016-11-02,-0.035791754722595215,-0.04164314270019531,0.011986255645751953,-0.05989861488342285,-0.0032857656478881836,0.03139430284500122,0.01688551902770996,-0.011267602443695068,-0.050036728382110596,-0.03050786256790161,-0.015873074531555176,-0.03662043809890747
2016-11-03,-0.024371981620788574,-0.003236830234527588,0.001692056655883789,0.00635218620300293,0.003820955753326416,0.0431363582611084,0.013358771800994873,0.0,-0.026026427745819092,-0.02150970697402954,-0.016129016876220703,-0.014731645584106445
2016-11-04,-0.028824031352996826,-0.022928595542907715,-0.016891896724700928,-0.02161431312561035,-0.03013700246810913,0.020423471927642822,0.019342362880706787,-0.033238351345062256,-0.011293113231658936,-0.011398255825042725,-0.02384495735168457,-0.023241400718688965
2016-11-07,-0.04075980186462402,0.02296304702758789,-0.005154609680175781,0.033822059631347656,-0.008474588394165039,-0.019577980041503906,-0.005917191505432129,0.0009822845458984375,-0.06684362888336182,-0.040560007095336914,0.007633566856384277,-0.008407413959503174
2016-11-08,-0.006463885307312012,0.0027567148208618164,-0.010362744331359863,-0.007942557334899902,-0.025071144104003906,-0.02842891216278076,0.00196075439453125,0.0009813308715820312,-0.0011309385299682617,0.00019788742065429688,0.009090900421142578,-0.025595903396606445
2016-11-09,-0.015866994857788086,0.006971001625061035,-0.012216389179229736,0.013343572616577148,0.021122753620147705,-0.05067896842956543,-0.03536349534988403,-0.019607841968536377,-0.011372208595275879,-0.029091596603393555,-0.0015015006065368652,-0.006731212139129639
2016-11-10,-0.09631836414337158,-0.1311427354812622,-0.09363961219787598,-0.07204663753509521,-0.06757521629333496,-0.18255257606506348,-0.08757638931274414,-0.07599997520446777,-0.12026214599609375,-0.08192300796508789,-0.10977447032928467,-0.11471080780029297
2016-11-11,0.028493881225585938,0.0168951153755188,0.019386112689971924,0.029478847980499268,0.030319154262542725,0.06654965877532959,0.031835198402404785,0.02695167064666748,0.022600412368774414,0.02950584888458252,-0.00541996955871582,-0.006079435348510742
2016-11-15,-0.09008383750915527,-0.009820222854614258,-0.00988459587097168,-0.013559937477111816,0.015907883644104004,-0.0008363723754882812,-0.011605381965637207,0.02196747064590454,0.006460785865783691,-0.01904761791229248,0.01212930679321289,-0.027855515480041504
2016-11-16,0.005445241928100586,0.0174524188041687,0.034257709980010986,-0.012486577033996582,0.026755809783935547,0.03029036521911621,0.009560227394104004,0.0126953125,0.038127124309539795,0.003594517707824707,0.01909959316253662,-0.0002868175506591797
2016-11-17,-0.008051514625549316,0.010692894458770752,-0.010135054588317871,-0.014799118041992188,0.05154639482498169,-0.019388198852539062,0.00579148530960083,-0.002967357635498047,0.008041620254516602,-0.0009018182754516602,-0.0027816295623779297,-0.010751128196716309
2016-11-18,-0.01341855525970459,-0.01420283317565918,0.0033444762229919434,-0.0064237117767333984,0.004227101802825928,-0.05663561820983887,-0.0,0.009861946105957031,-0.014563441276550293,0.005947113037109375,0.011095643043518066,-0.05282938480377197
2016-11-21,-0.0936318039894104,0.03584641218185425,0.025167763233184814,0.06192857027053833,0.04002422094345093,0.04519999027252197,0.01941746473312378,0.023904383182525635,-0.0888134241104126,-0.06689625978469849,0.049088358879089355,0.05442178249359131
2016-11-22,0.01356518268585205,-0.0,0.0017211437225341797,0.014711260795593262,-0.0012633800506591797,0.011101782321929932,0.007920801639556885,0.006122410297393799,0.006984233856201172,0.0,0.01769918203353882,-0.01588428020477295
2016-11-23,-0.007206618785858154,-0.0012788772583007812,0.01034480333328247,-0.006905555725097656,0.016403794288635254,0.009108304977416992,0.015968024730682373,-0.009240269660949707,0.0006936788558959961,0.0050514936447143555,0.019519448280334473,0.013252019882202148
2016-11-24,0.032146573066711426,-0.02353799343109131,-0.010452985763549805,-0.004263162612915039,0.0076972246170043945,0.023728013038635254,-0.0,0.004069209098815918,0.0025413036346435547,0.011985301971435547,-0.015313982963562012,-0.01648557186126709
2016-11-25,0.005358338356018066,-0.011141777038574219,-0.012068986892700195,-0.015503883361816406,-0.013574719429016113,-0.01226186752319336,-0.014198780059814453,-0.01940762996673584,0.017821550369262695,-0.0030562877655029297,-0.012066245079040527,-0.01048588752746582
2016-11-28,-0.03031313419342041,0.028825819492340088,0.0017036199569702148,0.004180312156677246,-0.03635203838348389,0.0006489157676696777,0.0040000081062316895,0.013026058673858643,-0.022792458534240723,-0.028357982635498047,0.008941829204559326,0.02006232738494873
2016-11-29,-0.009962201118469238,0.012253761291503906,-0.0,-0.004197835922241211,-0.02276921272277832,0.004978299140930176,-0.00803220272064209,-0.005076169967651367,-0.007337033748626709,-0.0033524036407470703,-0.007518768310546875,0.00543588399887085
2016-11-30,0.0173490047454834,-0.02619004249572754,-0.01365196704864502,-0.02744448184967041,-0.013838768005371094,-0.053948163986206055,-0.005976080894470215,-0.006060600280761719,0.015093803405761719,0.02235853672027588,-0.011940360069274902,-0.018526434898376465
2016-12-01,-0.01637113094329834,0.022656023502349854,0.011784553527832031,0.012559711933135986,-0.011275887489318848,0.026625394821166992,0.007920801639556885,0.0010039806365966797,-0.013029813766479492,-0.010450959205627441,0.0029498934745788574,0.028643131256103516
2016-12-02,-0.0031206607818603516,0.0051310062408447266,0.006814360618591309,0.020781099796295166,0.004107952117919922,0.013782858848571777,0.005988001823425293,0.01005023717880249,-0.017240047454833984,-0.006062924861907959,0.005917191505432129,0.04024970531463623
2016-12-05,0.009043455123901367,-0.010407090187072754,-0.022298455238342285,-0.010245203971862793,-0.017678260803222656,0.008815348148345947,-0.0,-0.0010151863098144531,0.01224815845489502,0.011019229888916016,0.004464209079742432,-0.019511103630065918
2016-12-06,-0.0013788342475891113,0.0034636259078979492,0.00838923454284668,-0.005795001983642578,-0.004632353782653809,0.0030368566513061523,-0.01204824447631836,-0.00608515739440918,-0.01170969009399414,0.008563637733459473,-0.0074738264083862305,0.009898841381072998
2016-12-07,-0.031066596508026123,0.02350682020187378,0.005076110363006592,0.016744673252105713,0.0005763769149780273,-0.0045691728591918945,0.013888895511627197,0.008064448833465576,-0.019826233386993408,-0.013508319854736328,0.004451096057891846,0.013626575469970703
2016-12-08,0.00676882266998291,-0.003934025764465332,-0.0,-0.010254502296447754,-0.0011534690856933594,-0.010396361351013184,0.022132813930511475,-0.005081295967102051,0.01297450065612793,0.016823172569274902,-0.0014902353286743164,-0.00292813777923584
2016-12-09,0.023354530334472656,-0.02052617073059082,-0.005102038383483887,-0.014319419860839844,-0.004032254219055176,-0.001286149024963379,-0.014403343200683594,-0.004044532775878906,0.01575183868408203,0.025971531867980957,-0.01190483570098877,-0.01841580867767334
2016-12-12,-0.020055413246154785,0.01197659969329834,0.005076110363006592,0.03002142906188965,0.0028685927391052246,0.017555177211761475,-0.008113622665405273,0.005035221576690674,-0.032111525535583496,-0.011250674724578857,0.004411816596984863,0.0188179612159729
2016-12-13,0.00988006591796875,0.005644500255584717,-0.0,0.006079554557800293,0.009781360626220703,-0.021137475967407227,-0.012072443962097168,0.014170050621032715,-0.011085987091064453,0.009482264518737793,-0.0014772415161132812,-0.0057686567306518555
2016-12-14,-0.013626933097839355,0.009584963321685791,0.0017006397247314453,0.01112145185470581,0.011040151119232178,0.02048659324645996,0.001988053321838379,-0.0010266304016113281,-0.017838120460510254,-0.012211143970489502,0.0058997273445129395,0.019813835620880127
2016-12-15,0.010272860527038574,-0.0009396076202392578,0.0034071803092956543,-0.011246562004089355,-0.0017626285552978516,-0.004575133323669434,-0.00398409366607666,0.002051234245300293,-0.006331741809844971,0.00950932502746582,-0.0014836788177490234,0.004407644271850586
2016-12-16,-0.0014026165008544922,0.0043179988861083984,0.0017094016075134277,0.015569984912872314,0.024633407592773438,0.04207330942153931,0.0019841790199279785,0.0030832886695861816,-0.008300483226776123,-0.0024490952491760254,-0.04444444179534912,0.014044702053070068
2016-12-19,-0.0021066665649414062,0.008862078189849854,-0.05993151664733887,0.009791016578674316,0.013830423355102539,0.009282350540161133,0.011928379535675049,-0.0082474946975708,-0.007101774215698242,-0.012842297554016113,0.012766003608703613,0.02694118022918701
2016-12-20,-0.023926854133605957,0.018738627433776855,-0.053311824798583984,0.021296799182891846,-0.0030487775802612305,0.04181903600692749,-0.002012014389038086,0.01533740758895874,-0.023416221141815186,-0.026018738746643066,0.022988498210906982,0.03230172395706177
2016-12-21,0.011896252632141113,0.011729419231414795,-0.005119442939758301,0.009908735752105713,-0.0018237829208374023,0.03458142280578613,-0.00602412223815918,0.0010384917259216309,-0.007324099540710449,0.003142833709716797,-0.0,0.009948194026947021
2016-12-22,-0.016387641429901123,0.013339877128601074,-0.00857633352279663,0.02119302749633789,-0.0024271011352539062,0.05237150192260742,0.005988001823425293,0.009355425834655762,-0.00957399606704712,-0.021734893321990967,0.008823513984680176,0.014864623546600342
2016-12-23,-0.013763189315795898,0.00556713342666626,0.0034601688385009766,0.012028932571411133,-0.005447983741760254,-0.042752861976623535,-0.0,0.0031479597091674805,0.004966259002685547,-0.002602100372314453,0.007418394088745117,-0.002444624900817871
2016-12-26,-0.038927555084228516,0.033090054988861084,-0.02413797378540039,-0.060673654079437256,0.01023489236831665,0.03425002098083496,-0.030120491981506348,-0.024210572242736816,-0.041210711002349854,-0.019867539405822754,0.02092677354812622,0.03859734535217285
2016-12-27,0.018341541290283203,-0.01199328899383545,0.005300402641296387,0.015122056007385254,-0.007907509803771973,-0.0372767448425293,-0.0020703673362731934,0.00215756893157959,0.008191466331481934,0.01863229274749756,-0.006106853485107422,-0.018630266189575195
2016-12-28,0.0018761157989501953,0.004699647426605225,0.0,-0.014896810054779053,0.0006034374237060547,-0.01896679401397705,-0.002074718475341797,-0.0010764002799987793,-0.01761913299560547,-0.004020094871520996,-0.0015174150466918945,-0.0012021064758300781
2016-12-29,0.009363293647766113,-0.010470151901245117,0.010544776916503906,-0.013177812099456787,0.0024155378341674805,-0.014205336570739746,0.0,0.00538790225982666,-0.007062554359436035,-0.0004036426544189453,-0.0015151500701904297,0.018267571926116943
2016-12-30,0.012987017631530762,-0.01818370819091797,-0.0034782886505126953,0.01028895378112793,-0.010895848274230957,-0.01835310459136963,0.0083160400390625,0.005359053611755371,0.02040243148803711,0.010296821594238281,-0.010590076446533203,-0.0096968412399292
2017-01-02,-0.0307692289352417,-0.0017958879470825195,0.013961553573608398,-0.0019501447677612305,-0.013173580169677734,-0.007825493812561035,-0.0041237473487854,0.010661005973815918,0.0012840032577514648,-0.026378870010375977,-0.004490971565246582,-0.020505189895629883
2017-01-03,-0.001889646053314209,-0.008365631103515625,0.00344240665435791,0.00911855697631836,0.007092177867889404,-0.006353020668029785,0.010352015495300293,0.003164529800415039,0.021251201629638672,0.0053365230560302734,-0.0029807090759277344,-0.005765199661254883
2017-01-04,-0.004543781280517578,0.006024718284606934,0.0,-0.00301206111907959,0.0029761791229248047,-0.007481813430786133,-0.004098355770111084,-0.00420612096786499,-0.023768961429595947,-0.008166611194610596,-0.0014858245849609375,0.005732119083404541
2017-01-05,0.021300911903381348,-0.017189979553222656,0.003430485725402832,0.009063363075256348,-0.0,-0.008354663848876953,0.010288119316101074,0.013727545738220215,0.020856380462646484,0.010086536407470703,-0.007418394088745117,-0.019330263137817383
2017-01-06,0.016014814376831055,-0.009182333946228027,-0.0017094016075134277,0.015825510025024414,0.0035821199417114258,-0.028998851776123047,0.0,0.0031250715255737305,0.011880159378051758,0.0022416114807128906,-0.002945423126220703,-0.010064005851745605
2017-01-09,-0.003299117088317871,-0.005904555320739746,0.005136966705322266,-0.0010526180267333984,0.0011982917785644531,-0.0033549070358276367,0.00814664363861084,-0.023883700370788574,0.005870342254638672,0.004676699638366699,0.007342159748077393,0.011940062046051025
2017-01-10,0.0011034011840820312,-0.00038492679595947266,-0.010221481323242188,-0.004847168922424316,0.0017996430397033691,-0.0020061731338500977,-0.006060600280761719,0.01622718572616577,-0.0029180049896240234,0.005059719085693359,0.004437804222106934,-0.02900242805480957
2017-01-11,-0.045922160148620605,-0.02693343162536621,0.01893293857574463,0.029860258102416992,-0.007211565971374512,-0.057619571685791016,-0.024390220642089844,-0.01958763599395752,-0.035207509994506836,0.015505433082580566,-0.016344666481018066,-0.07005751132965088
2017-01-12,0.005971252918243408,0.000843048095703125,-0.0033783912658691406,-0.0039070844650268555,-0.0017899274826049805,-0.002313852310180664,0.005952417850494385,0.014155745506286621,-0.019360899925231934,-0.003569304943084717,-0.0,0.027777791023254395
2017-01-13,0.006360352039337158,0.0013124346733093262,-0.0016949176788330078,0.0028902292251586914,0.005955934524536133,0.010912954807281494,-0.013972043991088867,0.0010256171226501465,0.00714343786239624,-0.0013930797576904297,0.0058479905128479,-0.017282962799072266
2017-01-16,-0.01244664192199707,-0.011827707290649414,0.022071242332458496,0.00864553451538086,0.0035949349403381348,-0.0038192272186279297,-0.005905508995056152,-0.008213520050048828,-0.028864145278930664,0.019330382347106934,-0.004411816596984863,0.007346689701080322
