date,COFORGE,HCLTECH,INFY,LTM,MPHASIS,OFSS,PERSISTENT,TCS,TECHM,WIPRO
2016-08-17,-0.006097555160522461,-0.009844720363616943,-0.017676711082458496,-0.0,-0.0034662485122680664,-0.0052525997161865234,0.004713535308837891,-0.024943292140960693,-0.0183526873588562,-0.016597509384155273
2016-08-18,0.01840496063232422,0.0016571283340454102,-0.009491801261901855,-0.0,-0.014032840728759766,0.004456758499145508,0.01716744899749756,0.005334258079528809,-0.011399924755096436,-0.004746854305267334
2016-08-19,0.01204824447631836,-0.00509035587310791,-0.002196073532104492,-0.0,-0.004470944404602051,0.005402922630310059,0.025899648666381836,-0.013287544250488281,0.008302569389343262,-0.00953894853591919
2016-08-22,-0.005952358245849609,-0.012279331684112549,-0.005602240562438965,-0.0,0.012081325054168701,0.007605135440826416,0.003864586353302002,-0.02104860544204712,-0.015324831008911133,-0.009095728397369385
2016-08-23,-0.011976063251495361,0.024345993995666504,-0.0237424373626709,-0.0,0.001072704792022705,-0.0054738521575927734,-0.005431413650512695,0.020543813705444336,-0.001393735408782959,0.00809931755065918
2016-08-24,-0.006060600280761719,-0.0008849501609802246,-0.01709902286529541,-0.0,-0.001932978630065918,0.0017110109329223633,0.00910639762878418,-0.011149287223815918,0.003023982048034668,0.0005356073379516602
2016-08-25,-0.018292665481567383,0.009743094444274902,0.02009660005569458,-0.021958351135253906,0.0006430745124816895,0.006388306617736816,0.002492189407348633,-0.008164644241333008,-0.020408213138580322,-0.030513882637023926
2016-08-26,-0.0062111616134643555,-0.0241854190826416,0.01538163423538208,0.009328722953796387,-0.05341053009033203,0.003606736660003662,0.014678359031677246,-0.010231077671051025,0.004261374473571777,-0.027609050273895264
2016-08-29,-0.02499997615814209,-0.030306994915008545,-0.0026036500930786133,0.010651350021362305,0.008552253246307373,0.01384955644607544,-0.036450088024139404,-0.00966346263885498,-0.024045288562774658,-0.02271437644958496
2016-08-30,0.01282048225402832,0.024897456169128418,-0.017179369926452637,-0.016929268836975098,-0.0024646520614624023,-0.02681136131286621,0.018421053886413574,0.01743602752685547,-0.03164255619049072,-0.022080063819885254
2016-08-31,0.012658238410949707,0.005943894386291504,0.004320502281188965,-0.001764535903930664,-0.029297232627868652,-0.006395518779754639,0.005167961120605469,-0.01291579008102417,-0.013579964637756348,-0.0039795637130737305
2016-09-01,0.0,0.006807923316955566,-0.0015778541564941406,0.01118093729019165,0.0021895170211791992,-0.002805769443511963,0.004498720169067383,-0.0015131831169128418,-0.0006930828094482422,0.015288829803466797
2016-09-02,0.0,0.0008931159973144531,0.005513966083526611,0.0025557279586791992,0.0061838626861572266,0.0019861459732055664,-0.010716617107391357,0.0029113292694091797,-0.006232619285583496,0.0005750060081481934
2016-09-06,-0.00625002384185791,0.001402139663696289,-0.012673258781433105,-0.011802077293395996,0.0058209896087646484,-0.005285739898681641,0.004527091979980469,-0.012223660945892334,-0.018352866172790527,0.0017261505126953125
2016-09-07,0.006289362907409668,0.0019093751907348633,-0.0089949369430542,-0.005602121353149414,0.0191802978515625,-0.0081368088722229,-0.01271522045135498,-0.01751166582107544,0.01802206039428711,0.002305448055267334
2016-09-08,-0.012499988079071045,-0.016770362854003906,0.01589149236679077,0.007478654384613037,0.023466408252716064,-0.018416225910186768,-0.012552976608276367,-0.048538029193878174,0.028905749320983887,0.01617562770843506
2016-09-09,0.018987298011779785,0.00852823257446289,0.001969277858734131,0.011148691177368164,0.011804401874542236,-0.006822466850280762,0.01750040054321289,0.013074278831481934,0.0016536116600036621,-0.014092683792114258
2016-09-12,0.0062111616134643555,0.0028187036514282227,-0.017758488655090332,0.005131781101226807,0.017918050289154053,-0.014940738677978516,0.001298069953918457,0.0028055906295776367,-0.012778043746948242,0.0005789995193481445
2016-09-14,0.012345671653747559,-0.008176863193511963,0.007948756217956543,0.004376709461212158,0.016507387161254883,0.003214895725250244,0.0046994686126708984,-0.012971282005310059,-0.006542086601257324,0.004635035991668701
2016-09-15,-0.012195110321044922,0.0034780502319335938,0.003126859664916992,0.0020409822463989258,0.001987636089324951,0.0030555129051208496,-0.0016129016876220703,-0.0006442070007324219,0.009052932262420654,-0.001164078712463379
2016-09-16,0.006172895431518555,0.009370923042297363,-0.01725161075592041,0.001022636890411377,-0.006638646125793457,-0.004427075386047363,-0.010339319705963135,0.01492929458618164,-0.006090402603149414,-0.0017441511154174805
2016-09-19,0.006134986877441406,0.003433823585510254,-0.0009635686874389648,-0.00834643840789795,0.007474184036254883,0.0008475780487060547,0.0013059377670288086,0.02106952667236328,-0.002794027328491211,-0.0005803108215332031
2016-09-20,-0.006097555160522461,0.0038022994995117188,0.01039665937423706,0.0020302534103393555,0.02414172887802124,-0.0023752450942993164,-0.01222693920135498,-0.0020568370819091797,0.00998377799987793,-0.0023202896118164062
2016-09-21,0.006134986877441406,0.0007575750350952148,-0.005252957344055176,-0.0005476474761962891,-0.01929187774658203,0.00355452299118042,-0.007757067680358887,0.0028672218322753906,0.0023452043533325195,-0.006365656852722168
2016-09-22,0.006097555160522461,-0.00479435920715332,-0.002902984619140625,0.0013294219970703125,-0.03340017795562744,-0.001189112663269043,0.00033271312713623047,-0.014668047428131104,0.01480954885482788,0.0046002864837646484
2016-09-23,-0.04848480224609375,0.01064908504486084,0.015438079833984375,-7.832050323486328e-05,-0.023917317390441895,0.0011876225471496582,-0.009976744651794434,0.008452534675598145,0.00047725439071655273,0.0034662485122680664
2016-09-26,-0.017341017723083496,-0.010411441326141357,0.006272077560424805,0.0005480647087097168,0.013257622718811035,0.016986608505249023,0.011420845985412598,0.0012509822845458984,0.013129651546478271,0.0011594295501708984
2016-09-27,-0.0,0.00874626636505127,-0.0037474632263183594,0.0007051229476928711,-0.010450005531311035,0.006393611431121826,0.0038193464279174805,0.01457667350769043,0.0026608705520629883,-0.009866476058959961
2016-09-28,-0.0,0.000628352165222168,0.0007860064506530762,-0.0009407997131347656,0.03588014841079712,-0.003826141357421875,-0.03275430202484131,-0.0053528547286987305,0.017462968826293945,0.0011494159698486328
2016-09-29,-0.0625,-0.006655752658843994,0.009439527988433838,-0.037126898765563965,0.0067862868309021,-0.03707551956176758,0.008489489555358887,0.006083250045776367,-0.032337725162506104,-0.024165689945220947
2016-09-30,0.018181800842285156,0.011251568794250488,-0.006749987602233887,0.005368947982788086,-0.003967404365539551,0.010975122451782227,-0.034087181091308594,-0.0028714537620544434,-0.018367350101470947,0.015330076217651367
2016-10-03,0.01785719394683838,0.010876297950744629,-0.0019719600677490234,0.008010387420654297,-0.03907787799835205,0.015305161476135254,-0.00015628337860107422,-0.007857561111450195,0.002338886260986328,0.0
2016-10-04,-0.005847930908203125,0.011748671531677246,-0.0106278657913208,-0.0074651241302490234,-0.015212416648864746,0.019982457160949707,-0.03311467170715332,-0.002711772918701172,0.020222902297973633,0.005226492881774902
2016-10-05,0.0,-0.0025668740272521973,0.007400155067443848,-0.004367172718048096,-0.006035327911376953,-0.007733285427093506,-0.05185961723327637,-0.007816433906555176,-0.00838625431060791,-0.004043996334075928
2016-10-06,-0.011764705181121826,-0.01776963472366333,0.013537406921386719,-0.0012996196746826172,0.007860958576202393,-0.005542099475860596,0.012505412101745605,0.0010056495666503906,-0.01153254508972168,-0.003480195999145508
2016-10-07,-0.029761910438537598,0.006238341331481934,0.014319777488708496,-0.0039040446281433105,-0.005004167556762695,-0.007314503192901611,0.017612755298614502,-0.008774399757385254,-0.0025926828384399414,-0.002328336238861084
2016-10-10,0.01840496063232422,0.008059501647949219,-0.01715087890625,-0.0017147064208984375,0.004149377346038818,0.012631535530090332,-0.0017780065536499023,0.005279183387756348,0.005458712577819824,0.0
2016-10-13,0.01807224750518799,-0.011931121349334717,-0.021622657775878906,-0.010224103927612305,0.003125011920928955,-0.012820541858673096,-0.0023665428161621094,-0.021593987941741943,0.0007756948471069336,0.002917170524597168
2016-10-14,0.0414201021194458,0.011701703071594238,0.023883461952209473,0.006610989570617676,-0.006478548049926758,-0.010705530643463135,-0.013132572174072266,0.016016125679016113,-0.00774991512298584,-0.006980776786804199
2016-10-17,-0.0625,-0.005290985107421875,0.00457531213760376,0.016008496284484863,0.0035299062728881836,-0.0019513964653015137,0.0018933415412902832,-0.0015805959701538086,-0.027076244354248047,-0.006443977355957031
2016-10-18,0.006060600280761719,-0.03265702724456787,-0.016187071800231934,0.004605770111083984,-0.002708911895751953,0.010842561721801758,-0.007733821868896484,0.015974879264831543,-0.043617844581604004,-0.0229952335357666
2016-10-19,0.030120491981506348,0.005150914192199707,-0.002753138542175293,0.0010455846786499023,-0.05943477153778076,0.016704797744750977,-0.006081700325012207,-0.002124786376953125,0.0005128383636474609,-0.02536022663116455
2016-10-20,-0.011695921421051025,0.018061399459838867,0.004902899265289307,0.0030531883239746094,0.012593865394592285,-0.004323780536651611,0.014392614364624023,0.0025300979614257812,-0.00025653839111328125,-0.0005621910095214844
2016-10-21,0.011834263801574707,-0.01986515522003174,-0.0015766620635986328,-0.0009613037109375,-0.00872790813446045,-0.0020844340324401855,0.012120306491851807,0.011452794075012207,-0.022826313972473145,-0.007865190505981445
2016-10-24,0.0,0.025369763374328613,0.010822534561157227,0.0045702457427978516,-0.01716923713684082,-0.020017385482788086,0.024538040161132812,-0.00039523839950561523,0.01203608512878418,-0.03065776824951172
2016-10-25,-0.011695921421051025,0.007525265216827393,0.00974738597869873,-0.03639554977416992,-0.008510589599609375,-0.005150973796844482,0.002273082733154297,-0.012044310569763184,-0.01218271255493164,-0.005175352096557617
2016-10-26,0.0,0.017029225826263428,0.0028123855590820312,-0.0015401840209960938,0.0020329952239990234,0.00035703182220458984,-0.0003037452697753906,-0.0009172558784484863,0.027081191539764404,-0.020809292793273926
2016-10-27,-0.02958577871322632,0.02086496353149414,0.010676860809326172,0.0049211978912353516,-0.0033814311027526855,-0.006603598594665527,-0.003947854042053223,0.009114265441894531,0.02268040180206299,-0.02066117525100708
2016-10-28,-0.006097555160522461,0.01446467638015747,0.005905091762542725,-0.0009273290634155273,0.014702558517456055,0.00017964839935302734,0.02480340003967285,-0.008022904396057129,-0.055643439292907715,0.0006028413772583008
2016-11-01,-0.006134986877441406,-0.012842416763305664,0.007988572120666504,0.003937363624572754,0.011814475059509277,0.0008981227874755859,-0.029621601104736328,-0.020302653312683105,0.014840483665466309,-0.00301206111907959
2016-11-02,0.0,0.011126995086669922,0.00867229700088501,0.010928511619567871,0.010795354843139648,-0.0007178783416748047,-0.0006024837493896484,-0.019548892974853516,0.009289443492889404,-0.006042301654815674
2016-11-03,-0.024691343307495117,0.0015701055526733398,0.014371991157531738,0.008933484554290771,-0.037925004959106445,-0.004130721092224121,0.01610720157623291,0.006683826446533203,0.00456160306930542,-0.022492408752441406
2016-11-04,0.018987298011779785,-0.041410088539123535,-0.004226565361022949,0.010120928287506104,0.009288668632507324,0.008656501770019531,0.0070378780364990234,0.004785656929016113,-0.005091667175292969,0.011193990707397461
2016-11-07,0.0062111616134643555,-0.0283125638961792,-0.00715482234954834,-0.002476215362548828,0.001795649528503418,-0.003575921058654785,-0.011093974113464355,-0.02295583486557007,-0.03698074817657471,-0.005535125732421875
2016-11-08,0.006172895431518555,0.010034263134002686,-0.0048056840896606445,-0.006055712699890137,0.011875510215759277,0.008254051208496094,-0.010210275650024414,0.002696394920349121,-0.02222764492034912,0.003710627555847168
2016-11-09,-0.006134986877441406,0.029913485050201416,0.024745285511016846,0.005623281002044678,0.0031000375747680664,-0.029720604419708252,0.009805381298065186,-0.049640774726867676,0.04611706733703613,-0.01047438383102417
2016-11-10,0.006172895431518555,-0.006116151809692383,0.019616246223449707,-0.005655050277709961,-0.027593791484832764,0.00807046890258789,-0.03443026542663574,-0.006636440753936768,-0.019037961959838867,-0.00435870885848999
2016-11-11,-0.030674874782562256,0.03229480981826782,0.019138753414154053,0.0176619291305542,-0.0006810426712036133,-0.0052765607833862305,0.00978231430053711,-0.025191843509674072,0.030973374843597412,-0.005628466606140137
2016-11-15,0.012658238410949707,-0.008637666702270508,-0.0022172927856445312,-0.026606440544128418,-0.00931394100189209,-0.023596107959747314,-0.041562438011169434,0.009585261344909668,-0.0038051605224609375,0.011949658393859863
2016-11-16,0.0,-0.00402224063873291,-0.018805265426635742,0.011596083641052246,-0.0018345117568969727,-0.003559410572052002,-0.01287907361984253,-0.03219723701477051,-0.03133690357208252,-0.005593478679656982
2016-11-17,0.00625002384185791,0.01770484447479248,0.01172637939453125,-0.00278395414352417,-0.006891787052154541,-0.023312628269195557,0.0018166303634643555,0.023931384086608887,0.0041656494140625,-0.015625
2016-11-18,0.0,-0.0048677921295166016,0.010547161102294922,-0.0014780163764953613,-0.04024982452392578,0.008084654808044434,-0.01285851001739502,0.0056615471839904785,-0.008366107940673828,-0.0025396347045898438
2016-11-21,-0.0062111616134643555,0.007200837135314941,0.009771227836608887,-0.012416720390319824,-0.011340856552124023,-0.023486733436584473,-0.013694047927856445,-0.003670334815979004,-0.004392385482788086,0.010821104049682617
2016-11-22,0.0,-0.005011200904846191,-0.003363966941833496,0.0010824203491210938,0.01649075746536255,-0.032068848609924316,0.0,-0.0009846687316894531,-0.015063166618347168,0.01889169216156006
2016-11-23,0.0,-0.0017058849334716797,-0.0067054033279418945,0.006737112998962402,0.003129899501800537,0.0036363601684570312,-0.001354515552520752,-0.010004758834838867,0.0007179975509643555,-0.0030902624130249023
2016-11-24,0.0,-0.005763649940490723,-0.010879158973693848,0.0,-0.0011212825775146484,-0.0309983491897583,0.012377023696899414,-0.014886140823364258,-0.012934088706970215,0.004339694976806641
2016-11-25,-0.04375004768371582,-0.04441261291503906,-0.05073583126068115,-0.0246199369430542,-0.021729469299316406,-0.0324091911315918,0.0103834867477417,-0.0511319637298584,-0.06644594669342041,-0.030864238739013672
2016-11-28,-0.011976003646850586,-0.005112767219543457,-0.0022993087768554688,-0.00209653377532959,0.017101526260375977,-0.0035930871963500977,-0.0009945034980773926,0.007720530033111572,-0.004656314849853516,0.008982062339782715
2016-11-29,-0.005917191505432129,0.0008684992790222168,0.007299244403839111,-0.01689732074737549,-0.013830065727233887,-0.0030149221420288086,-0.0009955763816833496,0.009962320327758789,0.01191788911819458,-0.010271906852722168
2016-11-30,-0.0,0.001862645149230957,-0.002941131591796875,-0.018832087516784668,-0.017601728439331055,0.0035694241523742676,0.012124300003051758,-0.00716853141784668,-0.0029036998748779297,-0.0
2016-12-01,-0.0,0.0008708834648132324,-0.00020945072174072266,-0.009630322456359863,-0.004756808280944824,0.007730007171630859,-0.0057433247566223145,0.005535900592803955,0.022271692752838135,-0.006579041481018066
2016-12-02,0.005882382392883301,0.011829137802124023,0.011518299579620361,-0.0,0.013341963291168213,0.0089302659034729,-0.015349149703979492,0.018378853797912598,0.0036446452140808105,0.01723116636276245
2016-12-05,0.0059171319007873535,0.00025194883346557617,0.0029661059379577637,0.004230797290802002,0.0032715201377868652,-0.007668733596801758,-0.005028486251831055,0.016139686107635498,0.024691343307495117,0.007255136966705322
2016-12-06,-0.011904716491699219,0.015754997730255127,-0.005099892616271973,0.0019312500953674316,0.008752763271331787,-0.0020928382873535156,0.0104447603225708,0.0016651153564453125,-0.0070323944091796875,-0.0018270015716552734
2016-12-07,-0.0,-0.005634427070617676,-0.0,0.008204340934753418,0.00971299409866333,-0.012530803680419922,0.00033342838287353516,0.012738525867462158,0.022579193115234375,0.009726464748382568
2016-12-08,-0.005882382392883301,-0.01209723949432373,-0.018816113471984863,-0.003823995590209961,-0.010922908782958984,-0.017438530921936035,0.003166675567626953,-0.01912224292755127,-0.01905214786529541,-0.011049747467041016
2016-12-09,-0.02339184284210205,-0.010694503784179688,-0.004772782325744629,-0.01819169521331787,-0.0011025667190551758,-0.014190912246704102,-0.00215989351272583,0.0002276897430419922,-0.018228650093078613,0.0006071329116821289
2016-12-12,-0.02285712957382202,0.004357039928436279,0.012185096740722656,0.002214193344116211,0.009471356868743896,0.008540809154510498,-0.0006659626960754395,-0.0058945417404174805,0.005049347877502441,0.009720563888549805
2016-12-13,0.005847930908203125,-0.001375436782836914,-0.013171672821044922,0.003290534019470215,-0.012007951736450195,0.0005498528480529785,-0.000666499137878418,0.0035775303840637207,-0.034371376037597656,-0.022699356079101562
2016-12-14,-0.011627912521362305,-0.024847030639648438,-0.009698629379272461,-0.02042222023010254,-0.033179521560668945,-0.004034519195556641,0.002167344093322754,-0.003317713737487793,0.01739513874053955,-0.005398988723754883
2016-12-15,0.005882382392883301,-0.013767004013061523,0.007357418537139893,-0.01587533950805664,-0.02977454662322998,-0.0029224157333374023,0.008817195892333984,-0.02341902256011963,-0.0018156766891479492,0.0005967020988464355
2016-12-16,0.0,0.013820469379425049,-0.012765049934387207,-0.0060732364654541016,-0.03366374969482422,-0.008923649787902832,0.01319265365600586,-0.01033937931060791,0.0006796121597290039,0.005970120429992676
2016-12-19,-0.011695921421051025,-0.0049964189529418945,0.00040656328201293945,-0.0012514591217041016,-0.00019979476928710938,0.00487363338470459,-0.010742247104644775,-0.0027337074279785156,0.008388161659240723,-0.0006006956100463867
2016-12-20,0.017751455307006836,-0.006547808647155762,-0.007524847984313965,-0.0003676414489746094,-0.0011985301971435547,0.0025394558906555176,-0.004771232604980469,-0.022019386291503906,-0.0075446367263793945,-0.006602644920349121
2016-12-21,0.005813956260681152,0.011203467845916748,0.010496556758880615,-0.00044095516204833984,0.01955312490463257,-0.0069103240966796875,0.008265852928161621,0.010986149311065674,0.005218982696533203,0.008944571018218994
2016-12-22,0.0,0.004507839679718018,0.016931891441345215,0.0007346272468566895,0.020960509777069092,-0.0005418062210083008,-0.01065748929977417,0.002550184726715088,0.0011405348777770996,0.0018050670623779297
2016-12-23,-0.005780339241027832,-0.028637826442718506,-0.003942728042602539,0.0036759376525878906,-0.027644991874694824,-0.007220268249511719,-0.0036460161209106445,0.008493244647979736,0.015300273895263672,0.006630420684814453
2016-12-26,-0.04651165008544922,-0.004157721996307373,0.005787491798400879,0.011216044425964355,-0.055016160011291504,-0.023476719856262207,-0.0006653666496276855,-0.002185225486755371,0.00788503885269165,0.004854381084442139
2016-12-27,-0.036585330963134766,0.018218517303466797,-0.016424059867858887,-0.004776120185852051,0.035530805587768555,0.007340788841247559,-0.003994584083557129,-0.013213515281677246,-0.010518908500671387,-0.019512176513671875
2016-12-28,-0.0,0.002733588218688965,0.00040906667709350586,-0.010472297668457031,0.022116661071777344,-0.012934982776641846,-0.026236534118652344,0.004304051399230957,-0.013416647911071777,-0.008373260498046875
2016-12-29,-0.0,0.015241622924804688,0.006138741970062256,0.0003675222396850586,0.014357924461364746,-0.0023993849754333496,-0.017098188400268555,-0.0165557861328125,-0.019173741340637207,-0.006524205207824707
2016-12-30,-0.0,0.010496854782104492,-0.01832401752471924,-7.355213165283203e-05,-0.002591729164123535,0.0057353973388671875,0.012968242168426514,-0.005893707275390625,-0.013661861419677734,-0.004714250564575195
2017-01-02,-0.005882382392883301,0.0007246732711791992,0.009502649307250977,-0.0003676414489746094,-0.01499098539352417,0.021891117095947266,-0.010218977928161621,0.0017754435539245605,0.0019884705543518066,0.006451666355133057
2017-01-03,-0.005847930908203125,0.007966160774230957,0.007144331932067871,0.00029402971267700195,-0.040178537368774414,-0.00756072998046875,-0.008028268814086914,-0.00292205810546875,-0.0077484846115112305,0.008854806423187256
2017-01-04,-0.017441868782043457,0.02610468864440918,-0.00390625,-0.02631974220275879,-0.006553947925567627,0.022673726081848145,-0.03026437759399414,-0.004746079444885254,-0.019551873207092285,-0.0178678035736084
2017-01-05,0.017142832279205322,-0.014354109764099121,0.0016382932662963867,0.00916910171508789,0.008299589157104492,-0.0060304999351501465,0.0023190975189208984,-0.01895362138748169,0.02650296688079834,-0.009947419166564941
2017-01-06,0.017441868782043457,-0.03575652837753296,-0.024000048637390137,0.016700387001037598,-0.02300548553466797,-0.025160610675811768,0.008368134498596191,-0.022703886032104492,-0.039840638637542725,-0.02143692970275879
2017-01-09,-0.017751455307006836,0.029346704483032227,-0.0018915534019470215,-0.001029372215270996,0.00561678409576416,-0.010799944400787354,0.006094753742218018,0.00977468490600586,0.008529305458068848,0.0035524368286132812
2017-01-10,-0.0,-0.000596463680267334,0.00021064281463623047,0.001028299331665039,0.00902259349822998,0.0037009716033935547,0.0023584961891174316,0.005061507225036621,0.0,0.010029435157775879
2017-01-11,-0.0,-0.005490541458129883,-0.0014737248420715332,7.349252700805664e-05,-0.010219335556030273,0.012905597686767578,0.0018912553787231445,0.0039042234420776367,0.0011428594589233398,-0.0005840659141540527
2017-01-12,-0.0,0.0174027681350708,-0.03183639049530029,-0.00014698505401611328,-0.002151012420654297,0.016927599906921387,-0.002684354782104492,0.008587241172790527,0.016210079193115234,0.014611363410949707
2017-01-13,0.011627912521362305,0.0029491186141967773,0.024111151695251465,0.00014698505401611328,-0.012718260288238525,0.015750885009765625,0.0009448528289794922,-0.04054838418960571,0.01595151424407959,0.00345611572265625
2017-01-16,-0.005882382392883301,-0.02317100763320923,0.020728647708892822,-0.00014698505401611328,-0.005240142345428467,0.002466917037963867,0.021752893924713135,0.0041168928146362305,-0.0028748512268066406,0.0
2017-01-17,0.029239773750305176,0.008669495582580566,0.00021380186080932617,-0.0005146265029907227,0.0013169050216674805,0.007910013198852539,-0.012246251106262207,0.008943676948547363,-0.0008870959281921387,-0.004592418670654297
2017-01-18,-0.048192739486694336,0.007520556449890137,0.0049187541007995605,-0.014990091323852539,0.012494444847106934,-0.006975948810577393,-0.007640838623046875,0.007170557975769043,-0.006659269332885742,0.0011534690856933594
2017-01-19,-0.011494278907775879,0.00011849403381347656,-0.007736921310424805,0.00789111852645874,0.0021649599075317383,0.003863692283630371,-0.0012638568878173828,-0.0017864704132080078,-0.004916250705718994,-0.008064568042755127
2017-01-20,-0.005681872367858887,-0.0063973069190979,0.009810209274291992,0.010361969470977783,-0.006912887096405029,-0.007697701454162598,0.004260063171386719,-0.002461731433868408,-0.028295457363128662,-0.002322852611541748
2017-01-23,-0.0,0.02217710018157959,-0.00430750846862793,0.01902371644973755,0.010876655578613281,0.01692521572113037,-0.029630720615386963,0.009337663650512695,0.00254213809967041,0.0034923553466796875
2017-01-24,0.016949176788330078,-0.009914875030517578,0.007505893707275391,-0.022324085235595703,0.0008608102798461914,0.003814101219177246,0.01094043254852295,0.005054950714111328,0.0004611015319824219,0.0034803152084350586
2017-01-25,-0.0,-0.00895380973815918,0.009507358074188232,-0.009778738021850586,0.0189206600189209,0.011744379997253418,-0.004361093044281006,0.014941573143005371,-0.009677469730377197,-0.016184985637664795
2017-01-27,0.017241358757019043,0.0035663843154907227,-0.0058901309967041016,-0.0009465217590332031,-0.04579031467437744,0.0023899078369140625,-0.017034411430358887,0.0020400285720825195,0.0032573938369750977,-0.01703876256942749
2017-01-30,0.011695921421051025,-0.004738211631774902,-0.007590532302856445,0.014112114906311035,-0.03571426868438721,-0.0057901740074157715,-0.008252203464508057,-0.010560750961303711,0.010204076766967773,0.0005977153778076172
2017-01-31,0.02958577871322632,-0.03463464975357056,0.02173912525177002,0.013133645057678223,0.03682059049606323,-0.006166517734527588,-0.01048433780670166,-0.04419386386871338,-0.04361802339553833,-0.016726315021514893
2017-02-01,0.006097555160522461,0.0034521818161010742,0.012761235237121582,0.0043364763259887695,-0.0091019868850708,-0.0027576684951782227,-0.014463484287261963,-0.02776038646697998,-0.006000936031341553,-0.004252791404724121
2017-02-02,-0.024539828300476074,0.016218185424804688,-0.020726561546325684,-0.028159499168395996,-0.0006014108657836914,-0.06895959377288818,0.018941879272460938,0.018340349197387695,0.027046561241149902,-0.000610053539276123
2017-02-03,-0.01796412467956543,0.004352569580078125,-0.00021839141845703125,-0.005769848823547363,0.008012831211090088,-0.029264330863952637,0.0018422603607177734,0.011278986930847168,-0.04467439651489258,0.004273533821105957
2017-02-06,0.005882382392883301,-0.00794517993927002,0.0008731484413146973,-0.0020333528518676758,-0.00888526439666748,-0.01806473731994629,0.0028418302536010742,0.0036728382110595703,0.006527125835418701,0.007294774055480957
2017-02-07,-0.0,-0.01019287109375,-0.007646918296813965,0.0034061074256896973,-0.01461172103881836,0.012035191059112549,0.0021669864654541016,0.0017137527465820312,0.014725863933563232,-0.006035029888153076
