date,ABBOTINDIA,AJANTPHARM,ALKEM,AUROPHARMA,BIOCON,CIPLA,DIVISLAB,DRREDDY,GLAND,GLENMARK,IPCALAB,JBCHEPHARM,LAURUSLABS,LUPIN,MANKIND,PPLPHARMA,SUNPHARMA,TORNTPHARM,WOCKPHARMA,ZYDUSLIFE
2023-06-21,0.013827979564666748,-0.023729562759399414,0.0017731189727783203,-0.0015419721603393555,0.000408172607421875,0.002225160598754883,0.015885233879089355,-0.001887202262878418,-0.015313148498535156,0.001242518424987793,0.008274078369140625,0.01330101490020752,0.002052009105682373,-0.05440413951873779,0.029080092906951904,-0.017023563385009766,-5.036592483520508e-05,-0.001155853271484375,0.013379335403442383,-0.007283449172973633
2023-06-22,0.005469858646392822,-0.0032782554626464844,-0.011947274208068848,0.015175938606262207,-0.025091826915740967,0.010506510734558105,-0.0097733736038208,0.0022400617599487305,-0.008893489837646484,0.02387058734893799,-0.009087860584259033,-0.014370441436767578,0.024126052856445312,0.02594137191772461,0.008666932582855225,0.023218154907226562,-0.0016130805015563965,-0.0002416372299194336,0.02930891513824463,0.01285475492477417
2023-06-23,-0.00463104248046875,-0.03432571887969971,0.00016427040100097656,-0.04094398021697998,-0.00857919454574585,0.008915126323699951,0.022828340530395508,-0.019287586212158203,-0.017445385456085205,-0.008443474769592285,-0.004585564136505127,-0.03422623872756958,0.014889776706695557,-0.006922125816345215,-0.007493734359741211,0.021005988121032715,0.001161336898803711,-0.0002148151397705078,-0.03132045269012451,-0.007596254348754883
2023-06-26,-0.008025407791137695,0.006220459938049316,0.015388250350952148,-0.031752824783325195,0.012874603271484375,-0.032848238945007324,-0.020618319511413574,-0.009511470794677734,-0.04183673858642578,-0.01958930492401123,0.01828932762145996,0.013154387474060059,-0.032225966453552246,-0.018351316452026367,-0.005224347114562988,0.009034454822540283,0.003530144691467285,-0.002522706985473633,-0.01179814338684082,-0.00843656063079834
2023-06-27,0.005838155746459961,0.01980304718017578,-0.0017786622047424316,0.004366755485534668,0.015419840812683105,0.012378931045532227,-0.013849735260009766,0.003173649311065674,0.005925536155700684,-0.01595902442932129,-0.006144464015960693,-0.0021781325340270996,-0.013123393058776855,-0.008810043334960938,0.014769375324249268,-0.005128145217895508,0.0068846940994262695,-0.00605010986328125,-0.003670930862426758,-0.015841960906982422
2023-06-28,-0.021776676177978516,-0.015021860599517822,0.014931678771972656,-0.02861320972442627,0.005540728569030762,-0.0006440877914428711,-0.005093097686767578,-0.01636660099029541,-0.049460530281066895,-0.030349135398864746,0.013655781745910645,0.00586390495300293,0.009817302227020264,-0.00895988941192627,-0.013143062591552734,-0.004535198211669922,0.019964098930358887,-0.039700865745544434,-0.01204824447631836,-0.02058875560760498
2023-06-30,-0.00934600830078125,0.0003720521926879883,0.019354939460754395,0.015431523323059082,-0.08367347717285156,-0.005000472068786621,0.004983961582183838,-0.01013171672821045,0.00248795747756958,-0.0005921125411987305,-0.004222571849822998,0.007234096527099609,-0.009776830673217773,-0.014781951904296875,-0.004147648811340332,-0.019187450408935547,-0.02916419506072998,-0.024927735328674316,-0.0010628700256347656,-0.0010300874710083008
2023-07-03,0.007235586643218994,-0.0028057098388671875,-0.0053945183753967285,0.020554006099700928,0.007532954216003418,0.012956321239471436,-0.0011022090911865234,0.011871278285980225,-0.003435373306274414,0.024482250213623047,0.005182743072509766,-0.001985609531402588,0.026319384574890137,0.011575758457183838,0.0054781436920166016,0.0022149085998535156,0.01797264814376831,-0.007375478744506836,-0.00743257999420166,0.007975220680236816
2023-07-04,0.001741945743560791,-0.01769489049911499,0.0002576112747192383,-0.0003509521484375,0.003605365753173828,-0.010031938552856445,0.010438859462738037,-0.017702102661132812,0.013459622859954834,0.014860868453979492,-0.0008705258369445801,-0.00461423397064209,0.019607841968536377,0.0010085701942443848,0.011988580226898193,0.011098802089691162,-0.015590310096740723,-0.006954371929168701,-0.016441822052001953,0.007434368133544922
2023-07-05,-0.004170775413513184,-0.007591962814331055,0.004993081092834473,-0.026590824127197266,0.018663108348846436,0.0010377168655395508,-0.05573081970214844,0.0019754767417907715,-0.011646747589111328,-0.02208876609802246,0.0054285526275634766,-0.021561622619628906,-0.012428641319274902,-0.0066187381744384766,-0.012372493743896484,-0.015151500701904297,0.00390934944152832,0.004393577575683594,-0.006636261940002441,-0.018986225128173828
2023-07-06,-0.022301077842712402,-0.008032560348510742,0.003131866455078125,-0.04059600830078125,-0.007180333137512207,-0.010338306427001953,0.002961575984954834,-0.01033163070678711,0.0033833980560302734,-0.006400585174560547,0.013264894485473633,0.005607008934020996,-0.037674665451049805,-0.00891566276550293,-0.005919337272644043,-0.018795013427734375,0.0021058320999145508,0.007104992866516113,-0.01442110538482666,-0.005299091339111328
2023-07-07,0.013697326183319092,-0.0035404562950134277,-0.009224414825439453,0.020622611045837402,0.02138727903366089,0.00058746337890625,0.018250703811645508,0.009413659572601318,0.013484776020050049,-0.0314253568649292,-0.0009867548942565918,-0.007866621017456055,0.007478952407836914,0.005191683769226074,-0.015164852142333984,0.026044487953186035,0.006522834300994873,0.0015004873275756836,-0.0050771236419677734,0.009947240352630615
2023-07-10,0.0012319684028625488,-0.010342717170715332,-0.0008881092071533203,0.013546109199523926,-0.0029532909393310547,0.003870069980621338,0.007823050022125244,0.00530630350112915,-0.03689718246459961,-0.03692418336868286,-0.005597233772277832,0.018950939178466797,0.01904374361038208,-0.00027763843536376953,0.0036336779594421387,0.006685197353363037,-0.008979439735412598,0.005099177360534668,0.012123644351959229,0.0011163949966430664
2023-07-11,-0.009490609169006348,-0.0041945576667785645,0.007569551467895508,-0.0012236833572387695,0.0019630789756774902,-0.01091766357421875,-0.0004121065139770508,-0.0020853281021118164,-0.018022656440734863,0.010244011878967285,0.013509035110473633,0.04741549491882324,0.0033519864082336426,-0.01481938362121582,-0.0022575855255126953,-0.005608558654785156,-0.026076555252075195,0.015507698059082031,-0.010840654373168945,-0.005588054656982422
2023-07-12,0.0054318904876708984,0.01649177074432373,0.004254341125488281,0.0018333196640014648,-0.019472837448120117,0.005448579788208008,0.002183198928833008,-0.004500865936279297,0.010504484176635742,0.009021878242492676,-0.00045734643936157227,-0.06273984909057617,0.011350870132446289,-0.028768301010131836,-0.08493125438690186,-0.013385295867919922,-0.006062030792236328,-0.005974411964416504,0.011331439018249512,-0.014619231224060059
2023-07-13,0.0072969794273376465,-0.008884668350219727,-0.005058109760284424,0.014488756656646729,0.007717549800872803,0.0014674067497253418,0.003467738628387451,0.008961319923400879,-0.01198875904083252,0.009753942489624023,0.00568699836730957,0.0312272310256958,0.016017019748687744,0.01036679744720459,0.03095632791519165,0.012658238410949707,0.002873659133911133,0.00018131732940673828,0.03970527648925781,0.0032861828804016113
2023-07-14,0.0042171478271484375,0.023385167121887207,0.0023354291915893555,-0.020085573196411133,-0.019638419151306152,-0.009993195533752441,-0.01554858684539795,0.009820103645324707,-0.027988791465759277,0.027588725090026855,0.007409811019897461,-0.018555283546447754,-0.012676477432250977,-0.0002149343490600586,0.00021976232528686523,-0.008361220359802246,0.0025101900100708008,0.007692933082580566,-0.004688739776611328,-0.006593942642211914
2023-07-17,0.006093919277191162,-0.007374584674835205,-0.03104269504547119,0.002841949462890625,-0.009153246879577637,-0.001697540283203125,0.003888845443725586,-0.02705216407775879,-0.030481696128845215,0.0004273653030395508,0.015162229537963867,-0.0020630359649658203,0.0004267096519470215,-0.0037058591842651367,-0.012280821800231934,-0.09176349639892578,-0.004333853721618652,-0.0012337565422058105,-0.011031031608581543,-0.012933611869812012
2023-07-18,-0.00836646556854248,-0.01123124361038208,-0.010486125946044922,-0.02205336093902588,-0.0056688785552978516,0.0017914772033691406,0.009896516799926758,0.007409512996673584,0.008707582950592041,0.026694178581237793,0.008516550064086914,0.025366127490997314,-0.004838466644287109,0.00048160552978515625,-0.0008956193923950195,0.010632932186126709,0.009697437286376953,-0.007360517978668213,-0.000209808349609375,0.0016582608222961426
2023-07-19,-0.005268692970275879,-0.010335862636566162,0.007418215274810791,0.0026556849479675293,-0.002630472183227539,-0.004850625991821289,-0.0031434297561645508,-0.005827426910400391,-0.025792360305786133,-0.0014560818672180176,0.0018905401229858398,-0.005739331245422363,0.006373047828674316,0.0012848973274230957,-0.018656134605407715,-0.012282490730285645,-0.013774991035461426,-0.002048194408416748,0.017201602458953857,-0.009052395820617676
2023-07-20,-0.008370757102966309,0.008269429206848145,-0.013916969299316406,-0.028624653816223145,0.0020614266395568848,-0.020032882690429688,-0.00783383846282959,-0.02259993553161621,-0.03853416442871094,0.028537750244140625,-0.01213991641998291,0.008242785930633545,-0.0,-0.014312505722045898,-0.0054836273193359375,0.011627912521362305,-0.014604687690734863,0.00301361083984375,-0.007897615432739258,-0.016543149948120117
2023-07-21,-0.020335853099822998,-0.0018736720085144043,-0.0029402971267700195,-0.008995652198791504,0.008638441562652588,0.007193326950073242,-0.005931973457336426,0.00955188274383545,0.0011317729949951172,0.016877055168151855,0.011970758438110352,-0.0034363269805908203,0.005843758583068848,0.009935498237609863,-0.00574493408203125,-0.04296672344207764,0.00045549869537353516,0.004351496696472168,-0.03007197380065918,0.007043898105621338
2023-07-24,-0.0005434751510620117,0.009421348571777344,-0.02184581756591797,-0.00737607479095459,-0.054745256900787354,-0.0,0.0006235837936401367,-0.019571661949157715,-0.0029942989349365234,0.04667055606842041,-0.0027056336402893066,0.029388368129730225,0.0002867579460144043,-0.00010669231414794922,-0.0012372732162475586,-0.006375670433044434,-0.0029622316360473633,0.0011605024337768555,0.011924326419830322,-0.0009784698486328125
2023-07-25,-0.007977545261383057,-0.060877203941345215,-0.044648051261901855,-0.003119826316833496,-0.01523047685623169,-0.0055294036865234375,-0.009061336517333984,-0.006259560585021973,0.009843826293945312,-0.005391359329223633,0.008075714111328125,-0.02117013931274414,0.00501936674118042,-0.0008540153503417969,-0.00880742073059082,0.010721206665039062,0.0048618316650390625,0.016228795051574707,0.028714120388031006,-0.012952089309692383
2023-07-26,-0.0017815232276916504,0.0039027929306030273,-0.013731956481933594,-0.002158045768737793,0.015262484550476074,-0.013036251068115234,0.010472118854522705,-0.009261846542358398,0.026565611362457275,0.02837824821472168,-0.004506230354309082,0.01574927568435669,0.016575396060943604,-0.004052996635437012,-0.04714500904083252,-0.0044335126876831055,-0.015478730201721191,-0.000861823558807373,0.003641784191131592,-0.0016083717346191406
2023-07-27,-0.03313946723937988,-0.031012415885925293,-0.0058553218841552734,-0.05839502811431885,0.02665865421295166,-0.09634995460510254,-0.01669633388519287,-0.0057070255279541016,-0.060315489768981934,0.019905686378479004,-0.03954482078552246,0.010613083839416504,-0.008060932159423828,-0.04068410396575928,0.01269078254699707,-0.039725422859191895,-0.020638465881347656,0.010756969451904297,-0.04923665523529053,-0.04295468330383301
2023-07-28,-0.014937281608581543,-0.04070723056793213,0.008105099201202393,-0.0017354488372802734,0.0025380849838256836,-0.005420684814453125,0.0007616281509399414,-0.013800621032714844,-0.020053744316101074,-0.028698205947875977,-0.03689146041870117,0.003259420394897461,0.017737746238708496,0.00581812858581543,-0.019688904285430908,0.025943398475646973,-0.0031720399856567383,-0.0008533596992492676,0.011270463466644287,0.013856828212738037
2023-07-31,-0.00035953521728515625,-0.05041003227233887,0.004242062568664551,0.01762247085571289,0.0013631582260131836,0.002377331256866455,0.014642775058746338,-0.010299086570739746,-0.012035608291625977,-0.013646364212036133,-0.01895594596862793,-0.03526639938354492,-0.04203677177429199,-0.011755704879760742,-0.03972780704498291,0.01259082555770874,-0.004259824752807617,0.006305575370788574,0.010984420776367188,0.012880563735961914
2023-08-01,0.00521010160446167,0.006864190101623535,-0.0019478797912597656,0.004560649394989014,-0.0050563812255859375,-0.0028510093688964844,0.01215970516204834,-0.00469815731048584,0.0030210018157958984,0.0004442930221557617,-0.03308534622192383,-0.029706835746765137,-0.017897725105285645,-0.0027905702590942383,0.016324758529663086,-0.019617438316345215,-4.363059997558594e-05,-0.009661197662353516,-0.019069552421569824,-0.002609729766845703
2023-08-02,-0.0059098005294799805,0.000889897346496582,0.012793183326721191,0.0028100013732910156,-0.011141538619995117,0.008528828620910645,-0.014040470123291016,0.0011470317840576172,0.011391520500183105,-0.00957876443862915,0.01573580503463745,0.003921687602996826,-0.017583131790161133,-0.006476402282714844,-0.017728030681610107,0.00962001085281372,0.007171213626861572,-0.008923590183258057,-0.023442387580871582,0.00836104154586792
2023-08-03,-0.01956021785736084,-0.022267699241638184,-0.022335171699523926,-0.02958834171295166,0.006325364112854004,0.0020971298217773438,-0.009673237800598145,0.00017660856246948242,-0.03123176097869873,0.014731287956237793,-0.007149219512939453,0.0022219419479370117,-0.0541689395904541,-0.04097127914428711,-0.09101617336273193,-0.027197718620300293,-0.005064964294433594,0.015260934829711914,-0.02732563018798828,-0.018135547637939453
2023-08-04,-0.028172612190246582,-0.014783143997192383,-0.018790125846862793,-0.0014280080795288086,-0.003928482532501221,-0.037654995918273926,-0.005125641822814941,0.0017669200897216797,-0.004853248596191406,0.014391183853149414,-0.015370845794677734,-0.0333254337310791,-0.020684242248535156,-0.02767181396484375,0.009245872497558594,0.024113476276397705,0.001796722412109375,-0.03324472904205322,0.011539220809936523,-0.01523435115814209
2023-08-07,0.004221796989440918,0.0007154941558837891,-0.008014202117919922,-0.03172719478607178,0.0309603214263916,-0.01148998737335205,-0.044094085693359375,0.0033189058303833008,-0.005316615104675293,0.01549375057220459,-0.024000883102416992,0.029377281665802002,-0.02001023292541504,-0.016118407249450684,0.04099756479263306,0.015503883361816406,-0.019184470176696777,0.005213022232055664,-0.027305126190185547,-0.00838780403137207
2023-08-08,-0.007945001125335693,-0.002577662467956543,-0.0,0.0005183219909667969,0.044950246810913086,-0.03497731685638428,0.016404390335083008,-0.004839420318603516,-0.19999253749847412,0.010845541954040527,0.021180450916290283,0.007478952407836914,-0.0291140079498291,-0.002358555793762207,0.013335227966308594,0.031003952026367188,0.010466933250427246,0.005386531352996826,0.009052395820617676,-0.0002288818359375
2023-08-09,-0.0010620951652526855,0.0005713701248168945,-0.023088932037353516,-0.01319432258605957,-0.011349081993103027,0.00031578540802001953,0.02826017141342163,-0.037645816802978516,-0.037615180015563965,0.0045462846755981445,-0.0016475915908813477,-0.06405019760131836,0.0035210847854614258,-0.014533519744873047,-0.013712167739868164,-0.009141683578491211,-0.003612995147705078,-0.016418814659118652,-0.02876579761505127,-0.00946056842803955
2023-08-10,0.005838155746459961,0.0019150972366333008,0.020308732986450195,0.00625532865524292,-0.03203105926513672,0.005608081817626953,-0.0020868778228759766,0.003363966941833496,0.006550431251525879,-0.021964728832244873,0.012117624282836914,0.00011068582534790039,0.028634071350097656,0.012824594974517822,-0.02092742919921875,-0.002013087272644043,0.0021686553955078125,0.0209273099899292,0.030606508255004883,0.005592942237854004
2023-08-11,-0.00648653507232666,0.011426806449890137,-0.0770995020866394,0.012131571769714355,-0.01989281177520752,0.006950259208679199,0.017714619636535645,0.004828035831451416,0.007647335529327393,-0.011167407035827637,-0.006882429122924805,0.011398375034332275,0.025965869426727295,0.007785439491271973,0.005294322967529297,0.013561069965362549,0.015604674816131592,0.017336010932922363,0.010914027690887451,0.010488629341125488
