date,BRITANNIA,COLPAL,DABUR,EMAMILTD,GODREJCP,HINDUNILVR,ITC,MARICO,NESTLEIND,PATANJALI,RADICO,TATACONSUM,UBL,UNITDSPR,VBL
2020-02-20,0.00741344690322876,-0.007314920425415039,0.003739774227142334,0.011924445629119873,-0.013572096824645996,0.019152283668518066,0.0035201311111450195,0.021177291870117188,0.014537692070007324,0.0,0.02042222023010254,-0.006870150566101074,0.015080869197845459,0.00951915979385376,-0.026074767112731934
2020-02-24,0.007583141326904297,-0.007331550121307373,0.010174810886383057,-0.0,0.025671541690826416,0.014722585678100586,-0.021338820457458496,-0.006368398666381836,0.01233375072479248,0.0,0.018154144287109375,-0.03006523847579956,0.02071821689605713,0.028071701526641846,0.012362658977508545
2020-02-25,0.0008727908134460449,0.008735418319702148,0.001497030258178711,-0.0009282827377319336,-0.001463770866394043,-0.008329153060913086,-0.005973696708679199,0.005587577819824219,-0.0026934146881103516,0.0,0.020040571689605713,-0.00027424097061157227,0.000805974006652832,-0.0006402730941772461,-0.0020862817764282227
2020-02-26,-0.0025712251663208008,-0.014494895935058594,-0.003398299217224121,-0.002782464027404785,0.023548543453216553,-0.0011639595031738281,-0.015925467014312744,0.0006536245346069336,0.008547008037567139,0.0,-0.04418742656707764,-0.009054780006408691,0.003468453884124756,0.021825671195983887,-0.0340040922164917
2020-02-27,0.005030691623687744,-0.0005280375480651855,-0.008765816688537598,0.022012531757354736,0.010893940925598145,-0.00838470458984375,-0.005190849304199219,0.0008165836334228516,-0.0014778375625610352,0.0,0.002564728260040283,-0.006368517875671387,-0.011574745178222656,0.0022530555725097656,0.024161100387573242
2020-02-28,0.018456459045410156,-0.02995997667312622,0.020242929458618164,0.029506385326385498,-0.057507991790771484,0.03556615114212036,0.0,-0.02496737241744995,0.029758989810943604,0.0,0.04067319631576538,-0.04723423719406128,0.0032806396484375,7.289648056030273e-05,0.005501985549926758
2020-03-02,0.007103860378265381,0.00774073600769043,-0.0063495635986328125,-0.007406115531921387,-0.0475468635559082,0.007035315036773682,-0.011356592178344727,-0.0251045823097229,-0.020912528038024902,0.0,0.022538959980010986,-0.021205008029937744,0.022959887981414795,-0.0421067476272583,0.005532503128051758
2020-03-03,-0.02624523639678955,0.018913865089416504,-0.014722108840942383,0.005610406398773193,-0.05373406410217285,-0.0033341646194458008,-0.007451057434082031,0.016652345657348633,-0.01551830768585205,0.0,0.0036145448684692383,-0.04870760440826416,-0.0135573148727417,0.015210270881652832,-0.01599442958831787
2020-03-04,-0.012076616287231445,-0.005606710910797119,-0.015396833419799805,0.027237355709075928,-0.021092534065246582,-0.004246234893798828,-0.03284329175949097,-0.0035461783409118652,-0.011124610900878906,0.0,0.01801353693008423,0.017238974571228027,0.004945158958435059,-0.004120171070098877,0.04585909843444824
2020-03-05,-0.020926833152770996,0.023429512977600098,-0.006901264190673828,0.022799968719482422,-0.029916882514953613,-0.019371747970581055,0.0032341480255126953,-0.006100594997406006,-0.0020554065704345703,0.0,0.02484077215194702,0.0020295381546020508,-0.01674211025238037,-0.0038362741470336914,0.025824904441833496
2020-03-06,0.014629960060119629,-0.01660209894180298,-0.03359401226043701,0.016168653964996338,0.018058836460113525,0.013119995594024658,-0.033849120140075684,-0.036487698554992676,0.008807897567749023,0.0,0.039059460163116455,0.011475920677185059,0.01702725887298584,-0.025749504566192627,-0.02724587917327881
2020-03-09,0.027552366256713867,-0.042925357818603516,-0.03476172685623169,0.04597461223602295,0.03928631544113159,0.03079169988632202,-0.025025010108947754,-0.058396756649017334,0.02422398328781128,0.0,0.06457316875457764,0.04173403978347778,0.03138375282287598,-0.03914123773574829,-0.05232977867126465
2020-03-11,-0.01728689670562744,-0.01111370325088501,0.010038256645202637,0.01853466033935547,0.010426819324493408,-0.015790700912475586,-0.008555769920349121,0.013907194137573242,-0.0009980201721191406,0.0,0.01148080825805664,0.006900787353515625,0.01287609338760376,-0.01879483461380005,-0.05219376087188721
2020-03-12,-0.0779615044593811,-0.0360756516456604,-0.06711065769195557,-0.09886693954467773,-0.07770830392837524,0.0459628701210022,-0.11287540197372437,-0.03670060634613037,0.030034959316253662,0.0,0.07630109786987305,-0.07442855834960938,-0.07758218050003052,-0.10662615299224854,0.034507572650909424
2020-03-13,-0.016739845275878906,-0.0034438371658325195,-0.010214149951934814,0.02095663547515869,-0.02133166790008545,0.011065423488616943,0.041245102882385254,0.0030786991119384766,0.036875247955322266,0.0,-0.0931084156036377,-0.06856846809387207,-0.030731558799743652,0.039661407470703125,-0.026061058044433594
2020-03-16,-0.019756853580474854,-0.03722214698791504,-0.042387962341308594,-0.0627867579460144,-0.07150024175643921,0.04490453004837036,-0.09230196475982666,-0.03126794099807739,0.039754509925842285,0.0,-0.12216067314147949,0.07384854555130005,-0.06999140977859497,-0.07107454538345337,-0.09143692255020142
2020-03-17,-0.008490204811096191,-0.005621850490570068,-0.002549290657043457,0.008502960205078125,0.0288773775100708,-0.032004714012145996,0.01276242733001709,-0.013267338275909424,-0.010002851486206055,0.0,0.0014927387237548828,0.05478757619857788,-0.020762860774993896,0.0008575916290283203,0.007188558578491211
2020-03-18,-0.06852197647094727,-0.01622152328491211,-0.03682619333267212,-0.03244757652282715,-0.004105031490325928,0.04004389047622681,0.010162591934204102,-0.001204073429107666,-0.06905090808868408,0.0,-0.01275259256362915,0.057784974575042725,-0.06711685657501221,-0.03827112913131714,-0.06819981336593628
2020-03-19,-0.07346272468566895,-0.016356468200683594,0.010372757911682129,-0.08080273866653442,-0.07390719652175903,0.04444330930709839,-0.0744466781616211,-0.0022101998329162598,-0.03073287010192871,0.0,0.018285512924194336,0.06246453523635864,-0.013412654399871826,-0.011185884475708008,-0.011063873767852783
2020-03-20,-0.06455588340759277,-0.06642389297485352,-0.06088101863861084,-0.058316588401794434,0.0332263708114624,-0.11608541011810303,-0.08426964282989502,0.030608057975769043,-0.07820117473602295,0.0,0.002141714096069336,-0.05370485782623291,0.01530146598815918,0.03543901443481445,-0.0774526596069336
2020-03-23,-0.13370203971862793,-0.07707864046096802,-0.10869812965393066,-0.10993486642837524,-0.13033461570739746,0.08870691061019897,-0.12089812755584717,-0.06135207414627075,-0.08497101068496704,0.0,-0.19924378395080566,-0.142747700214386,-0.10078996419906616,-0.13352030515670776,-0.027985095977783203
2020-03-24,-0.10611116886138916,0.026484012603759766,0.01300346851348877,-0.05855441093444824,0.023960471153259277,-0.08458578586578369,-0.029469549655914307,0.037885069847106934,0.041254639625549316,0.0,0.0018476247787475586,-0.09968709945678711,0.037383198738098145,0.008033990859985352,-0.040307044982910156
2020-03-25,-0.03666424751281738,-0.001912832260131836,0.00997006893157959,0.005182981491088867,0.05861175060272217,-0.029735922813415527,-0.015789449214935303,-0.004612982273101807,0.07167232036590576,0.0,0.08258199691772461,-0.11280488967895508,0.05993998050689697,0.030661940574645996,-0.0059999823570251465
2020-03-26,-0.05590689182281494,0.046173810958862305,0.051209330558776855,0.03029334545135498,0.06386816501617432,-0.05112183094024658,0.060880303382873535,-0.07535767555236816,0.03295481204986572,0.0,0.02668941020965576,-0.006757974624633789,0.013882637023925781,0.053914785385131836,-0.06740438938140869
2020-03-27,0.02287083864212036,-0.012397289276123047,-0.006925702095031738,-0.02158278226852417,-0.002197563648223877,0.024761855602264404,0.0438154935836792,0.05133974552154541,0.012600541114807129,0.0,-0.030789077281951904,-0.020500659942626953,0.011736392974853516,-0.04127180576324463,0.049952805042266846
2020-03-30,0.021943271160125732,0.042705535888671875,0.010756492614746094,0.03101027011871338,-0.012713968753814697,-0.0204620361328125,-0.024888575077056885,-0.02192378044128418,0.03640460968017578,0.0,-0.0024728775024414062,0.011733293533325195,0.0010495185852050781,-0.006590127944946289,0.06547623872756958
2020-03-31,-0.08699345588684082,0.03648853302001953,0.052625417709350586,0.05395352840423584,0.056276559829711914,-0.05225801467895508,0.0788571834564209,-0.062427520751953125,0.041001319885253906,0.0,0.022883296012878418,-0.04785025119781494,0.014071345329284668,0.03702127933502197,0.001061558723449707
2020-04-01,0.046151816844940186,-0.008142352104187012,-0.033773958683013916,0.008826136589050293,0.0535663366317749,0.051707684993743896,-0.03107351064682007,0.03401857614517212,-0.03963190317153931,0.0,0.0011185407638549805,0.050472140312194824,-0.031724393367767334,-0.044882357120513916,-0.014877796173095703
2020-04-03,0.0006238818168640137,0.005955696105957031,-0.016212522983551025,0.06124234199523926,-0.031526148319244385,0.011721968650817871,0.06924200057983398,0.01638418436050415,-0.03513479232788086,0.0,0.01806330680847168,0.045922935009002686,-0.0030909180641174316,0.0063735246658325195,-0.0010471343994140625
2020-04-07,-0.10582268238067627,0.055164337158203125,-0.11629271507263184,-0.13877439498901367,0.051556944847106934,-0.13499832153320312,0.02044987678527832,-0.08692324161529541,-0.12804555892944336,0.0,0.06749582290649414,-0.06518852710723877,0.045380234718322754,0.09596395492553711,0.010460257530212402
2020-04-08,0.020797312259674072,0.016605377197265625,-0.022510766983032227,-0.0736004114151001,0.07363343238830566,-0.006523847579956055,-0.015698015689849854,-0.019728779792785645,0.009742975234985352,0.0,-0.003598332405090332,-0.03469133377075195,-0.010731220245361328,0.021743297576904297,-0.020084619522094727
2020-04-09,-0.009421467781066895,0.01625955104827881,0.006041347980499268,-0.035064101219177246,-0.008166730403900146,0.03600388765335083,0.03664743900299072,-0.024701952934265137,0.0018966197967529297,0.0,0.0751504898071289,-0.0496906042098999,0.029762864112854004,0.05617344379425049,-0.06528496742248535
2020-04-13,0.03410428762435913,-0.0037797093391418457,0.011435091495513916,0.014766514301300049,-0.06410682201385498,0.01087576150894165,-0.019639909267425537,0.018712103366851807,0.014251768589019775,0.0,0.003838658332824707,0.01294022798538208,0.0056111812591552734,0.03739333152770996,0.039883315563201904
2020-04-15,-0.04848217964172363,0.022727251052856445,-0.04804086685180664,0.00044083595275878906,0.026393771171569824,-0.06013345718383789,0.04273784160614014,-0.04157364368438721,-0.04373490810394287,0.0,-0.024537861347198486,-0.03468310832977295,-0.037795424461364746,-0.016185462474822998,-0.02228987216949463
2020-04-16,0.0001938343048095703,0.014874815940856934,-0.001292586326599121,0.0202866792678833,-0.012682557106018066,0.020682990550994873,-0.01601022481918335,-0.012205243110656738,-0.032898545265197754,0.0,0.040509581565856934,-0.026623845100402832,0.007494926452636719,-0.03263670206069946,-0.016848325729370117
2020-04-17,0.001639246940612793,-0.021719038486480713,0.026613712310791016,0.026333510875701904,-0.020641446113586426,0.02097618579864502,0.009437084197998047,0.02183479070663452,0.03196239471435547,0.0,0.02919936180114746,-0.0014060735702514648,0.011783242225646973,-0.025464296340942383,-0.04873299598693848
2020-04-20,-0.0003001689910888672,-0.010084927082061768,-0.005611062049865723,0.030513226985931396,-0.027317941188812256,0.020314455032348633,-0.03900712728500366,-0.0006663799285888672,0.020087778568267822,0.0,-0.05796217918395996,-0.0006240606307983398,-0.007835626602172852,-0.0053768157958984375,-0.07527875900268555
2020-04-21,-0.010677695274353027,0.0288771390914917,-0.01085519790649414,0.019313335418701172,-0.014600634574890137,0.008195877075195312,-0.006373703479766846,0.014316678047180176,-0.002356290817260742,0.0,-0.039831578731536865,0.037885963916778564,0.003786444664001465,-0.006449222564697266,0.06741571426391602
2020-04-22,-0.031223177909851074,0.07419145107269287,-0.009032487869262695,0.008266448974609375,0.0025482177734375,-0.029666900634765625,0.014854788780212402,-0.04323601722717285,-0.0367889404296875,0.0,-0.005733609199523926,-0.05687904357910156,-0.0038799047470092773,0.03235971927642822,-0.07321596145629883
2020-04-23,0.0017780661582946777,-0.01896613836288452,0.007360279560089111,-0.00882565975189209,0.01562643051147461,0.028770148754119873,-0.009314775466918945,0.023150384426116943,0.011676669120788574,0.0,0.008989214897155762,0.0006133317947387695,-0.0045983195304870605,-0.02071201801300049,0.04404151439666748
2020-04-24,-0.03893256187438965,0.0029066801071166992,-0.00010013580322265625,0.03475087881088257,-0.0093613862991333,0.014843523502349854,-0.00268632173538208,-0.014583945274353027,0.0017206072807312012,0.0,-0.04034292697906494,0.011659979820251465,-0.04266303777694702,-0.018978357315063477,-0.04607057571411133
2020-04-27,-0.05874967575073242,0.046338438987731934,0.01462775468826294,-0.0073010921478271484,0.004771709442138672,-0.016359329223632812,-0.0013467669486999512,0.029238879680633545,-0.03136849403381348,0.0,0.03660881519317627,-0.07125115394592285,0.03128015995025635,0.004908561706542969,0.00863558053970337
2020-04-28,0.014836311340332031,-0.02998584508895874,0.008540928363800049,0.005998492240905762,-0.005866527557373047,0.01314401626586914,-0.002360105514526367,0.02372533082962036,0.02127891778945923,0.0,-0.020446062088012695,0.018403053283691406,0.024991750717163086,0.001628279685974121,-0.025261282920837402
2020-04-29,0.011631309986114502,-0.02141648530960083,0.01907491683959961,0.014835357666015625,0.004964470863342285,0.025415360927581787,0.015207886695861816,0.001551210880279541,0.00455319881439209,0.0,0.030705571174621582,-0.032329440116882324,0.013802289962768555,0.01797664165496826,0.005097687244415283
2020-04-30,-0.0028351545333862305,-0.009839832782745361,-0.02310502529144287,0.006380796432495117,0.012582778930664062,0.016466915607452393,-0.0006657242774963379,0.009148955345153809,-0.024814248085021973,0.0,-0.01556485891342163,0.006721019744873047,-0.005562305450439453,0.008172154426574707,-0.016225457191467285
2020-05-04,0.022996127605438232,-0.0523952841758728,0.04199874401092529,0.03031080961227417,-0.031111955642700195,0.05118453502655029,-0.04363757371902466,0.009233415126800537,0.026110291481018066,0.0,0.07565450668334961,0.04736536741256714,0.03318774700164795,0.009689688682556152,-0.0789915919303894
2020-05-05,0.03692269325256348,-0.028315186500549316,0.03466665744781494,0.012980103492736816,-0.022800683975219727,0.01975846290588379,-0.0010449886322021484,-0.04343235492706299,0.0019477605819702148,0.0,-0.07223016023635864,0.01632159948348999,-0.06331533193588257,-0.08664757013320923,0.006386876106262207
2020-05-06,-0.0030045509338378906,-0.0017119646072387695,-0.007071852684020996,0.03193771839141846,-0.013805150985717773,0.015331864356994629,-0.05753135681152344,-0.021570563316345215,0.0064285993576049805,0.0,0.013628602027893066,-0.018435955047607422,-0.012880444526672363,-0.0021216273307800293,-0.007252991199493408
2020-05-07,0.024215877056121826,-0.03004765510559082,0.030283093452453613,0.018852293491363525,-0.04120665788650513,0.009028911590576172,-0.01738804578781128,0.013691842555999756,0.009705424308776855,0.0,0.02789914608001709,-0.017046332359313965,-0.025037646293640137,0.022071480751037598,-0.026484012603759766
2020-05-08,-0.027200818061828613,0.04504573345184326,-0.01108849048614502,-0.02656114101409912,0.027246594429016113,-0.048894286155700684,-0.017319321632385254,-0.0043485164642333984,-0.03861868381500244,0.0,-0.005559146404266357,-0.021803617477416992,0.018187999725341797,-0.00673598051071167,0.03470921516418457
2020-05-11,-0.019801974296569824,-0.0034571290016174316,0.0005595088005065918,0.001926720142364502,0.0345311164855957,0.01983773708343506,0.0015325546264648438,-0.009492158889770508,0.01359248161315918,0.0,-0.0008221268653869629,-0.017999649047851562,-0.005055606365203857,-0.016256093978881836,-0.00543975830078125
2020-05-12,-0.017469167709350586,-0.011846780776977539,0.0076138973236083984,-0.005239963531494141,0.002031683921813965,0.01779782772064209,0.04131603240966797,0.012702107429504395,0.005694091320037842,0.0,-0.0192529559135437,-0.010409235954284668,0.010106205940246582,0.02493917942047119,0.01093900203704834
2020-05-13,0.008930563926696777,-0.011092424392700195,-0.0020308494567871094,-0.004663944244384766,0.03205573558807373,0.007854640483856201,0.0022041797637939453,-0.025898098945617676,-0.054403841495513916,0.0,0.027516841888427734,0.006632745265960693,0.02314019203186035,0.009297728538513184,0.058611392974853516
2020-05-14,-0.012712836265563965,0.019374608993530273,-0.03276658058166504,-0.0013654232025146484,-0.05613243579864502,-0.0051610469818115234,-0.009897291660308838,-0.036644935607910156,-0.016351759433746338,0.0,0.0226975679397583,-0.018184423446655273,0.026058435440063477,-0.058016419410705566,-0.025553643703460693
2020-05-15,-0.0022284984588623047,0.0016672611236572266,0.032054126262664795,-0.04145073890686035,0.03711581230163574,-0.012985706329345703,0.005553483963012695,0.005498826503753662,0.012436985969543457,0.0,-0.0038319826126098633,0.029161453247070312,-0.026248514652252197,-0.0019451379776000977,-0.01660841703414917
2020-05-18,0.005150854587554932,0.02093493938446045,0.01757150888442993,0.004189610481262207,0.010947585105895996,0.013212919235229492,0.0003682374954223633,0.03254342079162598,-0.012405753135681152,0.0,-0.029011130332946777,0.01451563835144043,-0.03668868541717529,-0.0032356977462768555,-0.00977778434753418
2020-05-19,0.0017848610877990723,-0.022136032581329346,-0.002293109893798828,-0.050223469734191895,-0.030601859092712402,0.014811098575592041,0.036437273025512695,-0.02155447006225586,-0.005541861057281494,-0.04966050386428833,-0.008088409900665283,-0.03150057792663574,-0.007492363452911377,-0.023037195205688477,-0.0170556902885437
2020-05-20,-0.0076836347579956055,0.0010744333267211914,-0.005833864212036133,-0.024536848068237305,-0.019223928451538086,-0.0077446699142456055,0.029474377632141113,-0.01310741901397705,0.009535670280456543,-0.05002230405807495,-0.007821619510650635,-0.007493257522583008,0.0006862878799438477,-0.036119699478149414,-0.02100461721420288
2020-05-21,0.005403101444244385,-0.01176905632019043,-0.0011372566223144531,-0.023949146270751953,-0.01939249038696289,0.010020792484283447,-0.07485342025756836,0.00047332048416137695,-0.000490725040435791,-0.049835383892059326,0.027004361152648926,0.0011226534843444824,0.05960679054260254,-0.06050598621368408,-0.0382462739944458
2020-05-22,-0.018049240112304688,-0.016290903091430664,0.019197940826416016,-0.0007159709930419922,0.011118769645690918,-0.008625507354736328,0.013799786567687988,-0.0,-0.004909157752990723,-0.04997527599334717,0.006042838096618652,-0.0059005022048950195,-0.014832019805908203,0.03393721580505371,0.004849672317504883
2020-05-26,0.001026153564453125,-0.02672553062438965,-0.003242969512939453,0.01550203561782837,-0.010101914405822754,0.005080699920654297,-0.028962016105651855,-0.015627503395080566,0.027133703231811523,-0.050000011920928955,0.030194759368896484,-0.026256918907165527,0.013686656951904297,0.010606706142425537,0.01833975315093994
2020-05-27,-0.01784217357635498,0.00023472309112548828,0.009582042694091797,-0.05184108018875122,0.00017398595809936523,-0.010263919830322266,-0.0025299787521362305,-0.004818081855773926,0.003602266311645508,-0.04989027976989746,0.001103043556213379,0.009118139743804932,0.006048917770385742,0.008233249187469482,0.0018956661224365234
2020-05-28,-0.03196907043457031,0.01548624038696289,-0.04534327983856201,-0.020183920860290527,-0.05140483379364014,-0.005930662155151367,0.008201897144317627,-0.02134573459625244,0.01627182960510254,0.04962491989135742,0.012120246887207031,-0.0070046186447143555,0.012561678886413574,0.02525085210800171,0.029328346252441406
2020-05-29,-0.016730666160583496,-0.07174491882324219,-0.04025423526763916,0.01616692543029785,-0.04864323139190674,-0.02358269691467285,-0.03530538082122803,-0.04134488105773926,0.0324934720993042,0.05002748966217041,0.027216196060180664,0.011456668376922607,0.014738678932189941,-0.05411636829376221,0.03216910362243652
2020-06-01,-0.016573667526245117,0.0071146488189697266,-0.00600278377532959,-0.0017963051795959473,0.0007888674736022949,-0.024886369705200195,-0.01628255844116211,0.015561282634735107,-0.020296454429626465,0.050261855125427246,0.02997732162475586,0.01103752851486206,0.008568406105041504,0.0080794095993042,-0.013357102870941162
2020-06-02,-0.004701733589172363,0.010820746421813965,0.01790088415145874,-0.010539889335632324,-0.009868979454040527,0.0005454421043395996,0.016626358032226562,0.022455334663391113,-0.009892940521240234,0.0498504638671875,0.0013229846954345703,-0.0126953125,0.0007252693176269531,0.026896297931671143,-0.02888089418411255
2020-06-03,-0.017183423042297363,0.002597630023956299,-0.0054247379302978516,-0.013769805431365967,-0.029942989349365234,-0.006216287612915039,0.002459228038787842,-0.012241125106811523,0.023157358169555664,0.049857497215270996,0.011450409889221191,0.0022042393684387207,-0.031317949295043945,0.0017438530921936035,0.018587350845336914
2020-06-04,0.017078280448913574,0.011554539203643799,0.0017265677452087402,-0.01923084259033203,0.005313515663146973,-4.7206878662109375e-05,-0.017257332801818848,0.005225419998168945,-0.012178361415863037,0.04975128173828125,-0.01175612211227417,-0.04045283794403076,0.012825250625610352,-0.010306477546691895,-0.010948896408081055
2020-06-05,-0.004738569259643555,-0.009425997734069824,-0.0006486177444458008,-0.05962932109832764,0.008089125156402588,0.01556164026260376,0.0006059408187866211,0.020261168479919434,-0.005815327167510986,0.04997837543487549,0.015714406967163086,0.004511654376983643,-0.0732337236404419,-0.013313770294189453,0.03690040111541748
2020-06-08,0.011509478092193604,0.003786623477935791,0.010262489318847656,-0.03700888156890869,-0.013309717178344727,-0.011544227600097656,0.011821746826171875,-0.01715683937072754,-0.015208244323730469,0.050061583518981934,0.015182137489318848,0.0007998347282409668,-0.0015239715576171875,-0.018343091011047363,-0.018683254718780518
2020-06-09,0.0032392144203186035,-0.014908790588378906,-0.018445730209350586,0.010999739170074463,-0.001214742660522461,0.002462446689605713,-0.004601240158081055,-0.005572319030761719,-0.016868650913238525,0.05001962184906006,-0.02179175615310669,-0.012673377990722656,0.00824660062789917,-0.019101977348327637,0.009972810745239258
2020-06-10,0.011330008506774902,0.013708055019378662,0.009966790676116943,0.006426095962524414,0.04049438238143921,-0.006218910217285156,-0.0024427175521850586,-0.005840897560119629,-0.0010874271392822266,0.04986977577209473,-0.003348827362060547,-0.001053929328918457,0.000544428825378418,-0.00032889842987060547,-0.008976638317108154
2020-06-11,0.00196915864944458,0.012571454048156738,0.025546610355377197,0.03980100154876709,0.030111491680145264,0.005991816520690918,0.0240633487701416,0.01533651351928711,0.004475593566894531,0.049982309341430664,-0.010080397129058838,0.023029327392578125,0.01039963960647583,0.023175597190856934,-0.0018116235733032227
2020-06-12,0.0012758374214172363,-0.011387348175048828,-0.01233053207397461,-0.05233168601989746,0.011082112789154053,-0.00016617774963378906,0.0018726587295532227,-0.006502270698547363,-0.006743788719177246,0.04996621608734131,0.007821798324584961,0.012796342372894287,-0.01446223258972168,-0.038953423500061035,0.019056320190429688
2020-06-15,0.002629220485687256,0.017350196838378906,0.004389345645904541,0.039635658264160156,-0.003213644027709961,0.010890960693359375,0.034396469593048096,0.007211506366729736,-0.005819559097290039,0.050160765647888184,0.007321715354919434,0.002728879451751709,0.00675809383392334,0.007692933082580566,0.03561890125274658
