date,AXISBANK,BANDHANBNK,FEDERALBNK,HDFCBANK,ICICIBANK,IDFCFIRSTB,INDUSINDBK,KOTAKBANK,RBLBANK,YESBANK
2018-05-04,0.024559497833251953,0.0,-0.025627851486206055,-0.010365843772888184,0.003370046615600586,0.007486581802368164,-0.006921648979187012,-0.0,-0.0057631731033325195,0.025003552436828613
2018-05-07,-0.030367016792297363,-0.0,-0.011494159698486328,0.005431532859802246,0.02457129955291748,0.011853516101837158,0.0007138252258300781,-0.0093231201171875,-0.001146078109741211,-0.008113503456115723
2018-05-08,-0.011471748352050781,-0.0,-0.022233247756958008,0.005258917808532715,-0.06728780269622803,0.0065430402755737305,0.010689020156860352,0.002409636974334717,0.009539246559143066,0.013222217559814453
2018-05-09,-0.011526107788085938,-0.0,0.022232890129089355,-0.0056934356689453125,0.008082747459411621,0.0032930374145507812,-0.005081295967102051,-0.00724637508392334,0.0078012943267822266,-0.01325380802154541
2018-05-10,0.0015496611595153809,-0.0,-0.11616408824920654,-0.0072786808013916016,-0.00016307830810546875,-0.03744494915008545,-0.0033260583877563477,0.002797722816467285,-0.008153796195983887,0.009199380874633789
2018-05-11,-0.010316729545593262,-0.0,0.007270693778991699,-0.009433984756469727,-0.013361573219299316,0.004576683044433594,-0.004720568656921387,-0.016032099723815918,0.0017330050468444824,-0.016248345375061035
2018-05-14,0.002530217170715332,-0.0,-0.0016657710075378418,-0.004971146583557129,0.002733588218688965,-0.03644651174545288,-0.01095426082611084,-0.003155827522277832,0.005690634250640869,0.015560328960418701
2018-05-15,0.003986239433288574,0.0,-0.03893214464187622,-0.007914543151855469,0.005965828895568848,-0.03073287010192871,-0.0010182857513427734,-0.009830832481384277,0.00543212890625,-0.002755284309387207
2018-05-16,-0.0005457401275634766,-0.0,-0.03182870149612427,0.00706714391708374,0.03568530082702637,0.009756088256835938,-0.004512429237365723,0.0019470453262329102,-0.0022431612014770508,-0.011569023132324219
2018-05-17,0.019181787967681885,0.0,-0.012552320957183838,-0.0021747350692749023,0.004205226898193359,0.01932370662689209,0.005842328071594238,0.008583605289459229,0.00048655271530151367,0.012723386287689209
2018-05-18,0.012142002582550049,-0.0,-0.001210629940032959,0.007693827152252197,0.03344595432281494,-0.02843606472015381,-0.008175134658813477,-0.0188901424407959,0.00983351469039917,-0.0005792379379272461
2018-05-21,0.011353075504302979,-0.0,-0.0193939208984375,0.009542703628540039,-0.01118481159210205,-0.018292665481567383,0.002616584300994873,0.013904929161071777,0.020255625247955322,0.03285098075866699
2018-05-22,0.006738126277923584,0.0,0.017305374145507812,0.0014050602912902832,-0.003456592559814453,0.026086926460266113,0.01090937852859497,0.010967493057250977,-0.005519866943359375,-0.0016460418701171875
2018-05-23,0.005828380584716797,-0.0544276237487793,-0.0006075501441955566,0.011256277561187744,-0.006028294563293457,-0.020581066608428955,-0.026418745517730713,0.005544543266296387,0.0029942989349365234,0.0029877424240112305
2018-05-24,-0.027294635772705078,0.03780621290206909,0.007902741432189941,-0.009351491928100586,-0.019346117973327637,-0.009888768196105957,0.00919806957244873,-0.0159299373626709,0.008008837699890137,0.01108783483505249
2018-05-25,-0.0075778961181640625,-0.012363791465759277,0.01809406280517578,-0.011480331420898438,0.006886184215545654,0.01997506618499756,-0.02365422248840332,-0.01607215404510498,-0.03955996036529541,-0.028484821319580078
2018-05-28,-0.014206171035766602,-0.0030014514923095703,0.027251124382019043,-0.016726374626159668,-0.01217663288116455,0.03059971332550049,0.00026112794876098633,-0.0007715225219726562,-0.013299703598022461,-0.017089009284973145
2018-05-29,-0.0029295682907104492,0.00990605354309082,0.0011534690856933594,0.004700362682342529,0.03124481439590454,-0.029691219329833984,0.019405007362365723,0.010023176670074463,-0.010634183883666992,0.020712673664093018
2018-05-30,0.011136412620544434,0.020531535148620605,-0.008064568042755127,-0.007674098014831543,0.017247319221496582,-0.019583821296691895,-0.004021644592285156,-0.014797568321228027,0.010711967945098877,-0.015086531639099121
2018-05-31,-0.007846355438232422,-0.001276850700378418,-0.0150986909866333,-0.0443272590637207,-0.0031589269638061523,0.016229748725891113,-0.037456512451171875,-0.024174928665161133,0.011306941509246826,-0.00888824462890625
2018-06-01,0.016944468021392822,-0.009776830673217773,-0.021226465702056885,0.013463020324707031,-0.012246370315551758,0.0012284517288208008,0.0204811692237854,0.01236414909362793,0.016185402870178223,0.010109782218933105
2018-06-04,-0.0007452964782714844,0.0024205446243286133,-0.021686792373657227,-0.03032594919204712,0.008814334869384766,-0.039263784885406494,0.0068915486335754395,0.010622203350067139,-0.0002956390380859375,-0.0007294416427612305
2018-06-05,0.011451363563537598,0.008228778839111328,0.012931108474731445,0.008405089378356934,0.009241461753845215,-0.020434319972991943,0.0014719367027282715,-0.0003834962844848633,-0.011227130889892578,0.01807844638824463
2018-06-06,-0.0009417533874511719,-0.05456876754760742,0.012158036231994629,-0.0031014680862426758,0.0007040500640869141,-0.06910037994384766,-0.010740280151367188,-0.008432388305664062,-0.011005043983459473,-0.007126927375793457
2018-06-07,-0.02069997787475586,-0.004740715026855469,0.03423416614532471,0.0025277137756347656,-0.02465653419494629,-0.025609731674194336,0.01007920503616333,0.003800809383392334,-0.01396787166595459,-0.0011794567108154297
2018-06-08,0.009218275547027588,-0.00010037422180175781,0.005807161331176758,-0.00640028715133667,0.00910961627960205,0.0035670995712280273,0.006182730197906494,-0.006104588508605957,-0.012350320816040039,0.0055956244468688965
2018-06-11,-0.004745006561279297,-0.028307557106018066,0.012124776840209961,-0.003318309783935547,0.006418049335479736,-0.005966544151306152,-0.008524417877197266,-0.0037921667098999023,-0.015953421592712402,0.005775153636932373
2018-06-12,0.00518566370010376,-0.01561892032623291,0.009127140045166016,0.0007833242416381836,-0.003491640090942383,-0.018979787826538086,-0.026223182678222656,-0.00453341007232666,-0.012654781341552734,0.010425984859466553
2018-06-13,-0.006515860557556152,-0.029796242713928223,-0.01921987533569336,-0.006262242794036865,-0.01165628433227539,-0.01862633228302002,0.00475764274597168,0.003008604049682617,-0.01733100414276123,-0.003010272979736328
2018-06-14,0.015999317169189453,-0.021467208862304688,-0.01152735948562622,0.0031508207321166992,0.020636260509490967,-0.009142875671386719,-0.009226679801940918,-0.005280971527099609,-0.002062201499938965,-0.012004852294921875
2018-06-15,0.006108999252319336,-0.005391120910644531,-0.021574318408966064,-0.0039261579513549805,0.007901668548583984,0.02038508653640747,-0.0020117759704589844,-0.005628466606140137,-0.0017000436782836914,0.019424736499786377
2018-06-18,0.011725783348083496,-0.003271818161010742,0.001191854476928711,-0.005124151706695557,-0.037168145179748535,0.019653141498565674,-0.00030493736267089844,0.018283545970916748,0.014560103416442871,-0.0030243396759033203
2018-06-19,0.010238230228424072,0.032158732414245605,-0.014285683631896973,0.0021791458129882812,0.0006826519966125488,0.029481112957000732,0.018521785736083984,0.009502112865447998,0.017313241958618164,0.0022614002227783203
2018-06-20,-0.003673553466796875,-0.010295748710632324,0.008454084396362305,0.01601111888885498,-0.001366257667541504,-0.025516390800476074,-0.01858663558959961,-0.016500353813171387,-0.004427671432495117,-0.01571476459503174
2018-06-21,0.01165473461151123,0.003983736038208008,-0.014371216297149658,0.0007781982421875,-0.016200542449951172,-0.00710904598236084,0.0035071969032287598,0.007927536964416504,0.010101914405822754,0.009372174739837646
2018-06-22,-0.0245591402053833,0.002697467803955078,0.007290363311767578,0.012441635131835938,-0.009061813354492188,0.010588228702545166,0.0036980509757995605,-0.005707740783691406,-0.027924656867980957,-0.0064574480056762695
2018-06-25,0.019880175590515137,0.002984464168548584,-0.0018094182014465332,0.005568385124206543,0.036421000957489014,-0.00475621223449707,-0.008549809455871582,-0.004918694496154785,-0.008754491806030273,0.0028350353240966797
2018-06-26,0.0019409656524658203,0.005612730979919434,0.009063482284545898,-0.0005728006362915039,0.005522966384887695,0.013017714023590088,-0.006776928901672363,-0.0015059709548950195,-0.0013420581817626953,-0.005386829376220703
2018-06-27,0.012349307537078857,0.014393270015716553,-0.008982062339782715,0.009170770645141602,0.03141278028488159,0.01798558235168457,0.007084190845489502,0.00451129674911499,-0.027340948581695557,0.0010418295860290527
2018-06-28,0.00639951229095459,0.02223914861679077,-0.05027192831039429,0.008519530296325684,0.027414441108703613,0.040293097496032715,0.0008379220962524414,-0.011329293251037598,-0.003949940204620361,0.018772423267364502
2018-06-29,-0.012286901473999023,-0.028016328811645508,-0.041353821754455566,-0.01051253080368042,-0.01473844051361084,0.011450409889221191,0.017991483211517334,-0.002987384796142578,0.018260598182678223,-0.03143036365509033
2018-07-02,-0.002838730812072754,-0.0020891427993774414,0.006598174571990967,-0.016695082187652588,-0.007262110710144043,0.006434977054595947,-0.008591294288635254,0.0037230253219604492,-0.0025359392166137695,0.007654964923858643
2018-07-03,0.0013665556907653809,-0.05988812446594238,-0.02460026741027832,-0.0013505816459655762,0.016222059726715088,-0.01554405689239502,-0.0011289119720458984,-0.011210799217224121,0.025969266891479492,0.0004450082778930664
2018-07-04,-0.006255507469177246,0.01931154727935791,-0.0024008750915527344,0.01603567600250244,-0.0012825727462768555,-0.005102038383483887,-0.012967705726623535,-0.008869171142578125,0.009381294250488281,0.004007160663604736
2018-07-05,0.007285118103027344,0.0153159499168396,0.016167640686035156,0.009507536888122559,0.006221473217010498,0.026649832725524902,0.005996108055114746,-0.0,-0.010170936584472656,-0.039040446281433105
2018-07-06,-0.005283832550048828,-0.007869601249694824,0.007912397384643555,-0.0039556026458740234,0.005523860454559326,-0.01434171199798584,0.002570629119873047,-0.004395604133605957,-0.00248032808303833,-0.011329412460327148
2018-07-09,-0.0224839448928833,-0.025078177452087402,-0.04110431671142578,0.0049169063568115234,-0.004258513450622559,-0.0,0.0005613565444946289,-0.010211467742919922,0.028683066368103027,-0.030345916748046875
2018-07-10,-0.013898134231567383,-0.039519667625427246,0.016499698162078857,0.00978541374206543,-0.008112072944641113,-0.01413881778717041,0.01184701919555664,0.009386301040649414,0.0012085437774658203,-0.022295594215393066
2018-07-11,-0.007511019706726074,0.02172410488128662,0.017974853515625,0.0007455348968505859,0.01700800657272339,-0.0,0.010490357875823975,-0.01093292236328125,-0.0007759928703308105,-0.0005385875701904297
2018-07-12,-0.003354787826538086,0.007490277290344238,0.025015175342559814,0.008379936218261719,-0.013209223747253418,0.006337106227874756,-0.012194514274597168,-0.002162933349609375,-0.0064716339111328125,-0.008611321449279785
2018-07-13,-0.028513014316558838,-0.010299205780029297,0.02503126859664917,0.00683283805847168,0.016709446907043457,0.029336750507354736,0.007429778575897217,-0.010431647300720215,-0.008858859539031982,-0.003201723098754883
2018-07-16,-0.0017209053039550781,0.020388484001159668,0.04813861846923828,-0.005502581596374512,0.0317460298538208,-0.051248371601104736,0.0005198121070861816,-0.002848029136657715,-0.03575176000595093,-0.006648898124694824
2018-07-17,0.030262470245361328,-0.009688735008239746,-0.19082939624786377,0.0036886930465698242,-0.02777242660522461,0.03739619255065918,0.0092315673828125,0.0056798458099365234,0.021628379821777344,-0.0060765743255615234
2018-07-18,-0.021100640296936035,-0.06708133220672607,0.026613891124725342,-0.0003675222396850586,0.01407390832901001,-0.016021430492401123,0.0065354108810424805,0.001428067684173584,0.0052481889724731445,-0.007484316825866699
2018-07-19,0.0004748106002807617,-0.02830970287322998,0.0011634230613708496,0.004595637321472168,0.005709946155548096,0.002713799476623535,0.0022720694541931152,-0.036467671394348145,-0.013538539409637451,-0.02254652976989746
2018-07-20,0.013098001480102539,-0.11319839954376221,0.0011647939682006836,0.0012809038162231445,-0.017610907554626465,-0.0027064085006713867,-0.007573127746582031,-0.010389566421508789,0.03659844398498535,0.014784574508666992
2018-07-23,0.012460112571716309,0.00901949405670166,-0.024489760398864746,-0.014802694320678711,-0.03668177127838135,0.02306652069091797,-0.01976299285888672,0.0026246309280395508,-0.013845622539520264,-0.0002588033676147461
2018-07-24,0.010641217231750488,-0.04036998748779297,0.0017074942588806152,0.0014840364456176758,0.00435483455657959,0.026525139808654785,-0.00373685359954834,-0.018698573112487793,-8.7738037109375e-05,0.005819976329803467
2018-07-25,-0.025361597537994385,0.01919013261795044,0.009121954441070557,0.0050008296966552734,-0.0010935068130493164,-0.007751941680908203,-0.009063363075256348,0.002286553382873535,0.0003510713577270508,0.0037726163864135742
2018-07-26,0.017660975456237793,0.04402238130569458,-0.015535116195678711,0.010320782661437988,-0.04005098342895508,-0.005208373069763184,0.002391815185546875,-0.0030418038368225098,-0.004737257957458496,-0.034343183040618896
2018-07-27,0.02141594886779785,-0.0339353084564209,-0.028895258903503418,0.004195570945739746,-0.026430964469909668,0.028795719146728516,-0.010814428329467773,0.0,0.004936099052429199,0.0006761550903320312
2018-07-30,0.02964305877685547,-0.004293680191040039,0.005506634712219238,-0.014532268047332764,-0.04826056957244873,0.050890564918518066,0.005727887153625488,-0.004576683044433594,-0.01280587911605835,-0.0018919110298156738
2018-07-31,-0.03379267454147339,-0.0164492130279541,0.014396488666534424,0.004423975944519043,0.010086238384246826,-0.03026634454727173,-0.012663722038269043,0.0015325546264648438,0.018036484718322754,-0.0036554932594299316
2018-08-01,-0.009538531303405762,-0.007984638214111328,0.01573038101196289,-0.009543061256408691,0.016269564628601074,-0.012484371662139893,-0.0031075477600097656,0.004208087921142578,-0.0068947672843933105,-0.0057073235511779785
2018-08-02,0.0038521289825439453,0.010608971118927002,0.003995418548583984,-0.013155519962310791,0.0025058388710021973,0.013906478881835938,-0.010842680931091309,-0.02476191520690918,-0.0004394054412841797,-0.0110701322555542
2018-08-03,-0.05025124549865723,0.0010722875595092773,-0.0,-0.00413060188293457,-0.021604418754577637,0.026184558868408203,0.0035589933395385742,0.02304685115814209,-0.0015826225280761719,0.0315091609954834
2018-08-06,-0.038364529609680176,0.01409769058227539,-0.013753533363342285,-0.0033937692642211914,-0.03311479091644287,0.008505463600158691,0.007961869239807129,-0.020236670970916748,-0.0040506720542907715,0.012593746185302734
2018-08-07,0.00628352165222168,0.01945263147354126,0.011871039867401123,0.007756352424621582,0.006188571453094482,-0.0012047886848449707,0.0027502775192260742,0.0003896951675415039,-0.0007073879241943359,0.009923219680786133
2018-08-08,-0.005480170249938965,-0.025612592697143555,-0.009725332260131836,0.0026280879974365234,-0.0177232027053833,-0.009650230407714844,-0.003184080123901367,0.0038956403732299805,0.011413931846618652,0.002882242202758789
2018-08-09,-0.04150593280792236,-0.05333817005157471,-0.01473093032836914,-0.008425414562225342,-0.04486978054046631,0.042630910873413086,0.0077974796295166016,-0.008925199508666992,-0.007260918617248535,-0.004441559314727783
2018-08-10,0.008936464786529541,0.03700149059295654,0.003908514976501465,-0.0018882155418395996,0.01321321725845337,0.014018774032592773,0.0027959346771240234,0.006656289100646973,0.002379179000854492,0.004723787307739258
2018-08-13,0.01722174882888794,0.024477005004882812,0.017376601696014404,-0.010783135890960693,0.011259913444519043,0.027649641036987305,-0.007274627685546875,0.0011668205261230469,-0.011428594589233398,-0.03173565864562988
2018-08-14,-0.02173912525177002,-0.01954782009124756,-0.013120412826538086,-0.0011475086212158203,-0.023237943649291992,-0.0011210441589355469,-0.001855611801147461,0.004662036895751953,0.003379344940185547,0.03183162212371826
2018-08-16,-0.00873720645904541,-0.00250399112701416,-0.010135054588317871,-0.006509602069854736,-0.005564689636230469,0.017957329750061035,0.006708085536956787,-0.036736249923706055,0.012585282325744629,-0.010588228702545166
2018-08-17,-0.00617527961730957,-0.004638552665710449,-0.038461506366729736,0.0007708072662353516,-0.017050623893737793,0.02756345272064209,-0.003124713897705078,0.014050602912902832,0.003851175308227539,-0.038974761962890625
2018-08-20,0.004622936248779297,0.005895733833312988,-0.05507248640060425,0.009050726890563965,0.0045588016510009766,0.027897119522094727,-0.00027632713317871094,0.009501218795776367,-0.031127333641052246,-0.0020345449447631836
2018-08-21,-0.018177390098571777,0.021007537841796875,0.00417172908782959,0.0,-0.0011818408966064453,-0.01670151948928833,0.00753408670425415,-0.009019613265991211,-0.008963227272033691,0.0067258477210998535
2018-08-23,0.006291806697845459,0.02824610471725464,-0.004154384136199951,-0.007633566856384277,0.004869401454925537,0.004246354103088379,0.009489119052886963,-0.01266324520111084,0.0025142431259155273,0.007026970386505127
2018-08-24,-0.012900710105895996,-0.013369321823120117,0.0011042356491088867,-0.004999935626983643,0.02090752124786377,-0.0095137357711792,0.014842569828033447,0.0056111812591552734,-0.024533748626708984,0.0370560884475708
2018-08-27,-0.01609623432159424,-0.021864771842956543,-0.02071326971054077,0.0052182674407958984,-0.02953207492828369,0.00747072696685791,-0.012032270431518555,0.016341209411621094,-0.044448018074035645,-0.02351677417755127
2018-08-28,-0.015149116516113281,-0.012548089027404785,-0.0031288862228393555,0.0069217681884765625,0.002942025661468506,0.005296587944030762,0.009070634841918945,0.00784313678741455,0.003847360610961914,0.032375991344451904
2018-08-29,0.004772305488586426,0.01697707176208496,0.014940261840820312,-0.007828950881958008,-0.005163788795471191,0.016859889030456543,0.014532089233398438,0.0027238130569458008,-0.008749246597290039,0.014705896377563477
2018-08-30,0.010884523391723633,0.012752294540405273,0.0,-0.005966067314147949,-0.010861635208129883,0.006217598915100098,0.015691041946411133,-0.008149027824401855,0.02031564712524414,0.009311199188232422
2018-08-31,0.0007695555686950684,-0.02568638324737549,0.003092527389526367,-0.002323329448699951,0.0050820112228393555,-0.019567489624023438,-0.01650094985961914,0.0070421695709228516,-0.0005582571029663086,0.0504491925239563
2018-09-03,0.026877164840698242,0.03461426496505737,-0.004192829132080078,0.006792187690734863,0.024664342403411865,0.006302595138549805,0.005035102367401123,-0.013985991477966309,0.005340754985809326,0.012954890727996826
2018-09-04,-0.01582777500152588,0.048378705978393555,-0.04643964767456055,-0.011179625988006592,0.01690852642059326,-0.06158667802810669,0.0218239426612854,-0.00906229019165039,0.025484919548034668,0.014747083187103271
2018-09-05,0.0064661502838134766,0.0045432448387146,0.009740233421325684,-0.0031189322471618652,-0.003500699996948242,-0.002224743366241455,0.00040417909622192383,-0.015506923198699951,0.02376645803451538,-0.02918720245361328
2018-09-06,-0.0008624792098999023,-0.012197017669677734,-0.005273342132568359,0.003128647804260254,0.0030335187911987305,0.0011148452758789062,-0.013559103012084961,0.018578290939331055,0.003369569778442383,0.013379812240600586
2018-09-07,-0.011516690254211426,-0.024100184440612793,0.009180307388305664,0.0023392438888549805,-0.01962578296661377,0.018930912017822266,0.002207458019256592,-0.01268833875656128,-0.030766606330871582,0.04658025503158569
2018-09-10,-0.009604215621948242,0.018750548362731934,-0.03203076124191284,-0.007584631443023682,0.006565213203430176,-0.020765066146850586,0.02489537000656128,-0.0172690749168396,0.01722019910812378,-0.0007730722427368164
2018-09-11,0.0024548768997192383,0.04030632972717285,0.003309011459350586,-0.019988179206848145,0.01907479763031006,-0.02008920907974243,0.0014487504959106445,-0.01389455795288086,-0.006090998649597168,0.021782755851745605
2018-09-12,0.022610187530517578,0.012011289596557617,0.005936622619628906,0.005798816680908203,0.011177420616149902,-0.005694746971130371,-0.0010128021240234375,0.019892215728759766,0.007381021976470947,0.00726473331451416
2018-09-14,-0.0014950037002563477,-0.02039813995361328,0.02085244655609131,0.008747458457946777,-0.016878366470336914,0.027491331100463867,-0.024311542510986328,0.007314085960388184,-0.021388530731201172,-0.027998805046081543
2018-09-17,0.016420483589172363,0.0012793540954589844,-0.002440810203552246,-0.018525779247283936,0.008070647716522217,-0.013377904891967773,-0.0022693872451782227,-0.007260918617248535,0.02388542890548706,0.013927578926086426
2018-09-18,0.027717947959899902,0.008166491985321045,-0.029748916625976562,-0.0014056563377380371,0.021031618118286133,-0.009039580821990967,0.007938027381896973,-0.012190163135528564,0.000754237174987793,-0.015536665916442871
2018-09-19,-0.0003286600112915039,0.027607440948486328,-0.002521812915802002,-0.014075994491577148,-0.006586194038391113,-0.012542724609375,0.030878305435180664,0.009461045265197754,0.01098620891571045,0.01344454288482666
2018-09-21,0.015768706798553467,0.05429190397262573,-0.02195608615875244,0.004691004753112793,0.011995673179626465,-0.06466513872146606,0.02338409423828125,-0.038304805755615234,0.04248291254043579,-0.2904135584831238
2018-09-24,0.0030875205993652344,0.03836023807525635,-0.021768689155578613,-0.022736549377441406,0.026332378387451172,-0.041975319385528564,-0.05007237195968628,-0.026694953441619873,-0.058891236782073975,-0.00044155120849609375
2018-09-25,-0.02845907211303711,-0.035235047340393066,-0.0008345842361450195,0.013917803764343262,-0.007611393928527832,-0.021907150745391846,0.013469099998474121,0.030474543571472168,-0.01910221576690674,-0.02959364652633667
2018-09-26,-0.0050460100173950195,0.025482773780822754,-0.004732668399810791,0.007990121841430664,-0.006428837776184082,0.007905125617980957,0.0029762983322143555,-0.01182931661605835,0.02887558937072754,0.01843428611755371
2018-09-27,0.028018414974212646,-0.03212094306945801,-0.01538461446762085,0.004065036773681641,0.020600497722625732,-0.04183000326156616,-0.011634767055511475,-0.0230867862701416,-0.024335622787475586,-0.09162008762359619
2018-09-28,-0.0218278169631958,0.008941829204559326,0.0042612552642822266,0.015182137489318848,0.003587186336517334,-0.009549856185913086,0.004786014556884766,-0.0008752346038818359,-0.02159792184829712,-0.09643298387527466
2018-10-01,0.032287001609802246,-0.19999998807907104,-0.033239126205444336,0.014556288719177246,-0.02765512466430664,0.028925657272338867,-0.02804654836654663,-0.017082810401916504,0.025395631790161133,0.09365653991699219
2018-10-03,0.035723328590393066,-0.012826204299926758,0.039014458656311035,-0.0019654035568237305,0.0328025221824646,0.00401616096496582,-0.0024046897888183594,-0.021390318870544434,0.002381443977355957,0.05924820899963379
2018-10-04,-0.024464845657348633,0.026881694793701172,0.03062671422958374,-0.03623473644256592,-0.04214680194854736,-0.02133333683013916,-0.03002375364303589,-0.021402597427368164,-0.03288036584854126,0.01057577133178711
2018-10-05,0.03027719259262085,0.0008726119995117188,-0.0036737918853759766,0.003882288932800293,0.0290679931640625,-0.036784827709198,0.011229872703552246,-0.020939946174621582,-0.036553025245666504,-0.04186046123504639
2018-10-08,0.021020233631134033,0.027027130126953125,-0.029282569885253906,-0.010380566120147705,-0.01155233383178711,-0.04526162147521973,-0.004572749137878418,-0.04990494251251221,0.009892940521240234,0.07378637790679932
2018-10-09,0.006648123264312744,0.033213019371032715,-0.00640106201171875,-0.0020567774772644043,0.014798164367675781,-0.004444479942321777,0.004937529563903809,-0.0036215782165527344,0.009392023086547852,0.015596747398376465
2018-10-10,-0.06575024127960205,0.05196678638458252,-0.04014134407043457,0.013602614402770996,-0.044408202171325684,-0.06845247745513916,0.01868891716003418,-0.02661263942718506,-0.06993496417999268,0.041175127029418945
2018-10-11,0.014171838760375977,-0.08190959692001343,0.031118273735046387,-0.015046775341033936,0.025480687618255615,0.02089136838912964,-0.027717530727386475,0.0197715163230896,0.02814662456512451,0.02693462371826172
