date,AXISBANK,BSE,BAJFINANCE,BAJAJFINSV,CHOLAFIN,HDFCBANK,HDFCLIFE,ICICIBANK,ICICIGI,ICICIPRULI,JIOFIN,KOTAKBANK,LICHSGFIN,MUTHOOTFIN,PFC,RECLTD,SBILIFE,SHRIRAMFIN,SBIN
2023-09-13,-0.013537764549255371,0.002312183380126953,-0.006056547164916992,-0.006710171699523926,0.00501704216003418,-0.004398822784423828,0.01626443862915039,0.0007067322731018066,-0.004109621047973633,0.021909713745117188,-0.0,0.007454395294189453,0.025827646255493164,0.0075103044509887695,-0.01657092571258545,-0.015905022621154785,0.0007426738739013672,0.0005232691764831543,0.013767361640930176
2023-09-14,-0.006358146667480469,-0.013840854167938232,-0.0026755332946777344,0.0012236237525939941,-0.041673898696899414,0.0007299184799194336,0.007305443286895752,0.0021216273307800293,-0.009476065635681152,0.0049408674240112305,0.0,-0.0016443133354187012,0.02429020404815674,0.007298111915588379,0.004942655563354492,0.008592486381530762,-0.005388379096984863,-0.0027483701705932617,0.001425027847290039
2023-09-15,-0.006121993064880371,-0.007017552852630615,0.0006670951843261719,0.008253276348114014,-0.01534891128540039,-0.011565566062927246,0.0008521080017089844,-0.004809141159057617,-0.006538033485412598,-0.044776082038879395,-0.0,-0.004117488861083984,-0.006497025489807129,0.027160048484802246,-0.0006706714630126953,-0.006490886211395264,-0.014710783958435059,-0.0035239458084106445,0.002511262893676758
2023-09-18,0.002336561679840088,-0.02120143175125122,-0.008010625839233398,-0.01420581340789795,0.027340829372406006,-0.019737660884857178,-0.02333688735961914,0.002267122268676758,-0.00025403499603271484,-0.01277303695678711,-0.0,-0.008544564247131348,-0.0062125325202941895,0.0041114091873168945,0.028635263442993164,0.02266228199005127,-0.0007648468017578125,0.005072236061096191,0.008600592613220215
2023-09-20,-0.0024884939193725586,-0.03610110282897949,0.001324474811553955,0.004230916500091553,-0.004566192626953125,-0.040147364139556885,0.017804384231567383,0.0030801892280578613,0.002031564712524414,0.023896396160125732,-0.0,-0.005004227161407471,0.0018644332885742188,-0.023253142833709717,-0.0017398595809936523,0.015372395515441895,-0.020746886730194092,-0.002875804901123047,-0.0047190189361572266
2023-09-21,0.012508571147918701,-0.021223485469818115,0.007294416427612305,0.017478346824645996,0.009007573127746582,-0.0065233707427978516,0.006093800067901611,-0.028212547302246094,0.014395833015441895,0.03935742378234863,-0.0,-0.018999695777893066,-0.0025177597999572754,-0.01657634973526001,0.0008714199066162109,0.0188753604888916,-0.008177220821380615,0.00925445556640625,-0.02154374122619629
2023-09-22,-0.0037459135055541992,0.01785719394683838,0.0020040273666381836,-0.011466383934020996,-0.0,-0.01532125473022461,-0.008071422576904297,-0.00938183069229126,0.008778393268585205,-0.023272275924682617,0.0,0.0005695819854736328,0.010645270347595215,-0.006492018699645996,0.03787553310394287,0.045542240142822266,-0.01150500774383545,0.004867732524871826,0.017002463340759277
2023-09-25,-0.0006874799728393555,0.008771896362304688,-0.04685413837432861,-0.02183067798614502,0.004292190074920654,0.0009152889251708984,0.011317312717437744,0.006366372108459473,-0.020651936531066895,0.000691831111907959,0.0,0.01594078540802002,0.005212306976318359,-0.007046103477478027,-0.000838935375213623,-0.001661062240600586,-0.01872837543487549,-0.02882075309753418,-0.006854534149169922
2023-09-26,0.004710733890533447,0.05714285373687744,-0.006393909454345703,0.006149411201477051,-0.010100603103637695,0.0043108463287353516,-0.0033484697341918945,-0.007999122142791748,-0.005547285079956055,0.0012980103492736816,0.0,-0.011487841606140137,0.002808690071105957,-0.01938551664352417,-0.015953004360198975,-0.011647343635559082,-0.003438591957092285,-0.031354427337646484,0.0005892515182495117
2023-09-27,-0.010895729064941406,0.024676799774169922,0.003811955451965332,0.0012438297271728516,-0.0027195215225219727,-0.007023870944976807,-0.006131172180175781,-0.00590282678604126,-0.0038589835166931152,-0.005025625228881836,-0.0,0.0005669593811035156,0.006247997283935547,0.018313288688659668,0.06505978107452393,0.06378602981567383,0.008761763572692871,0.004245162010192871,-0.007823050022125244
2023-09-28,-0.0055599212646484375,-0.010321080684661865,0.012755095958709717,0.016637444496154785,-0.017942070960998535,-0.002095937728881836,0.020826876163482666,-0.0005301833152770996,-0.02251458168029785,0.02388143539428711,-0.0,-0.01813030242919922,-0.018627524375915527,-0.03549164533615112,-0.019026637077331543,-0.01072627305984497,-0.008916199207305908,-0.011096477508544922,0.00033915042877197266
2023-09-29,-0.005626082420349121,0.0023175477981567383,-0.00904393196105957,-0.0003572702407836914,0.0018445849418640137,0.0018377304077148438,-0.004253983497619629,0.00986635684967041,-0.02770256996154785,-0.0001766681671142578,0.0,0.001442551612854004,0.01309049129486084,0.030664801597595215,0.028583049774169922,0.021685004234313965,0.012408852577209473,0.02551436424255371,0.014577507972717285
2023-10-03,-0.004196047782897949,0.0,-0.02048659324645996,-0.013504385948181152,-0.02977287769317627,-0.012054502964019775,0.006040215492248535,-0.012186169624328613,0.0032836198806762695,0.0129813551902771,0.0,-0.004897773265838623,0.02788841724395752,-0.013458430767059326,-0.0037713050842285156,0.015309691429138184,-0.009920358657836914,0.0014327764511108398,0.0073511600494384766
2023-10-04,-0.04370594024658203,-0.01271677017211914,0.014429092407226562,0.018256962299346924,-0.03521299362182617,0.014323592185974121,0.012706160545349121,-0.010900795459747314,0.0015322566032409668,0.00232619047164917,-0.0,-0.002895176410675049,-0.02084636688232422,-0.01562565565109253,-0.028093278408050537,-0.029643595218658447,-0.016944468021392822,-0.03720080852508545,-0.02769714593887329
2023-10-05,0.007734417915344238,0.03512883186340332,0.0006365180015563965,-0.0065250396728515625,-0.00859755277633667,0.004053354263305664,0.0018385648727416992,0.011612296104431152,0.005025923252105713,0.01058197021484375,0.0,0.0069686174392700195,0.008023977279663086,-0.013981997966766357,-0.01373511552810669,-0.013597071170806885,0.0030694007873535156,-0.00702512264251709,0.010064005851745605
2023-10-06,-0.0022925138473510742,0.05656111240386963,-0.04076433181762695,-0.05970633029937744,0.016927242279052734,-0.0011720657348632812,-0.010491013526916504,0.004623532295227051,-0.01769888401031494,-0.013957977294921875,-0.0,0.0057669878005981445,-0.005837380886077881,0.003545045852661133,0.023903608322143555,0.02219843864440918,0.006669521331787109,0.006122469902038574,0.0035463571548461914
2023-10-09,-0.004695534706115723,-0.011777281761169434,0.0171358585357666,0.008013904094696045,0.0,-0.01160365343093872,0.024964332580566406,-0.006982684135437012,0.015989065170288086,0.02780008316040039,-0.0,-0.014048159122467041,-0.004804074764251709,-0.01080542802810669,-0.02456355094909668,-0.01786339282989502,-0.004442870616912842,-0.01501011848449707,-0.015397608280181885
2023-10-10,0.016060233116149902,0.03575301170349121,-0.006226658821105957,-0.00712275505065918,0.0324709415435791,0.005672097206115723,-0.009916186332702637,0.013424277305603027,-0.012051820755004883,0.0067119598388671875,0.0,-0.021227121353149414,0.006972789764404297,0.023485541343688965,0.04037463665008545,0.03744649887084961,0.01941680908203125,-0.03940141201019287,0.011194705963134766
2023-10-11,0.0067670345306396484,0.03347277641296387,-0.002475261688232422,-0.0021126270294189453,0.0004367828369140625,0.00970613956451416,-0.0004024505615234375,0.0019974708557128906,0.000494539737701416,0.028232872486114502,0.0,-0.008826851844787598,0.00980079174041748,0.014859795570373535,0.00020003318786621094,0.0024063587188720703,0.005606532096862793,-0.0030379295349121094,-0.005577683448791504
2023-10-12,-0.0006377696990966797,-0.005060732364654541,0.010493814945220947,0.0010693073272705078,-0.011986970901489258,0.006625175476074219,-0.005068421363830566,0.0012066364288330078,-0.008640646934509277,9.5367431640625e-05,0.0,0.004233717918395996,-0.004430830478668213,0.00024259090423583984,-0.006200015544891357,-0.006172895431518555,0.0032840967178344727,0.010798037052154541,-0.0039092302322387695
2023-10-13,-0.023958027362823486,0.0061037540435791016,-0.004366755485534668,-0.007187366485595703,0.010605931282043457,-0.009033441543579102,-0.0009604692459106445,-0.00309145450592041,0.00826483964920044,0.00428694486618042,-0.0,0.001133739948272705,-0.00392073392868042,-0.002304971218109131,0.006842374801635742,0.01190483570098877,0.0021314620971679688,-0.0015974044799804688,-0.016892671585083008
2023-10-16,0.010814309120178223,-0.002022266387939453,0.0018633604049682617,0.002550840377807617,-0.009620070457458496,-0.004037022590637207,-0.007676959037780762,0.00010514259338378906,-0.01796114444732666,-0.016169190406799316,0.0,0.006810426712036133,0.0036170482635498047,0.00928187370300293,0.006995797157287598,0.002727985382080078,0.004367828369140625,0.0071770548820495605,-0.0008678436279296875
2023-10-17,0.0032345056533813477,0.0,-0.006844997406005859,-0.009315967559814453,-0.0008428692817687988,0.0075836181640625,-0.01864933967590332,0.002627730369567871,-0.017046093940734863,-0.004990100860595703,-0.0,-0.012285709381103516,0.008691906929016113,0.005341053009033203,-0.001984894275665283,0.00017011165618896484,0.019777655601501465,-0.011245012283325195,0.0013897418975830078
2023-10-18,-0.015078604221343994,0.005065798759460449,0.027194082736968994,0.017766177654266357,-0.02105015516281128,-0.013885200023651123,-0.0049860477447509766,-0.010640561580657959,0.0013231635093688965,0.023796141147613525,-0.0,0.01016080379486084,-0.010508596897125244,-0.0007589459419250488,-0.022076308727264404,-0.01734107732772827,0.005933165550231934,0.011781871318817139,-0.0065920352935791016
2023-10-19,-0.0014603734016418457,0.03326618671417236,0.003811955451965332,-0.004022836685180664,-0.017358064651489258,-0.0031583309173583984,0.009302318096160889,-0.008476793766021729,-0.009679317474365234,-0.0023032426834106445,-0.0,0.008554339408874512,-0.007115483283996582,0.0005595684051513672,0.013016104698181152,0.02076125144958496,-0.00604557991027832,-0.006697893142700195,-0.0025321245193481445
2023-10-20,-0.01114588975906372,0.03317070007324219,0.00892859697341919,-0.00018358230590820312,-0.008477449417114258,0.005148530006408691,-0.001486659049987793,-0.0032059550285339355,-0.011992454528808594,-0.007659912109375,0.0,-0.01783144474029541,-0.016793251037597656,0.016101360321044922,-0.0062236785888671875,-0.02423727512359619,0.010755538940429688,0.0010645389556884766,-0.01418071985244751
2023-10-23,-0.01637166738510132,-0.07459867000579834,-0.003860950469970703,0.01339411735534668,-0.016762852668762207,-0.011032342910766602,0.02297055721282959,-0.003001868724822998,-0.00785219669342041,0.009882211685180664,-0.0,0.01610618829727173,-0.01686251163482666,0.006841778755187988,-0.013535380363464355,-0.033177077770233154,-0.017796218395233154,-0.0017317533493041992,-0.01802515983581543
2023-10-25,-0.009177625179290771,-0.04745161533355713,0.013461530208587646,0.0010538697242736816,-0.017305612564086914,-0.006374478340148926,0.014074325561523438,-0.014893293380737305,0.014831483364105225,0.004222691059112549,0.0,0.0074669718742370605,-0.01073366403579712,0.0002733469009399414,-0.028466105461120605,-0.01796621084213257,-0.018118619918823242,0.03390955924987793,0.0058776140213012695
2023-10-26,0.017374038696289062,-0.005872488021850586,0.03573751449584961,0.03192776441574097,-0.010941147804260254,-0.02205294370651245,0.017195284366607666,-0.008132219314575195,0.016433298587799072,0.015323817729949951,0.0,0.01909726858139038,-0.0204697847366333,-0.013860166072845459,-0.02887856960296631,-0.02762526273727417,-0.006506145000457764,0.01032346487045288,-0.016540825366973877
2023-10-27,0.03158271312713623,-0.03586316108703613,-0.012129426002502441,-0.004102587699890137,0.029572486877441406,0.003963351249694824,-0.004621744155883789,0.004512190818786621,-0.001253962516784668,-0.015953779220581055,0.0,-0.0044248104095458984,0.005024552345275879,0.021973252296447754,0.031256794929504395,0.027469396591186523,-0.0020679831504821777,-0.07663416862487793,-0.02586841583251953
2023-10-30,-0.013512849807739258,-0.018518567085266113,0.0013315677642822266,0.0033835768699645996,-0.010616004467010498,0.01089024543762207,0.0017251968383789062,0.013311505317687988,0.00209963321685791,-0.0024085044860839844,-0.0,-0.00881052017211914,0.0244290828704834,0.028125286102294922,0.0058934688568115234,0.019593477249145508,0.01788318157196045,0.022219300270080566,-0.007217288017272949
2023-10-31,-0.00743025541305542,0.018181800842285156,0.0013333559036254883,-0.005412936210632324,-0.015878498554229736,-0.0059250593185424805,-0.01769256591796875,-0.010325491428375244,-0.014248847961425781,-0.009610772132873535,0.0,-0.012809276580810547,0.018633604049682617,-0.021289408206939697,0.032015085220336914,0.03304600715637207,-0.03140556812286377,0.006605863571166992,-0.0006191730499267578
2023-11-01,-0.010235786437988281,0.037037014961242676,0.0026702284812927246,-0.002102494239807129,0.01028752326965332,-0.0013546347618103027,-0.002749323844909668,-0.0014201998710632324,0.011646509170532227,0.0188482403755188,-0.0,0.008623182773590088,-0.004028737545013428,0.0014630556106567383,-0.01784271001815796,-0.01651597023010254,0.023248136043548584,-0.011969685554504395,-0.00150299072265625
2023-11-02,0.011473536491394043,0.01254183053970337,0.0026773810386657715,-0.0017484426498413086,0.02476060390472412,0.001627802848815918,0.001209557056427002,0.006454825401306152,-0.009647965431213379,-0.018628239631652832,-0.0,-0.007538437843322754,-0.01891326904296875,0.009418725967407227,-0.0637902021408081,-0.06911790370941162,-0.005576133728027344,-0.027598857879638672,-0.010063529014587402
2023-11-03,0.006002306938171387,-0.016088008880615234,0.005369126796722412,0.025038063526153564,-0.036646902561187744,0.004739999771118164,-0.0045212507247924805,0.015055179595947266,0.005981504917144775,0.009143710136413574,0.0,0.002589881420135498,-0.0305325984954834,0.010168671607971191,-0.015719056129455566,-0.004794955253601074,0.010532200336456299,-0.03005504608154297,-0.010575175285339355
2023-11-06,0.020781755447387695,-0.034999966621398926,-0.020242929458618164,-0.018390178680419922,0.015912890434265137,0.007143855094909668,0.00048220157623291016,0.012475967407226562,-0.009649991989135742,-0.0031720399856567383,-0.0,-0.004039168357849121,-0.005298495292663574,0.004298090934753418,0.0036301612854003906,-0.0011519193649291992,-0.001880645751953125,0.010926306247711182,0.00657278299331665
2023-11-07,0.011392951011657715,-0.08212554454803467,0.008597910404205322,-0.003451824188232422,-0.008634507656097412,-0.00481802225112915,-0.0010453462600708008,0.0028028488159179688,-0.0027256011962890625,-0.03085482120513916,0.0,-0.006321907043457031,0.008282244205474854,0.003341078758239746,-0.008820652961730957,-0.013971090316772461,-0.006757497787475586,0.0021340250968933105,-0.009401917457580566
2023-11-08,0.0007835626602172852,-0.026785731315612793,0.004669785499572754,-0.003630995750427246,0.0006564855575561523,0.00295865535736084,0.005944252014160156,-0.013025999069213867,0.008408188819885254,0.013571381568908691,-0.0,0.002855539321899414,0.015509724617004395,-0.009952425956726074,-0.001900792121887207,-0.005673527717590332,-0.0034679174423217773,0.0037740468978881836,-0.0009486675262451172
2023-11-09,0.0001957416534423828,0.05144929885864258,0.00938338041305542,-0.004284381866455078,0.0077855587005615234,-0.004022538661956787,-0.004202008247375488,0.0017098188400268555,0.007894754409790039,0.004523098468780518,0.0,0.0005728006362915039,0.009474515914916992,-0.007407188415527344,-0.052172303199768066,-0.02514505386352539,-0.0038646459579467773,0.018310368061065674,0.0033603310585021973
2023-11-10,0.007143497467041016,-0.023682236671447754,-0.007442474365234375,-0.008690118789672852,-0.003298521041870117,0.004038810729980469,-0.008690834045410156,0.0013335943222045898,0.0036472082138061523,-0.0035970211029052734,0.0,-0.0002865791320800781,-0.0053386688232421875,-0.030458807945251465,-0.03750455379486084,-0.02421391010284424,-0.0034797191619873047,-0.0045021772384643555,-0.0019884109497070312
2023-11-12,0.0007287263870239258,-0.05746269226074219,-0.002014756202697754,0.0008772015571594238,0.0028303861618041992,0.005631566047668457,-0.00023937225341796875,0.003995299339294434,-0.006951451301574707,-0.0030183792114257812,0.0,-0.004010319709777832,-0.0023232698440551758,0.008953452110290527,-0.03336799144744873,-0.014890909194946289,-0.0025453567504882812,-0.005634427070617676,-0.0031061172485351562
2023-11-13,-0.004466235637664795,-0.09244883060455322,0.01340484619140625,0.005894899368286133,-0.0022578835487365723,-0.007466614246368408,0.009331703186035156,-0.00838327407836914,0.0018727779388427734,0.011002540588378906,-0.0,0.002567768096923828,0.004966914653778076,0.004475951194763184,-0.034308791160583496,-0.008924603462219238,0.0224454402923584,-0.002292156219482422,-8.594989776611328e-05
2023-11-15,0.015604376792907715,0.008397936820983887,0.01834237575531006,-0.0011670589447021484,0.01553654670715332,0.01047825813293457,-0.024313688278198242,0.007116436958312988,-0.026819229125976562,-0.033089280128479004,-0.0,-0.012299776077270508,-0.034165263175964355,0.011391758918762207,-0.009430885314941406,-0.0010495185852050781,-0.021643400192260742,-0.034557223320007324,-0.005762457847595215
2023-11-16,-0.014404356479644775,-0.010423421859741211,-0.018685102462768555,-0.02117133140563965,-0.0012426972389221191,0.002658843994140625,0.0018863677978515625,-0.005419135093688965,-0.0029020309448242188,-0.009111881256103516,0.0,-0.0019780397415161133,0.008366405963897705,0.015899181365966797,0.00032216310501098633,0.010483741760253906,-0.0020999908447265625,-0.0,8.547306060791016e-05
2023-11-17,-0.03117847442626953,-0.0367504358291626,0.01902174949645996,0.002930939197540283,-0.03338199853897095,-0.0021215081214904785,-0.026537537574768066,-0.015117526054382324,-0.03325951099395752,-0.021251320838928223,-0.0,0.004794180393218994,-0.00778806209564209,0.01018214225769043,-0.019175052642822266,-0.028605937957763672,-0.039707303047180176,0.02013993263244629,-0.036945223808288574
2023-11-20,-0.005682051181793213,0.06156718730926514,0.02077561616897583,0.013676583766937256,0.0002219676971435547,0.0,-0.0009205341339111328,-0.00043386220932006836,3.463029861450195e-05,0.01795119047164917,-0.0,-0.003400444984436035,0.002683281898498535,-0.009332895278930664,-0.025296449661254883,-0.020453214645385742,0.020262300968170166,0.0028825998306274414,0.0012432336807250977
2023-11-21,0.0031354427337646484,0.05036449432373047,-0.004243254661560059,-0.010415315628051758,-0.0202370285987854,0.008503913879394531,-0.023758411407470703,0.005046367645263672,-0.01289677619934082,-0.010822176933288574,0.0,0.0019768476486206055,0.00548863410949707,0.0018841028213500977,0.014495015144348145,0.02206200361251831,-0.027683496475219727,-0.005404829978942871,-0.003991127014160156
2023-11-22,0.006352066993713379,0.028611302375793457,-0.004225373268127441,-0.008383035659790039,0.015491247177124023,-0.0035573244094848633,-0.0008982419967651367,-0.0036172866821289062,0.010684430599212646,-0.004138588905334473,0.0,0.01216745376586914,0.01201164722442627,0.0048143863677978516,-0.001251816749572754,0.005308210849761963,-0.004530549049377441,0.011376440525054932,-0.0045413970947265625
2023-11-23,0.0009517669677734375,-0.016523003578186035,0.008415162563323975,-3.075599670410156e-05,-0.005307972431182861,0.005685567855834961,0.005235612392425537,0.0002709627151489258,0.006969809532165527,0.0037630796432495117,-0.0,0.0034374594688415527,0.003395378589630127,-0.0029571056365966797,-0.002500295639038086,-0.011710643768310547,0.013390660285949707,0.0011380314826965332,0.001789093017578125
2023-11-24,0.00945901870727539,-0.02261483669281006,0.007072150707244873,0.004125714302062988,-0.018385648727416992,0.007099747657775879,-0.004511237144470215,0.006933927536010742,0.00034743547439575195,0.0008993744850158691,0.0,-0.002586960792541504,0.0006594657897949219,-0.005143463611602783,0.01808255910873413,0.00967031717300415,0.0008859038352966309,0.01379925012588501,0.0007143020629882812
2023-11-28,0.012543439865112305,-0.08223915100097656,-0.01566946506500244,-0.022971153259277344,0.010735511779785156,-0.0022193193435668945,-0.007934093475341797,-0.004196286201477051,-0.008063912391662598,0.00702136754989624,-0.0,0.0011467933654785156,-0.006708502769470215,0.013434529304504395,-0.017780542373657227,-0.0032548904418945312,-0.0019507408142089844,-0.009370923042297363,0.007316946983337402
2023-11-29,-0.0381922721862793,-0.033205628395080566,-0.0,0.0005440115928649902,0.0037965774536132812,-0.020018339157104492,-0.0034903287887573242,0.015234947204589844,0.006551265716552734,-0.0002720355987548828,-0.0,-0.006601691246032715,-0.04588162899017334,-0.05444049835205078,-0.02355337142944336,-0.011355280876159668,0.0032567381858825684,-0.004324078559875488,0.007352232933044434
2023-11-30,-0.013299942016601562,-0.020395517349243164,0.0014024972915649414,-0.01209557056427002,0.0063037872314453125,0.00025647878646850586,-0.022348761558532715,-0.004948854446411133,-0.02734971046447754,-0.01975703239440918,0.0,-0.001140594482421875,-0.026007890701293945,-0.04665040969848633,-0.020725369453430176,-0.01691460609436035,-0.01946234703063965,-0.016715168952941895,-0.006770968437194824
2023-12-01,-0.02829885482788086,-0.009085416793823242,-0.019662976264953613,-0.0074394941329956055,0.009620070457458496,0.0021811723709106445,0.012450218200683594,0.012567520141601562,0.015101313591003418,0.00675433874130249,-0.0,0.002848207950592041,-0.003155946731567383,0.021020352840423584,-0.09032547473907471,-0.07255518436431885,0.008082211017608643,0.00199282169342041,0.012394905090332031
2023-12-04,-0.01896524429321289,-0.005402207374572754,-0.020661115646362305,-0.006109356880187988,0.018214941024780273,-0.03471779823303223,0.010554909706115723,-0.047005414962768555,-0.009089946746826172,-0.008052945137023926,0.0,-0.03884601593017578,-0.030140042304992676,-0.009719133377075195,-0.017937898635864258,-0.04224598407745361,-0.021318435668945312,-0.04555094242095947,-0.04013991355895996
2023-12-05,-0.006085634231567383,0.027462661266326904,0.008097171783447266,0.002092897891998291,-0.00796520709991455,-0.008823156356811523,0.0032595396041870117,-0.022447586059570312,0.0030933618545532227,-0.03355222940444946,-0.05388963222503662,-0.005499005317687988,0.017830729484558105,0.020991921424865723,-0.014931321144104004,-0.0059005022048950195,-0.004779934883117676,0.01169729232788086,-0.02278459072113037
