date,portfolio_return
2018-11-05,-0.007808355184701774
2018-11-06,0.005780362165891206
2018-11-09,-0.005688263819767879
2018-11-12,0.0016898925487811751
2018-11-13,0.003703956420604999
2018-11-14,0.002820198352520283
2018-11-15,-0.001383121197040264
2018-11-16,-0.004416268605452318
2018-11-19,-0.00440441186611469
2018-11-20,-0.003057323969327486
2018-11-21,0.0025354669644282414
2018-11-22,0.0028336965120755713
2018-11-26,-0.010920034005091742
2018-11-27,0.005015694178067721
2018-11-28,-0.008777549633613001
2018-11-29,0.003467784478114201
2018-11-30,-0.006850774471576398
2018-12-03,-0.000772806314321664
2018-12-04,0.007767516833085281
2018-12-05,-0.0023130270150991594
2018-12-06,-0.0024059231464679427
2018-12-07,0.004200811569507307
2018-12-10,-0.0016870590356680062
2018-12-11,0.0010380882483262287
2018-12-12,-0.001909870367783767
2018-12-13,-0.0015410139010502743
2018-12-14,0.00116039697940533
2018-12-17,-0.0028374607746417704
2018-12-18,-0.00014483928680419992
2018-12-19,-0.00563873235995953
2018-12-20,0.002961117487687331
2018-12-21,-0.00625914793748122
2018-12-24,-0.0057988717005803036
2018-12-26,-0.005089044570922852
2018-12-27,-0.002152777635134183
2018-12-28,-0.002986509066361648
2018-12-31,-0.00487368840437669
2019-01-01,-0.00473936704488901
2019-01-02,0.0019325568125798153
2019-01-03,-0.010007202625274656
2019-01-04,-0.0028396661464984607
2019-01-07,-0.0022254953017601603
2019-01-08,-0.0003138734744145323
2019-01-09,-0.010723439546731802
2019-01-10,-0.005102226367363563
2019-01-11,-5.2149479205791834e-05
2019-01-14,-0.004089543452629678
2019-01-15,-0.004753461250892052
2019-01-16,0.005659057543827937
2019-01-17,0.006473183631896973
2019-01-18,-0.01207178831100464
2019-01-21,-0.006479620933532715
2019-01-22,0.005939538662250226
2019-01-23,0.002692777376908523
2019-01-24,-0.004363908217503475
2019-01-25,-0.0005799852884732754
2019-01-28,-0.011830829657041112
2019-01-29,-0.01075087143824651
2019-01-30,-0.00396950886799739
2019-01-31,0.010871781752659723
2019-02-01,-0.010066573436443621
2019-02-04,-0.012917092213263879
2019-02-05,0.00017057932340181826
2019-02-06,-0.009691522671626164
2019-02-07,-0.005230105840242827
2019-02-08,0.0006253398381746738
2019-02-11,-0.00454939787204449
2019-02-12,-0.008763308708484355
2019-02-13,-0.007586777210235596
2019-02-14,0.0003531575202941903
2019-02-15,-0.003416185195629414
2019-02-18,0.005028752180246206
2019-02-19,-0.0020269109652592586
2019-02-20,0.0045920610427856445
2019-02-21,-0.0007586020689744216
2019-02-22,-0.009200825141026426
2019-02-25,0.0030683233187748836
2019-02-26,0.0017106395501356865
2019-02-27,0.002625809266017033
2019-02-28,-0.003124801012185904
2019-03-01,-0.006408925239856431
2019-03-05,-0.01248535284629235
2019-03-06,-0.012280698005969707
2019-03-07,-0.005247790079850417
2019-03-08,0.0017347427514883195
2019-03-11,-0.013363430133232705
2019-03-12,-0.0025512713652390707
2019-03-13,-0.0052743049768301156
2019-03-14,0.00557845372420091
2019-03-15,-0.0015173095923203693
2019-03-18,-0.012943011063795824
2019-03-19,-0.004229215475229117
2019-03-20,-0.016252673589266266
2019-03-22,-0.004124164581298828
