date,ATGL,AEGISLOG,BPCL,CASTROLIND,GAIL,HINDPETRO,IOC,IGL,MGL,ONGC,OIL,PETRONET,RELIANCE
2018-11-29,0.0,0.0013375282287597656,0.02788841724395752,-0.0009226799011230469,0.0004978179931640625,-0.019673466682434082,0.007221698760986328,0.025794386863708496,0.002682924270629883,-0.015497863292694092,0.019697070121765137,0.009799003601074219,-0.01374363899230957
2018-11-30,-0.0,-0.060267865657806396,-0.013389647006988525,0.033581316471099854,0.012039780616760254,0.049872636795043945,-0.001968204975128174,-0.009976983070373535,-0.0177304744720459,-0.002361297607421875,-0.07763749361038208,-0.002029895782470703,0.0008080601692199707
2018-12-03,-0.0,-0.0033254027366638184,-0.0014285445213317871,-0.016215801239013672,-0.03863930702209473,0.03716474771499634,-0.01605856418609619,0.004559338092803955,-0.02138650417327881,0.01577913761138916,0.014498591423034668,0.00557100772857666,0.009434819221496582
2018-12-04,-0.0,0.02049577236175537,0.03183114528656006,0.011397898197174072,0.0039757490158081055,-0.01711106300354004,0.025769591331481934,0.01221376657485962,-0.00635218620300293,0.02601945400238037,-0.01190948486328125,0.0010186433792114258,0.0036284327507019043
2018-12-05,0.0,-0.00887441635131836,-0.013518154621124268,0.019803285598754883,0.014635980129241943,0.007824718952178955,-0.011863231658935547,-0.0011593103408813477,-0.012858033180236816,-0.01703256368637085,-0.01807957887649536,0.013510048389434814,-0.0024580955505371094
2018-12-06,-0.0,-0.004712522029876709,-0.014406204223632812,0.011762261390686035,0.0009644627571105957,0.006703495979309082,-0.032203495502471924,0.025086820125579834,-0.00784766674041748,-0.02464383840560913,-0.015957415103912354,-0.003359198570251465,0.027336299419403076
2018-12-07,-0.0,-0.0023674368858337402,0.001782536506652832,0.014982819557189941,0.043251633644104004,0.003175795078277588,-0.008902430534362793,0.01702296733856201,0.01408451795578003,-0.00513225793838501,-0.014137208461761475,-0.0,-0.009150385856628418
2018-12-10,-0.0,-0.021357357501983643,0.015302419662475586,0.007250010967254639,0.00847625732421875,-0.010354399681091309,0.0425562858581543,-0.0028191804885864258,0.009175419807434082,-0.016666650772094727,-0.025305747985839844,0.010301291942596436,-0.038490116596221924
2018-12-11,0.0,-0.007516980171203613,-0.01086568832397461,-0.013961434364318848,-0.0018318891525268555,0.03389829397201538,-0.021327733993530273,0.0020080208778381348,0.00791233777999878,0.007263898849487305,0.0038944482803344727,0.007285952568054199,0.0067359209060668945
2018-12-12,0.0,0.006840944290161133,0.008504629135131836,-0.023654937744140625,-0.037586331367492676,0.0044879913330078125,0.03838932514190674,-0.008048295974731445,-0.03024756908416748,0.026442289352416992,0.0038793087005615234,-0.0256880521774292,0.011852383613586426
2018-12-13,0.0,-0.015772879123687744,0.01791989803314209,0.014416754245758057,-0.005874276161193848,-0.03114759922027588,0.011118888854980469,-0.016367316246032715,-0.002064347267150879,0.010928869247436523,0.0025762319564819336,-0.0025556087493896484,-0.003211796283721924
2018-12-14,-0.0,-0.033284008502960205,0.03279256820678711,-0.014627575874328613,-0.014599919319152832,-0.011128783226013184,0.0332646369934082,0.005106031894683838,0.002460658550262451,0.025096535682678223,0.0064239501953125,-0.021157383918762207,0.004738450050354004
2018-12-17,0.0,-0.009181320667266846,0.016042709350585938,0.02041804790496826,-0.005755901336669922,-0.005896210670471191,0.013835310935974121,-0.03513622283935547,-0.029715538024902344,0.00941622257232666,0.008936166763305664,-0.03569638729095459,0.0158461332321167
2018-12-18,0.0,-0.020334601402282715,0.008223652839660645,-0.015351057052612305,-0.00410151481628418,-0.014849662780761719,0.015614748001098633,0.008772015571594238,0.010139226913452148,-0.0048506855964660645,0.005482912063598633,0.0036153197288513184,0.005756735801696777
2018-12-19,-0.0,-0.004203915596008301,0.026101112365722656,-0.03980851173400879,-0.011969208717346191,-0.02387368679046631,0.0098191499710083,-0.015775322914123535,-0.010918498039245605,0.0048743486404418945,-0.00041943788528442383,-0.0074988603591918945,0.0003693103790283203
2018-12-20,-0.0,0.0007915496826171875,0.02734506130218506,-0.010338187217712402,0.015864074230194092,-0.04024076461791992,0.015225052833557129,0.0011363029479980469,0.01163560152053833,0.002611994743347168,0.0016785860061645508,0.020168066024780273,-0.007382810115814209
2018-12-21,-0.0,-0.01581859588623047,0.009904026985168457,0.019540488719940186,0.02403658628463745,-0.02675342559814453,-0.06452417373657227,0.012514293193817139,0.005689263343811035,-0.0007443428039550781,-0.010892271995544434,-0.009311437606811523,-0.025009334087371826
2018-12-24,-0.0,0.006429195404052734,-0.027275502681732178,0.013398885726928711,-0.008209586143493652,0.017253518104553223,-0.0397413969039917,-0.01536095142364502,0.0056650638580322266,-0.004469335079193115,-0.015247821807861328,0.0021849870681762695,-0.010012388229370117
2018-12-26,0.0,-0.03486812114715576,0.004410862922668457,-0.010578036308288574,-0.01725471019744873,-0.011823654174804688,-0.004068493843078613,0.0071860551834106445,0.0031905174255371094,-0.008230388164520264,-0.0043010711669921875,0.0017032027244567871,0.00847625732421875
2018-12-27,-0.0,0.02777773141860962,-0.005646109580993652,-0.008508920669555664,-0.00886225700378418,-0.017705440521240234,-0.006620645523071289,-0.009523868560791016,-0.023205280303955078,0.020369648933410645,-0.01641470193862915,0.00048738718032836914,0.019866347312927246
2018-12-28,0.0,-0.01772487163543701,-0.007570981979370117,0.011718213558197021,0.0004723072052001953,-0.014613866806030273,0.038995981216430664,-0.00037741661071777344,-0.002457857131958008,0.005915045738220215,-0.04128241539001465,-0.016581296920776367,0.0046825408935546875
2018-12-31,-0.0,-0.06108653545379639,0.002542853355407715,0.003929793834686279,-0.011906981468200684,0.012002766132354736,-0.010372519493103027,-0.007921576499938965,-0.007912635803222656,-0.004410207271575928,0.016870498657226562,0.008635163307189941,-0.0037285685539245605
2019-01-01,0.0,0.0004900097846984863,0.013316512107849121,0.0006801486015319824,-0.0052297115325927734,-0.015619635581970215,0.00579226016998291,-0.01646709442138672,-0.008845686912536621,-0.008859336376190186,-0.0051479339599609375,-0.021534085273742676,-0.00018721818923950195
2019-01-02,-0.0,0.00024509429931640625,-0.02722156047821045,0.025117456912994385,0.034188032150268555,0.0006835460662841797,-0.003839254379272461,-0.013991117477416992,0.01337134838104248,-0.010055899620056152,0.018779397010803223,0.0009474754333496094,-0.013101279735565186
2019-01-03,0.0,-0.014219164848327637,-0.016082346439361572,0.003072202205657959,0.0009618997573852539,-0.036593616008758545,-0.03991740942001343,0.0039942264556884766,0.010386645793914795,-0.03197890520095825,0.0026097893714904785,-0.0,-0.012326955795288086
2019-01-04,0.0,-0.007493257522583008,0.020921826362609863,-0.009245038032531738,-0.009435772895812988,-0.0007100105285644531,0.011756300926208496,-0.01348888874053955,-0.008475065231323242,0.023319125175476074,-0.014827728271484375,-0.03461349010467529,0.005376338958740234
2019-01-07,0.0,-0.0033589601516723633,-0.011207163333892822,-0.01547539234161377,-0.012018322944641113,0.007815361022949219,-0.004817843437194824,0.015827298164367676,-0.008181214332580566,0.014812111854553223,-0.0004297494888305664,-0.01743614673614502,0.005538582801818848
2019-01-08,-0.0,-0.0038259029388427734,-0.010686516761779785,-0.006970524787902832,0.007445812225341797,-0.008812129497528076,0.005553126335144043,0.010964930057525635,0.001987278461456299,-0.002994060516357422,-0.010738849639892578,0.013996481895446777,0.0
2019-01-09,0.0,0.00023818016052246094,-0.03633391857147217,0.0026467442512512207,-0.039407432079315186,-0.0412517786026001,-0.018266797065734863,0.016260147094726562,0.007522523403167725,-0.014264225959777832,0.003824949264526367,-0.025881171226501465,0.005508065223693848
2019-01-10,-0.0,-0.0019060373306274414,-0.01392662525177002,0.001292884349822998,0.008204817771911621,-0.02967357635498047,-0.019183635711669922,-0.0011268854141235352,-0.002898097038269043,-0.01408994197845459,0.011518776416778564,-0.00151824951171875,-0.0030223727226257324
2019-01-11,-0.0,0.0014268755912780762,0.00551152229309082,-0.00626826286315918,-0.016472220420837402,0.0030580759048461914,0.011911749839782715,-0.016135096549987793,0.007057487964630127,0.009656190872192383,-0.004315972328186035,0.01241767406463623,-0.008525967597961426
2019-01-14,-0.0,0.02190995216369629,-0.0071942806243896484,-0.04313087463378906,-0.04236865043640137,0.002286553382873535,0.010318279266357422,-0.002954244613647461,0.008842647075653076,-0.008033692836761475,0.007305502891540527,0.0010012388229370117,-0.0011464953422546387
2019-01-15,0.0,-0.023618221282958984,0.021049022674560547,-0.059262633323669434,-0.0014573931694030762,0.037642598152160645,0.020569682121276855,-0.002945423126220703,-0.015866756439208984,0.01195526123046875,-0.010822534561157227,-0.009002268314361572,-0.030036330223083496
2019-01-16,0.0,0.0007135868072509766,0.01757359504699707,0.013971447944641113,0.003440380096435547,-0.004397153854370117,0.011275649070739746,-0.008443474769592285,0.0018898248672485352,0.008384227752685547,0.00899362564086914,0.025738120079040527,-0.005572080612182617
2019-01-17,-0.0,0.01785290241241455,0.02424442768096924,-0.005468845367431641,0.02223372459411621,0.017298460006713867,0.015888452529907227,-0.009100794792175293,-0.002283334732055664,-0.009448230266571045,0.0047536492347717285,0.006888031959533691,0.0012929439544677734
2019-01-18,0.0,-0.04338341951370239,-0.002918243408203125,0.004821062088012695,-0.032726943492889404,-0.02243119478225708,0.0019207000732421875,-0.011543989181518555,-0.005056142807006836,0.012209057807922363,0.0017368793487548828,-0.015636444091796875,-0.043924570083618164
2019-01-21,-0.0,0.015454769134521484,-0.00780487060546875,-0.0024222135543823242,0.018703341484069824,-0.004071056842803955,-0.018896281719207764,-0.023537874221801758,-0.002377152442932129,-0.01432335376739502,0.0026097893714904785,-0.002481997013092041,-0.04508817195892334
2019-01-22,-0.0,-0.011976003646850586,0.00655519962310791,0.0003097057342529297,0.01640021800994873,0.016350746154785156,0.002791285514831543,0.014634191989898682,0.0006617903709411621,-0.0019120573997497559,0.008722186088562012,0.02264249324798584,0.0020342469215393066
2019-01-23,-0.0,-0.003282785415649414,0.010419964790344238,0.011775672435760498,0.004262208938598633,-0.0007312893867492676,0.001391768455505371,-0.009901046752929688,0.0016004443168640137,-0.007662832736968994,0.0026397109031677246,0.017274975776672363,0.0072193145751953125
2019-01-24,-0.02737593650817871,-0.01292121410369873,-0.009668052196502686,0.007024109363555908,-0.0019199848175048828,0.005854368209838867,0.005837440490722656,0.009453833103179932,-0.0030955076217651367,-0.010810792446136475,-0.0,-0.0019134879112243652,-0.017195582389831543
2019-01-25,0.013574659824371338,0.011036872863769531,0.010413289070129395,-0.008337020874023438,0.004252314567565918,-0.006183981895446777,0.00842893123626709,-0.03640860319137573,0.00011020898818969727,0.0019515752792358398,-0.010586738586425781,0.0031152963638305664,0.0010933876037597656
2019-01-28,-0.09734958410263062,-0.02360999584197998,-0.026409029960632324,0.026182234287261963,-0.005645811557769775,-0.012445211410522461,0.0027403831481933594,0.0,0.0063378214836120605,-0.0023373961448669434,0.0008730292320251465,-0.035355985164642334,0.01321876049041748
2019-01-29,-0.05759453773498535,-0.0179407000541687,-0.011577904224395752,-0.009069323539733887,-0.030315279960632324,-0.018532276153564453,-0.006559193134307861,-0.004402101039886475,-0.020632266998291016,-0.004685699939727783,0.007863640785217285,0.01832592487335205,0.015358388423919678
2019-01-30,-0.011211872100830078,-0.00026476383209228516,-0.006693422794342041,-0.010836243629455566,-0.006378114223480225,-0.02039271593093872,-0.02407151460647583,0.02652919292449951,0.009020745754241943,-0.009023070335388184,-0.022016704082489014,0.011429905891418457,0.012304961681365967
2019-01-31,0.02375924587249756,0.005826234817504883,0.008423209190368652,0.027620136737823486,0.034515380859375,0.011565208435058594,0.020718812942504883,0.017946839332580566,-0.008938431739807129,0.01068878173828125,0.00630342960357666,0.00913691520690918,-0.026232600212097168
2019-02-01,-0.0,-0.050552964210510254,-0.01336449384689331,-0.013553857803344727,0.004170536994934082,0.0026677846908569336,0.0026236772537231445,0.011636018753051758,-0.008152604103088379,0.004308581352233887,-0.023266196250915527,-0.028830111026763916,-0.01855182647705078
2019-02-04,-0.03839921951293945,0.0062656402587890625,-0.007788658142089844,0.030456185340881348,-0.011750459671020508,-0.036868155002593994,-0.011155426502227783,0.027187228202819824,-0.014178633689880371,-0.03120124340057373,0.0026234984397888184,-0.05029439926147461,-0.03281855583190918
2019-02-05,-0.003645777702331543,0.009079456329345703,-0.0017064809799194336,0.018610119819641113,0.007687568664550781,-0.007103323936462402,-0.01922011375427246,0.036986708641052246,-0.0213162899017334,0.02269291877746582,0.009206533432006836,-0.048566222190856934,-0.0004875659942626953
2019-02-06,-0.0005189180374145508,-0.01781618595123291,0.004102587699890137,0.01990455389022827,0.02410745620727539,-0.045310020446777344,-0.0370633602142334,-0.0193062424659729,-0.005621194839477539,-0.026315808296203613,-0.011061906814575195,0.003449082374572754,-0.014539837837219238
2019-02-07,-0.015560150146484375,0.006001472473144531,0.00034034252166748047,-0.015986323356628418,0.0004966259002685547,-0.01444864273071289,-0.002053976058959961,0.005005002021789551,-0.029915571212768555,-0.007918477058410645,0.0039386749267578125,-0.013102531433105469,0.015212178230285645
2019-02-08,0.025025606155395508,0.03169810771942139,-0.006126582622528076,0.015127003192901611,-0.011019587516784668,0.03185909986495972,-0.03703194856643677,-0.04913681745529175,-0.013551712036132812,0.02506542205810547,-0.0004392862319946289,-0.013177275657653809,0.00983738899230957
2019-02-11,0.0068097710609436035,0.0036373138427734375,-0.012328803539276123,0.026604413986206055,-0.024995028972625732,-0.006581544876098633,0.018163681030273438,-0.04399442672729492,-0.008707880973815918,-0.041442811489105225,0.0026350021362304688,0.0019268393516540527,0.01913130283355713
2019-02-12,0.008438825607299805,-0.006779670715332031,0.018377304077148438,-0.045857906341552734,-0.008545160293579102,-0.01230776309967041,-0.009337961673736572,-0.01643538475036621,-0.046977341175079346,-0.005204200744628906,0.0030823945999145508,0.010135114192962646,-0.002511262893676758
2019-02-13,-0.03936171531677246,0.007511019706726074,-0.030984044075012207,0.011113286018371582,-0.03302180767059326,0.04445290565490723,-0.04333150386810303,0.015967369079589844,0.0025762319564819336,-0.029778659343719482,-0.019434690475463867,0.00731348991394043,0.008350014686584473
2019-02-14,0.015353143215179443,0.005219221115112305,-0.04462409019470215,0.01988840103149414,-0.02512890100479126,0.0222664475440979,-0.048823535442352295,0.031067252159118652,-0.012962520122528076,-0.00912487506866455,0.01733100414276123,0.01669943332672119,0.01743006706237793
2019-02-15,-0.0072765350341796875,-0.07371461391448975,-0.041191697120666504,0.006393313407897949,0.033487558364868164,0.023180127143859863,0.008039474487304688,0.0017724037170410156,-0.0019091963768005371,0.02176642417907715,-0.011904716491699219,0.013486504554748535,-0.016539454460144043
2019-02-18,0.014963924884796143,0.019541144371032715,-0.0,-0.0074836015701293945,-0.0009592175483703613,0.020399630069732666,-0.005214691162109375,0.008492588996887207,-0.003419816493988037,0.015157699584960938,-0.009586095809936523,-0.0060759782791137695,0.019558191299438477
2019-02-19,0.003666818141937256,-0.016666650772094727,-0.024019718170166016,0.002013266086578369,0.00938868522644043,-0.012324690818786621,0.0066297054290771484,-0.01017540693283081,0.011399984359741211,0.014931440353393555,-0.018990159034729004,0.004529416561126709,0.0032674670219421387
2019-02-20,-0.006834983825683594,0.04802262783050537,-0.018972039222717285,-0.01551198959350586,0.031180620193481445,-0.03316545486450195,0.03568696975708008,0.009216666221618652,-0.005405724048614502,0.035387635231018066,-0.017789006233215332,0.012891829013824463,-0.015010356903076172
2019-02-21,-0.031331539154052734,0.036927223205566406,0.0182802677154541,-0.010343194007873535,0.0061501264572143555,-0.01097118854522705,0.016858935356140137,-0.003161311149597168,0.017114758491516113,0.01996934413909912,-0.043279290199279785,-0.015877127647399902,-0.010198831558227539
2019-02-22,-0.03493666648864746,0.026514172554016113,-0.028620600700378418,-0.018440723419189453,-0.01426243782043457,-0.04139876365661621,-0.05599188804626465,0.009866118431091309,-0.012620091438293457,0.011671662330627441,0.02783823013305664,-0.0010082721710205078,0.011778533458709717
2019-02-25,0.013698577880859375,0.010129094123840332,0.02547764778137207,0.012315332889556885,0.0019636154174804688,0.013894259929656982,-0.012395024299621582,0.002791285514831543,0.008866429328918457,-0.006326794624328613,-0.016927659511566162,-0.01359856128692627,-0.0
2019-02-26,0.002480149269104004,0.004011034965515137,-0.0020638704299926758,0.009840190410614014,0.01825690269470215,0.011741697788238525,-0.031696319580078125,0.002783656120300293,0.016492605209350586,-0.0018726587295532227,-0.0012914538383483887,-0.016149044036865234,0.009705424308776855
2019-02-27,0.007458984851837158,-0.02297133207321167,0.018880903720855713,-0.015928149223327637,0.0070906877517700195,0.01623767614364624,0.011339545249938965,0.005551576614379883,0.01740396022796631,0.0037523508071899414,-0.008189618587493896,-0.0039119720458984375,-0.0025790929794311523
2019-02-28,-0.022044062614440918,0.016611337661743164,-0.022043466567993164,-0.007169246673583984,0.01981496810913086,-0.0036232471466064453,-0.031074881553649902,0.010352015495300293,-0.007725417613983154,0.004859805107116699,0.0117340087890625,-0.004140257835388184,-0.006173968315124512
2019-03-01,-0.039215683937072754,0.041226863861083984,-0.0267031192779541,-0.038118600845336914,0.005523204803466797,-0.048535823822021484,-0.02819812297821045,-0.002390623092651367,0.023523569107055664,0.002604246139526367,0.02190721035003662,0.0009701251983642578,0.004090726375579834
2019-03-05,-0.04386794567108154,-0.0016900300979614258,-0.051017045974731445,0.006215989589691162,0.008239388465881348,-0.07000768184661865,-0.04478561878204346,0.02567613124847412,-0.02423250675201416,0.03970324993133545,0.016393423080444336,-0.013352751731872559,-0.009584188461303711
2019-03-06,-0.02214181423187256,-0.008222460746765137,-0.029822349548339844,-0.028178930282592773,-0.0035995841026306152,0.001430213451385498,-0.009151101112365723,-0.03070765733718872,-0.009744405746459961,-0.0014276504516601562,0.007857680320739746,-0.004072904586791992,-0.021868109703063965
2019-03-07,-0.018567681312561035,-0.012923717498779297,0.0058533549308776855,0.013421118259429932,-0.0037102103233337402,-0.011815309524536133,0.03507930040359497,-0.0037878751754760742,-0.011414766311645508,-0.017869889736175537,-0.03077554702758789,-0.007396817207336426,-0.004313230514526367
2019-03-08,0.00390625,0.018280744552612305,0.009296536445617676,0.000254213809967041,0.01695406436920166,-0.0038924217224121094,0.011747300624847412,0.01555478572845459,-0.000682532787322998,-0.010553121566772461,-0.01947498321533203,-0.021316885948181152,0.002477705478668213
2019-03-11,-0.02178645133972168,-0.0007278323173522949,-0.056302785873413086,-0.01913905143737793,0.006360292434692383,-0.06203722953796387,-0.039164185523986816,0.01565694808959961,0.014684915542602539,0.017285823822021484,0.023316025733947754,-0.022727251052856445,-0.029143810272216797
2019-03-12,-0.023880600929260254,0.0041272640228271484,-0.00888359546661377,-0.013351678848266602,0.006128549575805664,0.006637930870056152,-0.0034917593002319336,-0.0033512115478515625,0.015313863754272461,-0.007953763008117676,0.016455650329589844,-0.0,-0.020917177200317383
2019-03-13,0.010828852653503418,-0.022727251052856445,0.0032286643981933594,0.0030168890953063965,-0.006567060947418213,-0.026060819625854492,0.04103672504425049,-0.020174860954284668,0.01756906509399414,-0.013848364353179932,-0.029057681560516357,-0.0138322114944458,-0.011977910995483398
2019-03-14,0.013052642345428467,0.012370109558105469,-0.003239154815673828,0.000864565372467041,0.005843997001647949,0.0029306411743164062,-0.018893957138061523,-0.0006862878799438477,0.007872700691223145,0.009238719940185547,0.01838397979736328,0.020577073097229004,0.004204869270324707
2019-03-15,0.005972683429718018,-0.0031769871711730957,-0.016730189323425293,0.006613433361053467,0.016858816146850586,-0.04147613048553467,-0.0485079288482666,-0.0013737082481384277,0.011743783950805664,0.032222628593444824,-0.0008395910263061523,0.004110515117645264,0.014857649803161621
2019-03-18,-0.0021458864212036133,0.004903197288513184,-0.024538159370422363,-0.02936786413192749,0.0017796754837036133,-0.04013800621032715,-0.0406419038772583,-0.005158185958862305,0.014269709587097168,-0.00851362943649292,0.003361344337463379,-0.02063751220703125,-0.021431922912597656
2019-03-19,-0.010706663131713867,-0.004635274410247803,-0.005917191505432129,-0.018076956272125244,0.0060776472091674805,-0.01567673683166504,0.0011254549026489258,-0.03975117206573486,0.027455449104309082,0.015384554862976074,0.02093803882598877,-0.011458158493041992,-0.01973879337310791
2019-03-20,0.011440694332122803,-0.01936274766921997,-0.04817932844161987,-0.0075727105140686035,-0.020817816257476807,-0.06055206060409546,0.02625352144241333,-0.014295220375061035,-0.012364566326141357,-0.03312188386917114,-0.04265797138214111,0.009107053279876709,0.0008382797241210938
2019-03-22,0.003857731819152832,0.008497834205627441,-0.027957618236541748,0.026509642601013184,-0.01736903190612793,-0.027804076671600342,0.014232754707336426,0.0016388297080993652,0.002224564552307129,0.0032798051834106445,-0.01713794469833374,0.0008966326713562012,-0.02448326349258423
2019-03-25,0.0073149800300598145,0.0007435083389282227,0.013018488883972168,0.0,0.008210182189941406,0.02502429485321045,-0.054114341735839844,-0.0,0.004077792167663574,-0.04177260398864746,0.023975610733032227,0.011891424655914307,-0.012978851795196533
2019-03-26,-0.006935477256774902,-0.0074294209480285645,0.0005977153778076172,0.01960909366607666,0.02280139923095703,0.011414051055908203,0.018040120601654053,-0.01280367374420166,0.027914881706237793,-0.008716821670532227,0.006811380386352539,0.0040871500968933105,0.03231930732727051
2019-03-27,0.00559622049331665,0.015718579292297363,-0.013440847396850586,0.005530834197998047,-0.010022461414337158,-0.031974971294403076,0.002154707908630371,0.00940030813217163,0.029757380485534668,-0.0003457069396972656,0.02283298969268799,0.007751941680908203,-0.013121545314788818
2019-03-28,-0.012121200561523438,-0.01400148868560791,0.019376397132873535,0.0008749961853027344,0.007474660873413086,0.013924956321716309,0.0010228157043457031,-0.009162306785583496,0.010004878044128418,0.02626127004623413,0.018189430236816406,-0.03561580181121826,0.008008718490600586
2019-03-29,-0.10094094276428223,0.012456417083740234,0.03237307071685791,0.010054349899291992,-0.031555235385894775,0.047269225120544434,-0.01080775260925293,0.0097275972366333,0.014666318893432617,-0.024840354919433594,0.004060029983520508,-0.029065847396850586,0.0023140907287597656
2019-04-01,-0.03729605674743652,0.01697838306427002,-0.015247464179992676,-0.0030295848846435547,0.02172219753265381,-0.00030499696731567383,0.02937537431716919,-0.0058939456939697266,-0.026160001754760742,0.015581727027893066,-0.013344109058380127,0.01595515012741089,0.02100968360900879
2019-04-02,0.008988738059997559,-0.006774723529815674,-0.03096693754196167,-0.001798391342163086,0.0230637788772583,-0.03904813528060913,0.003942430019378662,0.024088621139526367,-0.029393136501312256,-0.001407027244567871,0.0028688907623291016,-0.003286600112915039,-0.0015828609466552734
2019-04-03,0.028722643852233887,-0.00024360418319702148,-0.04793494939804077,0.011182785034179688,-0.029501795768737793,-0.05555558204650879,0.03480792045593262,-0.008672475814819336,-0.0005515217781066895,0.01264488697052002,-0.01389455795288086,0.018126189708709717,-0.010418176651000977
2019-04-04,-0.018288016319274902,-0.006335318088531494,-0.025965750217437744,-0.006881296634674072,-0.017875969409942627,-0.007394969463348389,-0.0132673978805542,-0.003968238830566406,-0.007073342800140381,0.0014229416847229004,-0.012432634830474854,0.020462632179260254,-0.016020774841308594
2019-04-05,0.005731761455535889,-0.05664539337158203,0.011053323745727539,0.0312422513961792,0.007300019264221191,0.022350192070007324,-0.02475893497467041,-0.009222626686096191,0.012378096580505371,-0.007837533950805664,0.0046160221099853516,0.0015894174575805664,0.0006202459335327148
2019-04-08,-0.0226747989654541,-0.04386168718338013,-0.020578742027282715,-0.008158862590789795,-0.0207749605178833,-0.04736661911010742,0.047392189502716064,-0.02708888053894043,0.0072362422943115234,-0.01025092601776123,-0.0045948028564453125,0.0036388635635375977,-0.018286049365997314
2019-04-09,0.01315295696258545,0.027912616729736328,0.015758275985717773,-0.02116978168487549,0.005131244659423828,0.014951229095458984,-0.025972366333007812,0.013028323650360107,0.006837368011474609,0.003498971462249756,-0.0016785860061645508,-0.009815096855163574,0.0039463043212890625
