date,ASHOKLEY,BAJAJ-AUTO,BHARATFORG,BOSCHLTD,EICHERMOT,EXIDEIND,HEROMOTOCO,M&M,MARUTI,MOTHERSON,SONACOMS,TVSMOTOR,TMPV,TIINDIA,UNOMINDA
2021-07-09,-0.008403420448303223,-0.019992470741271973,0.0011743903160095215,-0.0016859769821166992,0.006283700466156006,0.008172154426574707,-0.0012812018394470215,-0.0060547590255737305,-0.0033103227615356445,-0.018424272537231445,0.0,0.001335740089416504,0.0,-0.006331384181976318,-0.03662598133087158
2021-07-12,-0.008333325386047363,-0.00987941026687622,0.002165853977203369,0.0051833391189575195,0.0009770393371582031,-0.0065915584564208984,0.0004947185516357422,0.0016849040985107422,-0.005979180335998535,-0.009577512741088867,-0.0,0.001584172248840332,0.0037932395935058594,0.006784319877624512,-0.03762626647949219
2021-07-13,-0.008264422416687012,0.002462148666381836,-0.01736438274383545,-0.0012220144271850586,0.0010334253311157227,-0.0030013322830200195,0.0021064281463623047,0.010739564895629883,0.005321204662322998,-0.024876117706298828,-0.0,0.015566468238830566,0.011336803436279297,-0.03223609924316406,-0.032134413719177246
2021-07-14,-0.008196711540222168,-0.0031023621559143066,0.009936034679412842,-0.008714914321899414,0.0024753212928771973,-0.0019042491912841797,-0.0012063980102539062,0.0064008235931396484,0.013942837715148926,0.0013371109962463379,-0.0,0.005081892013549805,-0.00443720817565918,-0.008204221725463867,-0.003856062889099121
2021-07-15,-0.006504058837890625,-0.0035010576248168945,0.002401113510131836,0.0022282004356384277,0.012037038803100586,0.007330954074859619,-0.0057280659675598145,-0.007950127124786377,0.002695620059967041,0.008238911628723145,-0.0,-0.006197988986968994,0.002111196517944336,0.005381286144256592,-0.013088583946228027
2021-07-16,0.007269799709320068,-0.0019518733024597168,0.0034562349319458008,0.003191649913787842,-0.01883786916732788,-0.006838083267211914,0.007196784019470215,-0.00012826919555664062,0.00047218799591064453,-0.007995843887329102,0.0,0.0038568973541259766,0.0032771825790405273,0.007037937641143799,-0.010953545570373535
2021-07-19,0.025223731994628906,-0.012516319751739502,-0.005821585655212402,0.004542827606201172,-0.0143280029296875,0.012768328189849854,-0.006268203258514404,-0.005129516124725342,0.01889491081237793,-0.002369403839111328,-0.0,-0.016757965087890625,-0.007699549198150635,0.021440565586090088,-0.005556344985961914
2021-07-20,0.011686146259307861,0.005809307098388672,0.01668614149093628,0.011318445205688477,-0.00965207815170288,0.018436908721923828,-0.017268002033233643,-0.02010822296142578,-0.009371280670166016,0.027749300003051758,0.0,-0.030512213706970215,-0.021631717681884766,-0.005160689353942871,0.006907045841217041
2021-07-22,-0.005912184715270996,-0.013389348983764648,-0.00338137149810791,-0.006051301956176758,0.002054929733276367,-0.004765868186950684,-0.0002619624137878418,-0.0023020505905151367,-0.009242653846740723,0.003171205520629883,0.0,-0.0030014514923095703,0.001201629638671875,-0.0032427310943603516,-0.011962652206420898
2021-07-23,-0.002518892288208008,-0.002927064895629883,0.015351951122283936,0.00541377067565918,-0.0040819644927978516,0.0027901530265808105,-0.0011979341506958008,0.007581233978271484,0.0007808208465576172,0.004984080791473389,-0.0,0.0018062591552734375,-0.023043692111968994,0.007137775421142578,-0.010584235191345215
2021-07-26,0.02093803882598877,-0.0014678239822387695,0.006591498851776123,0.004918515682220459,0.005314469337463379,0.0027979612350463867,-0.009051620960235596,-0.012954771518707275,0.007958829402923584,0.02270066738128662,-0.0,0.004292964935302734,-0.008108079433441162,0.0033910274505615234,-0.028427600860595703
2021-07-27,-0.0042771100997924805,-0.003875434398651123,0.0042746663093566895,-0.003838062286376953,0.0031796693801879883,0.0044893622398376465,-0.00605165958404541,-0.011600136756896973,-0.0006150007247924805,0.0007633566856384277,-0.0,-0.006497383117675781,-0.005945086479187012,0.014789879322052002,-0.03570955991744995
2021-07-28,0.006814360618591309,-0.0008049607276916504,0.003011465072631836,0.001782059669494629,-0.00814753770828247,0.005073249340057373,-0.005993366241455078,-0.02260071039199829,0.010386407375335693,0.006548047065734863,0.0,-0.009293437004089355,-0.023922204971313477,-0.015058040618896484,0.0009601116180419922
2021-07-29,-0.03087472915649414,-0.0143662691116333,-0.00925445556640625,0.005242466926574707,-0.008724093437194824,0.013031184673309326,-0.011944174766540527,0.003773808479309082,-0.02394258975982666,-0.04141497611999512,0.0,-0.02397298812866211,0.02961444854736328,-0.03116631507873535,0.008084416389465332
2021-07-30,-0.06322801113128662,-0.017572522163391113,0.017256736755371094,-0.0023404359817504883,0.0008306503295898438,-0.025545358657836914,0.006644845008850098,0.01592719554901123,-0.002259194850921631,0.016877710819244385,0.0,-0.031058192253112793,0.003719329833984375,0.015046179294586182,0.012369155883789062
2021-08-02,-0.01564943790435791,-0.003078937530517578,-0.01768934726715088,-0.022170186042785645,-0.028594017028808594,0.014833450317382812,0.007101297378540039,0.01964747905731201,0.014223933219909668,-0.0007510185241699219,0.0,0.012256145477294922,0.009881377220153809,0.016348063945770264,0.014232039451599121
2021-08-03,-0.050077080726623535,0.0034698843955993652,-0.03425443172454834,0.004009723663330078,-0.017943620681762695,0.017045438289642334,-0.013758540153503418,0.01735508441925049,0.017302632331848145,-0.009220600128173828,-0.0,0.0006991028785705566,0.022994160652160645,-0.050313353538513184,-0.0516282320022583
2021-08-04,-0.0447542667388916,-0.001071333885192871,0.026286661624908447,-0.014249920845031738,0.0028309226036071777,0.000867009162902832,0.004995167255401611,-0.005967378616333008,-0.013403892517089844,0.0010623335838317871,-0.0,0.005421459674835205,-0.018173158168792725,-0.014223933219909668,0.03537267446517944
2021-08-05,-0.006144404411315918,0.0034782886505126953,0.012202024459838867,-0.03746795654296875,-0.034200072288513184,0.006363928318023682,-0.0049065351486206055,-0.009004950523376465,-0.010608375072479248,-0.0018079280853271484,-0.0,0.0020222067832946777,0.005114436149597168,-0.020930171012878418,0.040845632553100586
2021-08-06,-0.001545548439025879,-0.007517814636230469,0.002048194408416748,0.001646876335144043,-0.005563497543334961,-0.0011644363403320312,-0.005523562431335449,-0.0014485716819763184,0.01042330265045166,0.003184676170349121,0.0,-0.004228711128234863,0.0012115240097045898,0.02004176378250122,0.027210891246795654
2021-08-09,-0.01625382900238037,-0.0019986629486083984,0.0057721734046936035,-0.01277071237564087,0.006679177284240723,0.017737746238708496,-0.0009000301361083984,0.02202439308166504,-0.0026827454566955566,0.022044718265533447,-0.16125893592834473,0.0071936845779418945,-0.006534397602081299,-0.013421416282653809,-0.017902135848999023
2021-08-10,-0.005507469177246094,0.014893591403961182,0.031350791454315186,-0.018176913261413574,-0.0019605159759521484,0.010065138339996338,0.014329612255096436,0.014646053314208984,-0.011268377304077148,0.03332251310348511,-0.024173378944396973,0.017760872840881348,-0.013154685497283936,0.008745014667510986,0.01195383071899414
2021-08-11,0.017405152320861816,0.01862853765487671,-0.04248809814453125,-0.009194374084472656,0.005888104438781738,-0.011662602424621582,0.0057392120361328125,-0.009665489196777344,0.0027920007705688477,-0.005182027816772461,-0.019515633583068848,-0.009086012840270996,0.0041964054107666016,-0.006574153900146484,0.021832764148712158
2021-08-12,0.0,-0.01127922534942627,-0.05723774433135986,-0.0002689957618713379,-0.03741377592086792,0.00798100233078003,-0.000516057014465332,-0.0032104849815368652,-0.0013529658317565918,0.002913832664489746,0.015333712100982666,0.015779554843902588,-0.03588986396789551,0.0012640953063964844,-0.02246224880218506
2021-08-13,-0.024883389472961426,-0.014961957931518555,0.009425938129425049,0.00907599925994873,-0.02665722370147705,0.009237229824066162,0.004011750221252441,0.003156423568725586,-0.001397550106048584,0.01011580228805542,-0.021475791931152344,-0.0024455785751342773,-0.004034161567687988,-0.04113578796386719,0.006813168525695801
2021-08-16,-0.019138753414154053,0.020101845264434814,0.0187264084815979,-0.015973031520843506,-0.020005464553833008,0.015639126300811768,0.009302616119384766,0.026520252227783203,-0.02504211664199829,0.013625502586364746,-0.02879631519317627,0.027288317680358887,0.011581182479858398,-0.03817319869995117,0.02757948637008667
2021-08-17,-0.01300811767578125,-0.015727519989013672,-0.008018970489501953,-0.014887869358062744,0.00793313980102539,0.0024442076683044434,-0.013320088386535645,-0.010821938514709473,0.008576393127441406,0.010360300540924072,0.03854721784591675,0.015699028968811035,0.01984703540802002,0.0009367465972900391,-0.052692294120788574
2021-08-18,-0.00988471508026123,-0.00673222541809082,0.00974339246749878,-0.0011754631996154785,0.02941584587097168,0.0018376708030700684,0.007088422775268555,0.0008852481842041016,-0.006579101085662842,0.008956670761108398,0.045532405376434326,0.009060025215148926,0.01463770866394043,0.012268006801605225,-0.012445211410522461
2021-08-20,-0.05158066749572754,0.02126520872116089,-0.06233656406402588,-0.021597862243652344,0.004633784294128418,0.01656949520111084,-0.02482295036315918,-0.007202804088592529,0.0015789270401000977,-0.050821542739868164,0.015620052814483643,0.02761906385421753,0.03490966558456421,-0.0028874874114990234,0.03971356153488159
2021-08-23,-0.010526299476623535,0.02227383852005005,-0.04409903287887573,-0.0018864274024963379,-0.02215898036956787,0.011544525623321533,-0.006491959095001221,-0.025138437747955322,-0.0036491751670837402,-0.01731175184249878,0.045352160930633545,0.018021583557128906,0.021549522876739502,-0.019839048385620117,-0.006892561912536621
2021-08-24,0.0177304744720459,-0.0127183198928833,0.029667139053344727,0.01710188388824463,0.0015330314636230469,-0.0059975385665893555,-0.00184708833694458,0.01599431037902832,-0.003325521945953369,-0.044419288635253906,-0.011118531227111816,-0.013465046882629395,-0.010225415229797363,0.008933722972869873,-0.008941054344177246
2021-08-25,-0.006968677043914795,0.006762325763702393,-0.013360381126403809,-0.0013144612312316895,0.01240241527557373,-0.002823948860168457,-0.0007362961769104004,-0.0078391432762146,-0.013486325740814209,-0.012891530990600586,-0.04942798614501953,-0.022045135498046875,-0.016350984573364258,-0.009482502937316895,-0.009692549705505371
2021-08-26,-0.012280702590942383,-0.00041687488555908203,-0.005471229553222656,-0.01567530632019043,-0.00029075145721435547,0.015644550323486328,-0.010255098342895508,0.012110710144042969,-0.015324592590332031,-0.009040117263793945,0.0019051432609558105,0.019354820251464844,0.00025540590286254883,0.020294547080993652,0.00877678394317627
2021-08-27,0.023978710174560547,-0.0022221803665161133,0.003232121467590332,-0.0004140138626098633,-0.0010275840759277344,-0.0019072294235229492,0.010401606559753418,-0.007998466491699219,0.002458930015563965,-0.004361629486083984,-0.005726456642150879,-0.003731369972229004,-0.00510859489440918,-0.019057750701904297,0.014803588390350342
2021-08-30,0.01300954818725586,-0.005681872367858887,0.04160666465759277,0.013432025909423828,-0.00859832763671875,-0.025063395500183105,0.020270347595214844,0.021157145500183105,-0.02597033977508545,-0.020305156707763672,-0.08108401298522949,-0.017022013664245605,-0.021600961685180664,-0.019127368927001953,-0.004212856292724609
2021-08-31,0.00856161117553711,-0.001929163932800293,0.009739398956298828,0.0024012327194213867,-0.04906129837036133,0.0024760961532592773,0.00595247745513916,0.002210855484008789,-0.007238626480102539,-0.0,0.024480700492858887,-0.010292530059814453,0.015920400619506836,-0.036928653717041016,0.0029366016387939453
2021-09-01,-0.001697838306427002,-0.00825190544128418,0.01805257797241211,0.010989069938659668,-0.00892031192779541,-0.05522811412811279,-0.00038802623748779297,-0.029496967792510986,0.00893944501876831,0.006441950798034668,0.0032993555068969727,-0.008949756622314453,-0.027805805206298828,0.004653215408325195,0.008976221084594727
2021-09-02,-0.005952358245849609,0.009957730770111084,0.0004481077194213867,0.005288481712341309,-0.011116623878479004,-0.047927021980285645,-0.003978729248046875,-0.022665321826934814,-0.0011790990829467773,-0.0023156404495239258,0.007824301719665527,-0.0005662441253662109,0.007132291793823242,0.0029448866844177246,0.013586163520812988
2021-09-03,-0.011120617389678955,-0.00978231430053711,0.012669563293457031,0.015959620475769043,-0.025391578674316406,-0.06425368785858154,-0.02628648281097412,-0.0033889412879943848,-0.010334372520446777,-0.004158496856689453,-0.06298661231994629,-0.01933419704437256,-0.008174300193786621,0.013586342334747314,0.018077433109283447
2021-09-06,0.01038062572479248,-0.006276488304138184,-0.003980755805969238,-0.0016317367553710938,-0.015093088150024414,0.005536437034606934,-0.006569504737854004,0.006467461585998535,0.0023604631423950195,0.01955592632293701,-0.0438462495803833,-0.01119542121887207,-0.006388187408447266,0.0034433603286743164,-0.02220916748046875
2021-09-07,-0.010273993015289307,0.0027118921279907227,-0.013893306255340576,0.005148053169250488,0.007645249366760254,0.014581143856048584,0.007167935371398926,-0.0021861791610717773,-0.004418015480041504,0.010911643505096436,-0.0002733469009399414,-0.013450384140014648,0.009521484375,-0.04146313667297363,0.0008575916290283203
2021-09-08,0.01038062572479248,0.011964678764343262,-0.006175994873046875,-0.006169617176055908,0.00820004940032959,0.01533496379852295,-0.00022804737091064453,0.0021909475326538086,0.013944745063781738,0.0043891072273254395,0.0073784589767456055,0.013001084327697754,-0.0022183656692504883,0.0023801326751708984,0.004864156246185303
2021-09-09,0.030821919441223145,0.00674283504486084,0.0018771886825561523,0.003969311714172363,-0.0065000057220458984,0.005464494228363037,0.0006078481674194336,-0.005299746990203857,-0.0030968189239501953,-0.00714874267578125,-0.01036989688873291,0.003384530544281006,-0.012543082237243652,0.013663887977600098,-0.012938499450683594
2021-09-13,-0.01661127805709839,0.000277101993560791,0.0008399486541748047,0.016571640968322754,0.004683852195739746,-0.011263728141784668,0.0025658607482910156,-0.006926417350769043,-0.010503888130187988,-0.0031942129135131836,-0.059854745864868164,-0.0016521215438842773,-0.007529735565185547,0.018617630004882812,0.008089601993560791
2021-09-14,0.012668967247009277,-0.013996720314025879,0.0071659088134765625,0.0001990795135498047,-0.005454540252685547,0.007878303527832031,-0.023018836975097656,0.006237030029296875,-0.0030187368392944336,-0.04044806957244873,0.019624650478363037,-0.007880449295043945,-0.016152381896972656,-0.0026513338088989258,-0.008441805839538574
2021-09-15,0.029191017150878906,-0.007380127906799316,0.009614825248718262,0.0007687807083129883,-0.007676482200622559,-0.0019167661666870117,-0.00845634937286377,0.0065315961837768555,-0.0021103620529174805,-0.028788328170776367,-0.01826930046081543,0.002909421920776367,-0.01921713352203369,-0.03288769721984863,-0.004114627838134766
2021-09-16,-0.00891411304473877,-0.00908970832824707,-0.0115547776222229,-0.04796910285949707,-0.006421685218811035,0.000546574592590332,-0.016364693641662598,0.002450108528137207,-0.003177046775817871,0.017296433448791504,-0.00497889518737793,0.006656289100646973,0.0011638998985290527,-0.051276445388793945,-0.03532564640045166
2021-09-17,-0.017170965671539307,-0.002285599708557129,-0.021709859371185303,0.013324916362762451,-0.013408184051513672,-0.008750319480895996,-0.0041615962982177734,-0.003699064254760742,-0.012047410011291504,0.0059416890144348145,0.025540173053741455,-0.004405975341796875,0.009787976741790771,-0.0037044286727905273,0.025658488273620605
2021-09-20,0.0,0.012072443962097168,-0.028166234493255615,-0.005210280418395996,-0.029514789581298828,0.023583590984344482,0.015057206153869629,-0.02134859561920166,0.009131193161010742,0.029773294925689697,0.0075386762619018555,0.0031071901321411133,-0.03106611967086792,-0.03458404541015625,0.0070037841796875
2021-09-21,0.01497507095336914,0.01249152421951294,-0.0014862418174743652,-0.001276850700378418,0.014717340469360352,0.009439289569854736,0.013982832431793213,0.0005420446395874023,-0.024948179721832275,-0.017435789108276367,0.005829334259033203,-0.022460579872131348,0.009958624839782715,0.007366001605987549,-0.04598665237426758
2021-09-22,0.011475443840026855,-0.007699728012084961,0.0025033950805664062,-0.00840914249420166,-0.004046320915222168,-0.022982120513916016,0.001192629337310791,0.01902627944946289,0.00796806812286377,-0.021021366119384766,-0.021322011947631836,0.01303565502166748,0.026936054229736328,0.009350776672363281,0.002562403678894043
2021-09-23,0.004051804542541504,-0.011188387870788574,0.03165280818939209,-0.004430890083312988,0.004994988441467285,0.004109561443328857,-0.002126932144165039,0.00790703296661377,0.0022983551025390625,-0.012644052505493164,-8.702278137207031e-05,-0.0007405281066894531,0.036768198013305664,-0.0037621259689331055,0.00865328311920166
2021-09-24,-0.012106537818908691,-0.002698659896850586,-0.018971621990203857,0.0074173808097839355,0.02588331699371338,0.014030277729034424,0.007111847400665283,0.027688026428222656,0.015416145324707031,0.012486159801483154,0.029311954975128174,-0.004632174968719482,-0.011068522930145264,0.010675311088562012,-0.004091620445251465
2021-09-27,0.024509787559509277,-0.0271834135055542,0.041144371032714844,-0.035495877265930176,-0.017621934413909912,-0.014508962631225586,-0.029082536697387695,-0.040926218032836914,-0.06489992141723633,-0.038715481758117676,-0.004480242729187012,-0.03350710868835449,0.04317045211791992,0.026654958724975586,-0.003259897232055664
2021-09-28,-0.005582153797149658,0.0011790990829467773,-0.0317043662071228,0.003899514675140381,0.001284956932067871,0.010451078414916992,-0.0026966333389282227,0.00653231143951416,-0.002755403518676758,0.011095523834228516,0.007582545280456543,-0.0007203817367553711,-0.00722581148147583,-0.05007821321487427,0.004332482814788818
2021-09-29,-0.0024057626724243164,0.0023609399795532227,-0.015478253364562988,0.00616455078125,-0.013804852962493896,-0.002779364585876465,0.012193381786346436,-0.00750577449798584,0.00536113977432251,0.004357337951660156,-0.012584328651428223,0.008729279041290283,0.003087759017944336,0.010499835014343262,-0.003943324089050293
2021-09-30,0.03536975383758545,0.017091751098632812,-0.009070158004760742,0.010467946529388428,-0.018658220767974854,0.011917948722839355,0.019260764122009277,0.011143922805786133,0.0062296390533447266,0.016739606857299805,0.013138055801391602,0.002360403537750244,0.009234905242919922,0.011440515518188477,-0.0005418062210083008
2021-10-01,-0.023291945457458496,-0.005216717720031738,-0.01335686445236206,0.0017415881156921387,-0.006361544132232666,-0.00336611270904541,-0.005664706230163574,-0.03088223934173584,0.023950517177581787,0.004895985126495361,-0.012053608894348145,-0.02639007568359375,0.0,-0.00730210542678833,0.022878050804138184
2021-10-04,-0.007154226303100586,0.006919503211975098,0.019722461700439453,-0.002042412757873535,-0.009576380252838135,-0.006150364875793457,-0.0027605295181274414,-0.01606571674346924,-0.0011169910430908203,-0.006709098815917969,-0.02248692512512207,0.006117582321166992,0.025925874710083008,-0.037139892578125,0.0013854503631591797
2021-10-05,0.01921534538269043,-0.009915590286254883,-0.025675594806671143,0.0003681778907775879,0.005171418190002441,-0.00583493709564209,0.003999114036560059,-0.002258777618408203,-0.012265920639038086,-0.0007774829864501953,-0.017472147941589355,-0.0026761293411254883,0.00870668888092041,-0.0047934651374816895,-0.007769227027893066
2021-10-06,-0.01885312795639038,0.024280190467834473,-0.001729130744934082,-0.1165839433670044,-0.011285901069641113,0.009115993976593018,0.016901016235351562,0.0106162428855896,0.008128702640533447,0.012541592121124268,0.007176458835601807,-0.03202849626541138,-0.02589470148086548,-0.029802441596984863,-0.010462522506713867
2021-10-07,-0.048038363456726074,-0.015501737594604492,0.027506351470947266,-0.013662457466125488,-0.03371262550354004,-0.027042031288146973,-0.016127824783325195,-0.05293130874633789,-0.0407334566116333,-0.05507481098175049,-0.1237415075302124,0.025275707244873047,-0.12038040161132812,0.02959311008453369,-0.05558586120605469
2021-10-08,0.006875455379486084,0.0034815073013305664,0.023061275482177734,-0.010474801063537598,0.0010634660720825195,-0.0032573938369750977,-0.00016820430755615234,0.0005124211311340332,0.008341670036315918,-0.004580855369567871,0.03369325399398804,0.0035858154296875,-0.017168164253234863,0.030814409255981445,-0.008002042770385742
2021-10-11,-0.013846158981323242,-0.009674787521362305,0.04666495323181152,-0.005235433578491211,-0.011994600296020508,-0.012175321578979492,-0.005719661712646484,-0.020277976989746094,-0.03644680976867676,-0.014528036117553711,-0.033045411109924316,-0.0012505650520324707,-0.08571970462799072,-0.007126152515411377,0.007042229175567627
2021-10-12,-0.018209338188171387,-0.03287196159362793,-0.004345118999481201,-0.01709163188934326,-0.020285844802856445,-0.004009604454040527,-0.021335840225219727,0.0061411261558532715,0.000908970832824707,-0.01912832260131836,0.0012273788452148438,0.026473402976989746,-0.012227058410644531,0.016857504844665527,0.009155333042144775
2021-10-13,-0.05439639091491699,0.0028346776962280273,0.017266511917114258,0.010144531726837158,0.0013232231140136719,0.0013312101364135742,-0.0030388832092285156,-0.050837039947509766,0.02750915288925171,-0.034871816635131836,-0.13886332511901855,0.005837798118591309,-0.20448660850524902,-0.002750873565673828,-0.07040596008300781
2021-10-14,0.01201409101486206,0.0003876686096191406,-0.003979146480560303,0.002576768398284912,0.018084824085235596,0.008264482021331787,-0.0009253025054931641,0.004222989082336426,-0.0019713640213012695,0.02844405174255371,-0.018545985221862793,0.011434435844421387,0.01833808422088623,-0.010598599910736084,0.035379886627197266
2021-10-18,-0.0,0.012668073177337646,-0.0024968981742858887,0.011430859565734863,0.009410440921783447,0.0018817782402038574,0.008391976356506348,0.021956205368041992,-0.021355509757995605,0.027542531490325928,-0.013904571533203125,0.0035971403121948242,-0.024080514907836914,0.020763874053955078,0.025334060192108154
2021-10-19,0.036480724811553955,0.001047372817993164,-0.009887397289276123,0.022721290588378906,-0.04339522123336792,0.013735473155975342,0.009998321533203125,-0.007190227508544922,0.00017631053924560547,0.02685415744781494,-0.0888788104057312,-0.004522979259490967,0.05429673194885254,-0.006936252117156982,0.013966083526611328
2021-10-20,0.02301400899887085,0.016120553016662598,-0.02155226469039917,0.006553292274475098,-0.01941782236099243,0.014746129512786865,0.021638810634613037,0.019782066345214844,0.008477389812469482,0.012935161590576172,-0.07776665687561035,-0.006772398948669434,-0.010397911071777344,-0.0009770989418029785,0.004327833652496338
2021-10-21,-0.0341944694519043,0.0115891695022583,0.01065826416015625,0.001601099967956543,0.004582881927490234,-0.008869171142578125,0.0217587947845459,0.0026129484176635742,0.002041935920715332,0.0029485225677490234,-0.028289318084716797,-0.0038840174674987793,-0.04325127601623535,0.023691296577453613,0.0047419071197509766
2021-10-22,0.01396036148071289,-0.016442060470581055,0.00677490234375,0.01090085506439209,-0.0190737247467041,0.01840662956237793,0.004784286022186279,0.010200679302215576,0.021959662437438965,-0.000766754150390625,-0.014476597309112549,-0.07408368587493896,0.03359544277191162,0.003397226333618164,-0.012043476104736328
2021-10-25,0.013412833213806152,0.026650726795196533,-0.03421783447265625,0.019006311893463135,-0.019444644451141357,0.017072439193725586,0.021690666675567627,-0.0032100677490234375,0.02001643180847168,0.028455793857574463,-0.01963961124420166,0.03275245428085327,0.022485196590423584,-0.021371901035308838,-0.02497708797454834
2021-10-26,-0.04531717300415039,-0.007492184638977051,0.03319525718688965,-0.0248262882232666,0.01112520694732666,-0.005979418754577637,-0.00529026985168457,-0.004322409629821777,-0.005061507225036621,-0.01689755916595459,0.058443665504455566,-0.04403674602508545,-0.05992746353149414,0.0037118196487426758,0.023347795009613037
2021-10-27,0.010838150978088379,0.004056274890899658,-0.0059168338775634766,0.004840850830078125,-0.0024515390396118164,0.0016981959342956543,0.003981351852416992,0.008663594722747803,-0.008071422576904297,0.0033233165740966797,-0.03793209791183472,7.998943328857422e-05,0.021130859851837158,0.021578431129455566,0.0011757612228393555
2021-10-28,0.0036522746086120605,0.020092308521270752,-0.0204160213470459,0.01341545581817627,-0.02182745933532715,0.024666905403137207,0.008647501468658447,0.003326594829559326,-0.0018284320831298828,0.006335437297821045,0.08674097061157227,-0.04170334339141846,0.03383892774581909,-0.017994582653045654,0.0005230903625488281
2021-10-29,-0.007331371307373047,-0.0018010139465332031,0.002417445182800293,-0.014369845390319824,-0.016894161701202393,-0.005232572555541992,0.004151821136474609,-0.0004526376724243164,-0.01529228687286377,0.00637584924697876,-0.03096950054168701,-0.016258835792541504,-0.005585670471191406,-0.00039374828338623047,-0.02263808250427246
2021-11-01,-0.014556050300598145,-0.005116820335388184,0.03161048889160156,-0.03603637218475342,0.03026401996612549,-0.03296709060668945,-0.009240388870239258,0.015719592571258545,-0.017795085906982422,-0.03118312358856201,0.0010807514190673828,-0.0132066011428833,-0.004053473472595215,0.03501617908477783,0.00946897268295288
2021-11-02,-0.0014348030090332031,-0.004265308380126953,-0.010424554347991943,-0.010393977165222168,-0.006855487823486328,-0.003919363021850586,-0.001390218734741211,0.010168313980102539,-0.02313685417175293,-0.0018558502197265625,0.0014650821685791016,-0.03977358341217041,-0.004485607147216797,-0.14653372764587402,-0.030357837677001953
2021-11-03,0.010028719902038574,0.01164543628692627,-0.010279059410095215,0.0005945563316345215,-0.008102357387542725,0.004182934761047363,0.016580402851104736,0.01450955867767334,0.007379591464996338,0.0047945380210876465,-0.008931994438171387,-0.012249231338500977,0.0061029791831970215,0.030986011028289795,0.00977933406829834
